Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPerGame,ScrimmageTDsPerGame,TeamName_y,SkillPointOff
1279,WR,Scotty,Miller,Scotty Miller,TB,0,0,0,0,149,27,159,51,True,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,2,15,15,0,5,0,Scotty,Miller,1812.0,1810.0,5.0,Signed,73.0,0.0,0.0,TB,tier_5,9.933333333333334,0.13333333333333333,TB,-2.0
1280,WR,Chris,Godwin,Chris Godwin,TB,7,0,0,0,784,24,875,332,True,0,2,0,0,67,0,0,3,4,0,0,0,0,0,0,8,15,15,0,5,0,Chris,Godwin,956.0,954.0,5.0,Signed,88.0,0.0,0.0,TB,tier_2,52.733333333333334,0.5333333333333333,TB,-1.0
1281,TE,O.J.,Howard,O.J. Howard,TB,0,0,0,0,719,28,1006,315,True,0,0,0,0,64,0,0,3,0,0,2,0,0,0,0,5,14,14,0,5,0,O.J.,Howard,1224.0,1222.0,5.0,Signed,85.0,0.0,0.0,TB,tier_2,51.357142857142854,0.35714285714285715,TB,1.0
1283,WR,Deion,Colzie,Deion Colzie,LAC,0,0,0,0,10,7,69,4,True,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,12,1,0,7,0,Deion,Colzie,1562.0,1560.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,0.8333333333333334,0.0,LAC,0.0
1284,WR,N'Keal,Harry,N'Keal Harry,LAC,5,0,3,0,691,31,712,254,True,0,4,0,0,55,0,0,3,4,0,0,0,0,0,0,3,13,13,0,7,0,N'Keal,Harry,1101.0,1099.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,53.53846153846154,0.23076923076923078,LAC,-1.0
1285,TE,Jonnu,Smith,Jonnu Smith,LAC,0,0,3,0,643,25,1020,286,True,0,0,0,0,63,0,0,3,0,0,3,0,0,0,0,8,14,14,0,7,0,Jonnu,Smith,2433.0,2431.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,45.92857142857143,0.5714285714285714,LAC,7.0
1286,QB,Tyler,Huntley,Tyler Huntley,LAC,13,255,0,0,0,0,120,0,True,18,8,36,1,0,0,0,3,4,31,0,0,0,2,2,0,15,1,2,7,0,Tyler,Huntley,1261.0,1259.0,7.0,Signed,52.0,0.0,0.0,LAC,tier_6,0.8666666666666667,0.0,,
1287,WR,Tyler,Johnson,Tyler Johnson,LAC,21,0,3,0,610,22,715,211,True,0,6,0,0,52,0,0,3,4,0,0,0,0,0,0,4,15,15,0,7,0,Tyler,Johnson,1394.0,1392.0,7.0,Signed,75.0,0.0,0.0,LAC,tier_4,42.06666666666667,0.26666666666666666,LAC,-1.0
1288,WR,Justin,Jefferson,Justin Jefferson,LAC,17,0,0,0,925,29,963,330,True,0,5,0,0,68,0,0,3,4,0,0,0,0,0,0,6,15,15,0,7,0,Justin,Jefferson,1338.0,1336.0,7.0,Signed,96.0,0.0,0.0,LAC,tier_0,62.8,0.4,LAC,-2.0
1289,FB,Mason,Stokke,Mason Stokke,LAC,21,0,0,3,0,0,286,2,True,0,11,0,0,1,0,0,3,7,0,1,0,0,0,0,0,15,1,0,7,0,Mason,Stokke,2517.0,2515.0,7.0,Signed,67.0,0.0,0.0,LAC,tier_6,1.4,0.0,,
1290,HB,Kyren,Williams,Kyren Williams,LAC,1045,0,3,462,309,29,793,252,True,0,231,0,0,43,0,8,3,73,0,16,0,0,0,0,2,15,15,0,7,7,Kyren,Williams,3404.0,3402.0,7.0,Signed,87.0,0.0,0.0,LAC,tier_2,90.26666666666667,0.6,LAC,3.0
1291,TE,Christopher,Herndon IV,Christopher Herndon IV,LAC,0,0,0,0,41,17,228,22,True,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,15,1,0,7,0,Christopher,Herndon IV,1148.0,1146.0,7.0,Signed,64.0,0.0,0.0,LAC,tier_6,2.7333333333333334,0.06666666666666667,LAC,0.0
1294,WR,D.J.,Moore,D.J. Moore,CAR,0,0,0,0,1202,27,989,438,True,0,0,0,0,87,0,0,3,0,0,0,0,0,0,0,9,15,15,0,20,0,D.J.,Moore,1854.0,1852.0,20.0,Signed,93.0,0.0,0.0,CAR,tier_1,80.13333333333334,0.6,CAR,3.0
1301,QB,Dak,Prescott,Dak Prescott,DAL,194,3496,0,81,0,0,872,0,True,302,38,489,11,0,0,1,3,73,45,5,0,0,23,20,0,13,13,2,10,3,Dak,Prescott,2130.0,2128.0,10.0,Signed,80.0,0.0,0.0,DAL,tier_3,14.923076923076923,0.23076923076923078,,
1307,HB,Chuba,Hubbard,Chuba Hubbard,CAR,222,0,0,31,0,0,120,0,True,0,62,0,0,0,0,1,3,27,0,2,0,0,0,0,0,13,2,0,20,2,Chuba,Hubbard,1231.0,1229.0,20.0,Signed,75.0,0.0,0.0,CAR,tier_4,17.076923076923077,0.15384615384615385,CAR,-3.0
1308,TE,Dylan,Soehner,Dylan Soehner,PHI,0,0,1,0,89,20,470,53,True,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,1,15,14,0,12,0,Dylan,Soehner,2466.0,2464.0,12.0,Signed,69.0,0.0,0.0,PHI,tier_6,5.933333333333334,0.06666666666666667,PHI,0.0
1310,TE,Tyler,Davis,Tyler Davis,MIN,0,0,0,0,163,18,644,69,True,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,1,15,7,0,30,0,Tyler,Davis,625.0,623.0,30.0,Signed,65.0,0.0,0.0,MIN,tier_6,10.866666666666667,0.06666666666666667,MIN,1.0
1311,QB,Kellen,Mond,Kellen Mond,MIN,0,0,0,0,0,0,76,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,1,0,30,0,Kellen,Mond,1840.0,1838.0,30.0,Signed,61.0,0.0,0.0,MIN,tier_6,0.0,0.0,,
1314,HB,D'Andre,Swift,D'Andre Swift,DET,730,0,0,220,347,28,623,252,True,0,213,0,0,36,0,6,3,55,0,7,0,0,0,0,0,13,13,0,18,8,D'Andre,Swift,2548.0,2546.0,18.0,Signed,93.0,0.0,0.0,DET,tier_1,82.84615384615384,0.6153846153846154,DET,-2.0
1316,WR,Jerry,Jeudy,Jerry Jeudy,DET,4,0,0,0,786,29,894,274,True,0,1,0,0,52,0,0,3,4,0,0,0,0,0,0,2,15,15,0,18,0,Jerry,Jeudy,1357.0,1355.0,18.0,Signed,87.0,0.0,0.0,DET,tier_2,52.666666666666664,0.13333333333333333,DET,-8.0
1319,FB,Monte,Pottebaum,Monte Pottebaum,DET,51,0,0,40,22,7,353,26,True,0,3,0,0,5,0,1,3,44,0,1,0,0,0,0,0,15,1,0,18,1,Monte,Pottebaum,2716.0,2714.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,4.866666666666666,0.06666666666666667,,
1320,TE,Erick,All,Erick All,DET,0,0,1,0,61,16,439,37,True,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,15,2,0,18,0,Erick,All,3205.0,3203.0,18.0,Signed,67.0,0.0,0.0,DET,tier_6,4.066666666666666,0.0,DET,0.0
1321,FB,Khari,Blasingame,Khari Blasingame,DEN,0,0,0,0,0,0,324,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,1,0,3,0,Khari,Blasingame,212.0,210.0,3.0,Signed,74.0,0.0,0.0,DEN,tier_5,0.0,0.0,,
1325,TE,Isaac,Rex,Isaac Rex,CAR,0,0,0,0,65,18,399,43,True,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,1,14,1,0,20,0,Isaac,Rex,1005.0,1003.0,20.0,Signed,61.0,0.0,0.0,CAR,tier_6,4.642857142857143,0.07142857142857142,CAR,0.0
1326,WR,DeAndre,Hopkins,DeAndre Hopkins,ARI,23,0,0,0,861,26,953,292,True,0,8,0,0,60,0,0,3,4,0,0,0,0,0,0,7,14,14,0,6,0,DeAndre,Hopkins,1215.0,1213.0,6.0,Signed,88.0,0.0,0.0,ARI,tier_2,63.142857142857146,0.5,ARI,1.0
1329,WR,Mike,Sainristil,Mike Sainristil,MIA,6,0,2,0,224,19,399,78,True,0,2,0,0,22,0,0,3,3,0,0,0,0,0,0,4,14,3,0,11,0,Mike,Sainristil,3093.0,3091.0,11.0,Signed,63.0,0.0,0.0,MIA,tier_6,16.428571428571427,0.2857142857142857,MIA,2.0
1330,QB,Zach,Calzada,Zach Calzada,NYJ,40,1331,0,0,0,0,393,0,True,116,12,206,10,0,0,0,3,4,30,0,0,0,26,5,0,11,7,4,17,0,Zach,Calzada,3717.0,3715.0,17.0,Signed,58.0,0.0,0.0,NYJ,tier_6,3.6363636363636362,0.0,,
1332,QB,Caleb,Williams,Caleb Williams,TEN,300,3222,0,49,0,0,912,0,True,268,78,435,7,0,0,1,3,28,32,3,0,0,41,22,0,14,14,7,29,1,Caleb,Williams,328.0,326.0,29.0,Signed,77.0,0.0,0.0,TEN,tier_4,21.428571428571427,0.07142857142857142,,
1333,QB,Kedon,Slovis,Kedon Slovis,HOU,65,1200,0,9,0,0,328,0,True,101,16,181,6,0,0,0,3,12,28,1,0,0,18,7,0,10,5,1,31,0,Kedon,Slovis,3340.0,3338.0,31.0,Signed,60.0,0.0,0.0,HOU,tier_6,6.5,0.0,,
1334,TE,Jack,Stoll,Jack Stoll,CIN,0,0,1,0,30,10,172,8,True,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,15,3,0,1,0,Jack,Stoll,2982.0,2980.0,1.0,Signed,63.0,0.0,0.0,CIN,tier_6,2.0,0.2,CIN,2.0
1335,FB,Jeremiah,Hall,Jeremiah Hall,CIN,-1,0,0,0,3,2,280,7,True,0,3,0,0,2,0,0,3,3,0,0,0,0,0,0,0,15,3,0,1,1,Jeremiah,Hall,3546.0,3544.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,0.13333333333333333,0.06666666666666667,,
1336,WR,Rakim,Jarrett,Rakim Jarrett,CIN,15,0,2,0,547,25,688,196,True,0,6,0,0,47,0,0,3,4,0,0,0,0,0,0,2,15,15,0,1,0,Rakim,Jarrett,648.0,646.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,37.46666666666667,0.13333333333333333,CIN,-1.0
1337,TE,Foster,Moreau,Foster Moreau,CIN,0,0,0,0,635,29,956,257,True,0,0,0,0,61,0,0,3,0,0,5,0,0,0,0,5,14,14,0,1,0,Foster,Moreau,1865.0,1863.0,1.0,Signed,84.0,0.0,0.0,CIN,tier_3,45.357142857142854,0.35714285714285715,CIN,0.0
1338,QB,Desmond,Ridder,Desmond Ridder,CIN,0,0,0,0,0,0,62,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,2,0,1,0,Desmond,Ridder,3375.0,3373.0,1.0,Signed,62.0,0.0,0.0,CIN,tier_6,0.0,0.0,,
1339,TE,Juwan,Johnson,Juwan Johnson,CIN,0,0,1,0,152,20,573,70,True,0,0,0,0,17,0,0,3,0,0,1,0,0,0,0,1,15,4,0,1,0,Juwan,Johnson,1381.0,1379.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,10.133333333333333,0.06666666666666667,CIN,-1.0
1340,HB,John,Emery Jr,John Emery Jr,CAR,50,0,0,3,77,14,222,48,True,0,18,0,0,10,0,0,3,5,0,1,0,0,0,0,0,15,2,0,20,0,John,Emery Jr,3164.0,3162.0,20.0,Signed,73.0,0.0,0.0,CAR,tier_5,8.466666666666667,0.0,CAR,-1.0
1341,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,33,0,0,0,1206,72,940,415,True,0,7,0,0,80,0,0,3,16,0,0,0,0,0,0,8,15,15,0,1,0,Ja'Marr,Chase,444.0,442.0,1.0,Signed,96.0,0.0,0.0,CIN,tier_0,82.6,0.5333333333333333,CIN,1.0
1342,WR,Tee,Higgins,Tee Higgins,CIN,3,0,0,0,961,34,832,362,True,0,1,0,0,74,0,0,3,3,0,2,0,0,0,0,5,15,15,0,1,0,Tee,Higgins,1161.0,1159.0,1.0,Signed,94.0,0.0,0.0,CIN,tier_1,64.26666666666667,0.3333333333333333,CIN,-1.0
1343,QB,Joe,Burrow,Joe Burrow,CIN,117,3823,0,2,0,0,960,0,True,320,34,515,9,0,0,0,3,14,72,1,0,0,25,29,0,15,15,7,1,0,Joe,Burrow,359.0,357.0,1.0,Signed,90.0,0.0,0.0,CIN,tier_1,7.8,0.0,,
1344,TE,Albert,Okwuegbunam,Albert Okwuegbunam,CLE,0,0,5,0,521,27,1123,218,True,0,0,0,0,55,0,0,3,0,0,0,0,0,0,0,6,15,15,0,4,0,Albert,Okwuegbunam,1992.0,1990.0,4.0,Signed,74.0,0.0,0.0,CLE,tier_5,34.733333333333334,0.4,CLE,6.0
1346,WR,Jaxson,Smith-Njikba,Jaxson Smith-Njikba,CLE,0,0,2,0,545,28,638,158,True,0,0,0,0,40,0,0,3,0,0,0,0,0,0,0,7,14,13,1,4,0,Jaxson,Smith-Njikba,1766.0,1764.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,38.92857142857143,0.5,CLE,4.0
1347,TE,Harrison,Bryant,Harrison Bryant,CLE,0,0,0,0,39,11,442,30,True,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,15,3,0,4,0,Harrison,Bryant,339.0,337.0,4.0,Signed,73.0,0.0,0.0,CLE,tier_5,2.6,0.0,CLE,-3.0
1348,WR,Hunter,Renfrow,Hunter Renfrow,LV,38,0,1,0,940,25,957,382,True,0,10,0,0,78,0,0,3,4,0,0,0,0,0,0,4,14,14,0,22,0,Hunter,Renfrow,2200.0,2198.0,22.0,Signed,79.0,0.0,0.0,LV,tier_4,69.85714285714286,0.2857142857142857,LV,3.0
1349,WR,Rashod,Bateman,Rashod Bateman,BAL,4,0,2,0,1008,27,820,370,True,0,3,0,0,67,0,0,3,3,0,0,0,0,0,0,7,15,15,0,24,0,Rashod,Bateman,151.0,149.0,24.0,Signed,88.0,0.0,0.0,BAL,tier_2,67.46666666666667,0.4666666666666667,BAL,3.0
1350,WR,Marquise,Brown,Marquise Brown,BAL,4,0,1,0,960,32,922,297,True,0,1,0,0,69,0,0,3,4,0,1,0,0,0,0,2,15,15,0,24,0,Marquise,Brown,323.0,321.0,24.0,Signed,89.0,0.0,0.0,BAL,tier_2,64.26666666666667,0.13333333333333333,BAL,-5.0
1351,TE,Mark,Andrews,Mark Andrews,BAL,0,0,0,0,489,30,875,217,True,0,0,0,0,45,0,0,3,0,0,0,0,0,0,0,9,15,15,0,24,0,Mark,Andrews,75.0,73.0,24.0,Signed,96.0,0.0,0.0,BAL,tier_0,32.6,0.6,BAL,-5.0
1352,QB,Lamar,Jackson,Lamar Jackson,BAL,663,3539,0,229,0,0,919,0,True,291,137,445,11,0,0,4,3,82,32,11,0,0,28,27,0,15,15,6,24,4,Lamar,Jackson,1312.0,1310.0,24.0,Signed,91.0,0.0,0.0,BAL,tier_1,44.2,0.26666666666666666,,
1353,QB,Gardner,Minshew II,Gardner Minshew II,DEN,75,2421,0,0,0,0,612,0,True,194,28,303,6,0,0,0,3,4,36,0,0,0,24,15,0,10,10,0,3,0,Gardner,Minshew II,1824.0,1822.0,3.0,Signed,72.0,0.0,0.0,DEN,tier_5,7.5,0.0,,
1354,WR,Gabriel,Davis,Gabriel Davis,DEN,8,0,0,0,691,26,917,229,True,0,2,0,0,52,0,0,3,4,0,0,0,0,0,0,5,15,15,0,3,0,Gabriel,Davis,606.0,604.0,3.0,Signed,82.0,0.0,0.0,DEN,tier_3,46.6,0.3333333333333333,DEN,-2.0
1355,QB,Nick,Foles,Nick Foles,DEN,4,37,0,0,0,0,51,0,True,3,1,7,0,0,0,0,3,4,15,0,0,0,1,0,0,10,0,0,3,0,Nick,Foles,836.0,834.0,3.0,Signed,53.0,0.0,0.0,DEN,tier_6,0.4,0.0,,
1356,WR,Keenan,Allen,Keenan Allen,DEN,8,0,0,0,876,36,665,408,True,0,2,0,0,68,0,0,3,4,0,0,0,0,0,0,2,15,15,0,3,0,Keenan,Allen,48.0,46.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,58.93333333333333,0.13333333333333333,DEN,-4.0
1357,HB,Anthony,Williams Jr.,Anthony Williams Jr.,DEN,285,0,2,127,197,23,464,125,True,0,88,0,0,23,0,2,3,71,0,5,0,0,0,0,2,15,14,0,3,2,Anthony,Williams Jr.,3039.0,3037.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,32.13333333333333,0.26666666666666666,DEN,-1.0
1358,QB,Baker,Mayfield,Baker Mayfield,CAR,198,4394,0,12,0,0,1011,0,True,367,62,549,18,0,0,0,3,12,74,2,0,0,39,28,0,15,15,5,20,3,Baker,Mayfield,1716.0,1714.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,13.2,0.2,,
1359,TE,Jake,Ferguson,Jake Ferguson,DEN,0,0,0,0,76,17,507,41,True,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,15,1,0,3,0,Jake,Ferguson,3437.0,3435.0,3.0,Signed,67.0,0.0,0.0,DEN,tier_6,5.066666666666666,0.0,DEN,0.0
1360,HB,Javonte,Williams,Javonte Williams,DEN,1024,0,2,434,205,26,558,178,True,0,237,0,0,23,0,8,3,78,0,17,0,0,0,0,2,15,15,0,3,13,Javonte,Williams,2845.0,2843.0,3.0,Signed,98.0,0.0,0.0,DEN,tier_0,81.93333333333334,1.0,DEN,-2.0
1362,HB,Kenneth,Gainwell,Kenneth Gainwell,PHI,334,0,1,206,37,11,212,61,True,0,89,0,0,9,0,0,3,15,0,6,0,0,0,0,0,15,14,0,12,7,Kenneth,Gainwell,896.0,894.0,12.0,Signed,77.0,0.0,0.0,PHI,tier_4,24.733333333333334,0.4666666666666667,PHI,-1.0
1363,WR,Tre'Quan,Smith,Tre'Quan Smith,DET,0,0,0,0,724,29,637,271,True,0,0,0,0,55,0,0,3,0,0,0,0,0,0,0,7,12,12,0,18,0,Tre'Quan,Smith,2452.0,2450.0,18.0,Signed,81.0,0.0,0.0,DET,tier_3,60.333333333333336,0.5833333333333334,DET,3.0
1366,TE,T.J.,Hockenson,T.J. Hockenson,DET,0,0,0,0,641,26,953,272,True,0,0,0,0,59,0,0,3,0,0,2,0,0,0,0,4,14,14,0,18,0,T.J.,Hockenson,1187.0,1185.0,18.0,Signed,92.0,0.0,0.0,DET,tier_1,45.785714285714285,0.2857142857142857,DET,-5.0
1367,TE,Brenton,Strange,Brenton Strange,LV,0,0,0,0,64,14,423,30,True,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,1,15,2,0,22,0,Brenton,Strange,2617.0,2615.0,22.0,Signed,65.0,0.0,0.0,LV,tier_6,4.266666666666667,0.06666666666666667,LV,0.0
1369,QB,Sam,Huard,Sam Huard,LV,128,3049,0,23,0,0,771,0,True,261,30,429,9,0,0,0,3,18,32,2,0,0,31,14,0,14,9,7,22,2,Sam,Huard,402.0,400.0,22.0,Signed,67.0,0.0,0.0,LV,tier_6,9.142857142857142,0.14285714285714285,,
1370,TE,Luke,Ford,Luke Ford,LV,0,0,0,0,30,16,273,21,True,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,15,2,0,22,1,Luke,Ford,3169.0,3167.0,22.0,Signed,59.0,0.0,0.0,LV,tier_6,2.0,0.06666666666666667,LV,0.0
1371,WR,Brenden,Rice,Brenden Rice,LV,0,0,1,0,89,18,200,28,True,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,2,14,4,0,22,0,Brenden,Rice,1055.0,1053.0,22.0,Signed,64.0,0.0,0.0,LV,tier_6,6.357142857142857,0.14285714285714285,LV,0.0
1373,TE,Trey,McBride,Trey McBride,LV,0,0,0,0,53,20,147,15,True,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,12,2,0,22,0,Trey,McBride,3466.0,3464.0,22.0,Signed,61.0,0.0,0.0,LV,tier_6,4.416666666666667,0.0,LV,0.0
1378,TE,Dalton,Schultz,Dalton Schultz,DAL,0,0,5,0,576,27,1090,260,True,0,0,0,0,52,0,0,3,0,0,1,0,0,0,0,3,15,15,0,10,0,Dalton,Schultz,2327.0,2325.0,10.0,Signed,77.0,0.0,0.0,DAL,tier_4,38.4,0.2,DAL,1.0
1379,QB,Bailey,Zappe,Bailey Zappe,DET,113,808,0,70,0,0,219,0,True,65,13,91,3,0,0,2,3,48,29,3,0,0,10,4,0,11,4,0,18,1,Bailey,Zappe,3495.0,3493.0,18.0,Signed,56.0,0.0,0.0,DET,tier_6,10.272727272727273,0.09090909090909091,,
1380,QB,Harrison,Bailey,Harrison Bailey,CAR,0,0,0,0,0,0,59,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,1,0,20,0,Harrison,Bailey,125.0,123.0,20.0,Signed,60.0,0.0,0.0,CAR,tier_6,0.0,0.0,,
1381,TE,Braden,Galloway,Braden Galloway,GB,0,0,0,0,512,28,838,284,True,0,0,0,0,50,0,0,3,0,0,2,0,0,0,0,4,12,12,0,19,0,Braden,Galloway,3443.0,3441.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,42.666666666666664,0.3333333333333333,GB,0.0
1384,QB,Tyler,Van Dyke,Tyler Van Dyke,JAX,41,1327,0,0,0,0,440,0,True,125,14,196,3,0,0,0,3,4,23,0,0,0,16,11,0,13,7,3,16,1,Tyler,Van Dyke,3665.0,3663.0,16.0,Signed,60.0,0.0,0.0,JAX,tier_6,3.1538461538461537,0.07692307692307693,,
1389,TE,Tre',McKitty,Tre' McKitty,LAC,0,0,0,0,38,11,200,28,True,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,11,0,0,7,0,Tre',McKitty,1760.0,1758.0,7.0,Signed,65.0,0.0,0.0,LAC,tier_6,3.4545454545454546,0.09090909090909091,LAC,0.0
1391,TE,J.J.,Pegues,J.J. Pegues,CHI,10,0,0,0,13,8,322,12,True,0,3,0,0,2,0,0,3,4,0,0,0,0,0,0,0,15,1,0,0,0,J.J.,Pegues,2897.0,2895.0,0.0,Signed,62.0,0.0,0.0,CHI,tier_6,1.5333333333333334,0.0,CHI,0.0
1392,HB,Ryan,Nall,Ryan Nall,CHI,109,0,0,0,65,21,237,42,True,0,41,0,0,7,0,0,3,4,0,1,0,0,0,0,0,15,1,0,0,0,Ryan,Nall,1912.0,1910.0,0.0,Signed,52.0,0.0,0.0,CHI,tier_6,11.6,0.0,CHI,0.0
1393,WR,Calvin,Ridley,Calvin Ridley,CHI,3,0,0,0,833,27,841,293,True,0,1,0,0,63,0,0,3,3,0,0,0,0,0,0,5,13,13,0,0,0,Calvin,Ridley,2220.0,2218.0,0.0,Signed,87.0,0.0,0.0,CHI,tier_2,64.3076923076923,0.38461538461538464,CHI,0.0
1394,QB,John,Bachus III,John Bachus III,CHI,8,379,0,0,0,0,153,0,True,27,5,42,2,0,0,0,3,4,26,0,0,0,5,1,0,15,1,0,0,1,John,Bachus III,3180.0,3178.0,0.0,Signed,58.0,0.0,0.0,CHI,tier_6,0.5333333333333333,0.06666666666666667,,
1395,WR,Preston,Williams,Preston Williams,CHI,7,0,0,0,1078,28,942,381,True,0,2,0,0,83,0,0,3,4,0,0,0,0,0,0,9,15,15,0,0,0,Preston,Williams,2857.0,2855.0,0.0,Signed,79.0,0.0,0.0,CHI,tier_4,72.33333333333333,0.6,CHI,8.0
1396,TE,Mitchell,Wilcox,Mitchell Wilcox,CHI,0,0,0,0,67,17,557,39,True,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,15,1,0,0,0,Mitchell,Wilcox,1607.0,1605.0,0.0,Signed,60.0,0.0,0.0,CHI,tier_6,4.466666666666667,0.0,CHI,0.0
1398,QB,Justin,Fields,Justin Fields,CHI,199,3134,0,0,0,0,929,0,True,280,61,463,4,0,0,0,3,4,28,0,0,0,37,29,0,14,14,10,0,3,Justin,Fields,812.0,810.0,0.0,Signed,79.0,0.0,0.0,CHI,tier_4,14.214285714285714,0.21428571428571427,,
1399,TE,Cole,Kmet,Cole Kmet,CHI,0,0,3,0,429,24,1129,236,True,0,0,0,0,43,0,0,3,0,0,1,0,0,0,0,7,15,15,0,0,0,Cole,Kmet,1514.0,1512.0,0.0,Signed,80.0,0.0,0.0,CHI,tier_3,28.6,0.4666666666666667,CHI,-1.0
1400,WR,Allen,Robinson II,Allen Robinson II,CHI,5,0,0,0,741,28,659,307,True,0,3,0,0,60,0,0,3,4,0,0,0,0,0,0,7,13,13,0,0,0,Allen,Robinson II,2240.0,2238.0,0.0,Signed,78.0,0.0,0.0,CHI,tier_4,57.38461538461539,0.5384615384615384,CHI,5.0
1401,QB,Bryce,Young,Bryce Young,NYG,374,3652,0,109,0,0,996,0,True,314,64,503,15,0,0,4,3,65,49,6,0,0,41,25,0,15,15,6,15,5,Bryce,Young,1523.0,1521.0,15.0,Signed,77.0,0.0,0.0,NYG,tier_4,24.933333333333334,0.3333333333333333,,
1402,FB,Sutton,Smith,Sutton Smith,MIA,5,0,0,0,0,0,259,0,True,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,15,1,0,11,0,Sutton,Smith,2449.0,2447.0,11.0,Signed,64.0,0.0,0.0,MIA,tier_6,0.3333333333333333,0.0,,
1404,WR,Joseph,Ngata,Joseph Ngata,MIA,3,0,1,0,607,27,827,228,True,0,1,0,0,54,0,0,3,3,0,0,0,0,0,0,5,14,14,0,11,0,Joseph,Ngata,3230.0,3228.0,11.0,Signed,73.0,0.0,0.0,MIA,tier_5,43.57142857142857,0.35714285714285715,MIA,4.0
1405,HB,Keaontay,Ingram,Keaontay Ingram,LV,49,0,0,0,18,15,146,18,True,0,20,0,0,2,0,0,3,4,0,0,0,0,0,0,0,15,2,0,22,0,Keaontay,Ingram,3473.0,3471.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,4.466666666666667,0.0,LV,-1.0
1406,HB,Kareem,Hunt,Kareem Hunt,MIA,236,0,0,130,4,4,151,2,True,0,37,0,0,1,0,2,3,72,0,3,0,0,0,0,0,15,1,0,11,2,Kareem,Hunt,1254.0,1252.0,11.0,Signed,74.0,0.0,0.0,MIA,tier_5,16.0,0.13333333333333333,MIA,-1.0
1407,TE,Charlie,Taumoepeau,Charlie Taumoepeau,MIA,0,0,0,0,76,18,465,43,True,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,1,15,1,0,11,0,Charlie,Taumoepeau,2561.0,2559.0,11.0,Signed,68.0,0.0,0.0,MIA,tier_6,5.066666666666666,0.06666666666666667,MIA,0.0
1409,QB,Deshaun,Watson,Deshaun Watson,MIA,288,3108,0,52,0,0,952,0,True,274,79,468,11,0,0,2,3,31,32,5,0,0,34,21,0,15,15,5,11,4,Deshaun,Watson,2765.0,2763.0,11.0,Signed,84.0,0.0,0.0,MIA,tier_3,19.2,0.26666666666666666,,
