Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPerGame,TotalTurnoversPerGame,LBSacksTFLPassDeflPerGame,TacklesPerGame,CBPassDeflPerGame,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
2403,SS,Lewis,Cine,Lewis Cine,NO,True,0,60,805,0,16,27,39,0,3,23,30,0,3,1,0,5,0,26,0,0,0,0,15,7,Lewis,Cine,3279.0,3277.0,26.0,Signed,70.0,0.0,0.0,NO,tier_5,0.0,0.26666666666666666,0.3333333333333333,3.6666666666666665,0.3333333333333333,2.857142857142857,1.2,NO,3
2404,LOLB,Will,Anderson,Will Anderson,NO,True,0,0,1035,0,31,58,62,1,3,24,0,0,0,0,0,2,0,26,10,0,9,0,15,15,Will,Anderson,394.0,392.0,26.0,Signed,89.0,0.0,0.0,NO,tier_2,1.2666666666666666,0.0,1.4,6.2,0.13333333333333333,2.318840579710145,1.4666666666666666,NO,2
2405,CB,Elijah,Gates,Elijah Gates,NO,True,0,22,313,0,2,3,7,0,3,1,22,0,1,0,0,0,0,26,0,1,0,0,15,2,Elijah,Gates,3598.0,3596.0,26.0,Signed,64.0,0.0,0.0,NO,tier_6,0.0,0.13333333333333333,0.0,0.6,0.0,0.3194888178913738,0.06666666666666667,NO,3
2406,ROLB,Francis,Bernard,Francis Bernard,NO,True,0,0,276,0,3,5,6,0,3,0,0,0,0,0,0,0,0,26,0,0,0,0,15,2,Francis,Bernard,189.0,187.0,26.0,Signed,63.0,0.0,0.0,NO,tier_6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,NO,0
2407,CB,Jalen,Green,Jalen Green,NO,True,0,50,935,0,13,21,35,0,3,16,25,1,4,0,0,6,1,26,0,1,0,0,15,10,Jalen,Green,3470.0,3468.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,0.0,0.4666666666666667,0.4,3.2,0.4,1.7112299465240641,0.6666666666666666,NO,6
2408,LOLB,Owen,Pappoe,Owen Pappoe,NO,True,0,7,785,0,11,20,21,1,3,6,7,0,1,0,0,0,0,26,2,0,1,0,15,3,Owen,Pappoe,3357.0,3355.0,26.0,Signed,69.0,0.0,0.0,NO,tier_6,0.2,0.06666666666666667,0.2,2.1333333333333333,0.0,0.7643312101910829,0.4,NO,1
2410,MLB,Pete,Werner,Pete Werner,NO,True,17,0,1043,1,43,64,80,0,3,42,0,0,0,0,0,5,0,26,1,1,2,0,15,15,Pete,Werner,2793.0,2791.0,26.0,Signed,85.0,0.0,0.0,NO,tier_2,0.2,0.13333333333333333,0.5333333333333333,8.2,0.3333333333333333,4.026845637583892,2.466666666666667,NO,0
2411,LE,Payton,Turner,Payton Turner,NO,True,45,0,547,1,15,14,20,0,3,2,0,0,0,0,0,0,0,26,6,1,1,1,15,15,Payton,Turner,2680.0,2678.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,0.4666666666666667,0.2,0.4666666666666667,2.3333333333333335,0.0,0.3656307129798903,0.13333333333333333,NO,0
2412,CB,Paulson,Adebo,Paulson Adebo,NO,True,0,97,895,0,20,32,52,1,3,27,36,0,4,2,0,7,0,26,0,0,0,0,13,13,Paulson,Adebo,17.0,15.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,0.0,0.46153846153846156,0.5384615384615384,5.538461538461538,0.5384615384615384,3.016759776536313,1.5384615384615385,NO,4
2413,DT,Malcolm,Roach,Malcolm Roach,NO,True,15,0,653,1,21,15,18,0,3,1,0,0,0,0,0,1,0,26,5,1,2,0,13,11,Malcolm,Roach,2229.0,2227.0,26.0,Signed,72.0,0.0,0.0,NO,tier_5,0.5384615384615384,0.15384615384615385,0.6153846153846154,3.0,0.07692307692307693,0.1531393568147014,0.0,NO,-2
2415,RE,Marcus,Davenport,Marcus Davenport,NO,True,46,0,806,1,18,23,24,1,3,2,0,0,0,0,0,0,0,26,4,1,6,0,15,15,Marcus,Davenport,590.0,588.0,26.0,Signed,90.0,0.0,0.0,NO,tier_1,0.6666666666666666,0.13333333333333333,0.6666666666666666,2.8,0.0,0.24813895781637718,0.13333333333333333,NO,-8
2416,CB,Marshon,Lattimore,Marshon Lattimore,NE,True,0,6,823,0,24,26,33,0,3,22,5,0,2,0,0,9,0,21,0,1,0,0,14,14,Marshon,Lattimore,1553.0,1551.0,21.0,Signed,86.0,0.0,0.0,NE,tier_2,0.0,0.21428571428571427,0.6428571428571429,4.071428571428571,0.6428571428571429,2.67314702308627,0.9285714285714286,NE,0
2418,SS,Xavier,Henderson,Xavier Henderson,CAR,True,0,0,262,0,4,4,7,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,15,2,Xavier,Henderson,3559.0,3557.0,20.0,Signed,64.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,CAR,-2
2419,ROLB,Andrew,Van Ginkel,Andrew Van Ginkel,ATL,True,0,0,885,0,18,40,52,0,3,9,0,0,0,0,0,2,0,13,13,0,2,0,13,13,Andrew,Van Ginkel,2695.0,2693.0,13.0,Signed,78.0,0.0,0.0,ATL,tier_4,1.1538461538461537,0.0,1.3076923076923077,5.384615384615385,0.15384615384615385,1.0169491525423728,0.5384615384615384,ATL,2
2420,DT,Ed,Oliver,Ed Oliver,ATL,True,33,0,776,1,27,32,33,0,3,0,0,0,0,0,0,1,0,13,9,1,3,0,12,12,Ed,Oliver,1995.0,1993.0,13.0,Signed,91.0,0.0,0.0,ATL,tier_1,1.0,0.16666666666666666,1.0833333333333333,5.0,0.08333333333333333,0.0,-0.08333333333333333,ATL,-2
2422,LOLB,Adetokunbo,Ogundeji,Adetokunbo Ogundeji,ATL,True,0,0,365,0,3,3,5,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,15,1,Adetokunbo,Ogundeji,1981.0,1979.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,ATL,0
2423,LOLB,Ryan,Connelly,Ryan Connelly,ATL,True,0,0,371,0,9,25,36,0,3,19,0,0,0,0,0,0,0,13,0,0,0,0,15,15,Ryan,Connelly,512.0,510.0,13.0,Signed,69.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,3.0,0.0,5.121293800539084,1.2666666666666666,ATL,2
2426,CB,Roger,McCreary,Roger McCreary,ATL,True,0,0,266,0,3,4,8,0,3,4,0,0,0,0,0,2,0,13,0,0,0,0,12,1,Roger,McCreary,3401.0,3399.0,13.0,Signed,69.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.16666666666666666,0.9166666666666666,0.16666666666666666,1.5037593984962405,0.16666666666666666,ATL,0
2427,MLB,Devin,Lloyd,Devin Lloyd,ATL,True,0,11,607,0,19,36,45,0,3,28,11,0,1,0,0,8,0,13,0,0,0,0,10,10,Devin,Lloyd,3371.0,3369.0,13.0,Signed,84.0,0.0,0.0,ATL,tier_3,0.0,0.1,0.8,6.4,0.8,4.612850082372323,2.0,ATL,0
2428,ROLB,Adam,Anderson,Adam Anderson,ATL,True,0,2,725,0,17,24,38,0,3,19,2,0,1,0,0,1,0,13,1,0,3,0,15,3,Adam,Anderson,3317.0,3315.0,13.0,Signed,73.0,0.0,0.0,ATL,tier_5,0.26666666666666666,0.06666666666666667,0.3333333333333333,3.6666666666666665,0.06666666666666667,2.6206896551724137,1.2,ATL,0
2429,LE,Kemoko,Turay,Kemoko Turay,ATL,True,31,0,949,1,19,26,32,0,3,0,0,0,0,0,0,0,0,13,10,1,7,1,15,15,Kemoko,Turay,2675.0,2673.0,13.0,Signed,76.0,0.0,0.0,ATL,tier_4,1.1333333333333333,0.2,1.1333333333333333,3.4,0.0,0.0,0.0,ATL,1
2430,SS,Antoine,Brooks Jr,Antoine Brooks Jr,ATL,True,0,5,597,0,18,23,38,0,3,14,5,0,1,0,0,4,0,13,2,0,1,0,12,1,Antoine,Brooks Jr,291.0,289.0,13.0,Signed,70.0,0.0,0.0,ATL,tier_5,0.25,0.08333333333333333,0.5833333333333334,4.666666666666667,0.3333333333333333,2.3450586264656614,0.8333333333333334,ATL,1
2431,DT,Doug,Costin,Doug Costin,ATL,True,0,0,379,0,7,15,20,1,3,0,0,0,0,0,0,0,0,13,10,0,0,0,15,4,Doug,Costin,530.0,528.0,13.0,Signed,79.0,0.0,0.0,ATL,tier_4,0.6666666666666666,0.0,0.6666666666666666,1.8,0.0,0.0,0.0,ATL,-5
2432,FS,Richie,Grant,Richie Grant,ATL,True,0,6,1061,0,33,22,29,0,3,20,6,0,1,0,0,3,0,13,0,0,0,0,15,15,Richie,Grant,992.0,990.0,13.0,Signed,76.0,0.0,0.0,ATL,tier_4,0.0,0.06666666666666667,0.2,4.133333333333334,0.2,1.8850141376060319,1.1333333333333333,ATL,-2
2434,RE,Grady,Jarrett,Grady Jarrett,ATL,True,0,0,872,0,14,23,28,1,3,2,0,0,0,0,0,0,0,13,9,1,3,0,15,15,Grady,Jarrett,1333.0,1331.0,13.0,Signed,78.0,0.0,0.0,ATL,tier_4,0.8,0.06666666666666667,0.8,2.8,0.0,0.22935779816513763,0.13333333333333333,ATL,-2
2435,CB,Isaiah,Oliver,Isaiah Oliver,IND,True,0,57,956,0,17,33,43,0,3,32,20,0,5,1,0,9,0,9,0,0,0,0,15,15,Isaiah,Oliver,1996.0,1994.0,9.0,Signed,80.0,0.0,0.0,IND,tier_3,0.0,0.4,0.6,4.0,0.6,3.3472803347280333,1.5333333333333334,IND,3
2439,SS,Geno,Stone,Geno Stone,PHI,True,0,23,798,1,32,8,40,1,3,0,23,0,1,0,0,10,0,12,3,0,0,0,14,14,Geno,Stone,2518.0,2516.0,12.0,Signed,82.0,0.0,0.0,PHI,tier_3,0.21428571428571427,0.14285714285714285,0.9285714285714286,5.142857142857143,0.7142857142857143,0.0,-0.7142857142857143,PHI,2
2440,SS,Kendarin,Ray,Kendarin Ray,IND,True,0,16,308,0,6,4,7,0,3,1,16,0,1,0,0,0,0,9,0,0,0,0,12,2,Kendarin,Ray,2002.0,2000.0,9.0,Signed,59.0,0.0,0.0,IND,tier_6,0.0,0.08333333333333333,0.0,1.0833333333333333,0.0,0.3246753246753247,0.08333333333333333,IND,0
2441,LE,Earnest,Brown IV,Earnest Brown IV,IND,True,0,0,281,0,1,8,10,1,3,0,0,0,0,0,0,0,0,9,1,1,1,0,14,10,Earnest,Brown IV,299.0,297.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.0,0.0,0.0,IND,-1
2443,SS,DeMarcco,Hellams,DeMarcco Hellams,IND,True,0,76,978,0,36,36,57,1,3,30,76,0,1,1,0,9,0,9,0,0,0,0,15,15,DeMarcco,Hellams,3234.0,3232.0,9.0,Signed,75.0,0.0,0.0,IND,tier_4,0.0,0.13333333333333333,0.6,6.2,0.6,3.067484662576687,1.4,IND,4
2445,CB,Fred,Davis II,Fred Davis II,GB,True,0,0,289,0,5,4,4,0,3,1,0,0,0,0,0,2,0,19,0,0,0,0,15,1,Fred,Davis II,2729.0,2727.0,19.0,Signed,72.0,0.0,0.0,GB,tier_5,0.0,0.0,0.13333333333333333,0.6,0.13333333333333333,0.34602076124567477,-0.06666666666666667,GB,1
2446,CB,Cameron,Dantzler,Cameron Dantzler,GB,True,0,0,1060,0,23,41,50,1,3,30,0,0,0,0,0,9,0,19,0,0,0,0,15,15,Cameron,Dantzler,582.0,580.0,19.0,Signed,85.0,0.0,0.0,GB,tier_2,0.0,0.0,0.6,4.866666666666666,0.6,2.8301886792452833,1.4,GB,-3
2447,RE,Trey,Hendrickson,Trey Hendrickson,GB,True,16,0,953,1,31,39,41,0,3,2,0,0,0,0,0,0,1,19,14,2,11,0,15,15,Trey,Hendrickson,1137.0,1135.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,1.6666666666666667,0.26666666666666666,1.6666666666666667,4.8,0.0,0.2098635886673662,0.13333333333333333,GB,4
2449,MLB,David,Long Jr,David Long Jr,GB,True,44,0,889,1,30,50,64,1,3,27,0,0,0,0,0,5,0,19,0,1,1,1,14,1,David,Long Jr,1628.0,1626.0,19.0,Signed,76.0,0.0,0.0,GB,tier_4,0.07142857142857142,0.21428571428571427,0.42857142857142855,6.714285714285714,0.35714285714285715,3.0371203599550056,1.5714285714285714,GB,2
2450,ROLB,Javin,White,Javin White,GB,True,0,0,452,0,5,10,16,0,3,3,0,0,0,0,0,2,0,19,1,0,1,0,15,1,Javin,White,2806.0,2804.0,19.0,Signed,67.0,0.0,0.0,GB,tier_6,0.13333333333333333,0.0,0.26666666666666666,1.4,0.13333333333333333,0.6637168141592921,0.06666666666666667,GB,0
2452,SS,Greg,Eisworth II,Greg Eisworth II,GB,True,0,0,401,0,4,13,20,0,3,13,0,0,0,0,0,4,0,19,0,1,0,0,15,1,Greg,Eisworth II,3507.0,3505.0,19.0,Signed,69.0,0.0,0.0,GB,tier_6,0.0,0.06666666666666667,0.26666666666666666,1.6,0.26666666666666666,3.2418952618453867,0.6,GB,-1
2453,FS,Anthony,Adams,Anthony Adams,GB,True,17,0,391,1,7,16,17,1,3,6,0,0,0,0,0,2,0,19,0,1,0,1,15,1,Anthony,Adams,3444.0,3442.0,19.0,Signed,71.0,0.0,0.0,GB,tier_5,0.0,0.2,0.13333333333333333,1.6,0.13333333333333333,1.5345268542199488,0.26666666666666666,GB,0
2454,LOLB,DeAngelo,Malone,DeAngelo Malone,GB,True,15,0,797,1,11,23,30,1,3,8,0,0,0,0,0,0,0,19,1,1,2,0,15,14,DeAngelo,Malone,3399.0,3397.0,19.0,Signed,71.0,0.0,0.0,GB,tier_5,0.2,0.13333333333333333,0.2,2.7333333333333334,0.0,1.0037641154328731,0.5333333333333333,GB,-1
2455,LE,Zach,Harrison,Zach Harrison,GB,True,0,0,704,0,15,27,33,0,3,0,0,0,0,0,0,0,0,19,11,1,2,0,15,15,Zach,Harrison,3330.0,3328.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,0.8666666666666667,0.06666666666666667,0.8666666666666667,3.2,0.0,0.0,0.0,GB,-2
2456,CB,Jeff,Okudah,Jeff Okudah,NYG,True,0,25,899,0,16,33,36,0,3,23,25,0,1,0,0,14,0,15,0,0,0,0,15,15,Jeff,Okudah,1988.0,1986.0,15.0,Signed,89.0,0.0,0.0,NYG,tier_2,0.0,0.06666666666666667,0.9333333333333333,3.466666666666667,0.9333333333333333,2.5583982202447166,0.6,NYG,-1
2457,MLB,Nakobe,Dean,Nakobe Dean,GB,True,25,0,1010,1,31,70,96,0,3,57,0,0,0,0,0,8,0,19,3,1,2,0,15,15,Nakobe,Dean,3326.0,3324.0,19.0,Signed,83.0,0.0,0.0,GB,tier_3,0.3333333333333333,0.13333333333333333,0.8666666666666667,8.466666666666667,0.5333333333333333,5.643564356435644,3.2666666666666666,GB,3
2458,CB,Eric,Stokes,Eric Stokes,GB,True,0,13,1036,0,14,27,38,0,3,19,13,0,1,0,0,6,0,19,0,0,0,0,15,1,Eric,Stokes,2516.0,2514.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,0.0,0.06666666666666667,0.4,3.466666666666667,0.4,1.833976833976834,0.8666666666666667,GB,-1
2460,LOLB,Rashan,Gary,Rashan Gary,GB,True,23,0,897,1,24,39,51,1,3,13,0,1,0,0,0,1,0,19,12,2,4,1,14,14,Rashan,Gary,912.0,910.0,19.0,Signed,90.0,0.0,0.0,GB,tier_1,1.1428571428571428,0.35714285714285715,1.2142857142857142,5.357142857142857,0.07142857142857142,1.4492753623188406,0.8571428571428571,GB,1
2461,RE,Kingsley,Keke,Kingsley Keke,GB,True,0,0,438,0,7,14,19,1,3,1,0,0,0,0,0,1,0,19,7,0,2,0,15,1,Kingsley,Keke,1474.0,1472.0,19.0,Signed,76.0,0.0,0.0,GB,tier_4,0.6,0.0,0.6666666666666666,1.7333333333333334,0.06666666666666667,0.228310502283105,0.0,GB,-3
2462,FS,Darnell,Savage,Darnell Savage,GB,True,0,26,1089,0,34,41,51,0,3,26,21,0,2,0,0,4,0,19,1,0,0,0,15,15,Darnell,Savage,2316.0,2314.0,19.0,Signed,86.0,0.0,0.0,GB,tier_2,0.06666666666666667,0.13333333333333333,0.3333333333333333,5.666666666666667,0.26666666666666666,2.3875114784205693,1.4666666666666666,GB,2
2463,DT,Kenny,Clark,Kenny Clark,GB,True,0,0,944,0,21,30,36,0,3,1,0,0,0,0,0,1,0,19,15,0,4,0,15,15,Kenny,Clark,464.0,462.0,19.0,Signed,92.0,0.0,0.0,GB,tier_1,1.2666666666666666,0.0,1.3333333333333333,3.8,0.06666666666666667,0.1059322033898305,0.0,GB,-4
2464,CB,Jaire,Alexander,Jaire Alexander,GB,True,0,31,987,0,24,50,52,1,3,31,23,0,2,0,0,16,0,19,1,1,1,0,15,15,Jaire,Alexander,33.0,31.0,19.0,Signed,98.0,0.0,0.0,GB,tier_0,0.13333333333333333,0.2,1.2,5.066666666666666,1.0666666666666667,3.1408308004052685,1.0,GB,0
2465,SS,Adrian,Amos,Adrian Amos,GB,True,0,22,1072,0,28,31,42,1,3,21,12,0,2,0,0,13,0,19,1,0,0,0,15,15,Adrian,Amos,59.0,57.0,19.0,Signed,78.0,0.0,0.0,GB,tier_4,0.06666666666666667,0.13333333333333333,0.9333333333333333,4.666666666666667,0.8666666666666667,1.9589552238805972,0.5333333333333333,GB,1
2466,ROLB,Xavian,Sorey,Xavian Sorey,NYG,True,0,0,976,0,26,25,40,1,3,5,0,0,0,0,0,0,0,15,5,0,10,0,14,9,Xavian,Sorey,2237.0,2235.0,15.0,Signed,73.0,0.0,0.0,NYG,tier_5,1.0714285714285714,0.0,1.0714285714285714,4.714285714285714,0.0,0.5122950819672131,0.35714285714285715,NYG,2
2469,RE,Zykeivous,Walker,Zykeivous Walker,SEA,True,0,0,723,0,17,23,33,1,3,0,0,1,0,0,0,0,0,27,12,0,4,0,15,10,Zykeivous,Walker,2840.0,2838.0,27.0,Signed,66.0,0.0,0.0,SEA,tier_6,1.0666666666666667,0.06666666666666667,1.0666666666666667,3.3333333333333335,0.0,0.0,0.0,SEA,4
2471,SS,Travis,Jay,Travis Jay,PIT,True,0,0,301,0,3,6,8,0,3,3,0,0,0,0,0,1,0,28,0,0,0,0,14,2,Travis,Jay,3100.0,3098.0,28.0,Signed,64.0,0.0,0.0,PIT,tier_6,0.0,0.0,0.07142857142857142,0.7857142857142857,0.07142857142857142,0.9966777408637874,0.14285714285714285,PIT,-1
2474,FS,Jaylon,King,Jaylon King,PIT,True,79,0,646,1,23,28,41,0,3,17,0,0,0,0,0,7,0,28,1,1,0,1,13,2,Jaylon,King,1315.0,1313.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,0.07692307692307693,0.23076923076923078,0.6153846153846154,4.923076923076923,0.5384615384615384,2.631578947368421,0.7692307692307693,PIT,2
2475,DT,Stephon,Wynn Jr.,Stephon Wynn Jr.,PIT,True,0,0,765,0,25,15,41,1,3,0,0,0,0,0,0,0,0,28,13,0,2,0,15,15,Stephon,Wynn Jr.,3222.0,3220.0,28.0,Signed,67.0,0.0,0.0,PIT,tier_6,1.0,0.0,1.0,4.4,0.0,0.0,0.0,PIT,3
2476,CB,Joey,Porter Jr.,Joey Porter Jr.,PIT,True,0,27,785,0,17,19,37,0,3,16,27,0,1,1,0,9,0,28,0,0,2,0,14,2,Joey,Porter Jr.,3260.0,3258.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,0.14285714285714285,0.14285714285714285,0.7857142857142857,3.857142857142857,0.6428571428571429,2.038216560509554,0.5,PIT,1
2477,CB,Joejuan,Williams,Joejuan Williams,PIT,True,0,52,944,0,26,30,42,1,3,19,31,0,2,1,0,7,0,28,0,0,0,0,14,14,Joejuan,Williams,2846.0,2844.0,28.0,Signed,76.0,0.0,0.0,PIT,tier_4,0.0,0.21428571428571427,0.5,4.857142857142857,0.5,2.0127118644067794,0.8571428571428571,PIT,0
2478,CB,David,Long Jr,David Long Jr,PIT,True,0,0,411,0,7,8,12,0,3,3,0,0,1,0,0,1,0,28,0,0,0,0,15,3,David,Long Jr,1629.0,1627.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,0.0,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.06666666666666667,0.7299270072992701,0.13333333333333333,PIT,2
2479,RE,Dorance,Armstrong,Dorance Armstrong,PIT,True,0,0,509,0,14,17,24,1,3,0,0,0,0,0,0,1,0,28,8,0,4,0,15,15,Dorance,Armstrong,90.0,88.0,28.0,Signed,69.0,0.0,0.0,PIT,tier_6,0.8,0.0,0.8666666666666667,2.533333333333333,0.06666666666666667,0.0,-0.06666666666666667,PIT,2
2480,ROLB,Noah,Taylor,Noah Taylor,PIT,True,0,0,349,0,3,3,3,0,3,0,0,0,0,0,0,0,0,28,0,0,0,0,15,2,Noah,Taylor,3525.0,3523.0,28.0,Signed,65.0,0.0,0.0,PIT,tier_6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,PIT,-1
2481,SS,Terrell,Edmunds,Terrell Edmunds,PIT,True,0,19,1070,0,31,40,49,0,3,28,19,0,1,0,0,7,0,28,1,0,1,0,15,15,Terrell,Edmunds,724.0,722.0,28.0,Signed,81.0,0.0,0.0,PIT,tier_3,0.13333333333333333,0.06666666666666667,0.6,5.333333333333333,0.4666666666666667,2.6168224299065423,1.4,PIT,-2
2482,ROLB,Christopher,Allen,Christopher Allen,PIT,True,48,0,617,1,12,13,20,0,3,3,0,0,0,0,0,1,0,28,1,1,2,0,15,6,Christopher,Allen,3378.0,3376.0,28.0,Signed,67.0,0.0,0.0,PIT,tier_6,0.2,0.13333333333333333,0.26666666666666666,2.1333333333333333,0.06666666666666667,0.48622366288492713,0.13333333333333333,PIT,1
2483,CB,Donte,Jackson,Donte Jackson,PIT,True,0,28,981,0,22,47,68,0,3,39,26,0,2,0,0,16,0,28,0,0,0,0,15,15,Donte,Jackson,1303.0,1301.0,28.0,Signed,83.0,0.0,0.0,PIT,tier_3,0.0,0.13333333333333333,1.0666666666666667,6.0,1.0666666666666667,3.9755351681957185,1.5333333333333334,PIT,0
2484,MLB,Ulysees,Gilbert III,Ulysees Gilbert III,PIT,True,0,0,659,0,19,35,49,0,3,27,0,0,0,0,0,0,0,28,2,0,0,0,11,4,Ulysees,Gilbert III,931.0,929.0,28.0,Signed,69.0,0.0,0.0,PIT,tier_6,0.18181818181818182,0.0,0.18181818181818182,6.181818181818182,0.0,4.09711684370258,2.4545454545454546,PIT,3
2486,MLB,Buddy,Johnson,Buddy Johnson,PIT,True,0,0,435,0,10,17,32,0,3,15,0,0,0,0,0,1,0,28,0,0,0,0,14,2,Buddy,Johnson,1365.0,1363.0,28.0,Signed,67.0,0.0,0.0,PIT,tier_6,0.0,0.0,0.07142857142857142,3.0,0.07142857142857142,3.4482758620689653,1.0,PIT,0
2487,FS,Minkah,Fitzpatrick,Minkah Fitzpatrick,PIT,True,0,45,1110,0,28,30,40,1,3,9,45,0,1,1,0,4,0,28,3,0,0,0,15,15,Minkah,Fitzpatrick,824.0,822.0,28.0,Signed,93.0,0.0,0.0,PIT,tier_1,0.2,0.13333333333333333,0.4666666666666667,4.533333333333333,0.26666666666666666,0.8108108108108109,0.3333333333333333,PIT,0
2489,LOLB,T.J.,Watt,T.J. Watt,PIT,True,0,0,598,0,12,41,44,0,3,10,0,0,0,0,0,2,0,28,9,2,10,0,10,10,T.J.,Watt,2771.0,2769.0,28.0,Signed,96.0,0.0,0.0,PIT,tier_0,1.9,0.2,2.1,5.6,0.2,1.6722408026755853,0.8,PIT,-1
2490,LE,Stephon,Tuitt,Stephon Tuitt,PIT,True,0,0,884,1,23,28,33,0,3,0,0,1,0,0,0,0,0,28,14,0,5,0,15,15,Stephon,Tuitt,2672.0,2670.0,28.0,Signed,76.0,0.0,0.0,PIT,tier_4,1.2666666666666666,0.13333333333333333,1.2666666666666666,3.7333333333333334,0.0,0.0,0.0,PIT,0
2491,CB,JC,Jackson,JC Jackson,KC,True,0,95,995,0,28,32,42,0,3,26,31,0,5,0,0,12,0,8,0,0,1,0,15,15,JC,Jackson,1306.0,1304.0,8.0,Signed,87.0,0.0,0.0,KC,tier_2,0.06666666666666667,0.3333333333333333,0.8666666666666667,4.666666666666667,0.8,2.613065326633166,0.9333333333333333,KC,2
2493,ROLB,Raesjon,Davis,Raesjon Davis,KC,True,0,0,463,0,7,16,18,1,3,8,0,1,0,0,0,1,0,8,2,0,0,0,15,4,Raesjon,Davis,2570.0,2568.0,8.0,Signed,69.0,0.0,0.0,KC,tier_6,0.13333333333333333,0.06666666666666667,0.2,1.6666666666666667,0.06666666666666667,1.7278617710583155,0.4666666666666667,KC,1
2494,LE,Keeshawn,Silver,Keeshawn Silver,KC,True,4,0,702,1,17,19,25,1,3,0,0,0,0,0,0,0,0,8,12,1,2,0,14,14,Keeshawn,Silver,163.0,161.0,8.0,Signed,75.0,0.0,0.0,KC,tier_4,1.0,0.14285714285714285,1.0,3.0,0.0,0.0,0.0,KC,0
2495,RE,Marlon,Davidson,Marlon Davidson,KC,True,0,0,531,0,11,12,14,1,3,0,0,0,0,0,0,0,0,8,1,1,4,0,15,15,Marlon,Davidson,593.0,591.0,8.0,Signed,80.0,0.0,0.0,KC,tier_3,0.3333333333333333,0.06666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,KC,-7
2498,RE,Leonard,Williams,Leonard Williams,NYG,True,5,0,745,1,22,35,38,0,3,2,0,0,0,0,0,0,0,15,11,2,10,0,13,13,Leonard,Williams,2850.0,2848.0,15.0,Signed,77.0,0.0,0.0,NYG,tier_4,1.6153846153846154,0.23076923076923078,1.6153846153846154,4.615384615384615,0.0,0.2684563758389262,0.15384615384615385,NYG,4
2506,SS,Sage,Ryan,Sage Ryan,WAS,True,7,0,924,1,27,29,40,0,3,23,0,0,0,0,0,11,0,25,0,2,0,0,13,13,Sage,Ryan,1719.0,1717.0,25.0,Signed,77.0,0.0,0.0,WAS,tier_4,0.0,0.23076923076923078,0.8461538461538461,5.153846153846154,0.8461538461538461,2.4891774891774894,0.9230769230769231,WAS,2
2507,CB,Sidney,Jones IV,Sidney Jones IV,WAS,True,0,18,630,0,16,22,31,0,3,12,11,0,2,0,0,4,0,25,0,0,1,0,12,2,Sidney,Jones IV,1400.0,1398.0,25.0,Signed,76.0,0.0,0.0,WAS,tier_4,0.08333333333333333,0.16666666666666666,0.4166666666666667,3.9166666666666665,0.3333333333333333,1.9047619047619049,0.6666666666666666,WAS,-1
2508,CB,Michael,Ojemudia,Michael Ojemudia,WAS,True,0,0,745,0,26,37,49,0,3,20,0,0,0,0,0,11,0,25,0,0,0,0,11,11,Michael,Ojemudia,1983.0,1981.0,25.0,Signed,82.0,0.0,0.0,WAS,tier_3,0.0,0.0,1.0,6.818181818181818,1.0,2.684563758389262,0.8181818181818182,WAS,-1
