Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1513,CB,Dee,Alford,Dee Alford,NE,True,0,44,1287,0,22,37,51,0,4,38,23,0,4,0,0,7,0,21,0,0,0,0,16,12,Dee,Alford,39.0,37.0,6.0,29.0,21.0,Signed,Star,77.0,0.0,0.0,NE,tier_4,0.0,0.0,3.108003108003108,5.439005439005439,56.72105672105672,5.439005439005439,2.9526029526029527,1.9375,NE,0
1514,LOLB,Christian,Harris,Christian Harris,HOU,True,18,0,782,1,21,47,62,0,4,15,0,0,0,0,0,2,1,31,9,1,0,0,15,15,Christian,Harris,1147.0,1145.0,5.0,26.0,31.0,Signed,Star,83.0,0.0,0.0,HOU,tier_3,11.508951406649617,11.508951406649617,3.8363171355498724,14.066496163682864,106.13810741687979,2.557544757033248,1.9181585677749362,0.8666666666666667,HOU,6
1525,SS,Marques,Buford Jr.,Marques Buford Jr.,TB,True,0,0,371,0,6,10,17,0,4,9,0,0,0,0,0,1,0,5,0,0,0,0,14,1,Marques,Buford Jr.,1556.0,1554.0,2.0,25.0,5.0,Signed,Normal,69.0,0.0,0.0,TB,tier_6,0.0,0.0,0.0,2.6954177897574128,61.99460916442048,2.6954177897574128,2.4258760107816713,0.5714285714285714,TB,-5
1543,ROLB,Robert,Spillane,Robert Spillane,LV,True,0,0,402,0,2,6,10,0,4,0,0,0,0,0,0,0,0,22,0,0,0,0,16,1,Robert,Spillane,2646.0,2644.0,9.0,31.0,22.0,Signed,Normal,70.0,0.0,0.0,LV,tier_5,0.0,0.0,0.0,0.0,29.850746268656717,0.0,0.0,0.0,LV,-9
1557,DT,Kobie,Turner,Kobie Turner,SF,True,39,0,763,2,11,18,28,0,4,1,0,0,0,0,0,0,0,14,9,2,1,1,16,3,Kobie,Turner,2867.0,2865.0,4.0,28.0,14.0,Signed,Normal,74.0,0.0,0.0,SF,tier_5,14.089121887287025,14.678899082568806,6.55307994757536,13.10615989515072,51.114023591087815,0.0,0.1310615989515072,0.0625,SF,1
1583,RE,Zaire,Patterson,Zaire Patterson,TB,True,0,0,304,0,4,9,12,0,4,0,0,0,0,0,0,0,0,5,1,0,1,0,12,0,Zaire,Patterson,588.0,586.0,2.0,24.0,5.0,Signed,Normal,74.0,0.0,0.0,TB,tier_5,9.046052631578947,10.526315789473683,0.0,6.578947368421052,52.63157894736842,0.0,0.0,0.0,TB,-7
1626,RE,BJ,Thompson,BJ Thompson,KC,True,8,0,767,1,17,24,31,0,4,0,0,0,0,0,0,0,0,8,5,1,7,0,16,16,BJ,Thompson,2791.0,2789.0,4.0,28.0,8.0,Signed,Normal,76.0,0.0,0.0,KC,tier_4,22.490221642764016,26.597131681877446,2.607561929595828,15.645371577574968,62.58148631029987,0.0,0.0,0.0,KC,-1
1647,LE,Deonte,Anderson,Deonte Anderson,CAR,True,1,0,547,1,5,23,34,1,4,0,0,1,0,0,0,1,0,20,6,3,5,1,16,7,Deonte,Anderson,785.0,783.0,1.0,23.0,20.0,Signed,Normal,75.0,0.0,0.0,CAR,tier_4,26.96526508226691,31.078610603290677,10.968921389396709,21.937842778793417,71.2979890310786,1.8281535648994516,0.0,-0.0625,CAR,5
1655,ROLB,Shemar,James,Shemar James,LAR,True,0,0,439,0,3,4,10,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,16,1,Shemar,James,2645.0,2643.0,2.0,23.0,23.0,Signed,Normal,68.0,0.0,0.0,LAR,tier_6,0.0,0.0,0.0,0.0,29.612756264236904,0.0,0.0,0.0,LAR,-6
1657,CB,Jerry,Jacobs,Jerry Jacobs,NYG,True,0,17,1129,0,15,34,47,1,4,45,9,0,3,0,0,13,0,15,0,0,0,0,16,16,Jerry,Jacobs,1416.0,1414.0,6.0,28.0,15.0,Signed,Normal,77.0,0.0,0.0,NYG,tier_4,0.0,0.0,2.657218777679362,11.514614703277235,54.91585473870682,11.514614703277235,3.985828166519043,2.0,NYG,0
1666,RE,Byron,Young,Byron Young,LAR,True,48,0,844,3,14,26,34,1,4,0,0,0,0,0,0,0,0,23,14,3,3,1,16,16,Byron,Young,3175.0,3173.0,4.0,29.0,23.0,Signed,Superstar,83.0,0.0,0.0,LAR,tier_3,22.808056872037913,24.40758293838863,8.293838862559243,20.14218009478673,56.87203791469194,0.0,0.0,0.0,LAR,3
1715,SS,Kamren,Curl,Kamren Curl,ATL,True,26,0,1167,2,29,54,71,0,4,42,0,0,0,0,0,11,0,13,0,2,0,0,14,14,Kamren,Curl,618.0,616.0,7.0,28.0,13.0,Signed,Star,79.0,0.0,0.0,ATL,tier_4,0.0,0.0,3.4275921165381322,9.425878320479864,85.68980291345329,9.425878320479864,3.5989717223650386,2.2142857142857144,ATL,4
1725,FS,Tre'von,Moehrig,Tre'von Moehrig,NO,True,0,0,976,0,26,40,49,1,4,25,0,0,0,0,0,9,0,26,0,0,0,0,14,14,Tre'von,Moehrig,1959.0,1957.0,6.0,28.0,26.0,Signed,Star,87.0,0.0,0.0,NO,tier_2,0.0,0.0,0.0,9.221311475409836,76.84426229508198,9.221311475409836,2.5614754098360657,1.1428571428571428,NO,0
1777,DT,Christen,Miller,Christen Miller,PIT,True,0,0,635,0,9,0,11,0,4,0,0,0,0,0,0,0,0,28,8,0,3,0,16,16,Christen,Miller,524.0,522.0,0.0,22.0,28.0,Signed,Normal,75.0,0.0,0.0,PIT,tier_4,20.866141732283463,22.99212598425197,0.0,17.322834645669293,31.496062992125985,0.0,0.0,0.0,PIT,-4
1787,RE,Enai,White,Enai White,KC,True,13,0,426,1,5,14,18,0,4,0,0,0,0,0,0,0,0,8,6,1,5,0,16,16,Enai,White,401.0,399.0,1.0,23.0,8.0,Signed,Normal,72.0,0.0,0.0,KC,tier_5,34.624413145539904,39.906103286384976,4.694835680751174,25.821596244131456,53.990610328638496,0.0,0.0,0.0,KC,3
1817,CB,Daylen,Everette,Daylen Everette,PIT,True,0,3,873,0,16,0,56,0,4,0,3,0,1,0,0,13,0,28,2,0,0,0,15,15,Daylen,Everette,340.0,338.0,2.0,23.0,28.0,Signed,Superstar,86.0,0.0,0.0,PIT,tier_2,2.2909507445589923,2.2909507445589923,1.1454753722794961,17.182130584192443,82.47422680412372,14.891179839633446,0.0,-0.8666666666666667,PIT,3
1855,FS,Daeh,McCullough,Daeh McCullough,LAR,True,0,19,917,0,28,20,32,0,4,22,19,0,1,0,0,4,0,23,1,0,0,0,16,5,Daeh,McCullough,920.0,918.0,0.0,22.0,23.0,Signed,Normal,71.0,0.0,0.0,LAR,tier_5,1.0905125408942202,1.0905125408942202,1.0905125408942202,5.452562704471101,65.43075245365323,4.362050163576881,2.399127589967285,1.125,LAR,0
1867,RE,Trajan,Jeffcoat,Trajan Jeffcoat,HOU,True,12,0,637,1,7,17,25,0,4,0,0,0,0,0,0,0,0,31,3,1,3,0,16,2,Trajan,Jeffcoat,3340.0,3338.0,3.0,26.0,31.0,Signed,Normal,71.0,0.0,0.0,HOU,tier_5,12.95133437990581,15.070643642072216,3.1397174254317113,9.419152276295133,50.23547880690738,0.0,0.0,0.0,HOU,-2
1880,LOLB,Jackson,Bratton,Jackson Bratton,LV,True,0,0,365,0,3,4,8,0,4,0,0,0,0,0,0,0,0,22,0,0,0,0,16,1,Jackson,Bratton,2565.0,2563.0,2.0,25.0,22.0,Signed,Normal,70.0,0.0,0.0,LV,tier_5,0.0,0.0,0.0,0.0,30.136986301369863,0.0,0.0,0.0,LV,-9
1916,RE,Desmond,Evans,Desmond Evans,BAL,True,0,0,450,0,10,8,20,0,4,0,0,0,0,0,0,4,0,24,4,0,3,0,16,1,Desmond,Evans,3367.0,3365.0,3.0,26.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,20.555555555555557,23.555555555555557,0.0,24.444444444444446,66.66666666666667,8.88888888888889,0.0,-0.25,BAL,-3
1988,MLB,Divine,Deablo,Divine Deablo,LV,True,0,0,1109,0,42,64,78,0,4,29,0,0,0,0,0,9,0,22,1,0,0,0,16,16,Divine,Deablo,682.0,680.0,6.0,29.0,22.0,Signed,Superstar,84.0,0.0,0.0,LV,tier_3,0.9017132551848511,0.9017132551848511,0.0,9.017132551848512,108.20559062218214,8.115419296663662,2.6149684400360687,1.25,LV,0
1991,LE,Marshawn,Kneeland,Marshawn Kneeland,SF,True,0,0,429,0,7,11,20,0,4,0,0,0,0,0,0,0,0,14,7,1,1,0,16,3,Marshawn,Kneeland,3574.0,3572.0,3.0,26.0,14.0,Signed,Normal,64.0,0.0,0.0,SF,tier_6,20.396270396270396,21.445221445221442,2.331002331002331,18.64801864801865,62.93706293706294,0.0,0.0,0.0,SF,1
2045,MLB,Terrel,Bernard,Terrel Bernard,LAR,True,0,4,963,0,34,67,90,0,4,58,4,0,1,0,0,4,0,23,1,0,0,0,13,13,Terrel,Bernard,212.0,210.0,5.0,28.0,23.0,Signed,Star,83.0,0.0,0.0,LAR,tier_3,1.0384215991692627,1.0384215991692627,1.0384215991692627,5.192107995846314,128.76427829698858,4.153686396677051,6.022845275181724,4.153846153846154,LAR,4
2064,SS,James,Williams,James Williams,ARI,True,0,7,1117,0,24,39,60,0,4,42,7,0,1,0,0,10,0,6,1,1,0,0,16,15,James,Williams,3262.0,3260.0,3.0,24.0,6.0,Signed,Star,76.0,0.0,0.0,ARI,tier_4,0.8952551477170994,0.8952551477170994,1.7905102954341987,9.847806624888094,75.20143240823634,8.952551477170994,3.7600716204118174,2.0,ARI,0
2130,CB,Jaylin,Davies,Jaylin Davies,NYG,True,39,74,1340,1,21,49,67,0,4,34,23,0,6,0,0,20,1,15,1,1,0,1,16,0,Jaylin,Davies,20.0,18.0,1.0,24.0,15.0,Signed,Normal,77.0,0.0,0.0,NYG,tier_4,0.746268656716418,0.746268656716418,7.462686567164179,15.671641791044776,65.67164179104478,14.925373134328359,2.5373134328358207,0.875,NYG,10
2144,RE,Brian,Burns,Brian Burns,HOU,True,0,0,651,0,19,38,41,0,4,0,0,0,0,0,0,0,0,31,13,1,10,0,13,13,Brian,Burns,392.0,390.0,8.0,29.0,31.0,Signed,Star,90.0,0.0,0.0,HOU,tier_1,46.85099846390169,53.763440860215056,1.5360983102918586,35.33026113671275,92.16589861751153,0.0,0.0,0.0,HOU,0
2156,RE,Dylan,Stewart,Dylan Stewart,NYG,True,8,0,738,1,19,24,26,1,4,0,0,0,0,0,0,0,0,15,6,1,6,0,14,14,Dylan,Stewart,511.0,509.0,0.0,22.0,15.0,Signed,Star,78.0,0.0,0.0,NYG,tier_4,22.357723577235774,26.01626016260163,2.710027100271003,16.260162601626018,60.97560975609756,0.0,0.0,0.0,NYG,-1
2198,ROLB,Krys,Barnes,Krys Barnes,LV,True,0,0,722,0,26,36,57,0,4,20,0,0,0,0,0,5,0,22,2,0,0,0,16,16,Krys,Barnes,153.0,151.0,7.0,29.0,22.0,Signed,Star,73.0,0.0,0.0,LV,tier_5,2.770083102493075,2.770083102493075,0.0,9.69529085872576,114.9584487534626,6.925207756232687,2.7700831024930745,0.9375,LV,5
2211,LE,Kechaun,Bennett,Kechaun Bennett,LV,True,15,0,340,1,5,11,15,0,4,0,0,0,0,0,0,1,0,22,6,1,2,0,16,1,Kechaun,Bennett,2389.0,2387.0,1.0,24.0,22.0,Signed,Normal,66.0,0.0,0.0,LV,tier_6,27.941176470588236,30.58823529411765,5.88235294117647,26.470588235294116,58.8235294117647,2.941176470588235,0.0,-0.0625,LV,6
2213,CB,L'Jarius,Sneed,L'Jarius Sneed,KC,True,0,52,1264,0,26,43,65,0,4,40,18,0,3,0,0,16,0,8,0,1,0,0,16,1,L'Jarius,Sneed,2630.0,2628.0,7.0,30.0,8.0,Signed,Star,74.0,0.0,0.0,KC,tier_5,0.0,0.0,3.1645569620253164,12.658227848101266,71.99367088607595,12.658227848101266,3.1645569620253164,1.5,KC,5
2214,FS,Malaki,Starks,Malaki Starks,KC,True,0,0,731,0,26,31,36,0,4,22,0,0,0,0,0,4,0,8,0,0,0,0,10,10,Malaki,Starks,1842.0,1840.0,2.0,23.0,8.0,Signed,Star,85.0,0.0,0.0,KC,tier_2,0.0,0.0,0.0,5.471956224350205,84.81532147742818,5.471956224350205,3.009575923392613,1.8,KC,-1
2257,SS,Kyle,Hamilton,Kyle Hamilton,BAL,True,0,0,1227,0,23,57,68,0,4,33,0,0,0,0,0,8,0,24,3,0,0,0,14,14,Kyle,Hamilton,1119.0,1117.0,5.0,26.0,24.0,Signed,Star,90.0,0.0,0.0,BAL,tier_1,2.444987775061125,2.444987775061125,0.0,8.964955175224123,74.1646291768541,6.519967400162999,2.689486552567237,1.7857142857142858,BAL,-6
2335,CB,Charles,Woods,Charles Woods,CIN,True,0,0,335,0,9,6,13,0,4,4,0,0,0,0,0,1,0,1,0,0,0,0,13,2,Charles,Woods,3629.0,3627.0,3.0,27.0,1.0,Signed,Normal,62.0,0.0,0.0,CIN,tier_6,0.0,0.0,0.0,2.985074626865672,65.67164179104478,2.985074626865672,1.1940298507462688,0.23076923076923078,CIN,-2
2339,LE,Maxx,Crosby,Maxx Crosby,LV,True,14,0,841,1,14,30,38,1,4,0,0,0,0,0,0,0,0,22,9,1,9,0,16,16,Maxx,Crosby,606.0,604.0,8.0,30.0,22.0,Signed,XFactor,93.0,0.0,0.0,LV,tier_1,29.429250891795483,34.244946492271104,2.378121284185493,21.40309155766944,61.83115338882283,0.0,0.0,0.0,LV,-7
2383,SS,Andrew,Mukuba,Andrew Mukuba,LV,True,0,35,1251,0,23,40,68,1,4,46,18,0,3,0,0,12,0,22,1,0,0,0,16,16,Andrew,Mukuba,3280.0,3278.0,3.0,24.0,22.0,Signed,Normal,75.0,0.0,0.0,LV,tier_4,0.7993605115907274,0.7993605115907274,2.398081534772182,10.391686650679457,72.7418065547562,9.592326139088728,3.6770583533173458,2.125,LV,-1
2396,CB,Tre,Morrison,Tre Morrison,BAL,True,0,0,460,0,8,9,13,0,4,8,0,0,0,0,0,1,0,24,0,0,0,0,13,0,Tre,Morrison,1330.0,1328.0,2.0,26.0,24.0,Signed,Normal,67.0,0.0,0.0,BAL,tier_6,0.0,0.0,0.0,2.1739130434782608,45.65217391304348,2.1739130434782608,1.7391304347826086,0.5384615384615384,BAL,-2
2453,DT,Justin,Madubuike,Justin Madubuike,BAL,True,13,0,812,1,19,32,41,0,4,0,0,0,0,0,0,0,0,24,16,1,7,1,16,16,Justin,Madubuike,1784.0,1782.0,7.0,29.0,24.0,Signed,Superstar,83.0,0.0,0.0,BAL,tier_3,34.79064039408867,38.669950738916256,3.694581280788177,28.32512315270936,73.89162561576356,0.0,0.0,0.0,BAL,-1
2575,ROLB,Garrett,Pomerantz,Garrett Pomerantz,PHI,True,0,0,300,0,1,2,3,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,13,1,Garrett,Pomerantz,1672.0,1670.0,0.0,23.0,12.0,Signed,Normal,69.0,0.0,0.0,PHI,tier_6,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,PHI,-8
2582,CB,Jacobe,Johnson,Jacobe Johnson,BAL,True,0,23,1206,0,22,36,52,0,4,35,13,0,3,0,0,7,0,24,0,0,0,0,16,16,Jacobe,Johnson,870.0,868.0,1.0,22.0,24.0,Signed,Normal,78.0,0.0,0.0,BAL,tier_4,0.0,0.0,2.487562189054726,5.804311774461028,61.359867330016584,5.804311774461028,2.902155887230514,1.75,BAL,-3
2685,LE,Ethan,Downs,Ethan Downs,BAL,True,0,0,608,0,15,26,31,1,4,0,0,0,0,0,0,0,0,24,13,0,8,0,16,9,Ethan,Downs,3324.0,3322.0,3.0,25.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,44.4078947368421,50.328947368421055,0.0,34.53947368421053,75.65789473684211,0.0,0.0,0.0,BAL,2
2737,CB,Cam,Taylor-Britt,Cam Taylor-Britt,LAR,True,0,18,973,0,19,42,50,0,4,38,18,0,1,0,0,8,0,23,0,0,0,0,14,14,Cam,Taylor-Britt,2751.0,2749.0,5.0,27.0,23.0,Signed,Star,86.0,0.0,0.0,LAR,tier_2,0.0,0.0,1.027749229188078,8.221993833504625,70.91469681397739,8.221993833504625,3.905447070914697,2.142857142857143,LAR,-4
2751,CB,Zy,Alexander,Zy Alexander,LAR,True,0,0,356,0,3,6,9,0,4,5,0,0,0,0,0,2,0,23,0,0,0,0,14,2,Zy,Alexander,1228.0,1226.0,2.0,25.0,23.0,Signed,Normal,68.0,0.0,0.0,LAR,tier_6,0.0,0.0,0.0,5.617977528089887,33.70786516853933,5.617977528089887,1.4044943820224718,0.21428571428571427,LAR,-1
2770,MLB,A.J.,Pena,A.J. Pena,LAR,True,0,0,412,0,5,10,18,0,4,5,0,0,0,0,0,1,0,23,2,0,0,0,14,2,A.J.,Pena,2795.0,2793.0,1.0,24.0,23.0,Signed,Normal,69.0,0.0,0.0,LAR,tier_6,4.854368932038835,4.854368932038835,0.0,7.281553398058253,55.8252427184466,2.4271844660194173,1.2135922330097086,0.2857142857142857,LAR,1
2771,LOLB,Whit,Weeks,Whit Weeks,BAL,True,0,0,371,0,1,2,5,0,4,0,0,0,0,0,0,0,0,24,1,0,0,0,16,1,Whit,Weeks,1195.0,1193.0,0.0,23.0,24.0,Signed,Normal,67.0,0.0,0.0,BAL,tier_6,2.6954177897574128,2.6954177897574128,0.0,2.6954177897574128,16.172506738544474,0.0,0.0,0.0,BAL,-6
2776,FS,Saboor,Karriem,Saboor Karriem,DET,True,0,24,1175,0,27,31,43,0,4,17,15,0,2,0,0,4,0,18,1,0,0,0,16,16,Saboor,Karriem,2701.0,2699.0,0.0,22.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,0.851063829787234,0.851063829787234,1.702127659574468,4.25531914893617,59.57446808510639,3.404255319148936,1.446808510638298,0.8125,DET,-3
2777,CB,Selman,Bridges,Selman Bridges,DET,True,0,16,1173,0,13,36,48,0,4,47,16,0,1,0,0,10,0,18,0,0,0,0,16,16,Selman,Bridges,2296.0,2294.0,0.0,21.0,18.0,Signed,Normal,81.0,0.0,0.0,DET,tier_3,0.0,0.0,0.8525149190110827,8.525149190110827,52.00341005967604,8.525149190110827,4.0068201193520885,2.3125,DET,-5
2778,LE,Justus,Boone,Justus Boone,ATL,True,0,0,494,0,21,16,20,0,4,0,0,0,0,0,0,0,0,13,7,0,3,0,16,0,Justus,Boone,575.0,573.0,1.0,24.0,13.0,Signed,Normal,69.0,0.0,0.0,ATL,tier_6,24.79757085020243,27.53036437246964,0.0,20.242914979757085,82.99595141700405,0.0,0.0,0.0,ATL,-1
2779,ROLB,Chad,Muma,Chad Muma,ATL,True,13,0,412,1,3,5,7,0,4,1,0,0,0,0,0,0,1,13,0,1,0,0,16,1,Chad,Muma,2019.0,2017.0,5.0,28.0,13.0,Signed,Normal,67.0,0.0,0.0,ATL,tier_6,0.0,0.0,7.281553398058253,0.0,24.271844660194173,0.0,0.24271844660194172,0.0625,ATL,2
2780,CB,Fentrell,Cypress II,Fentrell Cypress II,BAL,True,0,10,1031,0,21,21,34,0,4,28,10,0,1,0,0,11,0,24,0,0,0,0,14,14,Fentrell,Cypress II,449.0,447.0,2.0,26.0,24.0,Signed,Star,83.0,0.0,0.0,BAL,tier_3,0.0,0.0,0.9699321047526673,10.66925315227934,53.3462657613967,10.66925315227934,2.7158098933074686,1.2142857142857142,BAL,-2
2789,LOLB,Jihaad,Campbell,Jihaad Campbell,CLE,True,0,0,345,0,7,11,27,0,4,5,0,0,0,0,0,1,0,4,4,1,0,0,15,15,Jihaad,Campbell,350.0,348.0,2.0,24.0,4.0,Signed,Star,75.0,0.0,0.0,CLE,tier_4,11.594202898550725,11.594202898550725,2.898550724637681,14.492753623188406,98.55072463768117,2.898550724637681,1.4492753623188406,0.26666666666666666,CLE,4
2790,CB,Kalen,King,Kalen King,DEN,True,0,29,914,0,15,38,48,0,4,40,17,0,3,0,0,9,0,3,0,0,0,0,13,10,Kalen,King,3212.0,3210.0,3.0,24.0,3.0,Signed,Star,76.0,0.0,0.0,DEN,tier_4,0.0,0.0,3.282275711159737,9.846827133479213,68.92778993435448,9.846827133479213,4.3763676148796495,2.3846153846153846,DEN,0
2791,LE,Tuli,Tuipulotu,Tuli Tuipulotu,LAC,True,14,0,646,1,17,26,35,1,4,0,0,0,0,0,0,0,0,7,8,1,12,0,14,14,Tuli,Tuipulotu,2856.0,2854.0,4.0,24.0,7.0,Signed,Star,89.0,0.0,0.0,LAC,tier_2,44.89164086687306,53.25077399380806,3.0959752321981426,30.959752321981423,80.49535603715171,0.0,0.0,0.0,LAC,1
2792,SS,Shilo,Sanders,Shilo Sanders,LAC,True,0,0,1007,0,36,35,53,0,4,32,0,0,0,0,0,8,0,7,1,0,0,0,13,13,Shilo,Sanders,3630.0,3628.0,3.0,27.0,7.0,Signed,Normal,69.0,0.0,0.0,LAC,tier_6,0.9930486593843098,0.9930486593843098,0.0,8.937437934458789,88.38133068520357,7.944389275074478,3.1777557100297913,1.8461538461538463,LAC,2
2794,FS,Bud,Clark,Bud Clark,DAL,True,0,0,770,0,16,19,27,0,4,16,0,0,0,0,0,5,0,10,0,0,0,0,12,12,Bud,Clark,1192.0,1190.0,2.0,25.0,10.0,Signed,Normal,77.0,0.0,0.0,DAL,tier_4,0.0,0.0,0.0,6.493506493506494,55.84415584415584,6.493506493506494,2.0779220779220777,0.9166666666666666,DAL,-3
2795,DT,Chris,Jones,Chris Jones,HOU,True,0,0,457,0,10,19,23,1,4,0,0,0,0,0,0,0,0,31,5,0,2,0,10,10,Chris,Jones,1525.0,1523.0,11.0,33.0,31.0,Signed,Superstar,89.0,0.0,0.0,HOU,tier_2,18.599562363238512,20.568927789934357,0.0,15.317286652078774,72.21006564551423,0.0,0.0,0.0,HOU,-8
2796,MLB,Tarique,Barnes,Tarique Barnes,SEA,True,0,0,313,0,12,4,11,0,4,4,0,0,0,0,0,0,0,27,2,0,0,0,14,14,Tarique,Barnes,3457.0,3455.0,3.0,26.0,27.0,Signed,Normal,72.0,0.0,0.0,SEA,tier_5,6.3897763578274756,6.3897763578274756,0.0,6.3897763578274756,73.48242811501598,0.0,1.2779552715654952,0.2857142857142857,SEA,-1
2797,CB,Bryce,Phillips,Bryce Phillips,BUF,True,0,0,339,0,1,6,12,0,4,9,0,0,0,0,0,3,0,2,0,0,0,0,14,0,Bryce,Phillips,165.0,163.0,1.0,23.0,2.0,Signed,Normal,67.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,8.849557522123893,38.3480825958702,8.849557522123893,2.6548672566371683,0.42857142857142855,BUF,0
2870,LOLB,Keli,Lawson,Keli Lawson,PHI,True,0,0,430,0,4,7,12,0,4,4,0,0,0,0,0,1,0,12,0,0,0,0,16,0,Keli,Lawson,1237.0,1235.0,1.0,23.0,12.0,Signed,Normal,72.0,0.0,0.0,PHI,tier_5,0.0,0.0,0.0,2.3255813953488373,37.2093023255814,2.3255813953488373,0.9302325581395349,0.1875,PHI,-6
2875,DT,Bear,Alexander,Bear Alexander,NE,True,19,0,392,2,11,15,21,0,4,0,0,0,0,0,0,0,0,21,9,2,3,0,13,13,Bear,Alexander,1716.0,1714.0,2.0,24.0,21.0,Signed,Normal,78.0,0.0,0.0,NE,tier_4,36.35204081632653,39.79591836734694,10.204081632653061,30.612244897959183,81.63265306122449,0.0,0.0,0.0,NE,7
2876,LE,Greg,Rousseau,Greg Rousseau,BUF,True,0,0,456,0,13,29,31,1,4,2,0,0,0,0,0,0,0,2,10,0,5,0,10,10,Greg,Rousseau,2426.0,2424.0,6.0,27.0,2.0,Signed,Star,86.0,0.0,0.0,BUF,tier_2,41.11842105263158,46.05263157894736,0.0,32.89473684210526,96.49122807017544,0.0,0.43859649122807015,0.2,BUF,-2
2878,LE,Caleb,Herring,Caleb Herring,PHI,True,0,0,315,0,6,6,12,0,4,0,0,0,0,0,0,0,0,12,3,0,2,0,16,0,Caleb,Herring,331.0,329.0,0.0,22.0,12.0,Signed,Normal,68.0,0.0,0.0,PHI,tier_6,20.634920634920636,23.492063492063494,0.0,15.873015873015872,57.14285714285714,0.0,0.0,0.0,PHI,-1
2879,DT,Jordan,Davis,Jordan Davis,DET,True,0,0,317,0,8,8,9,0,4,0,0,0,0,0,0,1,1,18,4,0,1,0,13,2,Jordan,Davis,662.0,660.0,5.0,27.0,18.0,Signed,Star,73.0,0.0,0.0,DET,tier_5,18.138801261829656,19.558359621451103,3.1545741324921135,18.92744479495268,53.62776025236593,3.1545741324921135,0.0,-0.07692307692307693,DET,0
2893,CB,Jaheim,Singletary,Jaheim Singletary,LV,True,0,0,481,0,8,13,19,1,4,6,0,0,0,0,0,6,0,22,0,0,0,0,16,1,Jaheim,Singletary,817.0,815.0,0.0,23.0,22.0,Signed,Normal,70.0,0.0,0.0,LV,tier_5,0.0,0.0,0.0,12.474012474012476,56.13305613305614,12.474012474012476,1.2474012474012475,0.0,LV,2
2897,MLB,Jalon,Walker,Jalon Walker,LV,True,5,0,367,1,3,3,3,0,4,1,0,0,0,0,0,0,1,22,0,1,0,1,16,1,Jalon,Walker,3088.0,3086.0,1.0,24.0,22.0,Signed,Star,71.0,0.0,0.0,LV,tier_5,0.0,0.0,10.899182561307901,0.0,16.34877384196185,0.0,0.2724795640326975,0.0625,LV,-2
2902,CB,Roger,McCreary,Roger McCreary,LV,True,34,0,1208,1,20,48,67,0,4,51,0,0,0,0,0,11,0,22,0,1,0,0,16,7,Roger,McCreary,1859.0,1857.0,5.0,27.0,22.0,Signed,Star,79.0,0.0,0.0,LV,tier_4,0.0,0.0,1.6556291390728477,9.105960264900663,72.01986754966887,9.105960264900663,4.2218543046357615,2.5,LV,-3
2932,DT,Derrick,Brown,Derrick Brown,LV,True,14,0,788,1,19,24,32,1,4,0,0,0,0,0,0,1,0,22,6,1,5,0,16,6,Derrick,Brown,343.0,341.0,7.0,29.0,22.0,Signed,Star,80.0,0.0,0.0,LV,tier_3,18.71827411167513,21.573604060913706,2.5380710659898473,15.228426395939087,64.72081218274111,1.2690355329949237,0.0,-0.0625,LV,-4
2944,CB,Trent,McDuffie,Trent McDuffie,KC,True,26,0,807,1,27,47,53,1,4,34,0,0,0,0,0,8,0,8,0,1,0,0,12,12,Trent,McDuffie,1867.0,1865.0,5.0,26.0,8.0,Signed,XFactor,92.0,0.0,0.0,KC,tier_1,0.0,0.0,2.4783147459727384,9.913258983890954,99.13258983890955,9.913258983890954,4.2131350681536555,2.1666666666666665,KC,-8
