Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPerGame,TotalTurnoversPerGame,LBSacksTFLPassDeflPerGame,TacklesPerGame,CBPassDeflPerGame,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
3025,LOLB,Cole,Holcomb,Cole Holcomb,CIN,True,0,27,882,0,31,60,74,1,4,37,27,1,1,0,0,4,0,1,2,0,0,0,15,15,Cole,Holcomb,1195.0,1193.0,1.0,Signed,79.0,0.0,0.0,CIN,tier_4,0.13333333333333333,0.13333333333333333,0.4,7.0,0.26666666666666666,4.195011337868481,2.2,CIN,4
3026,CB,Amani,Oruwariye,Amani Oruwariye,CIN,True,0,17,984,0,22,39,44,1,4,28,17,0,1,0,0,18,0,1,0,0,0,0,15,15,Amani,Oruwariye,2016.0,2014.0,1.0,Signed,84.0,0.0,0.0,CIN,tier_3,0.0,0.06666666666666667,1.2,4.4,1.2,2.8455284552845526,0.6666666666666666,CIN,1
3027,DT,Trysten,Hill,Trysten Hill,CIN,True,43,0,834,1,15,23,30,0,4,1,0,0,0,0,0,0,0,1,10,1,6,0,15,15,Trysten,Hill,1177.0,1175.0,1.0,Signed,81.0,0.0,0.0,CIN,tier_3,1.0666666666666667,0.13333333333333333,1.0666666666666667,3.0,0.0,0.1199040767386091,0.06666666666666667,CIN,0
3028,CB,Tariq,Castro-Fields,Tariq Castro-Fields,BUF,True,0,0,551,0,8,11,23,0,4,14,0,0,0,0,0,2,0,2,0,0,0,0,15,5,Tariq,Castro-Fields,3449.0,3447.0,2.0,Signed,70.0,0.0,0.0,BUF,tier_5,0.0,0.0,0.13333333333333333,2.066666666666667,0.13333333333333333,2.540834845735027,0.8,BUF,-3
3029,RE,LaBryan,Ray,LaBryan Ray,CIN,True,78,0,813,3,19,26,25,0,4,1,0,0,0,0,0,0,0,1,9,3,6,0,14,14,LaBryan,Ray,3387.0,3385.0,1.0,Signed,79.0,0.0,0.0,CIN,tier_4,1.0714285714285714,0.42857142857142855,1.0714285714285714,3.142857142857143,0.0,0.12300123001230012,0.07142857142857142,CIN,2
3030,CB,Trent,McDuffie,Trent McDuffie,CIN,True,0,4,681,0,13,27,39,0,4,19,4,0,1,0,0,6,0,1,0,0,0,0,11,5,Trent,McDuffie,3316.0,3314.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,0.0,0.09090909090909091,0.5454545454545454,4.7272727272727275,0.5454545454545454,2.7900146842878124,1.1818181818181819,CIN,-2
3031,ROLB,Logan,Wilson,Logan Wilson,CIN,True,0,54,1042,0,33,57,69,0,4,45,25,0,4,0,0,15,0,1,0,0,2,0,15,15,Logan,Wilson,2891.0,2889.0,1.0,Signed,84.0,0.0,0.0,CIN,tier_3,0.13333333333333333,0.26666666666666666,1.1333333333333333,6.8,1.0,4.318618042226487,2.0,CIN,2
3032,ROLB,Hamsah,Nasirildeen,Hamsah Nasirildeen,HOU,True,0,0,358,0,6,5,8,0,4,3,0,0,0,0,0,0,0,31,0,0,0,0,14,2,Hamsah,Nasirildeen,1913.0,1911.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,0.0,0.0,0.0,1.0,0.0,0.8379888268156425,0.21428571428571427,HOU,-3
3033,RE,Aaron,Donald,Aaron Donald,HOU,True,20,0,1001,1,21,43,44,0,4,2,0,0,0,0,0,0,0,31,16,1,8,1,15,15,Aaron,Donald,677.0,675.0,31.0,Signed,89.0,0.0,0.0,HOU,tier_2,1.6,0.2,1.6,4.333333333333333,0.0,0.1998001998001998,0.13333333333333333,HOU,2
3036,MLB,Terrence,Lewis,Terrence Lewis,HOU,True,0,57,758,0,26,48,63,0,4,42,23,0,4,0,0,8,0,31,0,0,4,0,11,11,Terrence,Lewis,1550.0,1548.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,0.36363636363636365,0.36363636363636365,1.0909090909090908,8.090909090909092,0.7272727272727273,5.540897097625329,3.090909090909091,HOU,8
3037,SS,James,Williams,James Williams,HOU,True,15,0,513,1,11,10,16,0,4,8,0,0,0,0,0,4,0,31,0,1,0,1,15,1,James,Williams,135.0,133.0,31.0,Signed,72.0,0.0,0.0,HOU,tier_5,0.0,0.2,0.26666666666666666,1.8,0.26666666666666666,1.5594541910331383,0.26666666666666666,HOU,0
3038,CB,L'Jarius,Sneed,L'Jarius Sneed,HOU,True,0,0,963,0,22,28,38,1,4,21,0,0,0,0,0,8,0,31,0,1,0,0,15,15,L'Jarius,Sneed,2464.0,2462.0,31.0,Signed,79.0,0.0,0.0,HOU,tier_4,0.0,0.06666666666666667,0.5333333333333333,4.0,0.5333333333333333,2.1806853582554515,0.8666666666666667,HOU,-1
3039,RE,Chris,Jones,Chris Jones,HOU,True,32,0,754,1,14,20,22,1,4,1,0,0,0,0,0,0,0,31,3,1,3,0,15,15,Chris,Jones,1413.0,1411.0,31.0,Signed,79.0,0.0,0.0,HOU,tier_4,0.4,0.13333333333333333,0.4,2.4,0.0,0.1326259946949602,0.06666666666666667,HOU,-2
3040,MLB,Brian,Asamoah,Brian Asamoah,HOU,True,0,0,1031,0,29,55,77,0,4,35,0,0,0,0,0,4,0,31,3,0,3,0,14,4,Brian,Asamoah,3204.0,3202.0,31.0,Signed,72.0,0.0,0.0,HOU,tier_5,0.42857142857142855,0.0,0.7142857142857143,7.571428571428571,0.2857142857142857,3.394762366634336,2.2142857142857144,HOU,3
3041,LOLB,Desmond,Evans,Desmond Evans,HOU,True,0,0,902,0,22,39,54,0,4,19,0,0,0,0,0,3,0,31,6,1,9,0,15,15,Desmond,Evans,3301.0,3299.0,31.0,Signed,74.0,0.0,0.0,HOU,tier_5,1.0,0.06666666666666667,1.2,5.066666666666666,0.2,2.106430155210643,1.0666666666666667,HOU,5
3042,CB,Martin,Emerson,Martin Emerson,HOU,True,0,60,618,0,10,22,30,0,4,18,31,0,2,0,0,8,0,31,0,0,1,0,15,1,Martin,Emerson,3351.0,3349.0,31.0,Signed,76.0,0.0,0.0,HOU,tier_4,0.06666666666666667,0.13333333333333333,0.6,2.6666666666666665,0.5333333333333333,2.912621359223301,0.6666666666666666,HOU,-1
3044,SS,Lonnie,Johnson Jr,Lonnie Johnson Jr,HOU,True,0,46,1048,0,27,49,66,0,4,28,25,0,2,0,0,4,0,31,0,0,1,0,15,15,Lonnie,Johnson Jr,1361.0,1359.0,31.0,Signed,75.0,0.0,0.0,HOU,tier_4,0.06666666666666667,0.13333333333333333,0.3333333333333333,6.2,0.26666666666666666,2.6717557251908395,1.6,HOU,3
3045,LE,Charles,Omenihu,Charles Omenihu,HOU,True,15,0,699,1,19,19,19,1,4,2,0,0,0,0,0,0,0,31,3,1,6,1,15,1,Charles,Omenihu,2005.0,2003.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,0.6,0.2,0.6,2.533333333333333,0.0,0.28612303290414876,0.13333333333333333,HOU,-3
3046,FS,Justin,Reid,Justin Reid,CLE,True,0,95,1140,0,30,44,50,0,4,27,38,0,3,0,0,10,0,4,0,0,0,0,15,15,Justin,Reid,2196.0,2194.0,4.0,Signed,87.0,0.0,0.0,CLE,tier_2,0.0,0.2,0.6666666666666666,5.333333333333333,0.6666666666666666,2.368421052631579,1.1333333333333333,CLE,0
3047,ROLB,Zach,Cunningham,Zach Cunningham,HOU,True,0,0,694,0,12,12,21,1,4,11,0,0,0,0,0,0,0,31,0,0,1,0,15,13,Zach,Cunningham,562.0,560.0,31.0,Signed,70.0,0.0,0.0,HOU,tier_5,0.06666666666666667,0.0,0.06666666666666667,2.2,0.0,1.585014409221902,0.7333333333333333,HOU,-1
3048,DT,Bryan,Bresee,Bryan Bresee,PHI,True,0,0,481,0,20,8,22,0,4,0,0,0,0,0,0,0,0,12,12,1,3,0,12,12,Bryan,Bresee,2208.0,2206.0,12.0,Signed,74.0,0.0,0.0,PHI,tier_5,1.25,0.08333333333333333,1.25,3.5,0.0,0.0,0.0,PHI,2
3053,CB,Jaylin,Simpson,Jaylin Simpson,JAX,True,0,0,528,0,8,13,15,0,4,4,0,0,0,0,0,2,0,16,0,0,0,0,15,2,Jaylin,Simpson,745.0,743.0,16.0,Signed,73.0,0.0,0.0,JAX,tier_5,0.0,0.0,0.13333333333333333,1.5333333333333334,0.13333333333333333,0.7575757575757576,0.13333333333333333,JAX,1
3054,MLB,Justin,Flowe,Justin Flowe,JAX,True,17,66,1039,1,23,61,81,1,4,33,27,0,3,0,0,10,0,16,3,1,2,0,15,4,Justin,Flowe,2360.0,2358.0,16.0,Signed,75.0,0.0,0.0,JAX,tier_4,0.3333333333333333,0.3333333333333333,1.0,6.933333333333334,0.6666666666666666,3.1761308950914344,1.5333333333333334,JAX,7
3056,ROLB,Raesjon,Davis,Raesjon Davis,KC,True,0,0,476,0,9,6,11,0,4,1,0,0,0,0,0,0,0,8,1,0,0,0,15,3,Raesjon,Davis,2570.0,2568.0,8.0,Signed,72.0,0.0,0.0,KC,tier_5,0.06666666666666667,0.0,0.06666666666666667,1.3333333333333333,0.0,0.21008403361344538,0.06666666666666667,KC,-2
3057,RE,Marlon,Davidson,Marlon Davidson,KC,True,0,0,487,0,9,20,29,1,4,1,0,0,0,0,0,0,0,8,7,0,0,0,15,15,Marlon,Davidson,593.0,591.0,8.0,Signed,73.0,0.0,0.0,KC,tier_5,0.4666666666666667,0.0,0.4666666666666667,2.533333333333333,0.0,0.20533880903490762,0.06666666666666667,KC,-2
3059,SS,Nick,Cross,Nick Cross,KC,True,0,26,780,0,17,31,44,1,4,19,26,0,1,0,0,5,0,8,1,0,0,0,15,5,Nick,Cross,3110.0,3108.0,8.0,Signed,73.0,0.0,0.0,KC,tier_5,0.06666666666666667,0.06666666666666667,0.4,4.066666666666666,0.3333333333333333,2.435897435897436,0.9333333333333333,KC,1
3062,DT,Zacch,Pickens,Zacch Pickens,KC,True,28,0,547,1,16,21,34,1,4,0,0,0,0,0,0,0,0,8,10,1,1,1,15,3,Zacch,Pickens,3267.0,3265.0,8.0,Signed,71.0,0.0,0.0,KC,tier_5,0.7333333333333333,0.2,0.7333333333333333,3.3333333333333335,0.0,0.0,0.0,KC,3
3063,LOLB,Amari,Burney,Amari Burney,KC,True,31,0,1265,2,48,79,98,1,4,44,0,0,0,0,0,7,1,8,2,2,2,1,15,15,Amari,Burney,3460.0,3458.0,8.0,Signed,84.0,0.0,0.0,KC,tier_3,0.26666666666666666,0.4,0.7333333333333333,9.733333333333333,0.4666666666666667,3.4782608695652173,2.466666666666667,KC,7
3065,MLB,Nick,Bolton,Nick Bolton,KC,True,0,0,971,0,52,70,96,1,4,37,0,0,0,0,0,0,0,8,4,0,1,0,15,15,Nick,Bolton,230.0,228.0,8.0,Signed,82.0,0.0,0.0,KC,tier_3,0.3333333333333333,0.0,0.3333333333333333,9.866666666666667,0.0,3.810504634397528,2.466666666666667,KC,0
3066,ROLB,Willie,Gay,Willie Gay,KC,True,0,0,503,0,18,25,39,1,4,14,0,0,0,0,0,1,0,8,0,0,3,0,15,15,Willie,Gay,918.0,916.0,8.0,Signed,76.0,0.0,0.0,KC,tier_4,0.2,0.0,0.26666666666666666,3.8,0.06666666666666667,2.783300198807157,0.8666666666666667,KC,-4
3067,RE,Jerry,Tillery,Jerry Tillery,NYG,True,0,0,426,0,12,15,22,1,4,0,0,0,0,0,0,0,0,15,9,0,4,0,15,15,Jerry,Tillery,2634.0,2632.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,0.8666666666666667,0.0,0.8666666666666667,2.2666666666666666,0.0,0.0,0.0,NYG,-2
3068,FS,Juan,Thornhill,Juan Thornhill,KC,True,0,34,1143,0,37,30,41,0,4,13,27,0,4,0,0,5,0,8,0,0,0,0,15,15,Juan,Thornhill,2627.0,2625.0,8.0,Signed,81.0,0.0,0.0,KC,tier_3,0.0,0.26666666666666666,0.3333333333333333,5.2,0.3333333333333333,1.1373578302712162,0.5333333333333333,KC,4
3069,DT,Derrick,Nnadi,Derrick Nnadi,KC,True,26,0,967,1,18,32,35,0,4,1,0,0,0,0,0,2,0,8,15,1,5,1,15,15,Derrick,Nnadi,1955.0,1953.0,8.0,Signed,88.0,0.0,0.0,KC,tier_2,1.3333333333333333,0.2,1.4666666666666666,3.533333333333333,0.13333333333333333,0.1034126163391934,-0.06666666666666667,KC,1
3072,DT,Walter,Nolen,Walter Nolen,NYG,True,0,0,665,0,15,19,34,0,4,1,0,0,0,0,0,1,0,15,6,0,3,0,15,15,Walter,Nolen,2577.0,2575.0,15.0,Signed,78.0,0.0,0.0,NYG,tier_4,0.6,0.0,0.6666666666666666,3.2666666666666666,0.06666666666666667,0.15037593984962408,0.0,NYG,-5
3074,RE,Leonard,Williams,Leonard Williams,NYG,True,0,0,404,0,13,6,11,1,4,0,0,0,0,0,0,0,0,15,2,0,3,0,15,4,Leonard,Williams,2850.0,2848.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,0.3333333333333333,0.0,0.3333333333333333,1.6,0.0,0.0,0.0,NYG,-5
3075,ROLB,Jaelan,Phillips,Jaelan Phillips,NYG,True,0,0,935,0,32,41,50,0,4,9,0,0,0,0,0,0,0,15,9,0,11,0,14,14,Jaelan,Phillips,2092.0,2090.0,15.0,Signed,80.0,0.0,0.0,NYG,tier_3,1.4285714285714286,0.0,1.4285714285714286,5.857142857142857,0.0,0.9625668449197862,0.6428571428571429,NYG,3
3077,ROLB,Xavian,Sorey,Xavian Sorey,NYG,True,0,0,809,0,19,25,29,0,4,3,0,0,0,0,0,2,0,15,4,1,5,0,13,7,Xavian,Sorey,2237.0,2235.0,15.0,Signed,78.0,0.0,0.0,NYG,tier_4,0.6923076923076923,0.07692307692307693,0.8461538461538461,3.6923076923076925,0.15384615384615385,0.3708281829419036,0.07692307692307693,NYG,0
3078,FS,Jessie,Bates III,Jessie Bates III,CIN,True,0,0,845,0,31,36,39,0,4,20,0,0,0,0,0,3,0,1,0,0,0,0,12,12,Jessie,Bates III,152.0,150.0,1.0,Signed,97.0,0.0,0.0,CIN,tier_0,0.0,0.0,0.25,5.833333333333333,0.25,2.366863905325444,1.4166666666666667,CIN,-5
3079,LOLB,Leon,Jacobs,Leon Jacobs,DAL,True,0,0,473,0,7,12,14,0,4,6,0,0,0,0,0,0,1,10,0,0,0,0,15,6,Leon,Jacobs,1321.0,1319.0,10.0,Signed,66.0,0.0,0.0,DAL,tier_6,0.0,0.06666666666666667,0.0,1.4,0.0,1.2684989429175475,0.4,DAL,0
3080,ROLB,Jeremiah,Williams,Jeremiah Williams,DAL,True,20,0,947,1,30,37,55,0,4,21,0,0,0,0,0,6,0,10,6,1,3,1,14,5,Jeremiah,Williams,159.0,157.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,0.6428571428571429,0.21428571428571427,1.0714285714285714,6.071428571428571,0.42857142857142855,2.2175290390707496,1.0714285714285714,DAL,6
3081,LE,Cam,Sample,Cam Sample,DAL,True,0,0,324,0,5,15,15,1,4,0,0,0,0,0,0,0,0,10,6,0,0,0,15,13,Cam,Sample,2299.0,2297.0,10.0,Signed,70.0,0.0,0.0,DAL,tier_5,0.4,0.0,0.4,1.3333333333333333,0.0,0.0,0.0,DAL,-2
3082,CB,Joejuan,Williams,Joejuan Williams,DAL,True,0,16,860,0,19,35,48,1,4,28,16,0,1,0,0,11,0,10,0,0,0,0,15,3,Joejuan,Williams,2846.0,2844.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,0.0,0.06666666666666667,0.7333333333333333,4.466666666666667,0.7333333333333333,3.255813953488372,1.1333333333333333,DAL,-2
3083,DT,Doug,Costin,Doug Costin,DAL,True,28,0,295,1,8,13,15,1,4,1,0,0,0,0,0,0,0,10,7,1,1,0,15,2,Doug,Costin,530.0,528.0,10.0,Signed,73.0,0.0,0.0,DAL,tier_5,0.5333333333333333,0.13333333333333333,0.5333333333333333,1.5333333333333334,0.0,0.3389830508474576,0.06666666666666667,DAL,-1
3084,RE,Zach,Allen,Zach Allen,DAL,True,9,0,704,1,13,33,37,0,4,0,0,0,0,0,0,1,0,10,19,2,6,0,12,12,Zach,Allen,52.0,50.0,10.0,Signed,75.0,0.0,0.0,DAL,tier_4,2.0833333333333335,0.25,2.1666666666666665,4.166666666666667,0.08333333333333333,0.0,-0.08333333333333333,DAL,8
3086,MLB,Nate,Landman,Nate Landman,DAL,True,0,79,979,0,25,51,68,1,4,42,33,0,3,1,0,12,0,10,0,0,0,0,13,13,Nate,Landman,3547.0,3545.0,10.0,Signed,79.0,0.0,0.0,DAL,tier_4,0.0,0.3076923076923077,0.9230769230769231,7.153846153846154,0.9230769230769231,4.290091930541369,2.3076923076923075,DAL,5
3087,SS,Enzo,Jennings,Enzo Jennings,DAL,True,0,11,582,0,9,17,27,0,4,12,11,0,1,1,0,3,0,10,0,0,0,0,15,4,Enzo,Jennings,1622.0,1620.0,10.0,Signed,67.0,0.0,0.0,DAL,tier_6,0.0,0.13333333333333333,0.2,2.4,0.2,2.0618556701030926,0.6,DAL,1
3088,FS,Makari,Paige,Makari Paige,DAL,True,0,56,1120,0,33,35,48,0,4,19,29,0,2,1,0,10,0,10,0,0,0,0,15,15,Makari,Paige,1575.0,1573.0,10.0,Signed,79.0,0.0,0.0,DAL,tier_4,0.0,0.2,0.6666666666666666,5.4,0.6666666666666666,1.6964285714285714,0.6,DAL,3
3089,CB,Kelee,Ringo,Kelee Ringo,DAL,True,0,14,971,0,20,49,58,0,4,40,12,0,2,0,0,11,0,10,0,0,1,0,15,15,Kelee,Ringo,2901.0,2899.0,10.0,Signed,92.0,0.0,0.0,DAL,tier_1,0.06666666666666667,0.13333333333333333,0.8,5.2,0.7333333333333333,4.11946446961895,1.9333333333333333,DAL,-8
3091,RE,Da'Shawn,Hand,Da'Shawn Hand,DAL,True,0,0,422,0,12,8,17,1,4,0,0,0,0,0,0,1,0,10,6,0,1,0,13,5,Da'Shawn,Hand,1060.0,1058.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,0.5384615384615384,0.0,0.6153846153846154,2.230769230769231,0.07692307692307693,0.0,-0.07692307692307693,DAL,-2
3094,CB,Greg,Brooks Jr.,Greg Brooks Jr.,DAL,True,0,36,980,0,25,29,37,0,4,21,26,0,4,1,0,13,0,10,0,0,0,0,14,14,Greg,Brooks Jr.,3224.0,3222.0,10.0,Signed,87.0,0.0,0.0,DAL,tier_2,0.0,0.35714285714285715,0.9285714285714286,4.428571428571429,0.9285714285714286,2.142857142857143,0.5714285714285714,DAL,2
3095,MLB,J.D.,Bertland,J.D. Bertland,DAL,True,0,26,563,0,11,18,31,1,4,13,19,0,2,0,0,0,0,10,1,0,0,0,15,4,J.D.,Bertland,3257.0,3255.0,10.0,Signed,68.0,0.0,0.0,DAL,tier_6,0.06666666666666667,0.13333333333333333,0.06666666666666667,2.8,0.0,2.3090586145648313,0.8666666666666667,DAL,1
3096,LOLB,Drake,Jackson,Drake Jackson,DAL,True,0,0,743,0,17,34,39,0,4,8,0,0,0,0,0,1,0,10,8,0,8,0,11,11,Drake,Jackson,3355.0,3353.0,10.0,Signed,77.0,0.0,0.0,DAL,tier_4,1.4545454545454546,0.0,1.5454545454545454,5.090909090909091,0.09090909090909091,1.0767160161507403,0.6363636363636364,DAL,4
3097,LOLB,Gerald,Nathan Jr.,Gerald Nathan Jr.,WAS,True,0,23,385,0,3,3,5,0,4,0,23,0,1,0,0,0,0,25,0,0,0,0,15,3,Gerald,Nathan Jr.,3083.0,3081.0,25.0,Signed,63.0,0.0,0.0,WAS,tier_6,0.0,0.06666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,WAS,-2
3098,SS,Israel,Mukuamu,Israel Mukuamu,DAL,True,0,94,736,0,30,18,28,1,4,16,33,0,6,1,0,3,0,10,0,0,0,0,11,11,Israel,Mukuamu,1887.0,1885.0,10.0,Signed,72.0,0.0,0.0,DAL,tier_5,0.0,0.6363636363636364,0.2727272727272727,5.2727272727272725,0.2727272727272727,2.1739130434782608,1.1818181818181819,DAL,7
3099,DT,Neville,Gallimore,Neville Gallimore,DAL,True,3,0,991,1,17,41,50,1,4,0,0,0,0,0,0,0,0,10,21,1,9,0,15,15,Neville,Gallimore,898.0,896.0,10.0,Signed,84.0,0.0,0.0,DAL,tier_3,2.0,0.13333333333333333,2.0,4.466666666666667,0.0,0.0,0.0,DAL,5
3100,ROLB,Odafe,Oweh,Odafe Oweh,GB,True,69,0,931,2,17,40,53,0,4,3,0,0,0,0,0,0,0,19,8,2,3,1,14,14,Odafe,Oweh,2024.0,2022.0,19.0,Signed,88.0,0.0,0.0,GB,tier_2,0.7857142857142857,0.35714285714285715,0.7857142857142857,5.0,0.0,0.322234156820623,0.21428571428571427,GB,-2
3101,SS,Tyree,Gillespie,Tyree Gillespie,GB,True,0,0,408,0,7,8,10,0,4,4,0,0,0,0,0,0,0,19,0,0,0,0,15,3,Tyree,Gillespie,938.0,936.0,19.0,Signed,70.0,0.0,0.0,GB,tier_5,0.0,0.0,0.0,1.1333333333333333,0.0,0.9803921568627451,0.26666666666666666,GB,-2
3102,CB,Marco,Wilson,Marco Wilson,ARI,True,0,0,509,0,10,14,25,0,4,15,0,0,0,0,0,8,0,6,0,0,0,0,14,2,Marco,Wilson,2893.0,2891.0,6.0,Signed,70.0,0.0,0.0,ARI,tier_5,0.0,0.0,0.5714285714285714,2.5,0.5714285714285714,2.9469548133595285,0.5,ARI,-1
3103,MLB,Quavaris,Crouch,Quavaris Crouch,ARI,True,0,7,422,0,6,11,19,0,4,9,7,0,1,0,0,4,0,6,0,0,0,0,15,2,Quavaris,Crouch,3159.0,3157.0,6.0,Signed,67.0,0.0,0.0,ARI,tier_6,0.0,0.06666666666666667,0.26666666666666666,1.6666666666666667,0.26666666666666666,2.132701421800948,0.3333333333333333,ARI,0
3104,RE,Jordan,Burch,Jordan Burch,ARI,True,0,0,784,0,16,29,35,0,4,0,0,1,0,0,0,1,0,6,9,2,8,0,11,11,Jordan,Burch,2401.0,2399.0,6.0,Signed,78.0,0.0,0.0,ARI,tier_4,1.5454545454545454,0.2727272727272727,1.6363636363636365,4.636363636363637,0.09090909090909091,0.0,-0.09090909090909091,ARI,1
3105,ROLB,Mack,Wilson Sr,Mack Wilson Sr,ARI,True,0,0,511,0,7,13,21,0,4,7,0,0,0,0,0,0,0,6,2,0,2,0,15,14,Mack,Wilson Sr,2892.0,2890.0,6.0,Signed,64.0,0.0,0.0,ARI,tier_6,0.26666666666666666,0.0,0.26666666666666666,1.8666666666666667,0.0,1.36986301369863,0.4666666666666667,ARI,0
3106,CB,Rock,Ya-Sin,Rock Ya-Sin,ARI,True,0,11,940,0,16,26,43,0,4,31,11,0,1,0,0,13,0,6,0,0,0,0,14,14,Rock,Ya-Sin,2956.0,2954.0,6.0,Signed,76.0,0.0,0.0,ARI,tier_4,0.0,0.07142857142857142,0.9285714285714286,4.214285714285714,0.9285714285714286,3.2978723404255317,1.2857142857142858,ARI,-1
3107,DT,Haskell,Garrett,Haskell Garrett,ARI,True,26,0,939,1,23,44,55,1,4,0,0,0,0,0,0,1,0,6,19,2,4,0,15,15,Haskell,Garrett,3376.0,3374.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,1.5333333333333334,0.2,1.6,5.2,0.06666666666666667,0.0,-0.06666666666666667,ARI,6
3108,FS,Jalen,Thompson,Jalen Thompson,ARI,True,0,0,1158,0,40,38,51,0,4,15,0,0,0,0,0,3,0,6,0,0,0,0,15,15,Jalen,Thompson,2624.0,2622.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,0.0,0.0,0.2,6.066666666666666,0.2,1.2953367875647668,0.8,ARI,0
3110,MLB,Elijah,Winston,Elijah Winston,WAS,True,15,11,520,1,10,16,28,0,4,9,11,0,1,0,0,3,0,25,0,1,1,0,15,6,Elijah,Winston,162.0,160.0,25.0,Signed,67.0,0.0,0.0,WAS,tier_6,0.06666666666666667,0.2,0.26666666666666666,2.533333333333333,0.2,1.7307692307692308,0.4,WAS,4
3111,SS,Budda,Baker,Budda Baker,ARI,True,0,20,1084,0,27,40,45,1,4,17,20,0,1,0,0,8,0,6,0,0,1,0,15,15,Budda,Baker,117.0,115.0,6.0,Signed,87.0,0.0,0.0,ARI,tier_2,0.06666666666666667,0.06666666666666667,0.6,4.8,0.5333333333333333,1.5682656826568264,0.6,ARI,-1
3113,ROLB,Donell,Harris,Donell Harris,SF,True,20,0,1047,1,23,14,23,1,4,0,0,0,0,0,0,0,0,14,5,1,6,0,15,2,Donell,Harris,1000.0,998.0,14.0,Signed,66.0,0.0,0.0,SF,tier_6,0.7333333333333333,0.13333333333333333,0.7333333333333333,3.066666666666667,0.0,0.0,0.0,SF,3
3114,MLB,Greg,Penn III,Greg Penn III,SF,True,0,19,361,0,9,17,19,0,4,2,19,0,1,0,0,1,0,14,0,0,0,0,15,2,Greg,Penn III,268.0,266.0,14.0,Signed,67.0,0.0,0.0,SF,tier_6,0.0,0.06666666666666667,0.06666666666666667,1.8666666666666667,0.06666666666666667,0.554016620498615,0.06666666666666667,SF,-1
3115,LE,Dylan,Brooks,Dylan Brooks,SF,True,0,0,280,0,9,9,10,0,4,1,0,0,0,0,0,1,0,14,5,0,3,0,15,14,Dylan,Brooks,1493.0,1491.0,14.0,Signed,72.0,0.0,0.0,SF,tier_5,0.5333333333333333,0.0,0.6,1.2666666666666666,0.06666666666666667,0.35714285714285715,0.0,SF,-2
3116,LOLB,Tony,Fields II,Tony Fields II,SF,True,0,0,473,0,12,16,30,0,4,12,0,0,0,0,0,4,0,14,3,0,0,0,15,15,Tony,Fields II,811.0,809.0,14.0,Signed,67.0,0.0,0.0,SF,tier_6,0.2,0.0,0.4666666666666667,2.8,0.26666666666666666,2.536997885835095,0.5333333333333333,SF,2
3117,SS,Christian,Uphoff,Christian Uphoff,SF,True,0,29,334,0,3,8,14,0,4,5,29,0,1,0,0,0,0,14,0,0,0,0,15,3,Christian,Uphoff,2977.0,2975.0,14.0,Signed,65.0,0.0,0.0,SF,tier_6,0.0,0.06666666666666667,0.0,1.1333333333333333,0.0,1.4970059880239521,0.3333333333333333,SF,-1
3120,CB,Greg,Newsome II,Greg Newsome II,SF,True,0,29,945,0,25,46,53,0,4,25,29,0,1,0,0,7,0,14,0,0,0,0,15,15,Greg,Newsome II,1934.0,1932.0,14.0,Signed,90.0,0.0,0.0,SF,tier_1,0.0,0.06666666666666667,0.4666666666666667,5.2,0.4666666666666667,2.6455026455026456,1.2,SF,-4
3122,FS,JaQurious,Conley,JaQurious Conley,SF,True,0,0,540,0,16,14,30,0,4,17,0,0,0,0,0,5,0,14,0,0,0,0,15,4,JaQurious,Conley,1152.0,1150.0,14.0,Signed,70.0,0.0,0.0,SF,tier_5,0.0,0.0,0.3333333333333333,3.066666666666667,0.3333333333333333,3.148148148148148,0.8,SF,-1
