Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
4342,SS,David,Singleton,David Singleton,KC,True,0,0,795,0,24,37,56,0,11,24,0,0,0,0,0,0,1,8,3,0,1,0,14,7,David,Singleton,DavidSingleton_3363411,494.0,492.0,2.0,24.0,63.0,8.0,Signed,Normal,78.0,0.0,0.0,KC,tier_4,6.289308176100629,6.918238993710692,1.2578616352201257,5.031446540880503,100.62893081761007,0.0,3.018867924528302,1.7142857142857142,KC,-1
4364,LE,Deacon,Adams,Deacon Adams,JAX,True,0,0,416,0,6,6,11,1,11,0,0,0,0,0,0,0,0,16,1,0,3,0,17,1,Deacon,Adams,DeaconAdams_35434,1244.0,1242.0,0.0,24.0,4.0,16.0,Signed,Normal,69.0,0.0,0.0,JAX,tier_6,16.826923076923077,20.432692307692307,0.0,9.615384615384617,40.86538461538461,0.0,0.0,0.0,JAX,-1
4400,RE,Deacon,Commings,Deacon Commings,MIA,True,13,0,304,1,3,6,9,1,11,0,0,0,0,0,0,0,0,11,1,1,0,0,17,2,Deacon,Commings,DeaconCommings_3263274,2159.0,2157.0,3.0,25.0,63.0,11.0,Signed,Normal,72.0,0.0,0.0,MIA,tier_5,3.289473684210526,3.289473684210526,6.578947368421052,3.289473684210526,39.473684210526315,0.0,0.0,0.0,MIA,0
4401,DT,Quindario,Milner,Quindario Milner,PHI,True,13,0,508,1,11,19,18,0,11,0,0,1,0,0,0,0,0,12,8,1,3,0,13,10,Quindario,Milner,QuindarioMilner_33232,226.0,224.0,2.0,24.0,2.0,12.0,Signed,Superstar,90.0,0.0,0.0,PHI,tier_1,27.559055118110237,30.511811023622048,5.905511811023622,21.653543307086615,57.08661417322835,0.0,0.0,0.0,PHI,0
4403,MLB,CJ,Meyers,CJ Meyers,MIA,True,0,17,775,0,15,58,66,0,11,42,17,0,1,1,0,0,0,11,1,0,1,0,15,15,CJ,Meyers,CJMeyers_3229,828.0,826.0,3.0,25.0,2.0,11.0,Signed,XFactor,90.0,0.0,0.0,MIA,tier_1,3.870967741935484,4.516129032258065,2.5806451612903225,2.5806451612903225,104.51612903225806,0.0,5.419354838709677,2.8,MIA,-5
4405,FS,Abdul,Howard,Abdul Howard,LAC,True,0,16,546,0,12,11,23,1,11,7,16,0,1,0,0,3,0,7,0,0,0,0,17,2,Abdul,Howard,AbdulHoward_3554,2489.0,2487.0,0.0,22.0,5.0,7.0,Signed,Normal,72.0,0.0,0.0,LAC,tier_5,0.0,0.0,1.8315018315018314,5.4945054945054945,64.1025641025641,5.4945054945054945,1.282051282051282,0.23529411764705882,LAC,-1
4407,RE,Quinn,Rafano,Quinn Rafano,NYG,True,12,0,857,1,9,15,26,1,11,1,0,0,0,0,0,1,0,15,3,1,2,0,17,1,Quinn,Rafano,QuinnRafano_33321,3284.0,3282.0,2.0,24.0,3.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,8.168028004667445,9.334889148191364,2.333722287047841,7.001166861143524,40.84014002333723,1.1668611435239205,0.11668611435239205,0.0,NYG,-3
4413,RE,Demetrius,Hodgins,Demetrius Hodgins,NO,True,0,0,505,0,4,5,12,0,11,0,0,0,0,0,0,0,0,26,3,0,1,0,15,1,Demetrius,Hodgins,DemetriusHodgins_3418,3337.0,3335.0,1.0,23.0,1.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,9.900990099009901,10.89108910891089,0.0,7.920792079207921,31.683168316831683,0.0,0.0,0.0,NO,-5
4422,LE,Reggie,Kilgore,Reggie Kilgore,CLE,True,0,0,301,0,2,4,6,0,11,0,0,0,0,0,0,0,0,4,3,0,3,0,17,11,Reggie,Kilgore,ReggieKilgore_34424,2524.0,2522.0,1.0,23.0,4.0,4.0,Signed,Normal,70.0,0.0,0.0,CLE,tier_5,29.900332225913623,34.883720930232556,0.0,19.933554817275745,26.578073089700997,0.0,0.0,0.0,CLE,-1
4423,MLB,Korey,Ramsey,Korey Ramsey,CLE,True,12,0,438,1,15,20,34,0,11,10,0,0,0,0,0,0,0,4,0,2,0,0,17,2,Korey,Ramsey,KoreyRamsey_34529,611.0,609.0,1.0,25.0,5.0,4.0,Signed,Normal,69.0,0.0,0.0,CLE,tier_6,0.0,0.0,6.8493150684931505,0.0,111.87214611872146,0.0,2.28310502283105,0.5882352941176471,CLE,6
4424,DT,Terrance,Cadet,Terrance Cadet,CLE,True,0,0,366,0,11,9,11,0,11,0,0,0,0,0,0,1,0,4,5,0,2,0,17,2,Terrance,Cadet,TerranceCadet_3463281,1466.0,1464.0,1.0,24.0,63.0,4.0,Signed,Normal,71.0,0.0,0.0,CLE,tier_5,24.59016393442623,27.3224043715847,0.0,21.85792349726776,60.10928961748633,2.73224043715847,0.0,-0.058823529411764705,CLE,-3
4425,LOLB,Cooper,Catalano,Cooper Catalano,CLE,True,0,0,575,0,15,17,33,1,11,12,0,0,0,0,0,1,0,4,3,1,1,0,17,17,Cooper,Catalano,CooperCatalano_523,192.0,190.0,6.0,29.0,5.0,4.0,Signed,Normal,75.0,0.0,0.0,CLE,tier_4,8.695652173913043,9.565217391304348,1.7391304347826089,8.695652173913043,83.47826086956522,1.7391304347826089,2.086956521739131,0.6470588235294118,CLE,-3
4427,RE,Dylan,Stewart,Dylan Stewart,ATL,True,0,0,379,0,7,11,14,1,11,1,0,0,0,0,0,0,0,13,7,0,3,0,15,0,Dylan,Stewart,DylanStewart_12,511.0,509.0,8.0,30.0,1.0,13.0,Signed,Star,71.0,0.0,0.0,ATL,tier_5,34.30079155672823,38.25857519788918,0.0,26.385224274406333,55.40897097625329,0.0,0.2638522427440633,0.06666666666666667,ATL,-1
4428,MLB,Malik,Meeks,Malik Meeks,ARI,True,0,0,320,0,6,15,26,1,11,7,0,0,0,0,0,0,0,6,1,0,0,0,15,1,Malik,Meeks,MalikMeeks_3263335,2515.0,2513.0,3.0,25.0,63.0,6.0,Signed,Normal,63.0,0.0,0.0,ARI,tier_6,3.125,3.125,0.0,3.125,100.0,0.0,2.1875,0.4666666666666667,ARI,2
4430,LOLB,Raylen,Wilson,Raylen Wilson,TEN,True,13,0,511,1,18,19,26,1,11,3,0,0,0,0,0,1,0,29,7,1,0,0,15,14,Raylen,Wilson,RaylenWilson_226,1018.0,1016.0,8.0,29.0,2.0,29.0,Signed,Star,68.0,0.0,0.0,TEN,tier_6,13.698630136986301,13.698630136986301,3.9138943248532287,15.655577299412915,86.10567514677103,1.9569471624266144,0.5870841487279843,0.13333333333333333,TEN,10
4431,LE,Antwane,Newsome,Antwane Newsome,HOU,True,13,0,718,1,15,19,27,1,11,0,0,0,0,0,0,0,0,31,9,3,3,0,17,17,Antwane,Newsome,AntwaneNewsome_3031,2141.0,2139.0,5.0,27.0,3.0,31.0,Signed,Normal,76.0,0.0,0.0,HOU,tier_4,20.891364902506965,22.98050139275766,5.571030640668524,16.71309192200557,58.4958217270195,0.0,0.0,0.0,HOU,3
4432,FS,Brandon,Greenard Sr,Brandon Greenard Sr,HOU,True,0,15,868,0,23,25,42,0,11,12,11,0,2,0,0,4,0,31,1,0,0,0,17,13,Brandon,Greenard Sr,BrandonGreenard Sr_34623,2823.0,2821.0,1.0,23.0,6.0,31.0,Signed,Normal,66.0,0.0,0.0,HOU,tier_6,1.152073732718894,1.152073732718894,2.304147465437788,5.760368663594471,74.8847926267281,4.608294930875576,1.3824884792626728,0.47058823529411764,HOU,0
4433,DT,Kareem,Burnett,Kareem Burnett,HOU,True,0,0,689,0,20,23,32,0,11,0,0,0,0,0,0,1,0,31,8,0,3,0,17,2,Kareem,Burnett,KareemBurnett_31518,1429.0,1427.0,4.0,27.0,5.0,31.0,Signed,Normal,74.0,0.0,0.0,HOU,tier_5,20.319303338171263,22.496371552975326,0.0,17.41654571843251,75.47169811320754,1.4513788098693758,0.0,-0.058823529411764705,HOU,-3
4460,CB,Tiquan,Allen,Tiquan Allen,LAC,True,12,27,929,1,19,46,57,1,11,33,22,0,2,0,0,9,0,7,2,2,1,0,17,17,Tiquan,Allen,TiquanAllen_3145,868.0,866.0,4.0,27.0,4.0,7.0,Signed,Star,77.0,0.0,0.0,LAC,tier_4,4.3057050592034445,4.843918191603875,5.382131324004306,12.917115177610334,81.80839612486544,9.68783638320775,3.552206673842842,1.411764705882353,LAC,4
4480,DT,JaReylan,Clark,JaReylan Clark,DAL,True,12,0,449,1,8,21,29,1,11,0,0,0,0,0,0,0,0,10,11,1,5,0,14,1,JaReylan,Clark,JaReylanClark_31130,2997.0,2995.0,4.0,27.0,1.0,10.0,Signed,Star,76.0,0.0,0.0,DAL,tier_4,46.770601336302896,52.338530066815146,4.4543429844097995,35.634743875278396,82.40534521158129,0.0,0.0,0.0,DAL,5
4483,ROLB,Ty,Cumberland,Ty Cumberland,TEN,True,12,0,512,1,6,15,18,1,11,2,0,0,0,0,0,0,0,29,0,1,1,0,17,4,Ty,Cumberland,TyCumberland_3363355,2661.0,2659.0,2.0,23.0,63.0,29.0,Signed,Normal,67.0,0.0,0.0,TEN,tier_6,3.90625,4.8828125,3.90625,1.953125,46.875,0.0,0.390625,0.11764705882352941,TEN,-2
4484,FS,Bralan,Womack,Bralan Womack,CIN,True,0,15,623,0,25,37,53,0,11,17,15,0,1,0,0,4,0,1,7,0,1,0,15,4,Bralan,Womack,BralanWomack_29314,2925.0,2923.0,6.0,27.0,3.0,1.0,Signed,Star,70.0,0.0,0.0,CIN,tier_5,14.446227929373997,15.248796147672552,1.6051364365971108,19.261637239165328,125.20064205457466,6.420545746388443,2.7287319422150884,0.8666666666666667,CIN,12
4491,LOLB,Emanuel,Roberts,Emanuel Roberts,HOU,True,0,0,335,0,7,10,18,0,11,7,0,0,0,0,0,0,1,31,2,0,1,0,16,11,Emanuel,Roberts,EmanuelRoberts_34534,206.0,204.0,1.0,23.0,5.0,31.0,Signed,Normal,68.0,0.0,0.0,HOU,tier_6,11.940298507462687,13.432835820895523,2.985074626865672,8.955223880597016,74.62686567164178,0.0,2.0895522388059704,0.4375,HOU,3
4492,CB,Amir,Dupree,Amir Dupree,JAX,True,11,14,915,1,7,28,41,1,11,24,10,0,2,0,0,3,0,16,0,1,0,0,17,2,Amir,Dupree,AmirDupree_32412,776.0,774.0,3.0,26.0,4.0,16.0,Signed,Normal,72.0,0.0,0.0,JAX,tier_5,0.0,0.0,4.371584699453552,3.278688524590164,52.459016393442624,3.278688524590164,2.622950819672131,1.2352941176470589,JAX,1
4493,MLB,Davante,Claiborne,Davante Claiborne,BAL,True,0,0,1079,0,37,63,84,1,11,29,0,0,0,0,0,2,0,24,3,0,2,0,17,13,Davante,Claiborne,DavanteClaiborne_3432,1672.0,1670.0,1.0,22.0,3.0,24.0,Signed,Star,78.0,0.0,0.0,BAL,tier_4,6.487488415199258,7.414272474513439,0.0,6.487488415199258,112.14087117701575,1.8535681186283597,2.6876737720111215,1.588235294117647,BAL,-1
4494,LE,Quincy,Jones Jr,Quincy Jones Jr,BAL,True,12,0,728,1,24,31,39,1,11,1,0,0,0,0,0,3,0,24,14,1,16,0,17,17,Quincy,Jones Jr,QuincyJones Jr_3412,3394.0,3392.0,1.0,23.0,1.0,24.0,Signed,Star,89.0,0.0,0.0,BAL,tier_2,63.18681318681318,74.17582417582418,2.7472527472527473,45.32967032967033,86.53846153846153,4.120879120879121,0.13736263736263737,-0.11764705882352941,BAL,2
4495,LOLB,Mantrez,Walker,Mantrez Walker,KC,True,0,0,438,0,8,14,25,0,11,11,0,0,0,0,0,1,0,8,1,0,0,0,17,17,Mantrez,Walker,MantrezWalker_29434,528.0,526.0,6.0,28.0,4.0,8.0,Signed,Normal,66.0,0.0,0.0,KC,tier_6,2.28310502283105,2.28310502283105,0.0,4.5662100456621,75.34246575342465,2.28310502283105,2.5114155251141552,0.5882352941176471,KC,-1
4497,CB,Kamal,Brooks,Kamal Brooks,GB,True,13,0,971,1,25,57,74,1,11,35,0,0,0,0,0,13,0,19,3,2,0,0,17,17,Kamal,Brooks,KamalBrooks_33325,87.0,85.0,2.0,24.0,3.0,19.0,Signed,Star,80.0,0.0,0.0,GB,tier_3,3.089598352214212,3.089598352214212,3.089598352214212,16.4778578784758,101.956745623069,13.388259526261585,3.604531410916581,1.2941176470588236,GB,1
4503,CB,Matt,Pittman,Matt Pittman,LAC,True,0,0,1026,0,8,38,54,0,11,33,0,0,0,0,0,5,0,7,0,0,0,0,17,13,Matt,Pittman,MattPittman_30420,2840.0,2838.0,5.0,27.0,4.0,7.0,Signed,Normal,76.0,0.0,0.0,LAC,tier_4,0.0,0.0,0.0,4.8732943469785575,60.42884990253411,4.8732943469785575,3.216374269005848,1.6470588235294117,LAC,-5
4516,LE,Marcelis,Foster,Marcelis Foster,WAS,True,11,0,554,1,12,18,21,1,11,1,0,0,0,0,0,1,0,25,7,1,5,0,17,7,Marcelis,Foster,MarcelisFoster_3274,1772.0,1770.0,3.0,25.0,7.0,25.0,Signed,Normal,71.0,0.0,0.0,WAS,tier_5,30.685920577617328,35.1985559566787,3.6101083032490977,23.465703971119133,59.56678700361011,1.8050541516245489,0.18050541516245489,0.0,WAS,2
4517,LE,Eddrick,Houston,Eddrick Houston,ARI,True,14,0,717,1,8,23,29,1,11,1,0,0,0,0,0,0,0,6,9,1,6,0,17,17,Eddrick,Houston,EddrickHouston_129,3108.0,3106.0,8.0,29.0,1.0,6.0,Signed,Superstar,87.0,0.0,0.0,ARI,tier_2,29.288702928870293,33.47280334728033,2.7894002789400276,20.920502092050206,51.60390516039052,0.0,0.1394700139470014,0.058823529411764705,ARI,-3
4518,FS,Jayden,Durham,Jayden Durham,ARI,True,12,0,523,1,7,20,34,0,11,9,0,0,0,0,0,4,0,6,0,1,0,0,17,1,Jayden,Durham,JaydenDurham_35422,1482.0,1480.0,0.0,22.0,4.0,6.0,Signed,Normal,68.0,0.0,0.0,ARI,tier_6,0.0,0.0,3.8240917782026767,7.648183556405353,78.39388145315488,7.648183556405353,1.7208413001912046,0.29411764705882354,ARI,2
4519,ROLB,Marcus,Franklin,Marcus Franklin,ARI,True,0,7,452,0,6,8,16,0,11,6,7,0,1,0,0,0,0,6,2,0,0,0,17,17,Marcus,Franklin,MarcusFranklin_35216,3338.0,3336.0,0.0,21.0,2.0,6.0,Signed,Star,75.0,0.0,0.0,ARI,tier_4,4.424778761061947,4.424778761061947,2.2123893805309733,4.424778761061947,48.67256637168141,0.0,1.3274336283185841,0.35294117647058826,ARI,-8
4534,CB,Percy,Samuels,Percy Samuels,NO,True,0,57,834,0,6,21,30,0,11,18,28,0,4,0,0,5,0,26,0,1,0,0,14,14,Percy,Samuels,PercySamuels_32114,652.0,650.0,3.0,26.0,1.0,26.0,Signed,Normal,78.0,0.0,0.0,NO,tier_4,0.0,0.0,5.995203836930456,5.995203836930456,43.16546762589928,5.995203836930456,2.158273381294964,0.9285714285714286,NO,4
4535,RE,Patrick,Cleary,Patrick Cleary,NO,True,12,0,564,1,6,30,35,0,11,1,0,0,0,0,0,0,0,26,15,1,8,0,14,14,Patrick,Cleary,PatrickCleary_32117,693.0,691.0,3.0,26.0,1.0,26.0,Signed,XFactor,91.0,0.0,0.0,NO,tier_1,54.9645390070922,62.05673758865248,3.5460992907801416,40.780141843971634,72.6950354609929,0.0,0.1773049645390071,0.07142857142857142,NO,2
4536,LOLB,Chris,Durant,Chris Durant,NO,True,0,0,499,0,8,22,28,0,11,13,0,0,0,0,0,0,0,26,1,0,1,0,17,17,Chris,Durant,ChrisDurant_32229,974.0,972.0,3.0,25.0,2.0,26.0,Signed,Normal,74.0,0.0,0.0,NO,tier_5,6.012024048096192,7.014028056112225,0.0,4.008016032064128,72.14428857715431,0.0,2.6052104208416833,0.7647058823529411,NO,-4
4537,FS,Austin,Middlebrooks,Austin Middlebrooks,NO,True,0,35,362,0,7,12,17,0,11,10,35,0,1,0,0,3,0,26,0,0,0,0,17,0,Austin,Middlebrooks,AustinMiddlebrooks_3339,108.0,106.0,2.0,24.0,3.0,26.0,Signed,Normal,69.0,0.0,0.0,NO,tier_6,0.0,0.0,2.7624309392265194,8.287292817679557,66.29834254143645,8.287292817679557,2.7624309392265194,0.4117647058823529,NO,0
4538,CB,Daylon,McMichael,Daylon McMichael,NO,True,0,28,971,0,22,51,72,1,11,30,14,0,3,0,0,13,0,26,2,0,1,0,17,3,Daylon,McMichael,DaylonMcMichael_33323,1422.0,1420.0,2.0,25.0,3.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,4.11946446961895,4.634397528321318,3.089598352214212,16.4778578784758,96.80741503604531,13.388259526261585,3.089598352214212,1.0,NO,4
4539,ROLB,Kennedy,McDowell,Kennedy McDowell,DET,True,0,0,622,0,17,18,30,0,11,2,0,0,0,0,0,0,0,18,3,0,1,0,17,2,Kennedy,McDowell,KennedyMcDowell_518,101.0,99.0,7.0,29.0,5.0,18.0,Signed,Star,68.0,0.0,0.0,DET,tier_6,8.038585209003214,8.842443729903538,0.0,6.430868167202572,75.56270096463022,0.0,0.3215434083601286,0.11764705882352941,DET,0
4540,MLB,Julius,Taylor Jr,Julius Taylor Jr,DET,True,0,0,564,0,14,32,48,0,11,18,0,0,0,0,0,1,0,18,2,1,1,0,17,7,Julius,Taylor Jr,JuliusTaylor Jr_3023,1973.0,1971.0,5.0,26.0,2.0,18.0,Signed,Normal,74.0,0.0,0.0,DET,tier_5,7.092198581560283,7.978723404255319,1.7730496453900708,7.092198581560283,109.9290780141844,1.7730496453900708,3.1914893617021276,1.0,DET,2
4541,CB,Jameel,Bennett,Jameel Bennett,DET,True,0,0,451,0,3,13,16,0,11,4,0,0,0,0,0,0,0,18,0,0,0,0,17,1,Jameel,Bennett,JameelBennett_3458,3027.0,3025.0,1.0,23.0,5.0,18.0,Signed,Normal,70.0,0.0,0.0,DET,tier_5,0.0,0.0,0.0,0.0,42.128603104212864,0.0,0.8869179600886918,0.23529411764705882,DET,-3
4543,SS,Jacoby,Mathews,Jacoby Mathews,NO,True,13,0,459,1,13,17,22,0,11,12,0,0,0,0,0,3,0,26,0,2,0,0,17,0,Jacoby,Mathews,JacobyMathews_36,422.0,420.0,10.0,32.0,3.0,26.0,Signed,Star,71.0,0.0,0.0,NO,tier_5,0.0,0.0,6.5359477124183005,6.5359477124183005,76.25272331154684,6.5359477124183005,2.6143790849673203,0.5294117647058824,NO,7
4544,SS,Mike,Conway,Mike Conway,PIT,True,-1,3,814,1,42,0,32,0,11,0,5,0,2,0,0,9,0,28,7,1,0,0,16,16,Mike,Conway,MikeConway_33611,664.0,662.0,2.0,23.0,6.0,28.0,Signed,Normal,76.0,0.0,0.0,PIT,tier_4,8.5995085995086,8.5995085995086,4.914004914004914,19.656019656019655,90.9090909090909,11.056511056511056,0.0,-0.5625,PIT,9
4565,MLB,Delonte,Callahan,Delonte Callahan,GB,True,0,0,508,0,10,15,24,0,11,14,0,0,0,0,0,0,0,19,1,0,0,0,15,9,Delonte,Callahan,DelonteCallahan_33730,1880.0,1878.0,2.0,24.0,7.0,19.0,Signed,Normal,71.0,0.0,0.0,GB,tier_5,1.968503937007874,1.968503937007874,0.0,1.968503937007874,66.92913385826772,0.0,2.7559055118110236,0.9333333333333333,GB,-6
4568,ROLB,Immanuel,Reece,Immanuel Reece,GB,True,28,0,1008,2,22,91,121,0,11,54,0,0,0,0,0,0,0,19,4,3,0,0,17,17,Immanuel,Reece,ImmanuelReece_31227,3373.0,3371.0,4.0,25.0,2.0,19.0,Signed,Normal,79.0,0.0,0.0,GB,tier_4,3.968253968253968,3.968253968253968,4.9603174603174605,3.968253968253968,141.86507936507937,0.0,5.357142857142857,3.176470588235294,GB,2
4572,FS,Cole,Robinson,Cole Robinson,DEN,True,0,0,628,0,21,23,33,1,11,13,0,0,0,0,0,2,0,3,0,1,0,0,17,5,Cole,Robinson,ColeRobinson_32516,1521.0,1519.0,3.0,25.0,5.0,3.0,Signed,Normal,68.0,0.0,0.0,DEN,tier_6,0.0,0.0,1.5923566878980893,3.1847133757961785,85.9872611464968,3.1847133757961785,2.0700636942675157,0.6470588235294118,DEN,0
4575,LE,Amari,Fells,Amari Fells,TEN,True,0,0,640,0,14,15,21,0,11,0,0,0,0,0,0,0,1,29,5,2,1,0,17,15,Amari,Fells,AmariFells_3335,1871.0,1869.0,2.0,24.0,3.0,29.0,Signed,Normal,72.0,0.0,0.0,TEN,tier_5,10.9375,11.71875,4.6875,9.375,54.6875,0.0,0.0,0.0,TEN,0
4593,SS,Jonathan,Woodard,Jonathan Woodard,MIA,True,10,0,978,1,26,36,51,0,11,22,0,0,0,0,0,4,0,11,1,1,0,0,17,17,Jonathan,Woodard,JonathanWoodard_3063415,3531.0,3529.0,5.0,28.0,63.0,11.0,Signed,Normal,77.0,0.0,0.0,MIA,tier_4,1.0224948875255624,1.0224948875255624,2.044989775051125,5.112474437627812,78.7321063394683,4.08997955010225,2.2494887525562373,1.0588235294117647,MIA,-3
4601,MLB,Mason,Burke,Mason Burke,TB,True,0,0,484,0,5,13,23,0,11,5,0,0,0,0,0,0,0,5,1,0,3,0,17,0,Mason,Burke,MasonBurke_3463234,283.0,281.0,1.0,23.0,63.0,5.0,Signed,Normal,65.0,0.0,0.0,TB,tier_6,14.462809917355372,17.56198347107438,0.0,8.264462809917356,57.85123966942149,0.0,1.0330578512396695,0.29411764705882354,TB,-1
4611,DT,Tuli,Matavao,Tuli Matavao,MIA,True,12,0,673,1,17,27,33,0,11,0,0,0,0,0,0,0,0,11,11,1,7,0,17,8,Tuli,Matavao,TuliMatavao_32333,1174.0,1172.0,3.0,25.0,3.0,11.0,Signed,Star,79.0,0.0,0.0,MIA,tier_4,37.147102526002975,42.34769687964339,2.9717682020802374,26.745913818722137,74.29420505200595,0.0,0.0,0.0,MIA,3
4612,CB,Emmett,Dobson,Emmett Dobson,MIA,True,0,20,772,0,2,15,23,0,11,11,20,0,1,0,0,4,0,11,0,0,0,0,13,10,Emmett,Dobson,EmmettDobson_33114,563.0,561.0,2.0,24.0,1.0,11.0,Signed,Normal,77.0,0.0,0.0,MIA,tier_4,0.0,0.0,1.2953367875647668,5.181347150259067,32.383419689119165,5.181347150259067,1.4248704663212435,0.5384615384615384,MIA,0
4616,LOLB,BJ,Allen Jr,BJ Allen Jr,PHI,True,0,0,491,0,4,25,33,0,11,6,0,0,0,0,0,0,0,12,4,0,4,0,17,17,BJ,Allen Jr,BJAllen Jr_35334,1592.0,1590.0,0.0,22.0,3.0,12.0,Signed,Normal,72.0,0.0,0.0,PHI,tier_5,24.43991853360489,28.513238289205706,0.0,16.293279022403258,75.35641547861508,0.0,1.2219959266802443,0.35294117647058826,PHI,2
4655,CB,Jacobe,Johnson,Jacobe Johnson,CHI,True,0,0,945,0,15,19,37,0,11,19,0,0,0,0,0,3,0,0,2,0,0,0,16,15,Jacobe,Johnson,JacobeJohnson_516,870.0,868.0,9.0,30.0,5.0,0.0,Signed,Normal,79.0,0.0,0.0,CHI,tier_4,2.1164021164021167,2.1164021164021167,0.0,5.291005291005291,55.026455026455025,3.1746031746031744,2.0105820105820107,1.0,CHI,-4
4657,LE,Amar'e,Woodbury,Amar'e Woodbury,HOU,True,0,0,703,0,12,8,14,0,11,0,0,0,0,0,0,0,0,31,2,0,2,0,17,1,Amar'e,Woodbury,Amar'eWoodbury_35318,3617.0,3615.0,0.0,22.0,3.0,31.0,Signed,Star,71.0,0.0,0.0,HOU,tier_5,8.534850640113799,9.95732574679943,0.0,5.689900426742533,36.98435277382646,0.0,0.0,0.0,HOU,-5
4664,DT,Terrence,Webster,Terrence Webster,PHI,True,0,0,490,0,14,11,16,0,11,0,0,0,0,0,0,0,0,12,7,0,0,0,17,0,Terrence,Webster,TerrenceWebster_34621,1616.0,1614.0,1.0,23.0,6.0,12.0,Signed,Normal,68.0,0.0,0.0,PHI,tier_6,14.285714285714285,14.285714285714285,0.0,14.285714285714285,61.224489795918366,0.0,0.0,0.0,PHI,-3
4665,CB,Andrew,Elliott,Andrew Elliott,PHI,True,0,27,736,0,5,16,21,0,11,16,27,0,2,0,0,13,0,12,0,0,0,0,13,13,Andrew,Elliott,AndrewElliott_31116,2460.0,2458.0,4.0,25.0,1.0,12.0,Signed,Normal,80.0,0.0,0.0,PHI,tier_3,0.0,0.0,2.717391304347826,17.663043478260867,35.326086956521735,17.663043478260867,2.1739130434782608,0.23076923076923078,PHI,1
4694,CB,Turbo,Saxton,Turbo Saxton,LV,True,0,37,778,0,7,12,13,1,11,11,22,0,2,1,0,7,0,22,1,0,0,0,16,16,Turbo,Saxton,TurboSaxton_3115,159.0,157.0,4.0,25.0,1.0,22.0,Signed,XFactor,97.0,0.0,0.0,LV,tier_0,1.2853470437017993,1.2853470437017993,3.8560411311053984,10.282776349614394,25.70694087403599,8.997429305912597,1.4138817480719794,0.25,LV,1
4695,MLB,Junior,Colson,Junior Colson,LV,True,39,60,719,3,32,43,66,1,11,21,33,0,2,0,0,3,0,22,5,3,3,0,15,15,Junior,Colson,ColsonJunior_14905,3329.0,3327.0,11.0,32.0,4.0,22.0,Signed,Star,77.0,0.0,0.0,LV,tier_4,15.2990264255911,17.385257301808068,11.126564673157162,15.2990264255911,136.30041724617524,4.172461752433936,2.920723226703755,1.2,LV,10
4696,DT,Kai,Lincoln,Kai Lincoln,SEA,True,10,0,564,1,19,21,26,1,11,0,0,0,0,0,0,1,0,27,13,1,2,0,15,1,Kai,Lincoln,KaiLincoln_35113,2839.0,2837.0,0.0,21.0,1.0,27.0,Signed,Normal,75.0,0.0,0.0,SEA,tier_4,30.141843971631204,31.914893617021274,3.5460992907801416,28.368794326241133,79.7872340425532,1.7730496453900708,0.0,-0.06666666666666667,SEA,1
4697,LE,Reid,Nortman,Reid Nortman,CIN,True,0,0,488,0,10,4,9,1,11,0,0,0,0,0,0,0,0,1,3,0,1,0,17,2,Reid,Nortman,ReidNortman_35634,93.0,91.0,0.0,23.0,6.0,1.0,Signed,Normal,66.0,0.0,0.0,CIN,tier_6,10.245901639344261,11.27049180327869,0.0,8.196721311475411,38.9344262295082,0.0,0.0,0.0,CIN,-3
4698,FS,Brian,Moore,Brian Moore,SEA,True,0,5,585,0,8,15,28,0,11,9,5,0,1,0,0,1,1,27,1,0,0,0,17,4,Brian,Moore,BrianMoore_35413,3243.0,3241.0,0.0,22.0,4.0,27.0,Signed,Normal,67.0,0.0,0.0,SEA,tier_6,1.7094017094017093,1.7094017094017093,3.4188034188034186,3.4188034188034186,61.53846153846154,1.7094017094017093,1.5384615384615385,0.47058823529411764,SEA,-1
