Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
3766,HB,Roman,Hemby,Roman Hemby,KC,331,0,0,40,89,18,605,76,True,0,99,0,0,14,0,2,2,29,0,2,0,0,0,0,0,16,2,0,8,7,Roman,Hemby,3259.0,3257.0,1.0,23.0,8.0,Signed,Normal,77.0,0.0,0.0,KC,tier_4,694.2148760330579,992.1769911504426,0.4375,11.570247933884296,KC,-5.0
3775,HB,Nicholas,Singleton,Nicholas Singleton,NYJ,529,0,0,182,76,18,367,61,True,0,120,0,0,12,0,3,2,64,0,7,0,0,0,0,0,16,3,3,17,8,Nicholas,Singleton,3023.0,3021.0,0.0,21.0,17.0,Signed,Normal,74.0,0.0,0.0,NYJ,tier_5,1648.5013623978202,1285.1818181818182,0.5,21.798365122615802,NYJ,3.0
3777,TE,Tyler,Conklin,Tyler Conklin,NYJ,0,0,6,0,708,28,1136,334,True,0,0,0,0,58,0,0,2,0,0,0,0,0,0,0,3,16,16,0,17,0,Tyler,Conklin,558.0,556.0,7.0,30.0,17.0,Signed,Star,76.0,0.0,0.0,NYJ,tier_4,623.2394366197183,1757.7931034482758,0.1875,2.640845070422535,NYJ,-1.0
3779,TE,Dalton,Schultz,Dalton Schultz,HOU,0,0,1,0,687,41,1136,333,True,0,0,0,0,63,0,0,2,0,0,5,0,0,0,0,4,16,16,0,31,0,Dalton,Schultz,2490.0,2488.0,7.0,29.0,31.0,Signed,Superstar,84.0,0.0,0.0,HOU,tier_3,604.7535211267606,1570.2857142857142,0.25,3.5211267605633805,HOU,-2.0
3780,WR,Nico,Collins,Nico Collins,HOU,9,0,1,0,843,28,928,340,True,0,2,0,0,70,0,0,2,5,0,0,0,0,0,0,8,15,15,0,31,0,Nico,Collins,552.0,550.0,4.0,26.0,31.0,Signed,Superstar,88.0,0.0,0.0,HOU,tier_2,918.1034482758621,1723.5,0.5333333333333333,8.620689655172413,HOU,-1.0
3781,QB,C.J.,Stroud,C.J. Stroud,HOU,70,3243,0,14,0,0,833,0,True,303,28,471,7,0,0,0,2,20,38,1,0,0,18,20,0,13,13,8,31,0,C.J.,Stroud,2703.0,2701.0,2.0,23.0,31.0,Signed,XFactor,87.0,0.0,0.0,HOU,tier_2,84.03361344537815,750.0,0.0,0.0,,
3782,WR,Tank,Dell,Tank Dell,HOU,1,0,1,0,609,43,643,240,True,0,1,0,0,44,0,0,2,1,0,0,0,0,0,0,4,10,10,0,31,0,Tank,Dell,692.0,690.0,2.0,25.0,31.0,Signed,Normal,86.0,0.0,0.0,HOU,tier_2,948.6780715396579,1955.4666666666665,0.4,6.2208398133748055,HOU,-3.0
3784,WR,Troy,Franklin,Troy Franklin,HOU,6,0,1,0,999,42,894,372,True,0,1,0,0,82,0,0,2,6,0,0,0,0,0,0,5,16,16,0,31,0,Troy,Franklin,3223.0,3221.0,1.0,22.0,31.0,Signed,Normal,75.0,0.0,0.0,HOU,tier_4,1124.1610738255035,1754.8915662650602,0.3125,5.592841163310962,HOU,1.0
3785,FB,Jaheim,Bell,Jaheim Bell,HOU,93,0,0,40,94,14,323,92,True,0,20,0,0,15,0,1,2,42,0,2,0,0,0,0,1,14,8,0,31,4,Jaheim,Bell,3310.0,3308.0,1.0,24.0,31.0,Signed,Normal,80.0,0.0,0.0,HOU,tier_3,578.9473684210526,1183.8857142857144,0.35714285714285715,15.479876160990711,,
3786,QB,Drake,Maye,Drake Maye,NE,207,3626,0,9,0,0,1029,0,True,324,64,537,18,0,0,0,2,18,59,1,0,0,34,21,0,16,16,2,21,2,Drake,Maye,3199.0,3197.0,1.0,23.0,21.0,Signed,Normal,74.0,0.0,0.0,NE,tier_5,201.16618075801748,970.3125,0.125,1.943634596695821,,
3787,HB,MarShawn,Lloyd,MarShawn Lloyd,NE,931,0,3,332,205,21,566,162,True,0,209,0,0,26,0,8,2,61,0,15,0,0,0,0,0,14,13,0,21,9,MarShawn,Lloyd,3269.0,3267.0,1.0,24.0,21.0,Signed,Star,76.0,0.0,0.0,NE,tier_4,2007.0671378091874,1314.1276595744682,0.6428571428571429,15.901060070671377,NE,3.0
3794,HB,Kenneth,Gainwell,Kenneth Gainwell,NE,393,0,1,89,116,12,421,85,True,0,102,0,0,18,0,1,2,47,0,4,0,0,0,0,1,14,6,1,21,2,Kenneth,Gainwell,962.0,960.0,4.0,26.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,1209.0261282660333,1121.7,0.21428571428571427,7.125890736342043,NE,-3.0
3796,WR,Joshua,Palmer,Joshua Palmer,NE,0,0,2,0,743,47,884,271,True,0,0,0,0,62,0,0,2,0,0,0,0,0,0,0,4,15,15,0,21,0,Joshua,Palmer,2164.0,2162.0,4.0,25.0,21.0,Signed,Star,81.0,0.0,0.0,NE,tier_3,840.4977375565611,1725.6774193548385,0.26666666666666666,4.524886877828055,NE,-1.0
3799,WR,D.J.,Moore,D.J. Moore,CHI,0,0,2,0,793,68,700,252,True,0,0,0,0,53,0,0,2,0,0,6,0,0,0,0,5,12,12,0,0,0,D.J.,Moore,1980.0,1978.0,7.0,28.0,0.0,Signed,Superstar,92.0,0.0,0.0,CHI,tier_1,1132.857142857143,2154.566037735849,0.4166666666666667,7.142857142857142,CHI,-1.0
3800,WR,Drake,London,Drake London,ATL,0,0,0,0,868,26,1054,358,True,0,0,0,0,72,0,0,2,0,0,0,0,0,0,0,6,16,16,0,13,0,Drake,London,1744.0,1742.0,3.0,24.0,13.0,Signed,Star,81.0,0.0,0.0,ATL,tier_3,823.5294117647059,1735.9999999999998,0.375,5.692599620493358,ATL,-1.0
3802,HB,Bijan,Robinson,Bijan Robinson,ATL,985,0,0,319,106,19,502,107,True,0,201,0,0,17,0,7,2,75,0,11,0,0,0,0,0,13,13,0,13,5,Bijan,Robinson,2393.0,2391.0,2.0,23.0,13.0,Signed,XFactor,89.0,0.0,0.0,ATL,tier_2,2173.3067729083664,1425.5229357798169,0.38461538461538464,9.9601593625498,ATL,0.0
3806,WR,Rome,Odunze,Rome Odunze,ATL,0,0,1,0,1074,51,969,363,True,0,0,0,0,78,0,0,2,0,0,0,0,0,0,0,7,16,16,0,13,0,Rome,Odunze,3210.0,3208.0,1.0,23.0,13.0,Signed,Normal,78.0,0.0,0.0,ATL,tier_4,1108.359133126935,1982.7692307692307,0.4375,7.223942208462332,ATL,2.0
3809,HB,Trey,Sermon,Trey Sermon,ATL,206,0,1,41,111,18,286,70,True,0,58,0,0,13,0,1,2,26,0,2,0,0,0,0,1,13,2,1,13,3,Trey,Sermon,2508.0,2506.0,4.0,26.0,13.0,Signed,Normal,67.0,0.0,0.0,ATL,tier_6,1108.3916083916083,1095.5492957746478,0.3076923076923077,13.986013986013987,ATL,-2.0
3810,QB,Lamar,Jackson,Lamar Jackson,BAL,550,3284,0,328,0,0,927,0,True,294,92,436,8,0,0,8,2,65,56,12,0,0,23,19,0,15,15,9,24,8,Lamar,Jackson,1407.0,1405.0,7.0,28.0,24.0,Signed,XFactor,91.0,0.0,0.0,BAL,tier_1,593.3117583603021,1793.4782608695652,0.5333333333333333,8.629989212513484,,
3811,TE,Mark,Andrews,Mark Andrews,BAL,0,0,1,0,909,46,1024,512,True,0,0,0,0,83,0,0,2,0,0,7,0,0,0,0,5,16,16,0,24,0,Mark,Andrews,81.0,79.0,7.0,29.0,24.0,Signed,XFactor,97.0,0.0,0.0,BAL,tier_0,887.6953125,1577.0602409638554,0.3125,4.8828125,BAL,0.0
3812,TE,Isaiah,Likely,Isaiah Likely,BAL,1,0,1,1,249,26,564,146,True,0,2,0,0,24,0,0,2,1,0,0,0,0,0,0,2,16,2,0,24,1,Isaiah,Likely,1728.0,1726.0,3.0,25.0,24.0,Signed,Star,73.0,0.0,0.0,BAL,tier_5,443.2624113475177,1390.6153846153845,0.1875,5.319148936170213,BAL,0.0
3813,TE,Cole,Kmet,Cole Kmet,CHI,0,0,2,0,641,23,966,291,True,0,0,0,0,64,0,0,2,0,0,2,0,0,0,0,9,14,14,0,0,0,Cole,Kmet,1631.0,1629.0,5.0,26.0,0.0,Signed,Superstar,86.0,0.0,0.0,CHI,tier_2,663.5610766045548,1442.25,0.6428571428571429,9.316770186335404,CHI,5.0
3815,WR,Mike,Evans,Mike Evans,CHI,6,0,0,0,1033,72,944,367,True,0,1,0,0,78,0,0,2,6,0,1,0,0,0,0,8,16,16,0,0,0,Mike,Evans,837.0,835.0,11.0,32.0,0.0,Signed,Star,82.0,0.0,0.0,CHI,tier_3,1100.635593220339,1905.7215189873416,0.5,8.474576271186441,CHI,4.0
3816,QB,Caleb,Williams,Caleb Williams,CHI,263,4253,0,116,0,0,961,0,True,363,46,509,1,0,0,4,2,61,72,5,0,0,32,38,0,16,16,6,0,2,Caleb,Williams,1376.0,1374.0,1.0,23.0,0.0,Signed,Superstar,85.0,0.0,0.0,CHI,tier_2,273.6732570239334,1715.2173913043478,0.125,2.081165452653486,,
3819,HB,Montrell,Johnson Jr,Montrell Johnson Jr,LAC,703,0,0,227,151,18,547,105,True,0,157,0,0,25,0,8,2,42,0,11,0,0,0,0,2,16,8,0,7,8,Montrell,Johnson Jr,839.0,837.0,0.0,23.0,7.0,Signed,Normal,72.0,0.0,0.0,LAC,tier_5,1561.2431444241317,1278.2637362637363,0.625,18.281535648994517,LAC,6.0
3820,HB,D'Andre,Swift,D'Andre Swift,CHI,1152,0,1,410,423,28,672,346,True,0,236,0,0,47,0,12,2,55,0,17,0,0,0,0,2,16,16,0,0,5,D'Andre,Swift,2724.0,2722.0,5.0,26.0,0.0,Signed,Superstar,85.0,0.0,0.0,CHI,tier_2,2343.75,1436.4381625441697,0.4375,10.416666666666666,CHI,0.0
3824,QB,Jordan,Love,Jordan Love,GB,159,3574,0,69,0,0,839,0,True,306,42,468,10,0,0,2,2,33,74,4,0,0,28,17,0,13,13,3,19,1,Jordan,Love,1753.0,1751.0,5.0,26.0,19.0,Signed,Normal,80.0,0.0,0.0,GB,tier_3,189.51132300357568,1135.7142857142858,0.07692307692307693,1.1918951132300357,,
3825,WR,Romeo,Doubs,Romeo Doubs,GB,0,0,0,0,1024,39,953,459,True,0,1,0,0,83,0,0,2,0,0,0,0,0,0,0,1,16,16,0,19,0,Romeo,Doubs,735.0,733.0,3.0,25.0,19.0,Signed,Normal,79.0,0.0,0.0,GB,tier_4,1074.501573976915,1755.4285714285713,0.0625,1.0493179433368311,GB,-2.0
3829,WR,Zay,Jones,Zay Jones,JAX,0,0,0,0,645,64,608,218,True,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,3,15,15,0,16,0,Zay,Jones,1559.0,1557.0,8.0,30.0,16.0,Signed,Normal,73.0,0.0,0.0,JAX,tier_5,1060.8552631578948,2211.428571428571,0.2,4.934210526315789,JAX,2.0
3830,TE,Evan,Engram,Evan Engram,JAX,0,0,2,0,490,26,1012,234,True,0,0,0,0,48,0,0,2,0,0,3,0,0,0,0,3,14,14,0,16,0,Evan,Engram,819.0,817.0,8.0,30.0,16.0,Signed,Star,76.0,0.0,0.0,JAX,tier_4,484.18972332015807,1469.9999999999998,0.21428571428571427,2.9644268774703555,JAX,-5.0
3831,WR,Christian,Kirk,Christian Kirk,JAX,3,0,1,0,1045,51,982,442,True,0,1,0,0,82,0,0,2,3,0,0,0,0,0,0,9,16,16,0,16,0,Christian,Kirk,1623.0,1621.0,7.0,28.0,16.0,Signed,Star,84.0,0.0,0.0,JAX,tier_3,1067.2097759674134,1823.855421686747,0.5625,9.164969450101832,JAX,4.0
3832,QB,Trevor,Lawrence,Trevor Lawrence,JAX,254,3588,0,55,0,0,1002,0,True,320,71,504,15,0,0,1,2,56,64,2,0,0,35,20,0,16,16,7,16,3,Trevor,Lawrence,1683.0,1681.0,4.0,25.0,16.0,Signed,Superstar,80.0,0.0,0.0,JAX,tier_3,253.49301397205588,1073.2394366197184,0.1875,2.9940119760479043,,
3833,HB,Travis,Etienne Jr,Travis Etienne Jr,JAX,1149,0,1,440,366,22,695,285,True,0,248,0,0,43,0,9,2,63,0,16,0,0,0,0,0,16,16,2,16,10,Travis,Etienne Jr,828.0,826.0,4.0,26.0,16.0,Signed,XFactor,90.0,0.0,0.0,JAX,tier_1,2179.856115107914,1365.6494845360826,0.625,14.388489208633095,JAX,-2.0
3834,WR,Jalen,McMillian,Jalen McMillian,PIT,7,0,7,0,748,66,733,161,True,0,1,0,0,55,0,0,2,7,0,4,0,0,0,0,6,12,12,1,28,0,Jalen,McMillian,3306.0,3304.0,1.0,23.0,28.0,Signed,Star,76.0,0.0,0.0,PIT,tier_4,1030.013642564802,1960.9285714285713,0.5,8.185538881309686,PIT,5.0
3835,HB,Tank,Bigsby,Tank Bigsby,JAX,424,0,0,128,134,22,401,107,True,0,102,0,0,16,0,3,2,48,0,6,0,0,0,0,0,14,0,0,16,8,Tank,Bigsby,220.0,218.0,2.0,24.0,16.0,Signed,Normal,82.0,0.0,0.0,JAX,tier_3,1391.5211970074813,1241.4915254237287,0.5714285714285714,19.950124688279303,JAX,1.0
3839,WR,Marquise,Brown,Marquise Brown,KC,0,0,1,0,1147,69,678,388,True,0,0,0,0,75,0,0,2,0,0,0,0,0,0,0,4,12,12,0,8,0,Marquise,Brown,354.0,352.0,6.0,28.0,8.0,Signed,Star,82.0,0.0,0.0,KC,tier_3,1691.740412979351,2202.24,0.3333333333333333,5.899705014749262,KC,5.0
3840,TE,Nicky,Dalmolin,Nicky Dalmolin,WAS,0,0,1,0,300,25,742,131,True,0,0,0,0,29,0,0,2,0,0,0,0,0,0,0,4,16,8,0,25,0,Nicky,Dalmolin,3526.0,3524.0,1.0,24.0,25.0,Signed,Normal,65.0,0.0,0.0,WAS,tier_6,404.3126684636119,1489.6551724137933,0.25,5.3908355795148255,WAS,3.0
3842,QB,Matthew,Stafford,Matthew Stafford,WAS,165,4154,0,87,0,0,973,0,True,345,45,519,7,0,0,2,2,53,53,4,0,0,44,25,0,16,15,7,25,0,Matthew,Stafford,2655.0,2653.0,16.0,37.0,25.0,Signed,Normal,75.0,0.0,0.0,WAS,tier_4,169.5786228160329,1100.0,0.0,0.0,,
3843,WR,Amari,Cooper,Amari Cooper,WAS,1,0,0,0,886,46,978,331,True,0,3,0,0,69,0,0,2,1,0,0,0,0,0,0,6,16,16,0,25,0,Amari,Cooper,571.0,569.0,10.0,31.0,25.0,Signed,Star,84.0,0.0,0.0,WAS,tier_3,906.9529652351738,1776.1666666666667,0.375,6.134969325153374,WAS,0.0
3844,HB,Rhamondre,Stevenson,Rhamondre Stevenson,WAS,177,0,0,0,85,19,307,81,True,0,54,0,0,8,0,0,2,7,0,0,0,0,0,0,0,15,1,1,25,5,Rhamondre,Stevenson,2672.0,2670.0,4.0,27.0,25.0,Signed,Normal,71.0,0.0,0.0,WAS,tier_5,853.4201954397395,1053.8709677419356,0.3333333333333333,16.286644951140065,WAS,-3.0
3845,WR,Ricky,Pearsall,Ricky Pearsall,LV,0,0,0,0,311,34,490,124,True,0,0,0,0,25,0,0,2,0,0,0,0,0,0,0,4,16,7,0,22,0,Ricky,Pearsall,3295.0,3293.0,1.0,24.0,22.0,Signed,Normal,72.0,0.0,0.0,LV,tier_5,634.6938775510204,1791.36,0.25,8.16326530612245,LV,2.0
3846,WR,Jakobi,Meyers,Jakobi Meyers,LV,0,0,2,0,529,24,419,191,True,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,3,10,10,0,22,0,Jakobi,Meyers,1926.0,1924.0,6.0,28.0,22.0,Signed,Star,80.0,0.0,0.0,LV,tier_3,1262.5298329355608,1857.951219512195,0.3,7.159904534606206,LV,4.0
3851,WR,Malik,Nabers,Malik Nabers,LV,1,0,1,0,852,65,935,330,True,0,1,0,0,70,0,0,2,1,0,0,0,0,0,0,6,16,16,0,22,0,Malik,Nabers,3239.0,3237.0,1.0,22.0,22.0,Signed,Star,82.0,0.0,0.0,LV,tier_3,912.2994652406418,1732.2253521126759,0.375,6.4171122994652405,LV,0.0
3852,HB,Trey,Benson,Trey Benson,LV,975,0,3,347,372,22,757,298,True,0,241,0,0,49,0,8,2,61,0,15,0,0,0,0,0,16,16,0,22,6,Trey,Benson,3371.0,3369.0,1.0,23.0,22.0,Signed,Star,79.0,0.0,0.0,LV,tier_4,1779.3923381770144,1193.3379310344828,0.375,7.926023778071334,LV,-1.0
3854,TE,Colston,Loveland,Colston Loveland,IND,4,0,9,0,408,26,1080,193,True,0,1,0,0,43,0,0,2,4,0,1,0,0,0,0,0,16,16,0,9,0,Colston,Loveland,163.0,161.0,0.0,21.0,9.0,Signed,Star,77.0,0.0,0.0,IND,tier_4,381.48148148148147,1362.5454545454545,0.0,0.0,IND,-7.0
3855,QB,Josh,Allen,Josh Allen,BUF,427,3328,0,201,0,0,782,0,True,279,67,413,9,0,0,4,2,63,73,9,0,0,21,21,0,12,12,2,2,5,Josh,Allen,51.0,49.0,7.0,29.0,2.0,Signed,XFactor,95.0,0.0,0.0,BUF,tier_0,546.0358056265985,1911.9402985074628,0.4166666666666667,6.39386189258312,,
3856,TE,Tucker,Kraft,Tucker Kraft,GB,13,0,2,3,320,23,563,162,True,0,1,0,0,36,0,0,2,13,0,1,0,0,0,0,3,12,7,2,19,0,Tucker,Kraft,1643.0,1641.0,2.0,24.0,19.0,Signed,Normal,70.0,0.0,0.0,GB,tier_5,591.4742451154528,1350.8108108108108,0.25,5.328596802841918,GB,3.0
3857,WR,Dontayvion,Wicks,Dontayvion Wicks,GB,0,0,2,0,808,74,778,251,True,0,0,0,0,59,0,0,2,0,0,1,0,0,0,0,6,15,15,0,19,0,Dontayvion,Wicks,3019.0,3017.0,2.0,24.0,19.0,Signed,Normal,76.0,0.0,0.0,GB,tier_4,1038.560411311054,1972.0677966101694,0.4,7.712082262210797,GB,2.0
3858,WR,Jayden,Reed,Jayden Reed,GB,5,0,3,0,926,35,757,329,True,0,3,0,0,67,0,0,2,4,0,1,0,0,0,0,5,14,14,0,19,0,Jayden,Reed,2338.0,2336.0,2.0,25.0,19.0,Signed,Normal,81.0,0.0,0.0,GB,tier_3,1229.8546895640688,1926.3428571428572,0.35714285714285715,6.605019815059445,GB,4.0
3859,TE,Luke,Musgrave,Luke Musgrave,GB,0,0,1,0,312,25,749,178,True,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,1,16,10,0,19,0,Luke,Musgrave,2036.0,2034.0,2.0,24.0,19.0,Signed,Normal,69.0,0.0,0.0,GB,tier_6,416.55540720961284,1404.0,0.0625,1.335113484646195,GB,-2.0
3864,TE,David,Njoku,David Njoku,NE,0,0,4,0,703,24,1119,347,True,0,0,0,0,66,0,0,2,0,0,4,0,0,0,0,6,16,16,0,21,0,David,Njoku,2078.0,2076.0,8.0,29.0,21.0,Signed,Superstar,82.0,0.0,0.0,NE,tier_3,628.2394995531724,1533.8181818181818,0.375,5.361930294906166,NE,-1.0
3868,TE,Cade,Otton,Cade Otton,TB,0,0,2,0,282,23,805,164,True,0,0,0,0,37,0,0,2,0,0,2,0,0,0,0,1,12,12,0,5,0,Cade,Otton,2149.0,2147.0,3.0,26.0,5.0,Signed,Normal,77.0,0.0,0.0,TB,tier_4,350.3105590062112,1097.5135135135133,0.08333333333333333,1.2422360248447206,TB,-7.0
3870,QB,Deshaun,Watson,Deshaun Watson,CLE,446,3541,0,195,0,0,1016,0,True,314,81,538,7,0,0,6,2,51,97,6,0,0,40,19,0,16,16,9,4,3,Deshaun,Watson,2971.0,2969.0,8.0,29.0,4.0,Signed,Star,74.0,0.0,0.0,CLE,tier_5,438.9763779527559,1651.8518518518517,0.1875,2.952755905511811,,
3871,HB,David,Montgomery,David Montgomery,DET,313,0,1,39,46,10,300,43,True,0,110,0,0,8,0,0,2,17,0,2,0,0,0,0,1,15,2,1,18,4,David,Montgomery,1969.0,1967.0,6.0,28.0,18.0,Signed,Normal,72.0,0.0,0.0,DET,tier_5,1196.6666666666667,851.8983050847457,0.3333333333333333,16.666666666666668,DET,-5.0
3873,WR,Trey,Palmer,Trey Palmer,TB,1,0,1,0,539,27,711,198,True,0,1,0,0,44,0,0,2,1,0,0,0,0,0,0,0,12,12,0,5,0,Trey,Palmer,2165.0,2163.0,2.0,24.0,5.0,Signed,Normal,74.0,0.0,0.0,TB,tier_5,759.493670886076,1731.4666666666665,0.0,0.0,TB,-4.0
3877,QB,Jayden,Daniels,Jayden Daniels,TB,485,1962,0,279,0,0,628,0,True,180,73,308,13,0,0,7,2,61,68,13,0,0,27,7,0,11,11,2,5,8,Jayden,Daniels,3385.0,3383.0,1.0,24.0,5.0,Signed,Normal,76.0,0.0,0.0,TB,tier_4,772.2929936305733,1993.150684931507,0.7272727272727273,12.738853503184714,,
3879,WR,Chris,Olave,Chris Olave,NO,4,0,0,0,1000,63,802,317,True,0,1,0,0,68,0,0,2,4,0,0,0,0,0,0,4,13,13,0,26,0,Chris,Olave,2124.0,2122.0,3.0,25.0,26.0,Signed,Star,88.0,0.0,0.0,NO,tier_2,1251.8703241895262,2104.3478260869565,0.3076923076923077,4.987531172069826,NO,1.0
3881,WR,A.T.,Perry,A.T. Perry,NO,0,0,2,0,691,73,815,220,True,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,7,16,13,0,26,0,A.T.,Perry,2215.0,2213.0,2.0,25.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,847.8527607361963,2030.6938775510205,0.4375,8.588957055214724,NO,4.0
3883,QB,Shedeur,Sanders,Shedeur Sanders,NO,210,3578,0,57,0,0,977,0,True,316,65,545,22,0,0,1,2,42,73,3,0,0,44,20,0,16,16,11,26,1,Shedeur,Sanders,3076.0,3074.0,0.0,23.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,214.94370522006142,969.2307692307693,0.0625,1.0235414534288638,,
3885,TE,Josh,Oliver,Josh Oliver,MIN,5,0,3,0,261,21,759,144,True,0,3,0,0,27,0,0,2,4,0,2,0,0,0,0,2,14,6,0,30,1,Josh,Oliver,2127.0,2125.0,6.0,28.0,30.0,Signed,Normal,69.0,0.0,0.0,MIN,tier_6,350.46113306982875,1302.8000000000002,0.21428571428571427,3.952569169960474,MIN,0.0
3887,WR,Justin,Jefferson,Justin Jefferson,MIN,62,0,0,21,1224,46,959,446,True,0,13,0,0,92,0,1,2,24,0,7,0,0,0,0,8,16,16,0,30,1,Justin,Jefferson,1433.0,1431.0,5.0,26.0,30.0,Signed,XFactor,99.0,0.0,0.0,MIN,tier_0,1340.9801876955162,1855.7714285714285,0.5625,9.384775808133472,MIN,1.0
3888,WR,Jordan,Addison,Jordan Addison,MIN,0,0,2,0,803,32,790,389,True,0,0,0,0,64,0,0,2,0,0,0,0,0,0,0,4,14,14,0,30,0,Jordan,Addison,19.0,17.0,2.0,23.0,30.0,Signed,Star,86.0,0.0,0.0,MIN,tier_2,1016.4556962025317,1806.75,0.2857142857142857,5.063291139240507,MIN,-1.0
3890,HB,James,Conner,James Conner,MIN,1049,0,3,249,201,21,642,169,True,0,263,0,0,29,0,5,2,61,0,16,0,0,0,0,5,15,15,0,30,9,James,Conner,562.0,560.0,8.0,30.0,30.0,Signed,Normal,76.0,0.0,0.0,MIN,tier_4,1947.0404984423676,1176.86301369863,0.9333333333333333,21.806853582554517,MIN,6.0
3891,QB,J.J.,McCarthy,J.J. McCarthy,MIN,385,3631,0,196,0,0,1027,0,True,320,58,461,9,0,0,4,2,68,46,9,0,0,38,25,0,16,16,3,30,6,J.J.,McCarthy,3206.0,3204.0,1.0,22.0,30.0,Signed,Normal,72.0,0.0,0.0,MIN,tier_5,374.8782862706913,1991.3793103448277,0.375,5.8422590068159685,,
3892,HB,Josh,Jacobs,Josh Jacobs,TB,895,0,3,326,192,19,461,160,True,0,180,0,0,27,0,8,2,52,0,10,0,0,0,0,0,12,12,1,5,7,Josh,Jacobs,1417.0,1415.0,6.0,27.0,5.0,Signed,Star,79.0,0.0,0.0,TB,tier_4,2357.917570498915,1430.6666666666667,0.5833333333333334,15.184381778741864,TB,5.0
3893,WR,D.K.,Metcalf,D.K. Metcalf,SEA,12,0,0,0,1141,62,999,356,True,0,2,0,0,76,0,0,2,7,0,0,0,0,0,0,5,16,16,0,27,0,D.K.,Metcalf,1922.0,1920.0,6.0,27.0,27.0,Signed,Star,87.0,0.0,0.0,SEA,tier_2,1154.1541541541542,2152.6153846153843,0.3125,5.005005005005005,SEA,-1.0
3894,HB,Kenneth,Walker III,Kenneth Walker III,SEA,999,0,4,410,341,22,606,223,True,0,188,0,0,38,0,10,2,70,0,17,0,0,0,0,3,14,14,3,27,5,Kenneth,Walker III,2924.0,2922.0,3.0,24.0,27.0,Signed,Star,86.0,0.0,0.0,SEA,tier_2,2211.221122112211,1543.3805309734514,0.5714285714285714,13.201320132013201,SEA,1.0
3895,WR,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,SEA,46,0,1,0,830,52,822,359,True,0,12,0,0,73,0,0,2,7,0,0,0,0,0,0,6,14,14,0,27,0,Jaxon,Smith-Njigba,2624.0,2622.0,2.0,23.0,27.0,Signed,Star,81.0,0.0,0.0,SEA,tier_3,1065.6934306569344,1568.470588235294,0.42857142857142855,7.299270072992701,SEA,2.0
3896,WR,Elijah,Moore,Elijah Moore,CLE,0,0,7,1,739,46,864,240,True,0,1,0,0,58,0,0,2,0,0,1,0,0,0,0,5,15,15,0,4,0,Elijah,Moore,1982.0,1980.0,4.0,25.0,4.0,Signed,Normal,75.0,0.0,0.0,CLE,tier_4,855.324074074074,1803.6610169491523,0.3333333333333333,5.787037037037036,CLE,-1.0
3898,HB,Zach,Charbonnet,Zach Charbonnet,SEA,410,0,3,128,104,14,378,78,True,0,107,0,0,15,0,4,2,35,0,10,0,0,0,0,2,13,2,0,27,11,Zach,Charbonnet,486.0,484.0,2.0,24.0,27.0,Signed,Normal,76.0,0.0,0.0,SEA,tier_4,1359.7883597883597,1130.9508196721313,1.0,34.39153439153439,SEA,6.0
3900,WR,Jake,Bobo,Jake Bobo,SEA,0,0,2,0,730,28,726,331,True,0,0,0,0,69,0,0,2,0,0,0,0,0,0,0,6,16,16,0,27,0,Jake,Bobo,245.0,243.0,2.0,27.0,27.0,Signed,Normal,74.0,0.0,0.0,SEA,tier_5,1005.5096418732783,1523.4782608695652,0.375,8.264462809917356,SEA,6.0
3901,TE,Noah,Fant,Noah Fant,SEA,0,0,1,0,660,54,1161,295,True,0,0,0,0,57,0,0,2,0,0,1,0,0,0,0,2,16,16,0,27,0,Noah,Fant,850.0,848.0,6.0,27.0,27.0,Signed,Star,72.0,0.0,0.0,SEA,tier_5,568.4754521963824,1667.3684210526317,0.125,1.7226528854435832,SEA,-2.0
