Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
2578,QB,Heinrich,Haarberg,Heinrich Haarberg,NE,0,0,0,0,0,0,28,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,21,0,Heinrich,Haarberg,,2973.0,2971.0,3.0,27.0,21.0,Signed,Normal,64.0,0.0,0.0,NE,tier_6,0.0,,0.0,0.0,0.0,,
2579,WR,Jaime,Ffrench,Jaime Ffrench,NE,3,0,1,0,1318,64,1040,516,True,0,1,0,0,93,0,0,6,3,0,0,0,0,0,0,3,16,16,0,21,0,Jaime,Ffrench,JaimeFfrench_28114,3542.0,3540.0,1.0,22.0,21.0,Signed,Star,80.0,0.0,0.0,NE,tier_3,1270.1923076923076,2028.6382978723404,0.1875,2.8846153846153846,0.29698062190175756,NE,4.0
2580,WR,Jahan,Dotson,Jahan Dotson,WAS,0,0,1,0,859,28,881,309,True,0,0,0,0,63,0,0,6,0,0,1,0,0,0,0,5,15,15,0,25,0,Jahan,Dotson,DotsonJahan_22073,733.0,731.0,7.0,29.0,25.0,Signed,Normal,82.0,0.0,0.0,WAS,tier_3,975.0283768444948,1963.4285714285713,0.3333333333333333,5.675368898978434,0.23108869272803698,WAS,2.0
2581,HB,Cameron,Seldon,Cameron Seldon,WAS,290,0,0,10,80,15,450,71,True,0,86,0,0,11,0,0,6,13,0,1,0,0,0,0,2,16,0,0,25,4,Cameron,Seldon,,1573.0,1571.0,3.0,24.0,25.0,Signed,Normal,73.0,0.0,0.0,WAS,tier_5,822.2222222222222,1015.6701030927835,0.375,13.333333333333334,0.0201765447667087,WAS,-1.0
2582,TE,Cole,Kmet,Cole Kmet,WAS,1,0,1,0,392,22,780,210,True,0,2,0,0,44,0,0,6,1,0,1,0,0,0,0,0,11,11,0,25,0,Cole,Kmet,KmetCole_20952,1631.0,1629.0,9.0,30.0,25.0,Signed,Star,77.0,0.0,0.0,WAS,tier_4,503.8461538461538,1233.6521739130435,0.0,0.0,0.1438037372463602,WAS,-5.0
2583,QB,Dante,Moore,Dante Moore,WAS,167,3965,0,18,0,0,1078,0,True,348,61,539,13,0,0,0,6,13,66,2,0,0,39,19,0,16,16,3,25,3,Dante,Moore,,752.0,750.0,2.0,24.0,25.0,Signed,Normal,72.0,0.0,0.0,WAS,tier_5,154.9165120593692,821.3114754098361,0.1875,2.782931354359926,0.0,,
2584,WR,Gatlin,Bair,Gatlin Bair,WAS,11,0,0,0,731,23,893,317,True,0,4,0,0,64,0,0,6,6,0,0,0,0,0,0,4,14,14,0,25,0,Gatlin,Bair,BairGatlin_273,2594.0,2592.0,2.0,23.0,25.0,Signed,Star,78.0,0.0,0.0,WAS,tier_4,830.9070548712207,1596.5294117647059,0.2857142857142857,4.479283314669653,0.21070077463520087,WAS,0.0
2587,WR,Khalil,Shakir,Khalil Shakir,TEN,0,0,1,0,803,39,1017,369,True,0,0,0,0,69,0,0,6,0,0,0,0,0,0,0,8,16,16,0,29,0,Khalil,Shakir,ShakirKhalil_22074,2518.0,2516.0,7.0,29.0,29.0,Signed,Normal,79.0,0.0,0.0,TEN,tier_4,789.5771878072762,1675.8260869565217,0.5,7.866273352999017,0.17176470588235293,TEN,0.0
2588,QB,Sam,Howell,Sam Howell,TEN,56,1258,0,27,0,0,382,0,True,111,11,179,4,0,0,1,6,30,55,3,0,0,13,7,0,16,3,0,29,0,Sam,Howell,HowellSam_22380,1319.0,1317.0,7.0,28.0,29.0,Signed,Normal,66.0,0.0,0.0,TEN,tier_6,146.59685863874344,1527.2727272727273,0.0,0.0,0.0,,
2590,QB,Nico,Iamaleava,Nico Iamaleava,TEN,354,2837,0,153,0,0,687,0,True,220,67,336,9,0,0,4,6,52,51,9,0,0,24,18,0,10,10,5,29,4,Nico,Iamaleava,,3030.0,3028.0,3.0,25.0,29.0,Signed,XFactor,87.0,0.0,0.0,TEN,tier_2,515.2838427947598,1585.0746268656715,0.4,5.822416302765648,0.0,,
2591,HB,Rueben,Owens,Rueben Owens,TEN,1032,0,4,264,297,25,726,243,True,0,242,0,0,37,0,8,6,50,0,19,0,0,0,0,2,14,14,0,29,6,Rueben,Owens,,252.0,250.0,3.0,24.0,29.0,Signed,XFactor,91.0,0.0,0.0,TEN,tier_1,1830.5785123966941,1262.967741935484,0.5714285714285714,11.019283746556475,0.07260504201680673,TEN,-5.0
2592,WR,Mekhi,Collins,Mekhi Collins,TEN,0,0,2,0,196,20,370,86,True,0,1,0,0,19,0,0,6,0,0,0,0,0,0,0,0,14,3,0,29,0,Mekhi,Collins,CollinsMekhi_455,691.0,689.0,2.0,25.0,29.0,Signed,Normal,73.0,0.0,0.0,TEN,tier_5,529.7297297297298,1411.1999999999998,0.0,0.0,0.047914438502673795,TEN,-8.0
2593,WR,Jalen,Hale,Jalen Hale,TEN,0,0,4,0,426,50,557,135,True,0,0,0,0,29,0,0,6,0,0,0,0,0,0,0,1,13,13,0,29,0,Jalen,Hale,HaleJalen_283,1382.0,1380.0,2.0,23.0,29.0,Signed,Normal,74.0,0.0,0.0,TEN,tier_5,764.8114901256733,2115.310344827586,0.07692307692307693,1.7953321364452424,0.11215137803373097,TEN,-2.0
2595,WR,CeeDee,Lamb,CeeDee Lamb,TEN,7,0,0,0,1134,37,1009,469,True,0,1,0,0,91,0,0,6,7,0,4,0,0,0,0,6,15,15,0,29,0,CeeDee,Lamb,LambCeeDee_20932,1660.0,1658.0,9.0,30.0,29.0,Signed,Superstar,90.0,0.0,0.0,TEN,tier_1,1130.822596630327,1797.7826086956518,0.4,5.946481665014866,0.2587379679144385,TEN,-3.0
2596,HB,Frank,Gore Jr,Frank Gore Jr,TEN,388,0,3,87,70,21,381,64,True,0,105,0,0,6,0,1,6,53,0,6,0,0,0,0,0,15,3,0,29,6,Frank,Gore Jr,,424.0,422.0,4.0,27.0,29.0,Signed,Normal,72.0,0.0,0.0,TEN,tier_5,1202.0997375328084,1139.4594594594596,0.4,15.748031496062993,0.015971479500891266,TEN,1.0
2601,QB,Bo,Nix,Bo Nix,NE,238,4438,0,111,0,0,1074,0,True,363,56,593,5,0,0,2,6,62,64,4,0,0,29,32,0,16,16,4,21,1,Bo,Nix,NixBo_304,3244.0,3242.0,5.0,29.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,221.60148975791432,1275.0,0.0625,0.931098696461825,0.0,,
2602,QB,Akili,Smith Jr,Akili Smith Jr,NE,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,21,0,Akili,Smith Jr,AkiliSmith Jr_29626,617.0,615.0,0.0,22.0,21.0,Signed,Normal,62.0,0.0,0.0,NE,tier_6,0.0,,0.0,0.0,0.0,,
2603,TE,Brock,Harris,Brock Harris,NE,0,0,2,0,605,63,1185,229,True,0,0,0,0,50,0,0,6,0,0,2,0,0,0,0,4,16,16,0,21,0,Brock,Harris,BrockHarris_29313,1248.0,1246.0,0.0,21.0,21.0,Signed,Normal,78.0,0.0,0.0,NE,tier_4,510.54852320675104,1742.3999999999999,0.25,3.3755274261603376,0.1363226678684092,NE,-1.0
2604,QB,Michael,Penix Jr.,Michael Penix Jr.,TEN,21,580,0,0,0,0,179,0,True,48,10,85,1,0,0,0,6,6,51,0,0,0,4,5,0,5,3,1,29,0,Michael,Penix Jr.,,3234.0,3232.0,5.0,29.0,29.0,Signed,Normal,66.0,0.0,0.0,TEN,tier_6,117.31843575418995,630.0,0.0,0.0,0.0,,
2607,QB,Brock,Purdy,Brock Purdy,SF,33,1870,0,0,0,0,468,0,True,155,17,250,3,0,0,0,6,6,69,1,0,0,13,12,0,8,8,5,14,0,Brock,Purdy,PurdyBrock_22383,2292.0,2290.0,7.0,29.0,14.0,Signed,Superstar,82.0,0.0,0.0,SF,tier_3,70.51282051282051,582.3529411764706,0.0,0.0,0.0,,
2608,HB,Sam,Franklin,Sam Franklin,SF,202,0,0,30,216,27,556,173,True,0,63,0,0,26,0,1,6,37,0,3,0,0,0,0,2,16,12,0,14,3,Sam,Franklin,,3065.0,3063.0,3.0,25.0,14.0,Signed,Normal,76.0,0.0,0.0,SF,tier_4,751.7985611510791,1030.3820224719102,0.3125,8.992805755395683,0.05579953500387497,SF,-4.0
2609,WR,Justin,Jefferson,Justin Jefferson,SF,39,0,1,0,1160,41,947,468,True,0,10,0,0,88,0,0,6,7,0,3,0,0,0,0,4,16,16,0,14,1,Justin,Jefferson,JeffersonJustin_20961,1433.0,1431.0,9.0,30.0,14.0,Signed,XFactor,95.0,0.0,0.0,SF,tier_0,1266.10348468849,1823.8775510204082,0.3125,5.279831045406547,0.2996641694652545,SF,-3.0
2611,HB,Kameron,Davis,Kameron Davis,SF,680,0,1,118,259,32,657,200,True,0,199,0,0,31,0,3,6,51,0,7,0,0,0,0,3,14,14,1,14,6,Kameron,Davis,DavisKameron_358,1180.0,1178.0,2.0,23.0,14.0,Signed,Star,80.0,0.0,0.0,SF,tier_3,1429.2237442922376,1049.1130434782608,0.6428571428571429,13.698630136986301,0.07646602944975459,SF,-5.0
2613,TE,Caleb,Odom,Caleb Odom,SF,0,0,1,0,323,27,965,163,True,0,0,0,0,34,0,0,6,0,0,2,0,0,0,0,2,15,14,0,14,0,Caleb,Odom,CalebOdom_28429,298.0,296.0,1.0,23.0,14.0,Signed,Normal,70.0,0.0,0.0,SF,tier_5,334.7150259067357,1367.9999999999998,0.13333333333333333,2.0725388601036268,0.08900370274692156,SF,-3.0
2615,WR,Michael,Pittman Jr,Michael Pittman Jr,CAR,0,0,0,0,1203,67,1012,434,True,0,0,0,0,93,0,0,6,0,0,1,0,0,0,0,7,16,16,0,20,0,Michael,Pittman Jr,PittmanJrMichael_21081,2254.0,2252.0,9.0,31.0,20.0,Signed,Star,81.0,0.0,0.0,CAR,tier_3,1188.7351778656125,1862.7096774193546,0.4375,6.91699604743083,0.26249181758673357,CAR,3.0
2617,QB,Jake,Browning,Jake Browning,CAR,0,0,0,0,0,0,72,0,True,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,20,0,Jake,Browning,BrowningJake_20329,368.0,366.0,9.0,33.0,20.0,Signed,Normal,67.0,0.0,0.0,CAR,tier_6,0.0,,0.0,0.0,0.0,,
2622,HB,Kahnen,Daniels,Kahnen Daniels,CAR,316,0,0,89,149,21,301,131,True,0,81,0,0,18,0,2,6,25,0,6,0,0,0,0,2,16,0,0,20,7,Kahnen,Daniels,KahnenDaniels_2863277,188.0,186.0,1.0,23.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,1544.8504983388705,1174.3030303030303,0.5625,29.900332225913623,0.03251145537857299,CAR,5.0
2624,QB,Dak,Prescott,Dak Prescott,CAR,202,4583,0,29,0,0,1135,0,True,387,56,618,10,0,0,1,6,34,67,1,0,0,34,31,0,16,16,6,20,0,Dak,Prescott,PrescottDak_17567,2274.0,2272.0,13.0,36.0,20.0,Signed,Star,75.0,0.0,0.0,CAR,tier_4,177.97356828193833,1082.142857142857,0.0,0.0,0.0,,
2625,QB,Bailey,Zappe,Bailey Zappe,LV,0,4,0,0,0,0,50,0,True,1,0,1,0,0,0,0,6,0,4,0,0,0,0,0,0,8,0,0,22,0,Bailey,Zappe,ZappeBailey_22049,3184.0,3182.0,7.0,30.0,22.0,Signed,Normal,65.0,0.0,0.0,LV,tier_6,0.0,,0.0,0.0,0.0,,
2628,WR,Garrett,Wilson,Garrett Wilson,CAR,0,0,0,0,801,38,728,331,True,0,0,0,0,54,0,0,6,0,0,7,0,0,0,0,4,12,12,0,20,0,Garrett,Wilson,WilsonGarrett_22376,3091.0,3089.0,7.0,29.0,20.0,Signed,Superstar,86.0,0.0,0.0,CAR,tier_2,1100.2747252747254,2135.9999999999995,0.3333333333333333,5.4945054945054945,0.23303512982762384,CAR,0.0
2629,QB,Madden,Iamaleava,Madden Iamaleava,ARI,0,0,0,0,0,0,15,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,Madden,Iamaleava,MaddenIamaleava_29712,2189.0,2187.0,0.0,22.0,6.0,Signed,Normal,62.0,0.0,0.0,ARI,tier_6,0.0,,0.0,0.0,0.0,,
2630,HB,Dae Dae,Hunter,Dae Dae Hunter,BAL,277,0,2,139,105,24,271,90,True,0,53,0,0,9,0,4,6,47,0,6,0,0,0,0,1,16,2,0,24,5,Dae Dae,Hunter,,2592.0,2590.0,4.0,27.0,24.0,Signed,Star,73.0,0.0,0.0,BAL,tier_5,1409.5940959409595,1584.1935483870966,0.375,22.14022140221402,0.027244421380384017,BAL,6.0
2631,WR,Johntay,Cook II,Johntay Cook II,BAL,11,0,3,0,1152,71,954,439,True,0,4,0,0,78,0,0,6,6,0,6,0,0,0,0,7,16,16,0,24,0,Johntay,Cook II,,715.0,713.0,3.0,24.0,24.0,Signed,Star,86.0,0.0,0.0,BAL,tier_2,1219.077568134172,2063.268292682927,0.4375,7.337526205450734,0.29891022314478466,BAL,3.0
2634,QB,Eli,Stowers,Eli Stowers,DET,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,18,0,Eli,Stowers,,2859.0,2857.0,3.0,26.0,18.0,Signed,Normal,62.0,0.0,0.0,DET,tier_6,0.0,,0.0,0.0,0.0,,
2636,QB,Malik,Washington,Malik Washington,BUF,0,0,0,0,0,0,4,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,2,0,Malik,Washington,MalikWashington_29337,983.0,981.0,0.0,22.0,2.0,Signed,Normal,66.0,0.0,0.0,BUF,tier_6,0.0,,0.0,0.0,0.0,,
2640,QB,Garrett,Nussmeier,Garrett Nussmeier,KC,0,0,0,0,0,0,2,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,8,0,Garrett,Nussmeier,,751.0,749.0,3.0,27.0,8.0,Signed,Normal,64.0,0.0,0.0,KC,tier_6,0.0,,0.0,0.0,0.0,,
2644,QB,Cam,Ward,Cam Ward,SF,0,0,0,0,0,0,24,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,14,0,Cam,Ward,WardCam_276,3216.0,3214.0,5.0,27.0,14.0,Signed,Normal,62.0,0.0,0.0,SF,tier_6,0.0,,0.0,0.0,0.0,,
2645,QB,Tad,Hudson,Tad Hudson,PIT,12,15,0,1,0,0,5,0,True,2,1,4,0,0,0,0,6,12,10,0,0,0,0,0,0,1,1,0,28,0,Tad,Hudson,TadHudson_28630,2320.0,2318.0,1.0,24.0,28.0,Signed,Normal,63.0,0.0,0.0,PIT,tier_6,2400.0,3600.0,0.0,0.0,0.0,,
2662,HB,Jeremiyah,Love,Jeremiyah Love,NE,1362,0,3,448,177,16,651,152,True,0,306,0,0,22,0,13,6,53,0,18,0,0,0,0,1,16,16,0,21,17,Jeremiyah,Love,LoveJeremiyah_270,1592.0,1590.0,2.0,25.0,21.0,Signed,Normal,80.0,0.0,0.0,NE,tier_3,2364.0552995391704,1323.4390243902437,1.125,27.64976958525346,0.03988283010365029,NE,5.0
2669,WR,Jerome,Myles,Jerome Myles,SF,6,0,0,0,723,69,730,259,True,0,2,0,0,51,0,0,6,6,0,0,0,0,0,0,4,14,14,0,14,0,Jerome,Myles,JeromeMyles_29229,3404.0,3402.0,0.0,22.0,14.0,Signed,Normal,82.0,0.0,0.0,SF,tier_3,998.6301369863013,1998.3396226415093,0.2857142857142857,5.47945205479452,0.21345536406244234,SF,2.0
2670,QB,Brady,Davidson,Brady Davidson,SF,110,1002,0,71,0,0,347,0,True,77,14,135,5,0,0,1,6,76,53,2,0,0,14,5,0,16,4,3,14,1,Brady,Davidson,BradyDavidson_29638,2574.0,2572.0,0.0,23.0,14.0,Signed,Normal,67.0,0.0,0.0,SF,tier_6,317.0028818443804,2357.142857142857,0.0625,2.881844380403458,0.0,,
2671,HB,Jahmyr,Gibbs,Jahmyr Gibbs,SF,244,0,0,33,183,44,310,119,True,0,65,0,0,20,0,1,6,35,0,3,0,0,0,0,0,16,5,0,14,2,Jahmyr,Gibbs,GibbsJahmyr_22691,996.0,994.0,6.0,27.0,14.0,Signed,Star,78.0,0.0,0.0,SF,tier_4,1377.4193548387098,1171.2,0.125,6.451612903225806,0.047274606044949624,SF,-4.0
2673,WR,Puka,Nacua,Puka Nacua,LAR,2,0,1,0,1333,56,1066,540,True,0,1,0,0,99,0,0,6,2,0,2,0,0,0,0,8,16,16,0,23,0,Puka,Nacua,NacuaPuka_22811,2044.0,2042.0,6.0,28.0,23.0,Signed,Superstar,91.0,0.0,0.0,LAR,tier_1,1252.34521575985,1925.52,0.5,7.5046904315197,0.30963995354239254,LAR,1.0
2678,TE,Luke,Reynolds,Luke Reynolds,LAR,0,0,2,0,707,26,1201,374,True,0,0,0,0,77,0,0,6,0,0,2,0,0,0,0,3,16,16,0,23,0,Luke,Reynolds,ReynoldsLuke_347,1891.0,1889.0,2.0,23.0,23.0,Signed,Star,75.0,0.0,0.0,LAR,tier_4,588.6761032472939,1322.1818181818182,0.1875,2.4979184013322233,0.16422764227642275,LAR,-2.0
2679,HB,Breece,Hall,Breece Hall,LAR,976,0,2,318,395,26,638,356,True,0,205,0,0,51,0,9,6,49,0,17,0,0,0,0,0,14,14,0,23,4,Breece,Hall,HallBreece_22326,1100.0,1098.0,7.0,28.0,23.0,Signed,XFactor,89.0,0.0,0.0,LAR,tier_2,2148.9028213166143,1365.9375,0.2857142857142857,6.269592476489028,0.10486145677783308,LAR,-4.0
2680,QB,Haynes,King,Haynes King,LAR,17,1356,0,0,0,0,319,0,True,119,5,191,1,0,0,0,6,5,42,0,0,0,10,5,0,9,4,3,23,0,Haynes,King,,70.0,68.0,3.0,28.0,23.0,Signed,Normal,63.0,0.0,0.0,LAR,tier_6,53.29153605015674,1020.0,0.0,0.0,0.0,,
2681,QB,Julian,Lewis,Julian Lewis,LAR,210,1872,0,84,0,0,487,0,True,180,39,267,5,0,0,1,6,55,56,7,0,0,23,10,0,7,7,3,23,1,Julian,Lewis,JulianLewis_2812,3568.0,3566.0,1.0,22.0,23.0,Signed,Normal,75.0,0.0,0.0,LAR,tier_4,431.21149897330594,1615.3846153846155,0.14285714285714285,2.053388090349076,0.0,,
2682,WR,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,SEA,14,0,0,0,1708,75,1046,567,True,0,6,0,0,106,0,0,6,5,0,0,0,0,0,0,10,16,16,0,27,0,Jaxon,Smith-Njigba,SmithNjigbaJaxon_22694,2624.0,2622.0,6.0,27.0,27.0,Signed,XFactor,95.0,0.0,0.0,SEA,tier_0,1646.2715105162524,2233.5,0.625,9.560229445506693,0.33748271092669435,SEA,4.0
2683,TE,Holden,Staes,Holden Staes,SEA,0,0,1,0,417,18,1053,211,True,0,0,0,0,44,0,0,6,0,0,0,0,0,0,0,3,14,14,0,27,0,Holden,Staes,,905.0,903.0,3.0,25.0,27.0,Signed,Normal,73.0,0.0,0.0,SEA,tier_5,396.011396011396,1364.7272727272727,0.21428571428571427,2.849002849002849,0.09416546701668219,SEA,-2.0
2684,QB,Drew,Allar,Drew Allar,SEA,9,0,0,0,0,0,154,0,True,0,2,0,0,0,0,0,6,5,0,0,0,0,0,0,0,16,0,0,27,0,Drew,Allar,,3195.0,3193.0,4.0,25.0,27.0,Signed,Normal,67.0,0.0,0.0,SEA,tier_6,58.44155844155844,1350.0,0.0,0.0,0.0,,
2685,HB,Dante,Dowdell,Dante Dowdell,SEA,743,0,2,92,149,31,426,100,True,0,196,0,0,11,0,2,6,48,0,6,0,0,0,0,1,14,14,0,27,12,Dante,Dowdell,,591.0,589.0,3.0,25.0,27.0,Signed,Normal,78.0,0.0,0.0,SEA,tier_4,2093.8967136150236,1180.463768115942,0.9285714285714286,30.516431924882628,0.03364665368221977,SEA,6.0
2686,QB,DJ,Uiagalelei,DJ Uiagalelei,SEA,120,5061,0,49,0,0,1141,0,True,388,29,660,10,0,0,1,6,34,75,3,0,0,36,26,0,16,16,5,27,3,DJ,Uiagalelei,,396.0,394.0,4.0,28.0,27.0,Signed,Star,80.0,0.0,0.0,SEA,tier_3,105.17090271691498,1241.3793103448277,0.1875,2.629272567922875,0.0,,
2687,QB,LaNorris,Sellers,LaNorris Sellers,SEA,0,0,0,0,0,0,55,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,27,0,LaNorris,Sellers,LaNorrisSellers_2857,2650.0,2648.0,1.0,24.0,27.0,Signed,Normal,62.0,0.0,0.0,SEA,tier_6,0.0,,0.0,0.0,0.0,,
2689,TE,Elijah,Arroyo,Elijah Arroyo,DEN,0,0,3,0,627,28,1058,297,True,0,0,0,0,61,0,0,6,0,0,2,0,0,0,0,1,16,16,0,3,0,Elijah,Arroyo,,3161.0,3159.0,3.0,25.0,3.0,Signed,Normal,76.0,0.0,0.0,DEN,tier_4,592.6275992438564,1480.1311475409834,0.0625,0.945179584120983,0.17802385008517888,DEN,-3.0
2691,WR,Jordon,Gidron,Jordon Gidron,SEA,0,0,0,0,292,26,430,115,True,0,0,0,0,23,0,0,6,0,0,0,0,0,0,0,3,16,2,0,27,0,Jordon,Gidron,JordonGidron_29118,696.0,694.0,0.0,21.0,27.0,Signed,Normal,77.0,0.0,0.0,SEA,tier_4,679.0697674418604,1828.1739130434783,0.1875,6.976744186046512,0.05769610748863861,SEA,-5.0
2693,QB,Jaxon,Potter,Jaxon Potter,NO,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,26,0,Jaxon,Potter,JaxonPotter_2863340,1143.0,1141.0,1.0,23.0,26.0,Signed,Normal,62.0,0.0,0.0,NO,tier_6,0.0,,0.0,0.0,0.0,,
2695,WR,Xavier,McDonald,Xavier McDonald,SEA,0,0,1,0,1042,60,984,394,True,0,0,0,0,78,0,0,6,0,0,2,0,0,0,0,7,16,16,0,27,0,Xavier,McDonald,XavierMcDonald_29518,223.0,221.0,0.0,21.0,27.0,Signed,Star,80.0,0.0,0.0,SEA,tier_3,1058.9430894308941,1923.6923076923076,0.4375,7.113821138211382,0.20588816439438845,SEA,3.0
2721,HB,Dilin,Jones,Dilin Jones,MIA,318,0,1,76,152,33,460,122,True,0,94,0,0,12,0,2,6,48,0,5,0,0,0,0,2,16,4,1,11,3,Dilin,Jones,DilinJones_2843,489.0,487.0,1.0,24.0,11.0,Signed,Normal,74.0,0.0,0.0,MIA,tier_5,1021.7391304347827,1106.4905660377358,0.3125,10.869565217391305,0.0315483603154836,MIA,-1.0
2722,WR,Romeo,Doubs,Romeo Doubs,NO,0,0,0,0,758,25,859,323,True,0,0,0,0,62,0,0,6,0,0,0,0,0,0,0,2,14,14,0,26,0,Romeo,Doubs,DoubsRomeo_22076,735.0,733.0,7.0,29.0,26.0,Signed,Star,82.0,0.0,0.0,NO,tier_3,882.4214202561118,1760.516129032258,0.14285714285714285,2.328288707799767,0.25851558170269007,NO,-1.0
2724,QB,Shedeur,Sanders,Shedeur Sanders,LAC,67,1135,0,32,0,0,360,0,True,106,17,182,2,0,0,1,6,33,24,1,0,0,19,7,0,6,6,6,7,1,Shedeur,Sanders,,3076.0,3074.0,4.0,27.0,7.0,Signed,Normal,66.0,0.0,0.0,LAC,tier_6,186.11111111111111,1182.3529411764707,0.16666666666666666,2.7777777777777777,0.0,,
2726,WR,Brian,Thomas Jr,Brian Thomas Jr,MIA,2,0,0,0,756,23,820,309,True,0,2,0,0,64,0,0,6,2,0,0,0,0,0,0,3,14,14,0,11,0,Brian,Thomas Jr,,264.0,262.0,4.0,26.0,11.0,Signed,Star,84.0,0.0,0.0,MIA,tier_3,924.3902439024391,1658.5454545454545,0.21428571428571427,3.658536585365854,0.1793275217932752,MIA,-1.0
2747,QB,Josh,Allen,Josh Allen,BUF,394,4053,0,82,0,0,1012,0,True,348,94,524,9,0,0,3,6,30,50,6,0,0,29,25,0,16,16,5,2,4,Josh,Allen,AllenJosh_13197,51.0,49.0,11.0,33.0,2.0,Signed,Superstar,86.0,0.0,0.0,BUF,tier_2,389.3280632411067,1257.4468085106382,0.25,3.952569169960474,0.0,,
2859,TE,Jack,Velling,Jack Velling,BAL,0,0,2,0,473,31,1097,242,True,0,0,0,0,53,0,0,6,0,0,1,0,0,0,0,4,16,16,0,24,0,Jack,Velling,,113.0,111.0,3.0,26.0,24.0,Signed,Normal,76.0,0.0,0.0,BAL,tier_4,431.175934366454,1285.132075471698,0.25,3.6463081130355515,0.12272963155163466,BAL,-1.0
2863,QB,Joe,Burrow,Joe Burrow,CIN,146,4535,0,36,0,0,1064,0,True,365,42,586,8,0,0,1,6,25,66,3,0,0,20,25,0,15,15,3,1,1,Joe,Burrow,BurrowJoe_20948,395.0,393.0,9.0,32.0,1.0,Signed,XFactor,91.0,0.0,0.0,CIN,tier_1,137.21804511278197,1042.857142857143,0.06666666666666667,0.9398496240601504,0.0,,
2889,QB,Austin,Mack,Austin Mack,BUF,0,6,0,0,0,0,75,0,True,1,0,2,0,0,0,0,6,0,6,0,0,0,0,0,0,15,0,0,2,0,Austin,Mack,AustinMack_28327,3589.0,3587.0,1.0,24.0,2.0,Signed,Normal,67.0,0.0,0.0,BUF,tier_6,0.0,,0.0,0.0,0.0,,
2902,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,-3,0,3,3,1367,69,1086,634,True,0,3,0,0,101,0,0,6,0,0,12,0,0,0,0,4,16,16,1,1,0,Ja'Marr,Chase,ChaseJaMarr_21586,491.0,489.0,8.0,29.0,1.0,Signed,XFactor,93.0,0.0,0.0,CIN,tier_1,1255.9852670349908,1884.1153846153845,0.25,3.6832412523020257,0.2757160145219847,CIN,-2.0
2951,HB,Trey,Benson,Trey Benson,MIA,674,0,4,186,275,24,576,223,True,0,182,0,0,30,0,5,6,57,0,7,0,0,0,0,2,12,12,0,11,7,Trey,Benson,,3371.0,3369.0,5.0,27.0,11.0,Signed,Star,83.0,0.0,0.0,MIA,tier_3,1647.5694444444443,1140.566037735849,0.75,15.625,0.07610350076103502,MIA,1.0
2952,TE,Sam,LaPorta,Sam LaPorta,DET,0,0,0,0,953,68,1137,392,True,0,0,0,0,81,0,0,6,0,0,5,0,0,0,0,5,16,16,0,18,0,Sam,LaPorta,LaPortaSam_22826,1673.0,1671.0,6.0,28.0,18.0,Signed,XFactor,94.0,0.0,0.0,DET,tier_1,838.1706244503079,1694.2222222222224,0.3125,4.397537379067723,0.20267971076137814,DET,-1.0
