Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
7063,CB,Micah,Robinson,Micah Robinson,TEN,True,0,0,422,0,3,9,14,0,1,4,0,0,0,0,0,2,0,29,0,0,0,0,15,0,Micah,Robinson,RobinsonMicah_16156,2274.0,2272.0,1.0,24.0,7.0,29.0,Signed,Normal,67.0,0.0,0.0,TEN,tier_6,0.0,0.0,0.0,4.739336492890995,40.28436018957346,4.739336492890995,0.9478672985781991,0.13333333333333333,TEN,0
7064,DT,Jeffery,Simmons,Jeffery Simmons,TEN,True,0,0,744,0,21,49,51,0,1,0,0,0,0,0,0,0,0,29,12,1,11,0,17,17,Jeffery,Simmons,SimmonsJeffery_20549,2412.0,2410.0,7.0,29.0,1.0,29.0,Signed,College_Elite,95.0,0.0,0.0,TEN,tier_0,45.6989247311828,53.09139784946237,1.3440860215053765,30.913978494623656,96.77419354838709,0.0,0.0,0.0,TEN,-1
7065,SS,Amani,Hooker,Amani Hooker,TEN,True,0,0,784,0,20,27,38,0,1,25,0,0,0,0,0,3,0,29,4,0,1,0,14,0,Amani,Hooker,HookerAmani_20629,1198.0,1196.0,7.0,28.0,4.0,29.0,Signed,College_Impact,72.0,0.0,0.0,TEN,tier_5,7.653061224489796,8.290816326530614,0.0,10.204081632653061,73.9795918367347,3.826530612244898,3.188775510204082,1.5714285714285714,TEN,-2
7066,MLB,Cody,Barton,Cody Barton,NYG,True,0,0,398,0,14,23,37,0,1,13,0,0,0,0,0,2,0,15,3,0,1,0,11,10,Cody,Barton,BartonCody_20692,160.0,158.0,7.0,29.0,3.0,15.0,Signed,College_Impact,73.0,0.0,0.0,NYG,tier_5,12.56281407035176,13.819095477386936,0.0,15.07537688442211,128.14070351758795,5.025125628140704,3.2663316582914574,1.0,NYG,3
7067,RE,Joseph,Ossai,Joseph Ossai,TEN,True,5,0,748,1,25,36,39,1,1,0,0,0,0,0,0,0,0,29,13,3,7,0,17,12,Joseph,Ossai,OssaiJoseph_21510,2032.0,2030.0,5.0,26.0,3.0,29.0,Signed,Normal,73.0,0.0,0.0,TEN,tier_5,36.096256684491976,40.77540106951872,5.347593582887701,26.737967914438503,85.56149732620321,0.0,0.0,0.0,TEN,3
7068,LE,Odafe,Oweh,Odafe Oweh,TEN,True,0,0,482,0,18,17,23,0,1,0,0,0,0,0,0,2,0,29,12,0,5,0,12,12,Odafe,Oweh,OwehOdafe_21511,2038.0,2036.0,5.0,27.0,1.0,29.0,Signed,College_Impact,76.0,0.0,0.0,TEN,tier_4,45.64315352697095,50.829875518672196,0.0,39.41908713692946,85.06224066390041,4.149377593360996,0.0,-0.16666666666666666,TEN,1
7069,SS,Kamren,Curl,Kamren Curl,TEN,True,0,10,956,0,33,37,53,0,1,17,10,0,1,1,0,9,0,29,2,0,1,0,17,17,Kamren,Curl,CurlKamren_21012,569.0,567.0,6.0,27.0,7.0,29.0,Signed,College_Impact,80.0,0.0,0.0,TEN,tier_3,4.184100418410042,4.7071129707112975,2.092050209205021,12.552301255230125,89.9581589958159,9.414225941422595,1.778242677824268,0.47058823529411764,TEN,1
7070,LOLB,Jack,Gibbens,Jack Gibbens,TEN,True,0,0,633,0,17,26,37,1,1,15,0,0,0,0,0,1,0,29,7,0,0,0,17,17,Jack,Gibbens,GibbensJack_22678,920.0,918.0,4.0,27.0,63.0,29.0,Signed,College_Impact,76.0,0.0,0.0,TEN,tier_4,11.058451816745656,11.058451816745656,0.0,12.638230647709321,85.30805687203792,1.5797788309636651,2.3696682464454977,0.8235294117647058,TEN,-2
7071,CB,Rasul,Douglas,Rasul Douglas,TEN,True,0,0,895,0,6,32,37,0,1,32,0,0,0,0,0,7,0,29,1,1,0,0,17,17,Rasul,Douglas,DouglasRasul_12609,683.0,681.0,9.0,31.0,3.0,29.0,Signed,College_Impact,79.0,0.0,0.0,TEN,tier_4,1.1173184357541899,1.1173184357541899,1.1173184357541899,8.938547486033519,48.04469273743017,7.82122905027933,3.5754189944134076,1.4705882352941178,TEN,-2
7072,CB,Jamel,Dean,Jamel Dean,TB,True,20,37,950,1,5,23,39,1,1,25,21,0,3,0,0,8,0,5,1,1,0,0,17,17,Jamel,Dean,DeanJamel_20703,626.0,624.0,7.0,29.0,3.0,5.0,Signed,College_Impact,84.0,0.0,0.0,TB,tier_3,1.0526315789473684,1.0526315789473684,5.263157894736842,9.473684210526317,46.31578947368421,8.421052631578947,2.631578947368421,1.0,TB,4
7073,FS,Antoine,Winfield Jr,Antoine Winfield Jr,TB,True,0,8,910,0,36,28,43,0,1,8,8,0,1,0,0,6,0,5,1,2,0,0,17,17,Antoine,Winfield Jr,WinfieldJrAntoine_21017,2953.0,2951.0,6.0,28.0,2.0,5.0,Signed,College_Elite,91.0,0.0,0.0,TB,tier_1,1.098901098901099,1.098901098901099,3.2967032967032965,7.6923076923076925,86.8131868131868,6.593406593406593,0.8791208791208791,0.11764705882352941,TB,0
7074,CB,Zyon,McCollum,Zyon McCollum,TB,True,0,0,1020,0,18,40,60,0,1,37,0,0,0,0,0,6,0,5,5,1,1,0,17,17,Zyon,McCollum,McCollumZyon_22285,1727.0,1725.0,4.0,27.0,5.0,5.0,Signed,College_Impact,79.0,0.0,0.0,TB,tier_4,6.862745098039215,7.352941176470588,0.9803921568627451,11.76470588235294,76.47058823529413,5.88235294117647,3.6274509803921573,1.8235294117647058,TB,-3
7075,DT,Calijah,Kancey,Calijah Kancey,TB,True,0,0,399,0,16,10,14,0,1,0,0,0,0,0,0,1,1,5,2,0,1,0,17,2,Calijah,Kancey,KanceyCalijah_22924,1458.0,1456.0,3.0,25.0,1.0,5.0,Signed,College_Impact,74.0,0.0,0.0,TB,tier_5,10.025062656641603,11.278195488721805,2.506265664160401,10.025062656641603,75.18796992481202,2.506265664160401,0.0,-0.058823529411764705,TB,-2
7076,ROLB,SirVocea,Dennis,SirVocea Dennis,TB,True,16,9,916,1,21,18,54,1,1,2,9,0,1,0,0,1,0,5,13,3,2,0,17,17,SirVocea,Dennis,DennisSirVocea_23003,644.0,642.0,3.0,26.0,5.0,5.0,Signed,Normal,71.0,0.0,0.0,TB,tier_5,18.558951965065503,19.650655021834062,5.458515283842795,17.46724890829694,81.87772925764192,1.0917030567685588,0.21834061135371177,0.058823529411764705,TB,10
7077,CB,Christian,Izien,Christian Izien,TB,True,13,0,432,1,13,18,23,0,1,11,0,0,0,0,0,1,0,5,1,1,0,0,14,2,Christian,Izien,IzienChristian_23287,1270.0,1268.0,3.0,26.0,63.0,5.0,Signed,Normal,72.0,0.0,0.0,TB,tier_5,2.314814814814815,2.314814814814815,4.62962962962963,4.62962962962963,83.33333333333333,2.314814814814815,2.5462962962962963,0.7142857142857143,TB,1
7079,LE,Fadil,Diggs,Fadil Diggs,TB,True,0,0,306,0,10,5,7,1,1,0,0,0,0,0,0,0,1,5,3,1,3,0,17,2,Fadil,Diggs,DiggsFadil_15193,658.0,656.0,1.0,24.0,7.0,5.0,Signed,Normal,68.0,0.0,0.0,TB,tier_6,29.41176470588235,34.313725490196084,6.5359477124183005,19.607843137254903,55.55555555555555,0.0,0.0,0.0,TB,6
7080,MLB,Aaron,Smith,Aaron Smith,TB,True,6,0,487,1,7,20,37,1,1,14,0,0,0,0,0,1,0,5,1,1,0,0,17,2,Aaron,Smith,SmithAaron_4618,3130.0,3128.0,1.0,24.0,63.0,5.0,Signed,Normal,61.0,0.0,0.0,TB,tier_6,2.053388090349076,2.053388090349076,4.106776180698152,4.106776180698152,90.34907597535936,2.053388090349076,2.8747433264887063,0.7647058823529411,TB,4
7082,FS,Kamari,Ramsey,Kamari Ramsey,TB,True,0,0,992,0,25,46,77,0,1,27,0,0,0,0,0,7,0,5,3,0,4,0,17,2,Kamari,Ramsey,KamariRamsey_26319,3382.0,3380.0,0.0,22.0,3.0,5.0,Signed,Normal,69.0,0.0,0.0,TB,tier_6,11.088709677419356,13.10483870967742,0.0,14.112903225806452,102.8225806451613,7.056451612903226,2.721774193548387,1.1764705882352942,TB,9
7084,FS,Jordan,Howden,Jordan Howden,NO,True,0,0,440,0,15,0,17,0,1,0,0,0,0,0,0,1,0,26,1,0,0,0,17,17,Jordan,Howden,HowdenJordan_23127,1218.0,1216.0,3.0,26.0,5.0,26.0,Signed,Normal,70.0,0.0,0.0,NO,tier_5,2.2727272727272725,2.2727272727272725,0.0,4.545454545454545,72.72727272727272,2.2727272727272725,0.0,-0.058823529411764705,NO,-3
7085,CB,Qwan'tez,Stiggers,Qwan'tez Stiggers,NYJ,True,0,0,945,0,11,40,62,0,1,29,0,0,0,0,0,3,0,17,3,0,0,0,17,8,Qwan'tez,Stiggers,StiggersQwantez_1096,2528.0,2526.0,3.0,24.0,5.0,17.0,Signed,Normal,74.0,0.0,0.0,NYJ,tier_5,3.1746031746031744,3.1746031746031744,0.0,6.349206349206349,77.24867724867725,3.1746031746031744,3.068783068783069,1.5294117647058822,NYJ,-3
7086,DT,Jowon,Briggs,Jowon Briggs,NYJ,True,31,0,639,3,20,26,30,1,1,0,0,0,0,0,0,2,0,17,11,3,3,0,14,14,Jowon,Briggs,BriggsJowon_1165,299.0,297.0,2.0,25.0,7.0,17.0,Signed,Normal,77.0,0.0,0.0,NYJ,tier_4,26.604068857589983,28.951486697965574,9.389671361502348,25.039123630672925,78.2472613458529,3.1298904538341157,0.0,-0.14285714285714285,NYJ,7
7091,CB,Jarvis,Brownlee Jr,Jarvis Brownlee Jr,NYJ,True,27,0,914,1,11,42,58,0,1,32,0,0,1,0,0,4,0,17,1,1,0,0,17,3,Jarvis,Brownlee Jr,BrownleeJrJarvis_14984,350.0,348.0,2.0,25.0,5.0,17.0,Signed,Normal,73.0,0.0,0.0,NYJ,tier_5,1.0940919037199124,1.0940919037199124,3.282275711159737,5.470459518599562,75.49234135667396,4.3763676148796495,3.50109409190372,1.6470588235294117,NYJ,0
7092,FS,Justin,Reid,Justin Reid,NO,True,0,0,839,0,28,0,80,0,1,0,0,0,0,0,0,5,0,26,6,2,0,0,15,15,Justin,Reid,ReidJustin_13167,2212.0,2210.0,8.0,29.0,3.0,26.0,Signed,College_Impact,80.0,0.0,0.0,NO,tier_3,7.151370679380214,7.151370679380214,2.3837902264600714,13.110846245530393,128.72467222884387,5.959475566150179,0.0,-0.3333333333333333,NO,7
7093,RE,Tyler,Baron,Tyler Baron,NYJ,True,0,0,342,0,1,5,10,1,1,0,0,0,0,0,0,0,0,17,1,0,4,0,14,0,Tyler,Baron,BaronTyler_15185,152.0,150.0,1.0,24.0,5.0,17.0,Signed,Normal,67.0,0.0,0.0,NYJ,tier_6,26.31578947368421,32.16374269005848,0.0,14.619883040935672,32.16374269005848,0.0,0.0,0.0,NYJ,1
7094,MLB,Francisco,Mauigoa,Francisco Mauigoa,NYJ,True,0,0,400,0,6,13,24,1,1,12,0,0,0,0,0,1,0,17,0,0,0,0,12,2,Francisco,Mauigoa,MauigoaFrancisco_15263,1702.0,1700.0,1.0,23.0,5.0,17.0,Signed,Normal,65.0,0.0,0.0,NYJ,tier_6,0.0,0.0,0.0,2.5,75.0,2.5,3.0,0.9166666666666666,NYJ,0
7095,ROLB,Kobe,King,Kobe King,NYJ,True,0,0,447,0,4,8,14,0,1,5,0,0,0,0,0,0,0,17,0,1,0,0,16,3,Kobe,King,KingKobe_15272,1492.0,1490.0,1.0,23.0,6.0,17.0,Signed,Normal,61.0,0.0,0.0,NYJ,tier_6,0.0,0.0,2.237136465324385,0.0,40.26845637583892,0.0,1.1185682326621924,0.3125,NYJ,-3
7096,ROLB,Raylen,Wilson,Raylen Wilson,NO,True,0,0,354,0,11,0,16,0,1,0,0,0,0,0,0,0,0,26,2,0,0,0,17,17,Raylen,Wilson,RaylenWilson_26612,3518.0,3516.0,0.0,21.0,6.0,26.0,Signed,Normal,63.0,0.0,0.0,NO,tier_6,5.649717514124294,5.649717514124294,0.0,5.649717514124294,76.27118644067797,0.0,0.0,0.0,NO,0
7098,LOLB,Desmond,Purnell,Desmond Purnell,JAX,True,0,0,440,0,3,11,17,0,1,9,0,0,0,0,0,0,0,16,0,0,0,0,17,0,Desmond,Purnell,DesmondPurnell_26626,3525.0,3523.0,0.0,22.0,6.0,16.0,Signed,Normal,65.0,0.0,0.0,JAX,tier_6,0.0,0.0,0.0,0.0,45.45454545454545,0.0,2.0454545454545454,0.5294117647058824,JAX,-5
7099,SS,Javon,McIntyre,Javon McIntyre,JAX,True,0,0,672,0,14,27,46,0,1,23,0,0,0,0,0,4,0,16,1,0,0,0,16,3,Javon,McIntyre,JavonMcIntyre_26629,3655.0,3653.0,0.0,23.0,6.0,16.0,Signed,Normal,71.0,0.0,0.0,JAX,tier_5,1.488095238095238,1.488095238095238,0.0,7.44047619047619,89.28571428571429,5.952380952380952,3.422619047619048,1.1875,JAX,-1
7100,CB,Shemar,Bartholomew,Shemar Bartholomew,PIT,True,0,17,792,0,10,20,43,0,1,16,28,0,2,0,0,3,0,28,1,0,0,0,17,2,Shemar,Bartholomew,BartholomewShemar_1328,159.0,157.0,2.0,26.0,63.0,28.0,Signed,Normal,74.0,0.0,0.0,PIT,tier_5,1.2626262626262628,1.2626262626262628,2.5252525252525255,5.050505050505051,66.91919191919192,3.787878787878788,2.0202020202020203,0.7647058823529411,PIT,0
7102,FS,Minkah,Fitzpatrick,Minkah Fitzpatrick,JAX,True,0,12,751,0,15,37,50,0,1,18,12,0,1,0,0,9,0,16,0,0,0,0,15,15,Minkah,Fitzpatrick,FitzpatrickMinkah_13084,827.0,825.0,8.0,29.0,1.0,16.0,Signed,College_Impact,89.0,0.0,0.0,JAX,tier_2,0.0,0.0,1.3315579227696406,11.984021304926763,86.55126498002663,11.984021304926763,2.396804260985353,0.6,JAX,0
7103,ROLB,Ale,Kaho,Ale Kaho,WAS,True,0,0,380,0,8,9,17,0,1,1,0,0,0,0,0,0,0,25,0,0,0,0,17,3,Ale,Kaho,KahoAle_4735,1466.0,1464.0,1.0,26.0,63.0,25.0,Signed,Normal,65.0,0.0,0.0,WAS,tier_6,0.0,0.0,0.0,0.0,65.78947368421052,0.0,0.2631578947368421,0.058823529411764705,WAS,-3
7104,DT,Da'Ron,Payne,Da'Ron Payne,WAS,True,0,0,727,0,24,18,29,0,1,0,0,0,0,0,0,1,0,25,11,0,1,0,17,17,Da'Ron,Payne,PayneDaRon_13104,2073.0,2071.0,8.0,29.0,1.0,25.0,Signed,College_Impact,79.0,0.0,0.0,WAS,tier_4,17.881705639614854,18.56946354883081,0.0,17.881705639614854,72.90233837689134,1.375515818431912,0.0,-0.058823529411764705,WAS,-5
7105,RE,Dorance,Armstrong,Dorance Armstrong,WAS,True,0,0,518,0,13,15,21,0,1,2,0,0,0,0,0,0,0,25,7,0,3,0,15,15,Dorance,Armstrong,ArmstrongJrDorance_13244,95.0,93.0,8.0,29.0,4.0,25.0,Signed,College_Impact,74.0,0.0,0.0,WAS,tier_5,25.096525096525095,27.99227799227799,0.0,19.305019305019304,65.63706563706563,0.0,0.3861003861003861,0.13333333333333333,WAS,-1
7106,ROLB,Frankie,Luvu,Frankie Luvu,LAC,True,22,0,757,2,15,16,28,1,1,7,0,0,0,0,0,3,0,7,2,3,0,0,18,11,Frankie,Luvu,LuvuFrankie_13628,1647.0,1645.0,8.0,29.0,63.0,7.0,Signed,College_Impact,71.0,0.0,0.0,LAC,tier_5,2.642007926023778,2.642007926023778,6.605019815059445,6.605019815059445,56.80317040951123,3.963011889035667,0.9247027741083224,0.2222222222222222,LAC,2
7107,DT,Jer'Zhan,Newton,Jer'Zhan Newton,WAS,True,29,0,689,1,11,17,26,0,1,0,0,0,0,0,0,0,0,25,6,1,1,0,16,1,Jer'Zhan,Newton,NewtonJerZhan_14751,1943.0,1941.0,2.0,24.0,2.0,25.0,Signed,College_Impact,76.0,0.0,0.0,WAS,tier_4,11.611030478955007,12.336719883889696,2.9027576197387517,10.159651669085632,53.70101596516691,0.0,0.0,0.0,WAS,-2
7108,MLB,Jordan,Magee,Jordan Magee,WAS,True,12,28,313,1,6,16,18,1,1,2,28,0,1,0,0,1,1,25,2,1,0,0,11,0,Jordan,Magee,MageeJordan_14916,1659.0,1657.0,2.0,25.0,5.0,25.0,Signed,Normal,66.0,0.0,0.0,WAS,tier_6,6.3897763578274756,6.3897763578274756,12.779552715654951,9.584664536741213,76.6773162939297,3.1948881789137378,0.6389776357827476,0.09090909090909091,WAS,9
7109,CB,Mike,Sainristil,Mike Sainristil,WAS,True,0,25,952,1,19,41,65,0,1,30,25,0,1,0,0,6,0,25,2,0,0,0,17,17,Mike,Sainristil,SainristilMike_14947,2324.0,2322.0,2.0,25.0,2.0,25.0,Signed,College_Impact,79.0,0.0,0.0,WAS,tier_4,2.100840336134454,2.100840336134454,2.100840336134454,8.403361344537815,88.23529411764706,6.302521008403361,3.1512605042016806,1.411764705882353,WAS,0
7111,CB,Trey,Amos,Trey Amos,WAS,True,0,121,872,0,8,17,35,0,1,22,77,0,4,2,0,2,0,25,1,0,0,0,17,17,Trey,Amos,AmosTrey_15287,63.0,61.0,1.0,24.0,2.0,25.0,Signed,College_Impact,77.0,0.0,0.0,WAS,tier_4,1.146788990825688,1.146788990825688,6.8807339449541285,3.4403669724770642,49.31192660550459,2.293577981651376,2.522935779816514,1.1764705882352942,WAS,4
7112,FS,Will,Harris,Will Harris,WAS,True,0,13,473,0,18,11,22,0,1,8,13,0,1,0,0,1,0,25,0,0,0,0,16,1,Will,Harris,HarrisWill_20466,1079.0,1077.0,7.0,30.0,3.0,25.0,Signed,Normal,66.0,0.0,0.0,WAS,tier_6,0.0,0.0,2.1141649048625792,2.1141649048625792,84.56659619450318,2.1141649048625792,1.6913319238900635,0.4375,WAS,-1
7113,DT,Javon,Kinlaw,Javon Kinlaw,WAS,True,0,0,420,0,7,7,19,0,1,0,0,0,0,0,0,0,1,25,5,0,2,0,17,1,Javon,Kinlaw,KinlawJavon_21133,1494.0,1492.0,6.0,28.0,1.0,25.0,Signed,Normal,73.0,0.0,0.0,WAS,tier_5,21.428571428571427,23.809523809523807,2.3809523809523814,16.666666666666668,61.904761904761905,0.0,0.0,0.0,WAS,1
7114,SS,Percy,Butler,Percy Butler,WAS,True,0,17,484,0,10,19,32,0,1,13,17,0,1,0,0,2,0,25,1,0,0,0,15,1,Percy,Butler,ButlerPercy_22450,392.0,390.0,4.0,26.0,4.0,25.0,Signed,Normal,67.0,0.0,0.0,WAS,tier_6,2.066115702479339,2.066115702479339,2.066115702479339,6.198347107438017,86.77685950413223,4.132231404958678,2.6859504132231407,0.7333333333333333,WAS,1
7115,FS,Quan,Martin,Quan Martin,WAS,True,0,0,890,0,29,40,67,1,1,23,0,0,0,0,0,9,0,25,2,0,0,0,17,13,Quan,Martin,MartinJartavius_23053,1679.0,1677.0,3.0,26.0,2.0,25.0,Signed,College_Impact,75.0,0.0,0.0,WAS,tier_4,2.247191011235955,2.247191011235955,0.0,12.359550561797754,107.86516853932585,10.112359550561797,2.584269662921348,0.8235294117647058,WAS,2
7117,ROLB,Alex,Anzalone,Alex Anzalone,NYJ,True,29,29,1008,2,29,67,97,0,1,31,26,0,2,0,0,5,0,17,3,3,1,0,17,17,Alex,Anzalone,AnzaloneAlex_12613,88.0,86.0,9.0,31.0,3.0,17.0,Signed,College_Impact,74.0,0.0,0.0,NYJ,tier_5,4.9603174603174605,5.456349206349206,6.944444444444444,8.928571428571429,125.0,4.9603174603174605,3.075396825396825,1.5294117647058822,NYJ,9
7118,LOLB,Jerome,Baker,Jerome Baker,WAS,True,0,0,510,0,12,17,29,0,1,11,0,0,0,0,0,1,0,25,6,1,2,0,17,17,Jerome,Baker,BakerJerome_13200,131.0,129.0,8.0,29.0,3.0,25.0,Signed,College_Impact,71.0,0.0,0.0,WAS,tier_5,19.607843137254903,21.56862745098039,1.9607843137254901,17.647058823529413,80.39215686274511,1.9607843137254901,2.156862745098039,0.5882352941176471,WAS,8
7119,CB,Alontae,Taylor,Alontae Taylor,WAS,True,0,3,624,0,5,17,31,0,1,18,3,0,1,0,0,6,0,25,1,0,0,0,11,1,Alontae,Taylor,TaylorAlontae_22209,2592.0,2590.0,4.0,27.0,2.0,25.0,Signed,Normal,74.0,0.0,0.0,WAS,tier_5,1.6025641025641024,1.6025641025641024,1.6025641025641024,11.217948717948717,57.69230769230769,9.615384615384617,2.8846153846153846,1.0909090909090908,WAS,0
7120,CB,Ja'Quan,McMillian,Ja'Quan McMillian,DEN,True,7,72,908,1,23,42,56,0,1,19,28,0,3,0,0,7,0,3,1,1,0,0,17,3,Ja'Quan,McMillian,McMillianJaQuan_22267,1779.0,1777.0,3.0,26.0,63.0,3.0,Signed,Normal,75.0,0.0,0.0,DEN,tier_4,1.1013215859030838,1.1013215859030838,5.506607929515419,8.81057268722467,87.00440528634361,7.709251101321586,2.092511013215859,0.7058823529411765,DEN,4
7121,SS,JL,Skinner,JL Skinner,DEN,True,0,0,321,0,3,11,17,0,1,6,0,0,0,0,0,0,0,3,1,0,0,0,17,0,JL,Skinner,SkinnerJL_23034,2426.0,2424.0,3.0,25.0,6.0,3.0,Signed,Normal,64.0,0.0,0.0,DEN,tier_6,3.115264797507788,3.115264797507788,0.0,3.115264797507788,62.30529595015577,0.0,1.8691588785046727,0.35294117647058826,DEN,-5
7123,MLB,CJ,Allen,CJ Allen,DEN,True,0,13,964,0,36,60,83,0,1,37,13,0,1,0,0,2,0,3,5,0,3,0,17,17,CJ,Allen,CJAllen_26131,3346.0,3344.0,0.0,21.0,1.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,11.410788381742737,12.966804979253112,1.037344398340249,10.37344398340249,123.44398340248964,2.074688796680498,3.8381742738589213,2.0588235294117645,DEN,3
7125,SS,Daylan,Carnell,Daylan Carnell,DEN,True,0,0,542,0,7,14,30,0,1,11,0,0,0,0,0,2,0,3,2,0,0,0,17,0,Daylan,Carnell,DaylanCarnell_26531,3503.0,3501.0,0.0,23.0,5.0,3.0,Signed,Normal,70.0,0.0,0.0,DEN,tier_5,3.6900369003690034,3.6900369003690034,0.0,7.380073800738007,68.26568265682657,3.6900369003690034,2.029520295202952,0.5294117647058824,DEN,-3
7126,FS,DQ,Smith,DQ Smith,DEN,True,0,0,503,0,8,9,24,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,14,0,DQ,Smith,DQSmith_26731,3602.0,3600.0,0.0,22.0,7.0,3.0,Signed,Normal,61.0,0.0,0.0,DEN,tier_6,0.0,0.0,0.0,0.0,63.6182902584493,0.0,0.9940357852882704,0.35714285714285715,DEN,-5
7128,LOLB,Josey,Jewell,Josey Jewell,DEN,True,0,0,605,0,18,24,35,0,1,15,0,0,0,0,0,1,0,3,3,0,4,0,15,15,Josey,Jewell,JewellJosey_13249,1339.0,1337.0,8.0,31.0,4.0,3.0,Signed,Normal,68.0,0.0,0.0,DEN,tier_6,18.18181818181818,21.487603305785125,0.0,13.223140495867769,87.60330578512398,1.6528925619834711,2.479338842975207,0.9333333333333333,DEN,2
7129,FS,Chris,Roland-Wallace,Chris Roland-Wallace,KC,True,19,42,816,1,15,37,52,1,1,26,26,0,2,0,0,6,0,8,0,1,0,0,17,17,Chris,Roland-Wallace,RolandWallaceChristian_1251,2292.0,2290.0,2.0,24.0,63.0,8.0,Signed,Normal,73.0,0.0,0.0,KC,tier_5,0.0,0.0,4.901960784313726,7.352941176470588,82.1078431372549,7.352941176470588,3.1862745098039214,1.1764705882352942,KC,4
7130,MLB,Cooper,McDonald,Cooper McDonald,KC,True,0,0,458,0,12,13,20,1,1,7,0,0,0,0,0,1,1,8,1,1,1,0,17,1,Cooper,McDonald,McDonaldCooper_4731,2613.0,2611.0,1.0,25.0,63.0,8.0,Signed,Normal,62.0,0.0,0.0,KC,tier_6,6.550218340611353,7.641921397379912,4.366812227074235,6.550218340611353,69.86899563318777,2.1834061135371177,1.5283842794759825,0.35294117647058826,KC,3
7131,SS,Jaden,Hicks,Jaden Hicks,KC,True,0,21,604,0,8,21,32,0,1,18,21,0,1,0,0,1,0,8,0,1,0,0,16,3,Jaden,Hicks,HicksJaden_14951,1154.0,1152.0,2.0,24.0,4.0,8.0,Signed,Normal,66.0,0.0,0.0,KC,tier_6,0.0,0.0,3.3112582781456954,1.6556291390728477,66.22516556291392,1.6556291390728477,2.980132450331126,1.0625,KC,-2
7133,ROLB,Jeffrey,Bassa,Jeffrey Bassa,KC,True,0,0,343,0,4,5,11,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,15,2,Jeffrey,Bassa,BassaJeffrey_15250,167.0,165.0,1.0,23.0,5.0,8.0,Signed,Normal,66.0,0.0,0.0,KC,tier_6,0.0,0.0,0.0,0.0,43.731778425655975,0.0,0.2915451895043732,0.06666666666666667,KC,-6
7134,CB,Nohl,Williams,Nohl Williams,KC,True,0,17,866,0,9,24,34,0,1,21,17,0,1,0,0,3,0,8,1,0,0,0,15,5,Nohl,Williams,WilliamsNohl_15293,2917.0,2915.0,1.0,23.0,3.0,8.0,Signed,Normal,72.0,0.0,0.0,KC,tier_5,1.1547344110854503,1.1547344110854503,1.1547344110854503,4.618937644341801,49.65357967667437,3.464203233256351,2.424942263279446,1.2,KC,-2
7135,DT,Chris,Jones,Chris Jones,KC,True,14,0,739,1,24,31,38,0,1,0,0,1,0,0,0,1,0,8,9,1,14,0,17,17,Chris,Jones,JonesChris_17676,1403.0,1401.0,10.0,32.0,2.0,8.0,Signed,College_Star,87.0,0.0,0.0,KC,tier_2,50.06765899864682,59.53991880920162,4.059539918809201,32.47631935047361,83.89715832205684,1.3531799729364007,0.0,-0.058823529411764705,KC,5
7136,ROLB,Drue,Tranquill,Drue Tranquill,KC,True,0,0,1006,0,30,57,86,1,1,35,0,0,0,0,0,4,0,8,7,0,1,0,17,17,Drue,Tranquill,TranquillDrue_20444,2694.0,2692.0,7.0,31.0,4.0,8.0,Signed,College_Impact,79.0,0.0,0.0,KC,tier_4,8.946322067594433,9.443339960238568,0.0,11.928429423459244,115.30815109343936,3.976143141153081,3.4791252485089466,1.8235294117647058,KC,1
7137,CB,Kristian,Fulton,Kristian Fulton,KC,True,0,0,651,0,6,8,19,0,1,10,0,0,0,0,0,8,0,8,1,0,0,0,14,14,Kristian,Fulton,FultonKristian_21259,885.0,883.0,6.0,27.0,2.0,8.0,Signed,Normal,75.0,0.0,0.0,KC,tier_4,1.5360983102918586,1.5360983102918586,0.0,13.82488479262673,38.40245775729647,12.288786482334869,1.5360983102918586,0.14285714285714285,KC,0
