Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,MLBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1169,ROLB,Terrelle,Holliday Jr,Terrelle Holliday Jr,WAS,True,0,0,959,0,25,47,65,1,20,50,0,0,0,0,0,8,0,25,1,0,1,0,16,16,Terrelle,Holliday Jr,1116.0,1114.0,1.0,25.0,Signed,79.0,0.0,0.0,WAS,tier_4,2.867570385818561,3.388946819603754,0.0,10.948905109489052,10.427528675703858,93.84775808133472,8.342022940563087,5.213764337851929,2.625,WAS,-1
1195,DT,Daryl,Reese,Daryl Reese,BUF,True,0,0,841,0,18,29,34,0,20,1,0,0,0,0,0,1,0,2,11,1,3,0,16,4,Daryl,Reese,234.0,232.0,2.0,2.0,Signed,63.0,0.0,0.0,BUF,tier_6,19.322235434007137,21.105826397146256,1.1890606420927465,19.619500594530322,17.8359096313912,61.83115338882283,1.1890606420927465,0.11890606420927466,0.0,BUF,-2
1199,FS,Justin,Gabriel,Justin Gabriel,DAL,True,28,22,1173,1,38,27,42,0,20,23,22,0,2,0,0,3,0,10,0,0,0,1,16,16,Justin,Gabriel,2303.0,2301.0,4.0,10.0,Signed,80.0,0.0,0.0,DAL,tier_3,0.0,0.0,3.4100596760443307,2.557544757033248,2.557544757033248,68.20119352088662,2.557544757033248,1.9607843137254901,1.25,DAL,-3
1215,RE,Damian,Peterson,Damian Peterson,LV,True,23,0,1051,1,24,46,45,1,20,2,0,0,0,0,0,1,0,22,17,1,11,0,16,16,Damian,Peterson,329.0,327.0,9.0,22.0,Signed,89.0,0.0,0.0,LV,tier_2,34.490960989533775,39.724072312083734,1.9029495718363465,32.825880114176975,27.59276879162702,65.65176022835395,0.9514747859181732,0.19029495718363465,0.0625,LV,1
1223,MLB,Julian,Colston,Julian Colston,LAR,True,0,0,599,0,20,42,63,0,20,42,0,0,0,0,0,6,0,23,3,0,0,0,11,11,Julian,Colston,1901.0,1899.0,7.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,5.0083472454090145,5.0083472454090145,0.0,15.025041736227045,15.025041736227045,138.5642737896494,10.016694490818029,7.0116861435726205,3.272727272727273,LAR,4
1230,FS,Clyde,Peters,Clyde Peters,LV,True,0,0,363,0,4,11,16,1,20,8,0,0,0,0,0,3,0,22,0,0,0,0,16,2,Clyde,Peters,502.0,500.0,6.0,22.0,Signed,65.0,0.0,0.0,LV,tier_6,0.0,0.0,0.0,8.264462809917356,8.264462809917356,55.09641873278237,8.264462809917356,2.203856749311295,0.3125,LV,2
1233,ROLB,Tyquan,Beckum,Tyquan Beckum,TB,True,0,0,639,0,11,18,23,0,20,1,0,0,0,0,0,0,0,5,5,1,4,0,12,1,Tyquan,Beckum,2690.0,2688.0,1.0,5.0,Signed,73.0,0.0,0.0,TB,tier_5,18.779342723004696,21.90923317683881,1.5649452269170578,17.214397496087635,14.084507042253522,53.208137715179966,0.0,0.1564945226917058,0.08333333333333333,TB,1
1251,LE,Davon,Harvey,Davon Harvey,NYG,True,0,0,983,0,30,32,43,1,20,0,0,0,0,0,0,0,0,15,18,1,6,0,16,16,Davon,Harvey,3337.0,3335.0,4.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,28.99287894201424,32.04476093591048,1.0172939979654119,27.466937945066125,24.415055951169887,74.26246185147507,0.0,0.0,0.0,NYG,-2
1261,SS,Tra,Wilkinson,Tra Wilkinson,CIN,True,0,0,371,0,4,7,13,0,20,8,0,0,0,0,0,1,0,1,0,0,0,0,16,0,Tra,Wilkinson,3480.0,3478.0,0.0,1.0,Signed,64.0,0.0,0.0,CIN,tier_6,0.0,0.0,0.0,2.6954177897574128,2.6954177897574128,45.82210242587601,2.6954177897574128,2.15633423180593,0.4375,CIN,-5
1264,LE,Aries,Snow,Aries Snow,NYJ,True,0,0,979,0,23,45,63,0,20,3,0,0,0,0,0,0,0,17,17,1,8,0,16,16,Aries,Snow,3309.0,3307.0,6.0,17.0,Signed,78.0,0.0,0.0,NYJ,tier_4,31.664964249233915,35.75076608784474,1.021450459652707,29.622063329928498,25.53626149131767,87.84473953013278,0.0,0.30643513789581206,0.1875,NYJ,0
1267,CB,Eli,Jennings,Eli Jennings,ARI,True,0,99,940,0,28,32,43,0,20,32,41,0,5,1,0,14,0,6,0,0,0,0,16,16,Eli,Jennings,2421.0,2419.0,1.0,6.0,Signed,79.0,0.0,0.0,ARI,tier_4,0.0,0.0,6.382978723404255,14.893617021276597,14.893617021276597,75.53191489361701,14.893617021276597,3.404255319148936,1.125,ARI,4
1298,ROLB,Jarred,Smallwood,Jarred Smallwood,PIT,True,7,92,949,1,24,70,76,1,20,44,32,0,4,0,0,6,0,28,2,1,1,0,14,14,Jarred,Smallwood,3743.0,3741.0,6.0,28.0,Signed,92.0,0.0,0.0,PIT,tier_1,3.951527924130664,4.478398314014752,6.322444678609062,10.010537407797681,9.483667017913593,105.3740779768177,6.322444678609062,4.636459430979979,2.7142857142857144,PIT,-2
1301,ROLB,Paul,Baker,Paul Baker,LAC,True,1,0,1042,1,36,40,50,1,20,8,0,0,0,0,0,1,0,7,12,0,2,0,16,16,Paul,Baker,2782.0,2780.0,5.0,7.0,Signed,77.0,0.0,0.0,LAC,tier_4,14.875239923224568,15.83493282149712,0.9596928982725528,15.355086372360844,14.395393474088293,82.53358925143954,0.9596928982725528,0.7677543186180422,0.4375,LAC,-2
1310,SS,Kris,Baugher,Kris Baugher,KC,True,0,12,752,0,18,16,29,0,20,16,9,0,2,0,0,5,0,8,1,0,1,0,11,11,Kris,Baugher,1065.0,1063.0,6.0,8.0,Signed,76.0,0.0,0.0,KC,tier_4,3.6569148936170213,4.321808510638298,2.6595744680851063,9.97340425531915,9.308510638297872,62.5,6.648936170212766,2.127659574468085,1.0,KC,-2
1317,ROLB,Will,Windham,Will Windham,IND,True,0,0,1079,0,27,59,66,1,20,12,0,0,0,0,0,0,0,9,14,2,8,0,15,15,Will,Windham,1693.0,1691.0,6.0,9.0,Signed,86.0,0.0,0.0,IND,tier_2,25.949953660797032,29.657089898053755,1.8535681186283597,24.096385542168676,20.389249304911957,86.19091751621873,0.0,1.1121408711770158,0.8,IND,3
1322,MLB,Xavier,Conley,Xavier Conley,CLE,True,0,0,812,0,29,57,79,0,20,41,0,0,0,0,0,3,0,4,4,0,2,0,12,5,Xavier,Conley,758.0,756.0,8.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,9.236453201970445,10.467980295566502,0.0,12.315270935960593,11.083743842364532,133.00492610837438,3.694581280788177,5.0492610837438425,3.1666666666666665,CLE,6
1334,SS,D'Andre,Forsett,D'Andre Forsett,PIT,True,0,17,1050,0,27,53,58,0,20,29,13,0,3,0,0,4,1,28,0,0,0,0,15,15,D'Andre,Forsett,3403.0,3401.0,7.0,28.0,Signed,97.0,0.0,0.0,PIT,tier_0,0.0,0.0,3.8095238095238093,3.8095238095238093,3.8095238095238093,80.95238095238096,3.8095238095238093,2.761904761904762,1.6666666666666667,PIT,-6
1344,SS,Ted,Jordan,Ted Jordan,HOU,True,0,0,305,0,3,5,9,0,20,1,0,0,0,0,0,2,0,31,0,0,0,0,16,0,Ted,Jordan,122.0,120.0,4.0,31.0,Signed,74.0,0.0,0.0,HOU,tier_5,0.0,0.0,0.0,6.557377049180328,6.557377049180328,39.34426229508197,6.557377049180328,0.32786885245901637,-0.0625,HOU,-5
1346,RE,Jabari,Jackson,Jabari Jackson,CAR,True,0,0,1055,0,31,32,47,0,20,1,0,0,0,0,0,0,0,20,16,1,5,0,16,16,Jabari,Jackson,3668.0,3666.0,4.0,20.0,Signed,80.0,0.0,0.0,CAR,tier_3,23.459715639810426,25.829383886255922,0.9478672985781991,22.27488151658768,19.90521327014218,73.93364928909952,0.0,0.09478672985781991,0.0625,CAR,-3
1383,LE,Justin,Cook,Justin Cook,TEN,True,0,0,404,0,12,7,8,0,20,0,0,0,0,0,0,1,0,29,2,0,4,0,15,3,Justin,Cook,2133.0,2131.0,1.0,29.0,Signed,64.0,0.0,0.0,TEN,tier_6,22.277227722772277,27.22772277227723,0.0,22.277227722772277,17.32673267326733,49.504950495049506,2.4752475247524752,0.0,-0.06666666666666667,TEN,-2
1389,FS,A.J.,McLean,A.J. McLean,BAL,True,0,16,1275,0,34,37,61,0,20,20,16,0,1,0,0,3,0,24,0,0,0,0,16,16,A.J.,McLean,1729.0,1727.0,5.0,24.0,Signed,70.0,0.0,0.0,BAL,tier_5,0.0,0.0,0.7843137254901961,2.352941176470588,2.352941176470588,74.50980392156863,2.352941176470588,1.5686274509803921,1.0625,BAL,0
1393,LE,Juwan,Reynolds,Juwan Reynolds,CIN,True,15,0,782,1,18,33,39,0,20,1,0,0,0,0,0,0,0,1,14,1,8,0,13,13,Juwan,Reynolds,38.0,36.0,3.0,1.0,Signed,87.0,0.0,0.0,CIN,tier_2,35.80562659846547,40.92071611253197,2.557544757033248,33.24808184143223,28.132992327365727,72.89002557544758,0.0,0.1278772378516624,0.07692307692307693,CIN,1
1412,ROLB,Matt,Fitzsimmons,Matt Fitzsimmons,GB,True,35,0,816,1,27,37,44,1,20,21,0,0,0,0,0,0,0,19,5,1,7,0,16,16,Matt,Fitzsimmons,689.0,687.0,4.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,21.139705882352942,25.42892156862745,2.450980392156863,18.995098039215684,14.705882352941176,87.00980392156862,0.0,2.5735294117647056,1.3125,GB,5
1422,RE,Rashawn,Long,Rashawn Long,NYG,True,0,0,590,0,13,16,19,1,20,1,0,0,0,0,0,0,0,15,8,0,3,0,11,11,Rashawn,Long,434.0,432.0,0.0,15.0,Signed,74.0,0.0,0.0,NYG,tier_5,22.45762711864407,25.0,0.0,21.1864406779661,18.64406779661017,54.23728813559322,0.0,0.1694915254237288,0.09090909090909091,NYG,-4
1430,ROLB,Brian,Westbrook,Brian Westbrook,HOU,True,0,0,583,0,12,13,12,0,20,2,0,0,0,0,0,0,0,31,0,0,3,0,16,3,Brian,Westbrook,2851.0,2849.0,3.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,9.005145797598628,11.578044596912521,0.0,7.718696397941681,5.145797598627787,41.1663807890223,0.0,0.34305317324185247,0.125,HOU,-4
1457,LOLB,Damarious,Hayden,Damarious Hayden,BUF,True,0,0,316,0,1,7,10,0,20,2,0,0,0,0,0,0,0,2,0,0,0,0,15,2,Damarious,Hayden,2750.0,2748.0,0.0,2.0,Signed,63.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,0.0,0.0,34.81012658227848,0.0,0.6329113924050633,0.13333333333333333,BUF,-3
1467,SS,Grant,Hunter,Grant Hunter,CIN,True,18,46,1092,1,29,43,58,0,20,37,25,0,5,0,0,9,0,1,0,1,1,0,16,16,Grant,Hunter,712.0,710.0,8.0,1.0,Signed,74.0,0.0,0.0,CIN,tier_5,1.6025641025641024,2.0604395604395607,6.41025641025641,9.615384615384617,9.157509157509159,79.67032967032966,8.241758241758243,3.3882783882783882,1.75,CIN,5
1468,LOLB,Rashaud,Dunbar,Rashaud Dunbar,CLE,True,0,0,378,0,0,5,9,0,20,0,0,0,0,0,0,0,0,4,1,0,1,0,13,0,Rashaud,Dunbar,1485.0,1483.0,3.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,7.2751322751322745,8.597883597883598,0.0,6.613756613756613,5.291005291005291,23.809523809523807,0.0,0.0,0.0,CLE,-2
1474,MLB,Lucas,Peek,Lucas Peek,NYJ,True,0,53,1081,0,31,73,92,0,20,63,30,0,4,0,0,2,0,17,0,1,1,0,16,16,Lucas,Peek,519.0,517.0,2.0,17.0,Signed,79.0,0.0,0.0,NYJ,tier_4,1.6188714153561516,2.0814061054579094,4.6253469010175765,3.2377428307123033,2.7752081406105455,113.78353376503237,1.8501387604070305,5.827937095282146,3.8125,NYJ,0
1479,LE,RJ,Howell,RJ Howell,ATL,True,0,0,794,0,17,42,47,0,20,2,0,0,0,0,0,0,0,13,13,2,14,0,16,16,RJ,Howell,3208.0,3206.0,6.0,13.0,Signed,93.0,0.0,0.0,ATL,tier_1,47.22921914357683,56.04534005037783,2.5188916876574305,42.821158690176325,34.005037783375315,80.60453400503778,0.0,0.2518891687657431,0.125,ATL,2
1506,LOLB,Edward,Springs,Edward Springs,NO,True,0,0,401,0,4,6,6,0,20,0,0,0,0,0,0,1,0,26,1,0,1,0,16,0,Edward,Springs,1495.0,1493.0,4.0,26.0,Signed,67.0,0.0,0.0,NO,tier_6,6.85785536159601,8.104738154613466,0.0,8.728179551122194,7.481296758104738,24.93765586034913,2.493765586034913,0.0,-0.0625,NO,-2
1516,DT,Matthias,Patrick,Matthias Patrick,MIA,True,0,0,682,0,7,18,27,1,20,0,0,0,0,0,0,0,1,11,13,1,0,0,13,13,Matthias,Patrick,1003.0,1001.0,5.0,11.0,Signed,72.0,0.0,0.0,MIA,tier_5,19.06158357771261,19.06158357771261,2.932551319648094,19.06158357771261,19.06158357771261,49.853372434017594,0.0,0.0,0.0,MIA,-1
1518,DT,Shakim,Lambert,Shakim Lambert,JAX,True,31,0,1017,1,25,41,44,1,20,2,0,0,0,0,0,0,0,16,15,1,7,0,15,15,Shakim,Lambert,1354.0,1352.0,7.0,16.0,Signed,80.0,0.0,0.0,JAX,tier_3,26.7944936086529,30.23598820058997,1.9665683382497543,25.073746312684367,21.6322517207473,67.84660766961652,0.0,0.19665683382497542,0.13333333333333333,JAX,-1
1538,MLB,Pat,Burse,Pat Burse,BAL,True,0,0,303,0,4,3,5,0,20,2,0,0,0,0,0,0,0,24,0,0,0,0,16,0,Pat,Burse,3686.0,3684.0,2.0,24.0,Signed,64.0,0.0,0.0,BAL,tier_6,0.0,0.0,0.0,0.0,0.0,29.7029702970297,0.0,0.6600660066006601,0.125,BAL,-6
1539,CB,Ifeadi,Attaochu,Ifeadi Attaochu,CAR,True,27,6,1122,1,36,41,54,1,20,38,6,0,1,0,0,7,0,20,0,1,0,0,16,16,Ifeadi,Attaochu,2779.0,2777.0,2.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,0.0,0.0,2.6737967914438503,6.238859180035651,6.238859180035651,80.21390374331551,6.238859180035651,3.3868092691622103,1.9375,CAR,0
1546,ROLB,Scott,Maddox,Scott Maddox,NE,True,0,0,609,0,15,35,40,1,20,21,0,0,0,0,0,0,1,21,0,0,2,0,15,15,Scott,Maddox,1290.0,1288.0,6.0,21.0,Signed,75.0,0.0,0.0,NE,tier_4,5.747126436781609,7.389162561576354,1.6420361247947455,4.926108374384237,3.284072249589491,90.311986863711,0.0,3.4482758620689653,1.4,NE,-2
1558,CB,Tyler,Medley,Tyler Medley,HOU,True,0,61,885,0,26,41,47,0,20,27,27,0,4,0,0,12,0,31,0,1,0,0,14,14,Tyler,Medley,1361.0,1359.0,7.0,31.0,Signed,95.0,0.0,0.0,HOU,tier_0,0.0,0.0,5.649717514124294,13.559322033898304,13.559322033898304,82.48587570621469,13.559322033898304,3.050847457627119,1.0714285714285714,HOU,1
1561,CB,Floyd,Goldson,Floyd Goldson,PHI,True,0,45,869,1,36,2,35,0,20,2,42,0,3,0,0,16,0,12,1,0,0,0,16,16,Floyd,Goldson,1224.0,1222.0,5.0,12.0,Signed,79.0,0.0,0.0,PHI,tier_4,1.1507479861910241,1.1507479861910241,4.602991944764097,19.56271576524741,19.56271576524741,81.70310701956271,18.411967779056386,0.23014959723820483,-0.875,PHI,8
1599,DT,Denard,Faulkner,Denard Faulkner,ARI,True,0,0,880,0,33,46,54,1,20,1,0,0,0,0,0,0,1,6,21,0,7,0,16,1,Denard,Faulkner,3261.0,3259.0,3.0,6.0,Signed,80.0,0.0,0.0,ARI,tier_3,37.78409090909091,41.76136363636364,1.1363636363636362,35.79545454545455,31.818181818181817,98.86363636363636,0.0,0.11363636363636363,0.0625,ARI,4
1605,DT,Josh,Harding,Josh Harding,CLE,True,0,0,584,0,12,36,39,1,20,0,0,0,0,0,0,0,0,4,12,0,6,0,10,10,Josh,Harding,2091.0,2089.0,5.0,4.0,Signed,93.0,0.0,0.0,CLE,tier_1,38.52739726027397,43.66438356164384,0.0,35.95890410958904,30.821917808219176,87.32876712328768,0.0,0.0,0.0,CLE,1
1627,FS,Kevin,Gregory,Kevin Gregory,LAC,True,4,0,827,1,15,21,33,0,20,12,0,0,0,0,0,1,0,7,0,1,0,0,16,10,Kevin,Gregory,714.0,712.0,0.0,7.0,Signed,66.0,0.0,0.0,LAC,tier_6,0.0,0.0,2.4183796856106405,1.2091898428053203,1.2091898428053203,58.041112454655384,1.2091898428053203,1.4510278113663846,0.6875,LAC,-2
1640,MLB,Luke,Bowden,Luke Bowden,CLE,True,0,0,1087,0,32,61,79,0,20,42,0,0,0,0,0,3,0,4,1,0,0,0,16,11,Luke,Bowden,1629.0,1627.0,4.0,4.0,Signed,73.0,0.0,0.0,CLE,tier_5,0.9199632014719411,0.9199632014719411,0.0,3.6798528058877644,3.6798528058877644,102.11591536338547,2.7598896044158234,3.863845446182153,2.4375,CLE,-1
1644,RE,Josh,Hayes,Josh Hayes,LAC,True,0,0,704,0,25,18,35,0,20,0,0,0,0,0,0,0,0,7,14,0,4,0,16,16,Josh,Hayes,2388.0,2386.0,12.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,29.829545454545457,32.67045454545455,0.0,28.409090909090907,25.56818181818182,85.22727272727272,0.0,0.0,0.0,LAC,0
1648,DT,Ja'Whaun,Blaylock,Ja'Whaun Blaylock,CLE,True,0,0,521,0,7,16,30,1,20,1,0,0,0,0,0,1,0,4,12,0,2,0,15,6,Ja'Whaun,Blaylock,3092.0,3090.0,2.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,29.750479846449135,31.66986564299424,0.0,30.71017274472169,28.790786948176585,71.0172744721689,1.9193857965451055,0.19193857965451055,0.0,CLE,0
1662,ROLB,Dorian,Knowles,Dorian Knowles,NYG,True,0,0,740,0,21,26,34,1,20,1,0,0,0,0,0,1,0,15,9,0,3,0,12,12,Dorian,Knowles,2529.0,2527.0,10.0,15.0,Signed,78.0,0.0,0.0,NYG,tier_4,19.256756756756758,21.283783783783786,0.0,19.594594594594597,17.56756756756757,74.32432432432432,1.3513513513513513,0.13513513513513514,0.0,NYG,1
1667,LOLB,Parker,Sutton,Parker Sutton,IND,True,0,0,540,0,7,14,19,1,20,11,0,0,0,0,0,0,0,9,1,0,0,0,16,7,Parker,Sutton,3594.0,3592.0,2.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,1.8518518518518519,1.8518518518518519,0.0,1.8518518518518519,1.8518518518518519,48.148148148148145,0.0,2.037037037037037,0.6875,IND,-6
1690,SS,Shamir,Wright,Shamir Wright,WAS,True,0,0,1035,0,43,35,53,0,20,32,0,0,0,0,0,8,0,25,0,0,0,0,16,16,Shamir,Wright,2066.0,2064.0,3.0,25.0,Signed,75.0,0.0,0.0,WAS,tier_4,0.0,0.0,0.0,7.729468599033816,7.729468599033816,92.7536231884058,7.729468599033816,3.0917874396135265,1.5,WAS,1
1694,SS,Quinnen,Sutton,Quinnen Sutton,LAC,True,0,10,964,0,25,31,51,0,20,22,6,0,2,0,0,8,0,7,0,0,0,0,15,15,Quinnen,Sutton,2667.0,2665.0,2.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,0.0,0.0,2.074688796680498,8.298755186721992,8.298755186721992,78.83817427385893,8.298755186721992,2.2821576763485476,0.9333333333333333,LAC,1
1717,SS,Travis,Bassey,Travis Bassey,DET,True,50,47,1104,1,39,49,67,1,20,41,18,0,3,0,0,6,0,18,0,1,0,1,16,16,Travis,Bassey,786.0,784.0,1.0,18.0,Signed,76.0,0.0,0.0,DET,tier_4,0.0,0.0,5.434782608695652,5.434782608695652,5.434782608695652,96.01449275362319,5.434782608695652,3.713768115942029,2.1875,DET,6
1735,CB,Quentin,Burrell,Quentin Burrell,DET,True,23,46,784,1,15,26,33,0,20,26,30,0,2,0,0,7,0,18,0,1,0,1,13,13,Quentin,Burrell,2046.0,2044.0,4.0,18.0,Signed,87.0,0.0,0.0,DET,tier_2,0.0,0.0,6.377551020408164,8.928571428571429,8.928571428571429,61.224489795918366,8.928571428571429,3.316326530612245,1.4615384615384615,DET,1
1736,RE,Terrence,Whitfield,Terrence Whitfield,SF,True,0,0,595,0,13,13,17,0,20,0,0,0,0,0,0,0,0,14,5,0,2,0,16,1,Terrence,Whitfield,844.0,842.0,3.0,14.0,Signed,70.0,0.0,0.0,SF,tier_5,14.285714285714285,15.966386554621847,0.0,13.445378151260504,11.76470588235294,50.42016806722689,0.0,0.0,0.0,SF,-6
1762,CB,Michael,Hutton,Michael Hutton,TEN,True,0,50,842,0,27,50,58,1,20,48,23,0,3,0,0,11,0,29,0,0,0,0,13,13,Michael,Hutton,235.0,233.0,4.0,29.0,Signed,83.0,0.0,0.0,TEN,tier_3,0.0,0.0,3.5629453681710217,13.064133016627078,13.064133016627078,100.95011876484561,13.064133016627078,5.7007125890736345,2.8461538461538463,TEN,-3
1768,CB,Daniel,Smith,Daniel Smith,MIN,True,0,0,1019,0,28,47,56,0,20,37,0,0,0,0,0,6,0,30,0,0,0,0,16,16,Daniel,Smith,306.0,304.0,5.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,0.0,0.0,0.0,5.888125613346418,5.888125613346418,82.43375858684986,5.888125613346418,3.631010794896958,1.9375,MIN,-2
1795,CB,Daymond,Childs,Daymond Childs,NE,True,0,43,834,0,14,31,47,0,20,28,27,0,2,1,0,8,0,21,0,1,0,0,16,2,Daymond,Childs,3742.0,3740.0,0.0,21.0,Signed,70.0,0.0,0.0,NE,tier_5,0.0,0.0,4.796163069544364,9.592326139088728,9.592326139088728,73.14148681055156,9.592326139088728,3.357314148681055,1.25,NE,3
1819,CB,Walter,Adams,Walter Adams,IND,True,0,3,1047,0,24,49,65,1,20,46,3,0,1,0,0,11,0,9,0,1,0,0,16,16,Walter,Adams,2179.0,2177.0,2.0,9.0,Signed,78.0,0.0,0.0,IND,tier_4,0.0,0.0,1.9102196752626552,10.506208213944603,10.506208213944603,85.00477554918815,10.506208213944603,4.393505253104107,2.1875,IND,-3
1863,RE,Taj,Claybrooks,Taj Claybrooks,DEN,True,0,0,834,0,16,24,32,0,20,1,0,0,0,0,0,0,0,3,8,0,5,0,16,16,Taj,Claybrooks,293.0,291.0,4.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,20.083932853717027,23.081534772182252,0.0,18.585131894484412,15.587529976019185,57.55395683453238,0.0,0.1199040767386091,0.0625,DEN,-5
1889,ROLB,Jacoby,McDaniels,Jacoby McDaniels,CLE,True,3,0,483,1,4,7,10,0,20,1,0,0,0,0,0,0,2,4,0,1,0,1,16,0,Jacoby,McDaniels,2235.0,2233.0,5.0,4.0,Signed,74.0,0.0,0.0,CLE,tier_5,0.0,0.0,10.351966873706004,0.0,0.0,28.985507246376812,0.0,0.2070393374741201,0.0625,CLE,1
1894,CB,Jonathan,Wilburn,Jonathan Wilburn,LAR,True,0,96,1003,0,38,35,50,0,20,29,36,0,6,0,0,5,0,23,0,1,0,0,16,16,Jonathan,Wilburn,1927.0,1925.0,11.0,23.0,Signed,78.0,0.0,0.0,LAR,tier_4,0.0,0.0,6.979062811565304,4.985044865403789,4.985044865403789,87.73678963110667,4.985044865403789,2.8913260219341974,1.5,LAR,0
1897,LOLB,Antonio,Wilcox,Antonio Wilcox,NYG,True,38,0,804,1,26,39,45,1,20,16,0,0,0,0,0,0,0,15,6,2,5,0,13,13,Antonio,Wilcox,7.0,5.0,2.0,15.0,Signed,83.0,0.0,0.0,NYG,tier_3,18.345771144278608,21.455223880597014,3.7313432835820897,16.791044776119403,13.681592039800995,88.30845771144278,0.0,1.9900497512437811,1.2307692307692308,NYG,3
1899,LOLB,Tyson,Alexander,Tyson Alexander,NO,True,0,0,418,0,5,3,7,0,20,0,0,0,0,0,0,0,0,26,1,0,0,0,16,0,Tyson,Alexander,3374.0,3372.0,2.0,26.0,Signed,65.0,0.0,0.0,NO,tier_6,2.3923444976076556,2.3923444976076556,0.0,2.3923444976076556,2.3923444976076556,28.70813397129187,0.0,0.0,0.0,NO,-3
1916,SS,Emmett,Whitfield,Emmett Whitfield,LV,True,50,0,347,1,9,8,13,0,20,9,0,0,0,0,0,2,0,22,0,1,0,0,13,2,Emmett,Whitfield,212.0,210.0,1.0,22.0,Signed,57.0,0.0,0.0,LV,tier_6,0.0,0.0,5.763688760806916,5.763688760806916,5.763688760806916,63.40057636887608,5.763688760806916,2.5936599423631126,0.5384615384615384,LV,4
1919,MLB,Deontez,Shepherd,Deontez Shepherd,PIT,True,0,0,944,0,43,56,72,1,20,48,0,0,0,0,0,1,0,28,1,0,0,0,16,16,Deontez,Shepherd,188.0,186.0,5.0,28.0,Signed,78.0,0.0,0.0,PIT,tier_4,1.0593220338983051,1.0593220338983051,0.0,2.1186440677966103,2.1186440677966103,121.82203389830508,1.0593220338983051,5.084745762711865,2.9375,PIT,-2
1924,LOLB,Calvin,Bates,Calvin Bates,CLE,True,0,0,1054,0,19,38,49,0,20,12,0,0,0,0,0,0,0,4,12,0,3,0,16,16,Calvin,Bates,154.0,152.0,11.0,4.0,Signed,78.0,0.0,0.0,CLE,tier_4,16.366223908918403,17.789373814041745,0.0,15.654648956356738,14.231499051233396,64.51612903225806,0.0,1.1385199240986716,0.75,CLE,0
1925,SS,Raysean,Brock,Raysean Brock,JAX,True,0,74,1209,0,32,35,51,0,20,37,27,0,4,0,0,10,0,16,1,0,0,0,16,16,Raysean,Brock,2950.0,2948.0,1.0,16.0,Signed,67.0,0.0,0.0,JAX,tier_6,0.8271298593879239,0.8271298593879239,3.3085194375516958,9.098428453267164,9.098428453267164,68.65177832919768,8.271298593879239,3.0603804797353185,1.6875,JAX,1
1926,LE,Draymond,Allen,Draymond Allen,DET,True,71,0,1037,3,30,39,37,1,20,1,0,0,0,0,0,0,0,18,13,3,10,1,16,16,Draymond,Allen,3361.0,3359.0,4.0,18.0,Signed,87.0,0.0,0.0,DET,tier_2,29.41176470588235,34.233365477338474,6.750241080038573,27.000964320154292,22.179363548698166,64.60945033751206,0.0,0.09643201542912247,0.0625,DET,1
1929,LOLB,Tarron,Merritt,Tarron Merritt,DET,True,0,0,577,0,20,16,23,0,20,9,0,0,0,0,0,1,0,18,1,0,1,0,16,16,Tarron,Merritt,634.0,632.0,0.0,18.0,Signed,69.0,0.0,0.0,DET,tier_6,4.766031195840554,5.6325823223570195,0.0,6.065857885615252,5.199306759098787,74.52339688041594,1.7331022530329288,1.559792027729636,0.5,DET,2
