Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPerGame,TotalTurnoversPerGame,LBSacksTFLPassDeflPerGame,TacklesPerGame,CBPassDeflPerGame,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1504,MLB,Ventrell,Miller,Ventrell Miller,IND,True,0,33,544,0,18,21,34,0,5,14,31,0,2,0,0,3,0,9,1,0,1,0,15,10,Ventrell,Miller,3366.0,3364.0,9.0,Signed,68.0,0.0,0.0,IND,tier_6,0.13333333333333333,0.13333333333333333,0.3333333333333333,3.466666666666667,0.2,2.5735294117647056,0.7333333333333333,IND,2
1505,RE,Shemar,Turner,Shemar Turner,CHI,True,40,0,883,2,25,34,39,1,5,2,0,0,0,0,0,0,1,0,12,2,4,1,14,14,Shemar,Turner,503.0,501.0,0.0,Signed,84.0,0.0,0.0,CHI,tier_3,1.1428571428571428,0.42857142857142855,1.1428571428571428,4.571428571428571,0.0,0.22650056625141565,0.14285714285714285,CHI,0
1515,MLB,Nick,Bolton,Nick Bolton,KC,True,0,0,1000,0,36,69,90,1,5,42,0,0,0,0,0,1,0,8,1,0,1,0,15,15,Nick,Bolton,230.0,228.0,8.0,Signed,82.0,0.0,0.0,KC,tier_3,0.13333333333333333,0.0,0.2,8.4,0.06666666666666667,4.2,2.7333333333333334,KC,-4
1531,ROLB,Wesley,Bissainthe,Wesley Bissainthe,TEN,True,0,0,426,0,11,9,15,1,5,1,0,0,0,0,0,1,0,29,2,0,0,0,15,5,Wesley,Bissainthe,2943.0,2941.0,29.0,Signed,65.0,0.0,0.0,TEN,tier_6,0.13333333333333333,0.0,0.2,1.7333333333333334,0.06666666666666667,0.2347417840375587,0.0,TEN,0
1536,LOLB,Shawn,Murphy,Shawn Murphy,KC,True,0,6,613,0,8,8,14,1,5,1,6,0,1,0,0,0,0,8,4,0,0,0,15,2,Shawn,Murphy,384.0,382.0,8.0,Signed,69.0,0.0,0.0,KC,tier_6,0.26666666666666666,0.06666666666666667,0.26666666666666666,1.4666666666666666,0.0,0.1631321370309951,0.06666666666666667,KC,0
1543,MLB,Noah,Sewell,Noah Sewell,LAR,True,0,0,796,0,21,57,77,1,5,48,0,0,0,0,0,6,0,23,0,0,1,0,12,12,Noah,Sewell,1367.0,1365.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,0.08333333333333333,0.0,0.5833333333333334,8.166666666666666,0.5,6.030150753768844,3.5,LAR,0
1584,LOLB,Jordan,Smith,Jordan Smith,TEN,True,0,0,344,0,5,3,5,0,5,0,0,0,0,0,0,0,0,29,0,0,0,0,15,3,Jordan,Smith,2434.0,2432.0,29.0,Signed,67.0,0.0,0.0,TEN,tier_6,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,TEN,-3
1608,SS,Marcus,Maye,Marcus Maye,NYJ,True,0,58,1011,0,30,31,45,0,5,21,34,0,2,0,0,6,0,17,1,0,0,0,15,15,Marcus,Maye,1715.0,1713.0,17.0,Signed,73.0,0.0,0.0,NYJ,tier_5,0.06666666666666667,0.13333333333333333,0.4666666666666667,5.0,0.4,2.0771513353115725,1.0,NYJ,1
1636,FS,Terrell,Burgess,Terrell Burgess,LAR,True,0,9,880,0,29,22,30,0,5,10,9,0,1,1,0,4,0,23,0,0,0,0,12,12,Terrell,Burgess,351.0,349.0,23.0,Signed,84.0,0.0,0.0,LAR,tier_3,0.0,0.16666666666666666,0.3333333333333333,4.916666666666667,0.3333333333333333,1.1363636363636365,0.5,LAR,1
1637,CB,Johnny,Dixon,Johnny Dixon,IND,True,0,49,994,0,20,34,52,1,5,23,38,0,2,0,0,8,0,9,0,0,0,0,14,5,Johnny,Dixon,3215.0,3213.0,9.0,Signed,75.0,0.0,0.0,IND,tier_4,0.0,0.14285714285714285,0.5714285714285714,5.142857142857143,0.5714285714285714,2.3138832997987926,1.0714285714285714,IND,0
1646,ROLB,Josh,Allen,Josh Allen,JAX,True,30,0,867,1,18,51,55,0,5,20,0,0,1,0,0,0,0,16,11,2,7,1,14,14,Josh,Allen,47.0,45.0,16.0,Signed,94.0,0.0,0.0,JAX,tier_1,1.2857142857142858,0.35714285714285715,1.2857142857142858,5.214285714285714,0.0,2.306805074971165,1.4285714285714286,JAX,1
1650,DT,Gabriel,Brownlow-Dindy,Gabriel Brownlow-Dindy,JAX,True,0,0,341,0,9,14,17,1,5,0,0,0,0,0,0,0,0,16,9,0,1,0,15,1,Gabriel,Brownlow-Dindy,1872.0,1870.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,0.6666666666666666,0.0,0.6666666666666666,1.7333333333333334,0.0,0.0,0.0,JAX,-2
1686,SS,Jamal,Adams,Jamal Adams,MIA,True,0,47,1259,0,35,36,48,1,5,20,27,0,3,0,0,14,0,11,1,1,0,0,15,15,Jamal,Adams,7.0,5.0,11.0,Signed,78.0,0.0,0.0,MIA,tier_4,0.06666666666666667,0.26666666666666666,1.0,5.533333333333333,0.9333333333333333,1.5885623510722795,0.4,MIA,5
1687,RE,Jeffery,Simmons,Jeffery Simmons,TEN,True,71,0,888,3,20,40,44,0,5,0,0,0,0,0,0,2,0,29,19,3,4,0,14,14,Jeffery,Simmons,2379.0,2377.0,29.0,Signed,97.0,0.0,0.0,TEN,tier_0,1.6428571428571428,0.42857142857142855,1.7857142857142858,4.571428571428571,0.14285714285714285,0.0,-0.14285714285714285,TEN,0
1729,RE,Zaire,Patterson,Zaire Patterson,LAR,True,0,0,310,0,6,11,14,1,5,0,0,0,0,0,0,0,1,23,4,0,2,0,12,7,Zaire,Patterson,756.0,754.0,23.0,Signed,81.0,0.0,0.0,LAR,tier_3,0.5,0.08333333333333333,0.5,1.6666666666666667,0.0,0.0,0.0,LAR,-5
1732,LOLB,Trace,Ford,Trace Ford,TB,True,46,0,770,1,18,12,20,0,5,2,0,0,0,0,0,0,0,5,5,1,4,0,15,4,Trace,Ford,3096.0,3094.0,5.0,Signed,74.0,0.0,0.0,TB,tier_5,0.6,0.13333333333333333,0.6,2.533333333333333,0.0,0.2597402597402597,0.13333333333333333,TB,0
1751,MLB,Gabe,Powers,Gabe Powers,ATL,True,0,14,778,0,26,48,69,0,5,39,14,0,2,0,0,10,0,13,1,0,0,0,12,12,Gabe,Powers,177.0,175.0,13.0,Signed,76.0,0.0,0.0,ATL,tier_4,0.08333333333333333,0.16666666666666666,0.9166666666666666,7.916666666666667,0.8333333333333334,5.012853470437018,2.4166666666666665,ATL,3
1772,CB,Eli,Ricks,Eli Ricks,CAR,True,0,79,1090,0,34,38,52,1,5,25,43,0,3,0,0,13,0,20,0,0,0,0,15,15,Eli,Ricks,263.0,261.0,20.0,Signed,79.0,0.0,0.0,CAR,tier_4,0.0,0.2,0.8666666666666667,5.733333333333333,0.8666666666666667,2.293577981651376,0.8,CAR,1
1789,CB,Jamel,Dean,Jamel Dean,LV,True,0,107,1008,0,33,39,62,0,5,37,40,0,5,2,0,14,0,22,0,0,0,0,15,15,Jamel,Dean,635.0,633.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,0.0,0.4666666666666667,0.9333333333333333,6.333333333333333,0.9333333333333333,3.670634920634921,1.5333333333333334,LV,2
1836,MLB,Tremaine,Edmunds,Tremaine Edmunds,BUF,True,0,0,748,0,25,68,73,0,5,48,0,0,0,0,0,2,0,2,1,0,1,0,11,11,Tremaine,Edmunds,725.0,723.0,2.0,Signed,87.0,0.0,0.0,BUF,tier_2,0.18181818181818182,0.0,0.36363636363636365,8.909090909090908,0.18181818181818182,6.417112299465241,4.181818181818182,BUF,-3
1837,CB,Jakailin,Johnson,Jakailin Johnson,TEN,True,0,86,1018,0,19,31,43,1,5,26,63,0,3,0,0,10,0,29,1,0,0,0,15,3,Jakailin,Johnson,1459.0,1457.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,0.06666666666666667,0.2,0.7333333333333333,4.133333333333334,0.6666666666666666,2.5540275049115913,1.0666666666666667,TEN,-1
1843,LE,Montez,Sweat,Montez Sweat,PHI,True,0,0,359,0,14,3,21,1,5,1,0,0,0,0,0,0,0,12,10,1,3,0,10,10,Montez,Sweat,2544.0,2542.0,12.0,Signed,86.0,0.0,0.0,PHI,tier_2,1.3,0.1,1.3,3.5,0.0,0.2785515320334262,0.1,PHI,-3
1862,CB,Eric,Stokes,Eric Stokes,ATL,True,0,32,1095,0,28,47,60,0,5,28,32,0,1,0,0,7,0,13,1,0,0,0,15,9,Eric,Stokes,2516.0,2514.0,13.0,Signed,80.0,0.0,0.0,ATL,tier_3,0.06666666666666667,0.06666666666666667,0.5333333333333333,5.866666666666666,0.4666666666666667,2.5570776255707766,1.4,ATL,-4
1870,SS,Donovan,McMillon,Donovan McMillon,TEN,True,0,0,476,0,9,10,20,0,5,4,0,0,0,0,0,2,0,29,0,0,1,0,15,5,Donovan,McMillon,2357.0,2355.0,29.0,Signed,70.0,0.0,0.0,TEN,tier_5,0.06666666666666667,0.0,0.2,1.9333333333333333,0.13333333333333333,0.8403361344537815,0.13333333333333333,TEN,-2
1873,LE,George,Karlaftis,George Karlaftis,TB,True,22,0,997,1,20,46,44,0,5,0,0,0,0,0,0,0,0,5,12,2,10,0,15,15,George,Karlaftis,3339.0,3337.0,5.0,Signed,96.0,0.0,0.0,TB,tier_0,1.4666666666666666,0.2,1.4666666666666666,4.266666666666667,0.0,0.0,0.0,TB,-4
1882,SS,Nick,Cross,Nick Cross,KC,True,0,61,869,0,23,24,32,0,5,19,42,0,2,0,0,0,0,8,0,0,0,0,12,12,Nick,Cross,3110.0,3108.0,8.0,Signed,75.0,0.0,0.0,KC,tier_4,0.0,0.16666666666666666,0.0,4.583333333333333,0.0,2.186421173762946,1.5833333333333333,KC,-2
1893,SS,Ray,Thornton III,Ray Thornton III,LV,True,0,39,1060,0,28,38,56,0,5,21,23,0,3,0,0,9,0,22,0,1,0,0,15,15,Ray,Thornton III,1600.0,1598.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,0.0,0.26666666666666666,0.6,5.6,0.6,1.9811320754716981,0.8,LV,4
1898,ROLB,Enai,White,Enai White,IND,True,0,0,460,0,9,8,14,1,5,3,0,0,0,0,0,1,0,9,4,0,1,0,15,2,Enai,White,3049.0,3047.0,9.0,Signed,69.0,0.0,0.0,IND,tier_6,0.3333333333333333,0.0,0.4,1.5333333333333334,0.06666666666666667,0.6521739130434783,0.13333333333333333,IND,1
1954,MLB,Osman,Savage,Osman Savage,ARI,True,0,0,1220,0,39,59,88,1,5,30,0,0,0,0,0,15,0,6,4,1,1,0,14,3,Osman,Savage,3718.0,3716.0,6.0,Signed,74.0,0.0,0.0,ARI,tier_5,0.35714285714285715,0.07142857142857142,1.4285714285714286,9.071428571428571,1.0714285714285714,2.459016393442623,1.0714285714285714,ARI,10
1970,SS,R.J.,Moten,R.J. Moten,CIN,True,0,50,1099,0,37,32,48,1,5,25,25,0,2,1,0,7,1,1,0,0,0,0,15,15,R.J.,Moten,1680.0,1678.0,1.0,Signed,73.0,0.0,0.0,CIN,tier_5,0.0,0.26666666666666666,0.4666666666666667,5.666666666666667,0.4666666666666667,2.2747952684258417,1.2,CIN,6
1977,CB,Jaylon,Johnson,Jaylon Johnson,NYJ,True,0,126,757,0,14,38,44,0,5,33,41,0,4,1,0,7,0,17,0,0,0,0,12,12,Jaylon,Johnson,1379.0,1377.0,17.0,Signed,88.0,0.0,0.0,NYJ,tier_2,0.0,0.4166666666666667,0.5833333333333334,4.833333333333333,0.5833333333333334,4.359313077939234,2.1666666666666665,NYJ,-3
1979,FS,Julian,Blackmon,Julian Blackmon,IND,True,0,14,1107,0,30,26,40,0,5,21,14,0,1,1,0,5,0,9,0,0,0,0,15,15,Julian,Blackmon,203.0,201.0,9.0,Signed,82.0,0.0,0.0,IND,tier_3,0.0,0.13333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,1.8970189701897018,1.0666666666666667,IND,-1
1999,DT,DeForest,Buckner,DeForest Buckner,IND,True,1,0,985,1,33,26,32,0,5,1,0,0,0,0,0,2,0,9,10,1,3,0,15,15,DeForest,Buckner,344.0,342.0,9.0,Signed,85.0,0.0,0.0,IND,tier_2,0.8666666666666667,0.13333333333333333,1.0,4.333333333333333,0.13333333333333333,0.10152284263959391,-0.06666666666666667,IND,-2
2021,CB,Bryce,Hall,Bryce Hall,NYJ,True,0,9,710,0,16,30,41,0,5,29,8,0,2,0,0,8,0,17,0,0,0,0,11,11,Bryce,Hall,1040.0,1038.0,17.0,Signed,81.0,0.0,0.0,NYJ,tier_3,0.0,0.18181818181818182,0.7272727272727273,5.181818181818182,0.7272727272727273,4.084507042253521,1.9090909090909092,NYJ,-5
2022,CB,Cadron,Charles,Cadron Charles,MIA,True,0,52,723,0,17,11,21,0,5,10,34,0,2,0,0,7,0,11,0,0,0,0,15,1,Cadron,Charles,2604.0,2602.0,11.0,Signed,70.0,0.0,0.0,MIA,tier_5,0.0,0.13333333333333333,0.4666666666666667,2.533333333333333,0.4666666666666667,1.3831258644536653,0.2,MIA,2
2023,MLB,Kadofi,Wright,Kadofi Wright,MIA,True,0,0,1118,0,20,44,56,1,5,18,0,0,0,0,0,6,0,11,1,0,1,0,15,1,Kadofi,Wright,3393.0,3391.0,11.0,Signed,83.0,0.0,0.0,MIA,tier_3,0.13333333333333333,0.0,0.5333333333333333,5.066666666666666,0.4,1.6100178890876566,0.8,MIA,-4
2111,MLB,Bobby,Okereke,Bobby Okereke,LV,True,0,47,1281,0,38,73,96,1,5,40,30,0,3,0,0,6,0,22,1,1,0,0,15,1,Bobby,Okereke,1985.0,1983.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,0.06666666666666667,0.26666666666666666,0.4666666666666667,8.933333333333334,0.4,3.12256049960968,2.2666666666666666,LV,4
2153,RE,Lebbeus,Overton,Lebbeus Overton,CIN,True,0,0,956,0,24,26,39,0,5,3,0,0,0,0,0,1,0,1,14,1,4,0,15,13,Lebbeus,Overton,2000.0,1998.0,1.0,Signed,74.0,1.0,0.0,CIN,tier_5,1.2,0.06666666666666667,1.2666666666666666,4.2,0.06666666666666667,0.3138075313807531,0.13333333333333333,CIN,0
2161,LOLB,Stephen,Herron,Stephen Herron,KC,True,0,0,401,0,4,4,5,0,5,3,0,0,0,0,0,0,0,8,0,0,0,0,15,2,Stephen,Herron,235.0,233.0,8.0,Signed,66.0,0.0,0.0,KC,tier_6,0.0,0.0,0.0,0.6,0.0,0.7481296758104738,0.2,KC,-3
2163,LE,Dre'Mont,Jones,Dre'Mont Jones,TEN,True,0,0,834,0,24,32,41,1,5,0,0,0,0,0,0,0,0,29,16,2,7,0,15,15,Dre'Mont,Jones,1421.0,1419.0,29.0,Signed,74.0,0.0,0.0,TEN,tier_5,1.5333333333333334,0.13333333333333333,1.5333333333333334,4.333333333333333,0.0,0.0,0.0,TEN,3
2195,DT,Vita,Vea,Vita Vea,TB,True,0,0,862,0,22,25,30,1,5,0,0,0,0,0,0,0,0,5,10,0,7,0,15,15,Vita,Vea,2706.0,2704.0,5.0,Signed,79.0,0.0,0.0,TB,tier_4,1.1333333333333333,0.0,1.1333333333333333,3.466666666666667,0.0,0.0,0.0,TB,-1
2218,MLB,Elijah,Winston,Elijah Winston,ATL,True,0,0,398,0,5,12,17,0,5,5,0,0,0,0,0,2,0,13,0,0,0,0,15,5,Elijah,Winston,162.0,160.0,13.0,Signed,72.0,0.0,0.0,ATL,tier_5,0.0,0.0,0.13333333333333333,1.4666666666666666,0.13333333333333333,1.256281407035176,0.2,ATL,-5
2222,SS,Grant,Delpit,Grant Delpit,CHI,True,0,107,1090,0,26,42,57,0,5,28,58,0,3,1,0,13,0,0,0,0,0,0,15,15,Grant,Delpit,642.0,640.0,0.0,Signed,85.0,0.0,0.0,CHI,tier_2,0.0,0.26666666666666666,0.8666666666666667,5.533333333333333,0.8666666666666667,2.5688073394495414,1.0,CHI,2
2249,LOLB,B.J.,Ojulari,B.J. Ojulari,NYJ,True,0,0,516,0,15,12,21,0,5,12,0,0,0,0,0,3,0,17,2,0,1,0,15,11,B.J.,Ojulari,3269.0,3267.0,17.0,Signed,69.0,0.0,0.0,NYJ,tier_6,0.2,0.0,0.4,2.4,0.2,2.3255813953488373,0.6,NYJ,1
2250,DT,Miles,Jackson,Miles Jackson,CIN,True,4,0,662,1,13,14,19,1,5,0,0,0,0,0,0,0,0,1,4,1,3,0,15,4,Miles,Jackson,3261.0,3259.0,1.0,Signed,70.0,0.0,0.0,CIN,tier_5,0.4666666666666667,0.13333333333333333,0.4666666666666667,2.1333333333333333,0.0,0.0,0.0,CIN,-2
2263,CB,Jordan,Hancock,Jordan Hancock,KC,True,0,48,1014,0,17,22,37,0,5,15,29,0,2,1,0,13,0,8,0,0,0,0,15,4,Jordan,Hancock,28.0,26.0,8.0,Signed,72.0,0.0,0.0,KC,tier_5,0.0,0.2,0.8666666666666667,3.6,0.8666666666666667,1.4792899408284024,0.13333333333333333,KC,4
2297,FS,Kamren,Curl,Kamren Curl,WAS,True,0,68,968,0,23,26,36,0,5,17,24,0,4,1,0,7,0,25,0,0,0,0,13,13,Kamren,Curl,563.0,561.0,25.0,Signed,83.0,0.0,0.0,WAS,tier_3,0.0,0.38461538461538464,0.5384615384615384,4.538461538461538,0.5384615384615384,1.756198347107438,0.7692307692307693,WAS,2
2304,SS,Anthony,Beavers Jr.,Anthony Beavers Jr.,LV,True,0,0,351,0,1,6,10,0,5,5,0,0,0,0,0,1,0,22,0,0,0,0,15,1,Anthony,Beavers Jr.,3017.0,3015.0,22.0,Signed,62.0,0.0,0.0,LV,tier_6,0.0,0.0,0.06666666666666667,0.7333333333333333,0.06666666666666667,1.4245014245014245,0.26666666666666666,LV,-1
2316,CB,Khamauri,Rogers,Khamauri Rogers,TB,True,0,0,447,0,15,22,29,1,5,12,0,0,0,0,0,5,0,5,0,0,0,0,14,2,Khamauri,Rogers,701.0,699.0,5.0,Signed,74.0,0.0,0.0,TB,tier_5,0.0,0.0,0.35714285714285715,3.142857142857143,0.35714285714285715,2.684563758389262,0.5,TB,-2
2349,LE,Dexter,Lawrence II,Dexter Lawrence II,NYG,True,0,0,646,0,11,29,33,1,5,1,0,0,0,0,0,0,0,15,12,0,4,0,10,10,Dexter,Lawrence II,1556.0,1554.0,15.0,Signed,80.0,0.0,0.0,NYG,tier_3,1.6,0.0,1.6,4.4,0.0,0.15479876160990713,0.1,NYG,2
2356,CB,Max,Williams,Max Williams,CIN,True,0,44,553,0,6,9,17,0,5,12,31,0,2,0,0,9,0,1,0,0,0,0,15,2,Max,Williams,1711.0,1709.0,1.0,Signed,63.0,0.0,0.0,CIN,tier_6,0.0,0.13333333333333333,0.6,1.5333333333333334,0.6,2.1699819168173597,0.2,CIN,2
2369,FS,Jevon,Holland,Jevon Holland,MIA,True,0,14,1098,0,29,36,47,1,5,26,14,0,1,1,0,5,0,11,0,0,0,0,15,15,Jevon,Holland,1198.0,1196.0,11.0,Signed,80.0,0.0,0.0,MIA,tier_3,0.0,0.13333333333333333,0.3333333333333333,5.066666666666666,0.3333333333333333,2.3679417122040074,1.4,MIA,1
2388,DT,Kenny,Clark,Kenny Clark,JAX,True,0,0,655,0,14,27,29,0,5,0,0,0,0,0,0,0,0,16,8,0,5,0,14,14,Kenny,Clark,464.0,462.0,16.0,Signed,86.0,0.0,0.0,JAX,tier_2,0.9285714285714286,0.0,0.9285714285714286,3.0714285714285716,0.0,0.0,0.0,JAX,-5
2393,ROLB,Cody,Barton,Cody Barton,ATL,True,0,0,570,0,16,23,36,0,5,15,0,0,0,0,0,1,0,13,0,0,0,0,14,2,Cody,Barton,145.0,143.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.07142857142857142,3.7142857142857144,0.07142857142857142,2.631578947368421,1.0,ATL,2
2519,CB,Tony,Mitchell,Tony Mitchell,MIA,True,0,57,988,0,22,32,48,1,5,42,31,0,3,1,0,21,0,11,0,0,0,0,15,15,Tony,Mitchell,851.0,849.0,11.0,Signed,78.0,1.0,0.0,MIA,tier_4,0.0,0.26666666666666666,1.4,4.666666666666667,1.4,4.251012145748987,1.4,MIA,3
2557,MLB,Edeufan,Ulofoshio,Edeufan Ulofoshio,LV,True,0,51,850,0,36,50,65,1,5,37,28,0,3,0,0,9,0,22,3,0,1,0,15,15,Edeufan,Ulofoshio,3212.0,3210.0,22.0,Signed,80.0,0.0,0.0,LV,tier_3,0.26666666666666666,0.2,0.8666666666666667,6.733333333333333,0.6,4.352941176470588,1.8666666666666667,LV,2
2604,SS,Kolby,Harvell-Peel,Kolby Harvell-Peel,TEN,True,0,6,672,0,18,27,41,1,5,13,6,0,1,0,0,7,0,29,0,0,1,0,15,3,Kolby,Harvell-Peel,3372.0,3370.0,29.0,Signed,71.0,0.0,0.0,TEN,tier_5,0.06666666666666667,0.06666666666666667,0.5333333333333333,3.933333333333333,0.4666666666666667,1.9345238095238095,0.4,TEN,1
2629,FS,Jacoby,Mathews,Jacoby Mathews,TB,True,0,0,260,0,5,5,8,0,5,1,0,0,0,0,0,0,0,5,0,0,0,0,15,2,Jacoby,Mathews,1999.0,1997.0,5.0,Signed,67.0,0.0,0.0,TB,tier_6,0.0,0.0,0.0,0.8666666666666667,0.0,0.38461538461538464,0.06666666666666667,TB,-1
2660,DT,Tyler,Davis,Tyler Davis,TEN,True,0,0,756,0,20,24,27,0,5,0,0,0,0,0,0,0,0,29,10,0,5,0,12,12,Tyler,Davis,3190.0,3188.0,29.0,Signed,81.0,0.0,0.0,TEN,tier_3,1.25,0.0,1.25,3.9166666666666665,0.0,0.0,0.0,TEN,0
2689,DT,Derrick,Nnadi,Derrick Nnadi,KC,True,34,0,819,1,17,30,39,0,5,0,0,0,0,0,0,1,0,8,18,2,1,0,15,15,Derrick,Nnadi,1955.0,1953.0,8.0,Signed,84.0,0.0,0.0,KC,tier_3,1.2666666666666666,0.2,1.3333333333333333,3.7333333333333334,0.06666666666666667,0.0,-0.06666666666666667,KC,4
2719,DT,Da'Ron,Payne,Da'Ron Payne,WAS,True,9,0,931,1,23,35,40,0,5,1,0,1,0,0,0,0,0,25,14,1,4,0,14,14,Da'Ron,Payne,2056.0,2054.0,25.0,Signed,83.0,0.0,0.0,WAS,tier_3,1.2857142857142858,0.21428571428571427,1.2857142857142858,4.5,0.0,0.10741138560687433,0.07142857142857142,WAS,4
2745,CB,Nate,Wiggins,Nate Wiggins,LAR,True,0,0,647,0,6,15,24,1,5,14,0,0,0,0,0,6,0,23,0,0,0,0,15,3,Nate,Wiggins,294.0,292.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,0.0,0.0,0.4,2.0,0.4,2.1638330757341575,0.5333333333333333,LAR,-3
2748,RE,David,Ojabo,David Ojabo,PHI,True,0,0,330,0,7,5,7,1,5,0,0,0,0,0,0,0,0,12,5,0,1,0,10,10,David,Ojabo,2480.0,2478.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,0.6,0.0,0.6,1.4,0.0,0.0,0.0,PHI,-3
2754,CB,Malachi,Moore,Malachi Moore,MIA,True,0,21,666,0,14,25,42,1,5,21,21,0,1,0,0,5,0,11,0,0,0,0,10,9,Malachi,Moore,3291.0,3289.0,11.0,Signed,74.0,0.0,0.0,MIA,tier_5,0.0,0.1,0.5,5.6,0.5,3.153153153153153,1.6,MIA,0
2781,MLB,Devin,White,Devin White,TB,True,61,0,993,2,32,55,74,1,5,35,0,0,0,0,0,8,1,5,4,2,2,1,14,8,Devin,White,2804.0,2802.0,5.0,Signed,80.0,0.0,0.0,TB,tier_3,0.42857142857142855,0.42857142857142855,1.0,7.571428571428571,0.5714285714285714,3.5246727089627394,1.9285714285714286,TB,4
2819,CB,Terrance,Brooks,Terrance Brooks,NYJ,True,0,9,719,0,6,31,39,0,5,25,9,0,1,0,0,8,0,17,1,0,0,0,10,3,Terrance,Brooks,2704.0,2702.0,17.0,Signed,77.0,0.0,0.0,NYJ,tier_4,0.1,0.1,0.9,4.5,0.8,3.477051460361613,1.7,NYJ,-1
2826,FS,Xavier,McKinney,Xavier McKinney,NYG,True,0,27,887,0,27,22,31,0,5,14,27,0,1,0,0,4,0,15,0,0,0,0,12,12,Xavier,McKinney,1756.0,1754.0,15.0,Signed,85.0,0.0,0.0,NYG,tier_2,0.0,0.08333333333333333,0.3333333333333333,4.833333333333333,0.3333333333333333,1.5783540022547913,0.8333333333333334,NYG,-2
2902,DT,Joshua,White,Joshua White,KC,True,0,0,329,0,9,12,14,0,5,0,0,0,0,0,0,0,0,8,2,0,0,0,15,2,Joshua,White,1399.0,1397.0,8.0,Signed,78.0,0.0,0.0,KC,tier_4,0.13333333333333333,0.0,0.13333333333333333,1.5333333333333334,0.0,0.0,0.0,KC,-7
2904,ROLB,Chris,Braswell,Chris Braswell,PHI,True,35,0,481,1,19,2,21,1,5,2,0,0,0,0,0,0,0,12,6,1,6,1,11,11,Chris,Braswell,2439.0,2437.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,1.0909090909090908,0.2727272727272727,1.0909090909090908,3.6363636363636362,0.0,0.4158004158004158,0.18181818181818182,PHI,3
2942,CB,Andre,Stewart,Andre Stewart,NE,True,24,36,442,1,12,14,21,1,5,10,28,0,2,1,0,2,0,21,0,1,0,0,12,2,Andre,Stewart,366.0,364.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,0.0,0.4166666666666667,0.16666666666666666,2.75,0.16666666666666666,2.262443438914027,0.6666666666666666,NE,3
3033,DT,Jeffrey,M'ba,Jeffrey M'ba,LAR,True,40,0,1021,1,15,34,48,1,5,0,0,0,0,0,0,0,0,23,16,2,4,0,15,15,Jeffrey,M'ba,2809.0,2807.0,23.0,Signed,75.0,0.0,0.0,LAR,tier_4,1.3333333333333333,0.2,1.3333333333333333,4.2,0.0,0.0,0.0,LAR,6
3305,CB,D.J.,Reed Jr,D.J. Reed Jr,SEA,True,0,30,1053,0,23,31,45,0,5,25,30,0,1,0,0,9,0,27,0,0,0,0,15,15,D.J.,Reed Jr,2185.0,2183.0,27.0,Signed,83.0,0.0,0.0,SEA,tier_3,0.0,0.06666666666666667,0.6,4.533333333333333,0.6,2.3741690408357075,1.0666666666666667,SEA,-2
3306,DT,Tim,Settle,Tim Settle,SEA,True,0,0,1039,0,17,43,50,0,5,3,0,0,0,0,0,1,0,27,16,1,4,0,15,15,Tim,Settle,2347.0,2345.0,27.0,Signed,83.0,0.0,0.0,SEA,tier_3,1.3333333333333333,0.06666666666666667,1.4,4.466666666666667,0.06666666666666667,0.28873917228103946,0.13333333333333333,SEA,1
3307,CB,Jalyn,Armour-Davis,Jalyn Armour-Davis,SEA,True,0,0,532,0,13,15,24,0,5,9,0,0,0,0,0,7,0,27,0,0,0,0,11,5,Jalyn,Armour-Davis,3250.0,3248.0,27.0,Signed,72.0,0.0,0.0,SEA,tier_5,0.0,0.0,0.6363636363636364,3.3636363636363638,0.6363636363636364,1.6917293233082706,0.18181818181818182,SEA,2
