Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPerGame,ScrimmageTDsPerGame,TeamName_y,SkillPointOff
4115,QB,Zach,Wilson,Zach Wilson,PHI,347,3597,0,4,0,0,972,0,True,279,55,546,17,0,0,1,5,20,82,1,0,0,52,24,0,15,15,5,12,2,Zach,Wilson,2899.0,2897.0,12.0,Signed,78.0,0.0,0.0,PHI,tier_4,23.133333333333333,0.13333333333333333,,
4116,QB,Graham,Mertz,Graham Mertz,SF,0,0,0,0,0,0,72,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,2,0,14,0,Graham,Mertz,608.0,606.0,14.0,Signed,62.0,0.0,0.0,SF,tier_6,0.0,0.0,,
4117,HB,Alton,McCaskill,Alton McCaskill,SF,637,0,0,182,66,27,509,57,True,0,154,0,0,11,0,2,5,72,0,9,0,0,0,0,0,15,7,0,14,5,Alton,McCaskill,1199.0,1197.0,14.0,Signed,72.0,0.0,0.0,SF,tier_5,46.86666666666667,0.3333333333333333,SF,3.0
4119,HB,Josh,Jacobs,Josh Jacobs,LV,848,0,2,298,188,17,583,194,True,0,207,0,0,25,0,6,5,66,0,15,0,0,0,0,1,15,15,6,22,4,Josh,Jacobs,1320.0,1318.0,22.0,Signed,81.0,0.0,0.0,LV,tier_3,69.06666666666666,0.3333333333333333,LV,-3.0
4121,HB,Blake,Corum,Blake Corum,LV,6,0,0,0,15,15,216,6,True,0,2,0,0,1,0,0,5,4,0,1,0,0,0,0,0,15,1,0,22,1,Blake,Corum,3722.0,3720.0,22.0,Signed,69.0,0.0,0.0,LV,tier_6,1.4,0.06666666666666667,LV,0.0
4122,TE,Brenton,Strange,Brenton Strange,LV,0,0,0,0,238,24,592,105,True,0,0,0,0,24,0,0,5,0,0,1,0,0,0,0,1,14,3,0,22,0,Brenton,Strange,2617.0,2615.0,22.0,Signed,66.0,0.0,0.0,LV,tier_6,17.0,0.07142857142857142,LV,1.0
4123,TE,Travis,Kelce,Travis Kelce,LV,0,0,2,0,491,25,838,231,True,0,0,0,0,46,0,0,5,0,0,3,0,0,0,0,4,13,13,1,22,0,Travis,Kelce,1476.0,1474.0,22.0,Signed,71.0,0.0,0.0,LV,tier_5,37.76923076923077,0.3076923076923077,LV,4.0
4124,WR,Lynn,Bowden Jr,Lynn Bowden Jr,LV,16,0,5,0,759,26,933,286,True,0,7,0,0,63,0,0,5,4,0,0,0,0,0,0,2,15,15,3,22,0,Lynn,Bowden Jr,249.0,247.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,51.666666666666664,0.13333333333333333,LV,-4.0
4125,QB,Sam,Huard,Sam Huard,LV,211,3508,0,42,0,0,983,0,True,327,49,543,14,0,0,1,5,37,26,3,0,0,40,20,0,15,15,3,22,1,Sam,Huard,402.0,400.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,14.066666666666666,0.06666666666666667,,
4126,WR,Tyler,Morris,Tyler Morris,LV,33,0,1,0,786,26,851,335,True,0,9,0,0,70,0,0,5,4,0,0,0,0,0,0,4,15,15,0,22,0,Tyler,Morris,392.0,390.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,54.6,0.26666666666666666,LV,-1.0
4128,QB,Caleb,Holstein,Caleb Holstein,LV,0,0,0,0,0,0,65,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,1,0,22,0,Caleb,Holstein,1436.0,1434.0,22.0,Signed,65.0,0.0,0.0,LV,tier_6,0.0,0.0,,
4129,TE,Levi,Gazarek,Levi Gazarek,SF,4,0,0,0,25,13,204,9,True,0,1,0,0,5,0,0,5,4,0,0,0,0,0,0,0,15,2,0,14,0,Levi,Gazarek,945.0,943.0,14.0,Signed,58.0,0.0,0.0,SF,tier_6,1.9333333333333333,0.0,SF,0.0
4130,TE,Luke,Ford,Luke Ford,SF,44,0,2,21,103,16,647,60,True,0,10,0,0,14,0,1,5,24,0,1,0,0,0,0,1,15,2,0,14,1,Luke,Ford,3169.0,3167.0,14.0,Signed,61.0,0.0,0.0,SF,tier_6,9.8,0.13333333333333333,SF,0.0
4131,WR,Miles,Boykin,Miles Boykin,SF,0,0,0,0,0,0,54,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,2,0,14,0,Miles,Boykin,256.0,254.0,14.0,Signed,72.0,0.0,0.0,SF,tier_5,0.0,0.0,SF,-2.0
4132,WR,Brandon,Inniss,Brandon Inniss,SF,3,0,0,0,623,27,540,253,True,0,1,0,0,51,0,0,5,3,0,0,0,0,0,0,1,11,11,0,14,0,Brandon,Inniss,297.0,295.0,14.0,Signed,75.0,0.0,0.0,SF,tier_4,56.90909090909091,0.09090909090909091,SF,-2.0
4133,QB,Lamar,Jackson,Lamar Jackson,BAL,505,3816,0,200,0,0,993,0,True,326,82,509,11,0,0,6,5,62,58,10,0,0,23,26,0,15,15,5,24,5,Lamar,Jackson,1312.0,1310.0,24.0,Signed,88.0,0.0,0.0,BAL,tier_2,33.666666666666664,0.3333333333333333,,
4136,TE,Mark,Andrews,Mark Andrews,BAL,0,0,0,0,703,26,914,287,True,0,0,0,0,60,0,0,5,0,0,3,0,0,0,0,6,13,13,0,24,0,Mark,Andrews,75.0,73.0,24.0,Signed,86.0,0.0,0.0,BAL,tier_2,54.07692307692308,0.46153846153846156,BAL,3.0
4139,WR,Rashod,Bateman,Rashod Bateman,BAL,2,0,0,0,945,58,988,356,True,0,2,0,0,67,0,0,5,3,0,0,0,0,0,0,4,15,15,0,24,0,Rashod,Bateman,151.0,149.0,24.0,Signed,92.0,0.0,0.0,BAL,tier_1,63.13333333333333,0.26666666666666666,BAL,-3.0
4141,QB,Arch,Manning,Arch Manning,LAR,141,3998,0,2,0,0,1016,0,True,347,46,557,15,0,0,0,5,6,56,1,0,0,50,25,0,15,15,6,23,3,Arch,Manning,381.0,379.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,9.4,0.2,,
4142,TE,Duce,Robinson,Duce Robinson,LAR,0,0,4,0,749,56,1060,340,True,0,0,0,0,62,0,0,5,0,0,1,0,0,0,0,4,14,14,0,23,0,Duce,Robinson,1702.0,1700.0,23.0,Signed,78.0,0.0,0.0,LAR,tier_4,53.5,0.2857142857142857,LAR,3.0
4143,WR,Shaleak,Knotts,Shaleak Knotts,LAR,0,0,0,0,203,26,242,73,True,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,13,4,0,23,0,Shaleak,Knotts,1971.0,1969.0,23.0,Signed,67.0,0.0,0.0,LAR,tier_6,15.615384615384615,0.0,LAR,0.0
4144,HB,Sedirck,Irvin Jr,Sedirck Irvin Jr,LAR,309,0,0,45,116,20,427,62,True,0,102,0,0,14,0,2,5,30,0,2,0,0,0,0,0,15,4,1,23,3,Sedirck,Irvin Jr,614.0,612.0,23.0,Signed,70.0,0.0,0.0,LAR,tier_5,28.333333333333332,0.2,LAR,2.0
4145,QB,Emory,Jones,Emory Jones,LAR,0,0,0,0,0,0,61,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,1,0,23,0,Emory,Jones,3283.0,3281.0,23.0,Signed,69.0,0.0,0.0,LAR,tier_6,0.0,0.0,,
4146,WR,Courtland,Sutton,Courtland Sutton,DEN,3,0,2,0,467,26,634,152,True,0,1,0,0,36,0,0,5,3,0,0,0,0,0,0,2,11,11,0,3,0,Courtland,Sutton,2539.0,2537.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,42.72727272727273,0.18181818181818182,DEN,-2.0
4147,TE,Noah,Fant,Noah Fant,DEN,0,0,0,0,866,27,1089,411,True,0,0,0,0,83,0,0,5,0,0,5,0,0,0,0,9,15,15,0,3,0,Noah,Fant,789.0,787.0,3.0,Signed,88.0,0.0,0.0,DEN,tier_2,57.733333333333334,0.6,DEN,8.0
4148,HB,Javonte,Williams,Javonte Williams,DEN,1176,0,1,375,272,20,687,212,True,0,281,0,0,28,0,10,5,58,0,13,0,0,0,0,1,14,14,0,3,7,Javonte,Williams,2845.0,2843.0,3.0,Signed,96.0,0.0,0.0,DEN,tier_0,103.42857142857143,0.5714285714285714,DEN,-3.0
4150,WR,Gabriel,Davis,Gabriel Davis,DEN,4,0,0,0,804,25,1013,316,True,0,1,0,0,62,0,0,5,4,0,0,0,0,0,0,1,15,15,0,3,0,Gabriel,Davis,606.0,604.0,3.0,Signed,81.0,0.0,0.0,DEN,tier_3,53.86666666666667,0.06666666666666667,DEN,-6.0
4151,WR,Quentin,Johnston,Quentin Johnston,DEN,0,0,0,0,71,29,77,21,True,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,10,1,1,3,0,Quentin,Johnston,3666.0,3664.0,3.0,Signed,69.0,0.0,0.0,DEN,tier_6,7.1,0.0,DEN,0.0
4152,HB,Trevor,Etienne,Trevor Etienne,LAC,295,0,1,0,319,21,622,200,True,0,108,0,0,40,0,0,5,4,0,4,0,0,0,0,1,15,15,0,7,1,Trevor,Etienne,271.0,269.0,7.0,Signed,76.0,0.0,0.0,LAC,tier_4,40.93333333333333,0.13333333333333333,LAC,-2.0
4153,TE,Brevin,Jordan,Brevin Jordan,LAC,0,0,1,0,47,11,437,36,True,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,15,2,0,7,0,Brevin,Jordan,1441.0,1439.0,7.0,Signed,69.0,0.0,0.0,LAC,tier_6,3.1333333333333333,0.0,LAC,0.0
4154,TE,Ryan,Otton,Ryan Otton,LAC,0,0,3,0,688,27,1073,303,True,0,0,0,0,67,0,0,5,0,0,0,0,0,0,0,5,15,15,0,7,0,Ryan,Otton,1159.0,1157.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,45.86666666666667,0.3333333333333333,LAC,4.0
4155,TE,Miles,Campbell,Miles Campbell,DAL,0,0,0,0,40,10,375,30,True,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,15,4,0,10,0,Miles,Campbell,2197.0,2195.0,10.0,Signed,66.0,0.0,0.0,DAL,tier_6,2.6666666666666665,0.0,DAL,0.0
4156,HB,Kaytron,Allen,Kaytron Allen,LAC,638,0,1,175,121,15,478,127,True,0,175,0,0,21,0,4,5,65,0,6,0,0,0,0,0,15,15,0,7,4,Kaytron,Allen,2095.0,2093.0,7.0,Signed,77.0,0.0,0.0,LAC,tier_4,50.6,0.26666666666666666,LAC,1.0
4157,TE,Jalen,Wydermyer,Jalen Wydermyer,WAS,0,0,3,0,545,39,1030,236,True,0,0,0,0,53,0,0,5,0,0,7,0,0,0,0,1,15,15,0,25,0,Jalen,Wydermyer,3350.0,3348.0,25.0,Signed,73.0,0.0,0.0,WAS,tier_5,36.333333333333336,0.06666666666666667,WAS,1.0
4158,FB,Austin,Thomas,Austin Thomas,LAC,0,0,0,0,2,2,261,3,True,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,15,2,0,7,0,Austin,Thomas,3664.0,3662.0,7.0,Signed,72.0,1.0,0.0,LAC,tier_5,0.13333333333333333,0.06666666666666667,,
4159,QB,Matthew,Stafford,Matthew Stafford,LAC,49,1758,0,0,0,0,473,0,True,170,16,273,9,0,0,0,5,4,28,0,0,0,14,11,0,15,7,1,7,0,Matthew,Stafford,2487.0,2485.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,3.2666666666666666,0.0,,
4160,WR,A.J.,Brown,A.J. Brown,TEN,0,0,1,0,665,53,626,261,True,0,0,0,0,49,0,0,5,0,0,0,0,0,0,0,7,15,15,0,29,0,A.J.,Brown,301.0,299.0,29.0,Signed,83.0,0.0,0.0,TEN,tier_3,44.333333333333336,0.4666666666666667,TEN,1.0
4161,TE,Briley,Moore,Briley Moore,TEN,0,0,4,0,455,23,1010,197,True,0,0,0,0,47,0,0,5,0,0,3,0,0,0,0,4,15,15,0,29,0,Briley,Moore,1851.0,1849.0,29.0,Signed,69.0,0.0,0.0,TEN,tier_6,30.333333333333332,0.26666666666666666,TEN,3.0
4162,WR,Treylon,Burks,Treylon Burks,TEN,6,0,0,0,1045,85,888,473,True,0,2,0,0,70,0,0,5,3,0,1,0,0,0,0,9,14,14,0,29,0,Treylon,Burks,3329.0,3327.0,29.0,Signed,89.0,0.0,0.0,TEN,tier_2,75.07142857142857,0.6428571428571429,TEN,6.0
4163,WR,Amarion,Brown,Amarion Brown,TEN,0,0,0,0,237,25,136,69,True,0,0,0,0,18,0,0,5,0,0,0,0,0,0,0,3,13,2,0,29,0,Amarion,Brown,2967.0,2965.0,29.0,Signed,69.0,0.0,0.0,TEN,tier_6,18.23076923076923,0.23076923076923078,TEN,1.0
4164,WR,Brandon,Aiyuk,Brandon Aiyuk,TEN,3,0,1,0,766,53,892,316,True,0,1,0,0,58,0,0,5,3,0,2,0,0,0,0,3,15,15,0,29,0,Brandon,Aiyuk,26.0,24.0,29.0,Signed,87.0,0.0,0.0,TEN,tier_2,51.266666666666666,0.2,TEN,-5.0
4165,HB,Cam,Akers,Cam Akers,TEN,691,0,1,263,11,11,304,9,True,0,172,0,0,1,0,7,5,64,0,12,0,0,0,0,0,13,10,5,29,3,Cam,Akers,27.0,25.0,29.0,Signed,76.0,0.0,0.0,TEN,tier_4,54.0,0.23076923076923078,TEN,-2.0
4170,HB,Bijan,Robinson,Bijan Robinson,JAX,1132,0,1,445,313,35,646,238,True,0,246,0,0,28,0,12,5,67,0,20,0,0,0,0,1,13,13,0,16,4,Bijan,Robinson,3292.0,3290.0,16.0,Signed,98.0,0.0,0.0,JAX,tier_0,111.15384615384616,0.38461538461538464,JAX,-4.0
4173,WR,Caleb,Burton,Caleb Burton,ARI,23,0,6,0,549,28,635,212,True,0,8,0,0,47,0,0,5,4,0,1,0,0,0,0,1,14,3,0,6,0,Caleb,Burton,1088.0,1086.0,6.0,Signed,70.0,0.0,0.0,ARI,tier_5,40.857142857142854,0.07142857142857142,ARI,1.0
4179,HB,Jayden,Limar,Jayden Limar,SEA,396,0,1,154,180,19,510,141,True,0,92,0,0,26,0,3,5,72,0,12,0,0,0,0,0,15,10,0,27,3,Jayden,Limar,1759.0,1757.0,27.0,Signed,67.0,0.0,0.0,SEA,tier_6,38.4,0.2,SEA,3.0
4180,WR,Terry,McLaurin,Terry McLaurin,SEA,0,0,0,0,910,67,854,332,True,0,0,0,0,60,0,0,5,0,0,0,0,0,0,0,4,15,15,0,27,0,Terry,McLaurin,1765.0,1763.0,27.0,Signed,86.0,0.0,0.0,SEA,tier_2,60.666666666666664,0.26666666666666666,SEA,0.0
4181,TE,Keyan,Burnett,Keyan Burnett,SEA,0,0,0,0,8,9,400,-8,True,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,1,15,2,0,27,0,Keyan,Burnett,3573.0,3571.0,27.0,Signed,58.0,0.0,0.0,SEA,tier_6,0.5333333333333333,0.06666666666666667,SEA,0.0
4182,WR,Robert,Woods,Robert Woods,CAR,9,0,2,0,732,31,727,321,True,0,5,0,0,62,0,0,5,4,0,0,0,0,0,0,5,15,15,0,20,0,Robert,Woods,2928.0,2926.0,20.0,Signed,77.0,0.0,0.0,CAR,tier_4,49.4,0.3333333333333333,CAR,0.0
4183,TE,Drew,Sample,Drew Sample,LAR,0,0,0,0,108,15,652,67,True,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,2,15,3,0,23,0,Drew,Sample,2300.0,2298.0,23.0,Signed,68.0,0.0,0.0,LAR,tier_6,7.2,0.13333333333333333,LAR,0.0
4184,QB,Brandon,Lewis,Brandon Lewis,TEN,0,0,0,0,0,0,69,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,2,0,29,0,Brandon,Lewis,2332.0,2330.0,29.0,Signed,59.0,0.0,0.0,TEN,tier_6,0.0,0.0,,
4185,WR,Chase,Claypool,Chase Claypool,LAR,0,0,0,0,813,37,733,301,True,0,0,0,0,61,0,0,5,0,0,0,0,0,0,0,5,12,12,0,23,0,Chase,Claypool,468.0,466.0,23.0,Signed,78.0,0.0,0.0,LAR,tier_4,67.75,0.4166666666666667,LAR,5.0
4187,TE,Easton,Dean,Easton Dean,LAR,0,0,0,0,23,9,241,18,True,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,15,2,0,23,0,Easton,Dean,1936.0,1934.0,23.0,Signed,59.0,0.0,0.0,LAR,tier_6,1.5333333333333334,0.0,LAR,0.0
4189,HB,Michael,Carter,Michael Carter,LAR,655,0,1,212,231,17,673,175,True,0,194,0,0,37,0,4,5,47,0,12,0,0,0,0,1,12,12,0,23,7,Michael,Carter,424.0,422.0,23.0,Signed,81.0,0.0,0.0,LAR,tier_3,73.83333333333333,0.6666666666666666,LAR,3.0
4191,TE,Brant,Kuithe,Brant Kuithe,PIT,0,0,0,0,9,7,163,5,True,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,13,1,0,28,0,Brant,Kuithe,3476.0,3474.0,28.0,Signed,62.0,0.0,0.0,PIT,tier_6,0.6923076923076923,0.0,PIT,0.0
4192,TE,Jake,Ferguson,Jake Ferguson,CIN,0,0,0,0,53,11,472,31,True,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,15,2,0,1,0,Jake,Ferguson,3437.0,3435.0,1.0,Signed,69.0,0.0,0.0,CIN,tier_6,3.533333333333333,0.0,CIN,0.0
4193,HB,Keaontay,Ingram,Keaontay Ingram,WAS,309,0,0,66,55,18,323,51,True,0,110,0,0,8,0,1,5,44,0,5,0,0,0,0,0,13,5,0,25,2,Keaontay,Ingram,3473.0,3471.0,25.0,Signed,73.0,0.0,0.0,WAS,tier_5,28.0,0.15384615384615385,WAS,1.0
4194,TE,Gage,Wilcox,Gage Wilcox,WAS,22,0,0,3,47,10,417,26,True,0,7,0,0,7,0,0,5,6,0,1,0,0,0,0,2,15,3,0,25,2,Gage,Wilcox,1706.0,1704.0,25.0,Signed,68.0,0.0,0.0,WAS,tier_6,4.6,0.26666666666666666,WAS,1.0
4196,QB,Nicholaus,Iamaleava,Nicholaus Iamaleava,WAS,0,0,0,0,0,0,45,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,1,0,25,0,Nicholaus,Iamaleava,3014.0,3012.0,25.0,Signed,69.0,0.0,0.0,WAS,tier_6,0.0,0.0,,
4197,WR,Ainias,Smith,Ainias Smith,WAS,0,0,6,0,435,25,561,180,True,0,0,0,0,36,0,0,5,0,0,1,0,0,0,0,1,14,14,0,25,0,Ainias,Smith,3408.0,3406.0,25.0,Signed,75.0,0.0,0.0,WAS,tier_4,31.071428571428573,0.07142857142857142,WAS,-5.0
4199,TE,Hunter,Henry,Hunter Henry,HOU,70,0,3,0,243,21,750,147,True,0,21,0,0,29,0,0,5,4,0,0,0,0,0,0,2,15,6,0,31,2,Hunter,Henry,1142.0,1140.0,31.0,Signed,73.0,0.0,0.0,HOU,tier_5,20.866666666666667,0.26666666666666666,HOU,1.0
4201,WR,Jordan,Addison,Jordan Addison,HOU,0,0,1,0,917,29,755,370,True,0,0,0,0,67,0,0,5,0,0,1,0,0,0,0,3,15,7,0,31,0,Jordan,Addison,2488.0,2486.0,31.0,Signed,75.0,0.0,0.0,HOU,tier_4,61.13333333333333,0.2,HOU,0.0
4202,QB,Bryson,Lucero,Bryson Lucero,HOU,0,0,0,0,0,0,40,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,1,0,31,0,Bryson,Lucero,3728.0,3726.0,31.0,Signed,57.0,0.0,0.0,HOU,tier_6,0.0,0.0,,
4203,WR,Da'Kendall,James,Da'Kendall James,JAX,0,0,1,0,74,20,94,35,True,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,12,1,0,16,0,Da'Kendall,James,3062.0,3060.0,16.0,Signed,63.0,0.0,0.0,JAX,tier_6,6.166666666666667,0.0,JAX,0.0
4204,QB,Drew,Allar,Drew Allar,ARI,90,1508,0,0,0,0,469,0,True,139,27,230,4,0,0,0,5,4,28,0,0,0,28,6,0,14,9,4,6,1,Drew,Allar,1764.0,1762.0,6.0,Signed,65.0,0.0,0.0,ARI,tier_6,6.428571428571429,0.07142857142857142,,
4205,TE,Juwan,Johnson,Juwan Johnson,ARI,0,0,5,0,731,22,1102,331,True,0,0,0,0,71,0,0,5,0,0,3,0,0,0,0,4,15,15,0,6,0,Juwan,Johnson,1381.0,1379.0,6.0,Signed,69.0,0.0,0.0,ARI,tier_6,48.733333333333334,0.26666666666666666,ARI,4.0
4207,HB,Javin,Simpkin,Javin Simpkin,ARI,218,0,0,45,39,11,153,32,True,0,62,0,0,4,0,1,5,40,0,3,0,0,0,0,1,12,3,0,6,2,Javin,Simpkin,566.0,564.0,6.0,Signed,70.0,0.0,0.0,ARI,tier_5,21.416666666666668,0.25,ARI,0.0
4208,QB,Justin,Herbert,Justin Herbert,LAC,68,2361,0,0,0,0,577,0,True,200,23,338,10,0,0,0,5,4,59,0,0,0,15,17,0,10,10,2,7,0,Justin,Herbert,1144.0,1142.0,7.0,Signed,88.0,0.0,0.0,LAC,tier_2,6.8,0.0,,
4209,WR,Justin,Jefferson,Justin Jefferson,LAC,24,0,0,0,1284,59,1000,497,True,0,8,0,0,97,0,0,5,4,0,0,0,0,0,0,10,15,15,0,7,0,Justin,Jefferson,1338.0,1336.0,7.0,Signed,94.0,0.0,0.0,LAC,tier_1,87.2,0.6666666666666666,LAC,4.0
4211,TE,Jonnu,Smith,Jonnu Smith,LAC,0,0,0,0,4,4,152,3,True,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,15,2,0,7,0,Jonnu,Smith,2433.0,2431.0,7.0,Signed,66.0,0.0,0.0,LAC,tier_6,0.26666666666666666,0.0,LAC,0.0
4212,WR,Deion,Colzie,Deion Colzie,LAC,0,0,0,0,0,0,72,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,2,0,7,0,Deion,Colzie,1562.0,1560.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,0.0,0.0,LAC,-2.0
4213,WR,D.J.,Chark Jr,D.J. Chark Jr,LAC,28,0,1,0,665,27,669,274,True,0,10,0,0,52,0,0,5,4,0,0,0,0,0,0,2,15,2,0,7,0,D.J.,Chark Jr,440.0,438.0,7.0,Signed,74.0,0.0,0.0,LAC,tier_5,46.2,0.13333333333333333,LAC,1.0
4214,WR,Agiye,Hall,Agiye Hall,LAC,14,0,1,0,938,28,950,380,True,0,4,0,0,78,0,0,5,4,0,0,0,0,0,0,8,15,15,0,7,0,Agiye,Hall,2644.0,2642.0,7.0,Signed,87.0,0.0,0.0,LAC,tier_2,63.46666666666667,0.5333333333333333,LAC,2.0
4215,TE,Jalen,Williams,Jalen Williams,BUF,0,0,0,0,0,0,169,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,1,0,2,0,Jalen,Williams,746.0,744.0,2.0,Signed,66.0,0.0,0.0,BUF,tier_6,0.0,0.0,BUF,0.0
4216,WR,LaVontae,Shenault,LaVontae Shenault,BUF,0,0,0,0,41,24,83,16,True,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,12,1,0,2,0,LaVontae,Shenault,32.0,30.0,2.0,Signed,63.0,0.0,0.0,BUF,tier_6,3.4166666666666665,0.0,BUF,0.0
4217,TE,Jaleel,Skinner,Jaleel Skinner,PHI,0,0,7,0,503,53,645,172,True,0,0,0,0,38,0,0,5,0,0,3,0,0,0,0,3,12,12,0,12,0,Jaleel,Skinner,1433.0,1431.0,12.0,Signed,82.0,0.0,0.0,PHI,tier_3,41.916666666666664,0.25,PHI,-1.0
4218,WR,Kayshon,Boutte,Kayshon Boutte,BUF,0,0,0,0,808,55,826,307,True,0,0,0,0,55,0,0,5,0,0,0,0,0,0,0,6,14,14,0,2,0,Kayshon,Boutte,406.0,404.0,2.0,Signed,81.0,0.0,0.0,BUF,tier_3,57.714285714285715,0.42857142857142855,BUF,1.0
4219,QB,Cornelious,Brown IV,Cornelious Brown IV,BUF,0,9,0,0,0,0,67,0,True,2,0,4,0,0,0,0,5,0,5,0,0,0,0,0,0,15,1,0,2,0,Cornelious,Brown IV,3729.0,3727.0,2.0,Signed,59.0,0.0,0.0,BUF,tier_6,0.0,0.0,,
4220,TE,Adam,Trautman,Adam Trautman,NO,0,0,8,0,560,29,1079,236,True,0,0,0,0,54,0,0,5,0,0,2,0,0,0,0,5,15,15,1,26,0,Adam,Trautman,2657.0,2655.0,26.0,Signed,80.0,0.0,0.0,NO,tier_3,37.333333333333336,0.3333333333333333,NO,0.0
4222,HB,Larry,Rountree III,Larry Rountree III,NO,50,0,0,20,0,0,109,0,True,0,12,0,0,0,0,1,5,24,0,1,0,0,0,0,0,15,2,0,26,1,Larry,Rountree III,2273.0,2271.0,26.0,Signed,59.0,0.0,0.0,NO,tier_6,3.3333333333333335,0.06666666666666667,NO,0.0
4224,HB,Jaydon,Blue,Jaydon Blue,NO,849,0,3,250,339,22,874,290,True,0,246,0,0,46,0,6,5,58,0,8,0,0,0,0,1,15,15,0,26,4,Jaydon,Blue,1828.0,1826.0,26.0,Signed,82.0,0.0,0.0,NO,tier_3,79.2,0.3333333333333333,NO,0.0
4225,WR,Justyn,Ross,Justyn Ross,CHI,0,0,0,0,536,29,485,185,True,0,0,0,0,42,0,0,5,0,0,0,0,0,0,0,5,12,9,0,0,0,Justyn,Ross,3374.0,3372.0,0.0,Signed,76.0,0.0,0.0,CHI,tier_4,44.666666666666664,0.4166666666666667,CHI,0.0
4226,FB,Logan,Horton,Logan Horton,TB,10,0,0,0,0,0,237,0,True,0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,15,2,0,5,1,Logan,Horton,2959.0,2957.0,5.0,Signed,71.0,0.0,0.0,TB,tier_5,0.6666666666666666,0.06666666666666667,,
4227,TE,Devean,Deal,Devean Deal,TB,0,0,0,0,12,12,149,4,True,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,15,2,0,5,0,Devean,Deal,469.0,467.0,5.0,Signed,63.0,0.0,0.0,TB,tier_6,0.8,0.0,TB,0.0
4229,QB,Deshaun,Watson,Deshaun Watson,TB,15,434,0,0,0,0,148,0,True,38,5,58,5,0,0,0,5,4,26,0,0,0,2,3,0,15,3,0,5,0,Deshaun,Watson,2765.0,2763.0,5.0,Signed,79.0,0.0,0.0,TB,tier_4,1.0,0.0,,
4230,WR,D.J.,Moore,D.J. Moore,LAR,0,0,1,0,995,27,911,383,True,0,0,0,0,73,0,0,5,0,0,3,0,0,0,0,4,15,15,0,23,0,D.J.,Moore,1854.0,1852.0,23.0,Signed,93.0,0.0,0.0,LAR,tier_1,66.33333333333333,0.26666666666666666,LAR,-3.0
4231,TE,Tommy,Tremble,Tommy Tremble,CAR,0,0,2,0,482,26,893,223,True,0,0,0,0,44,0,0,5,0,0,1,0,0,0,0,2,13,13,0,20,0,Tommy,Tremble,2660.0,2658.0,20.0,Signed,90.0,0.0,0.0,CAR,tier_1,37.07692307692308,0.15384615384615385,CAR,-7.0
