Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPerGame,ScrimmageTDsPerGame,TeamName_y,SkillPointOff
1549,WR,Romeo,Doubs,Romeo Doubs,IND,0,0,0,0,701,28,824,248,True,0,0,0,0,61,0,0,4,0,0,0,0,0,0,0,5,15,15,0,9,0,Romeo,Doubs,3336.0,3334.0,9.0,Signed,71.0,0.0,0.0,IND,tier_5,46.733333333333334,0.3333333333333333,IND,4.0
1550,TE,Robert,Tonyan,Robert Tonyan,IND,0,0,1,0,57,10,478,36,True,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,1,14,1,0,9,0,Robert,Tonyan,2648.0,2646.0,9.0,Signed,58.0,0.0,0.0,IND,tier_6,4.071428571428571,0.07142857142857142,IND,0.0
1551,HB,Jonathan,Taylor,Jonathan Taylor,IND,993,0,1,382,304,31,710,268,True,0,237,0,0,33,0,11,4,64,0,15,0,0,0,0,1,13,13,0,9,8,Jonathan,Taylor,2572.0,2570.0,9.0,Signed,95.0,0.0,0.0,IND,tier_0,99.76923076923077,0.6923076923076923,IND,-2.0
1553,QB,C.J.,Stroud,C.J. Stroud,TB,225,3168,0,13,0,0,932,0,True,281,72,437,8,0,0,0,4,11,29,3,0,0,30,28,0,15,15,2,5,2,C.J.,Stroud,2926.0,2924.0,5.0,Signed,71.0,0.0,0.0,TB,tier_5,15.0,0.13333333333333333,,
1554,WR,Terrace,Marshall Jr,Terrace Marshall Jr,TB,7,0,0,0,691,29,760,241,True,0,2,0,0,51,0,0,4,4,0,0,0,0,0,0,4,13,13,0,5,0,Terrace,Marshall Jr,1690.0,1688.0,5.0,Signed,81.0,0.0,0.0,TB,tier_3,53.69230769230769,0.3076923076923077,TB,-2.0
1555,TE,Albert,Okwuegbunam,Albert Okwuegbunam,TB,0,0,1,0,511,23,860,276,True,0,0,0,0,48,0,0,4,0,0,0,0,0,0,0,3,12,12,0,5,0,Albert,Okwuegbunam,1992.0,1990.0,5.0,Signed,79.0,0.0,0.0,TB,tier_4,42.583333333333336,0.25,TB,1.0
1556,WR,A.J.,Henning,A.J. Henning,TB,0,0,0,0,0,0,68,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,2,0,5,0,A.J.,Henning,1692.0,1690.0,5.0,Signed,64.0,0.0,0.0,TB,tier_6,0.0,0.0,TB,0.0
1557,TE,Jake,Briningstol,Jake Briningstol,TB,0,0,1,0,19,18,242,3,True,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,15,2,0,5,0,Jake,Briningstol,1730.0,1728.0,5.0,Signed,70.0,0.0,0.0,TB,tier_5,1.2666666666666666,0.0,TB,-3.0
1558,HB,Sincere,McCormick,Sincere McCormick,TB,764,0,1,329,162,16,560,148,True,0,168,0,0,21,0,7,4,66,0,13,0,0,0,0,0,15,15,0,5,3,Sincere,McCormick,3248.0,3246.0,5.0,Signed,80.0,0.0,0.0,TB,tier_3,61.733333333333334,0.2,TB,-3.0
1559,TE,Jahleel,Billingsley,Jahleel Billingsley,PHI,0,0,0,0,15,8,260,4,True,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,15,10,0,12,0,Jahleel,Billingsley,3194.0,3192.0,12.0,Signed,63.0,0.0,0.0,PHI,tier_6,1.0,0.0,PHI,0.0
1561,WR,Justyn,Ross,Justyn Ross,SEA,0,0,0,0,721,27,817,280,True,0,0,0,0,55,0,0,4,0,0,0,0,0,0,0,2,14,14,0,27,0,Justyn,Ross,3374.0,3372.0,27.0,Signed,80.0,0.0,0.0,SEA,tier_3,51.5,0.14285714285714285,SEA,-6.0
1562,WR,D.K.,Metcalf,D.K. Metcalf,SEA,3,0,0,0,833,27,699,269,True,0,1,0,0,58,0,0,4,3,0,2,0,0,0,0,5,11,11,0,27,0,D.K.,Metcalf,1795.0,1793.0,27.0,Signed,94.0,0.0,0.0,SEA,tier_1,76.0,0.45454545454545453,SEA,1.0
1564,TE,Will,Dissly,Will Dissly,SEA,0,0,1,0,471,24,896,210,True,0,0,0,0,46,0,0,4,0,0,1,0,0,0,0,3,12,12,0,27,0,Will,Dissly,666.0,664.0,27.0,Signed,79.0,0.0,0.0,SEA,tier_4,39.25,0.25,SEA,1.0
1565,HB,Thad,Franklin,Thad Franklin,DEN,133,0,0,0,53,16,261,38,True,0,61,0,0,8,0,0,4,4,0,0,0,0,0,0,0,15,4,1,3,1,Thad,Franklin,305.0,303.0,3.0,Signed,64.0,0.0,0.0,DEN,tier_6,12.4,0.06666666666666667,DEN,0.0
1566,FB,Trey,Pugh,Trey Pugh,DEN,19,0,0,0,5,5,283,7,True,0,7,0,0,1,0,0,4,4,0,0,0,0,0,0,0,15,3,0,3,0,Trey,Pugh,3741.0,3739.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,1.6,0.0,,
1567,QB,Parker,Davis,Parker Davis,DEN,4,24,0,0,0,0,72,0,True,2,1,3,0,0,0,0,4,4,14,0,0,0,0,0,0,14,2,0,3,0,Parker,Davis,2534.0,2532.0,3.0,Signed,73.0,0.0,0.0,DEN,tier_5,0.2857142857142857,0.0,,
1568,QB,Gardner,Minshew II,Gardner Minshew II,DEN,213,4029,0,31,0,0,1039,0,True,346,55,519,4,0,0,1,4,29,42,1,0,0,43,28,0,15,15,10,3,1,Gardner,Minshew II,1824.0,1822.0,3.0,Signed,72.0,0.0,0.0,DEN,tier_5,14.2,0.06666666666666667,,
1569,QB,Brock,Purdy,Brock Purdy,BUF,11,274,0,0,0,0,108,0,True,22,3,36,1,0,0,0,4,4,23,0,0,0,3,1,0,14,2,1,2,0,Brock,Purdy,3474.0,3472.0,2.0,Signed,59.0,0.0,0.0,BUF,tier_6,0.7857142857142857,0.0,,
1570,QB,Sam,Darnold,Sam Darnold,NYJ,9,310,0,0,0,0,122,0,True,27,4,42,2,0,0,0,4,4,22,0,0,0,5,3,0,13,1,0,17,0,Sam,Darnold,587.0,585.0,17.0,Signed,66.0,0.0,0.0,NYJ,tier_6,0.6923076923076923,0.0,,
1571,WR,Quentin,Johnston,Quentin Johnston,DEN,0,0,0,0,0,0,74,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,3,0,3,0,Quentin,Johnston,3666.0,3664.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,0.0,0.0,DEN,-2.0
1572,WR,Gabriel,Davis,Gabriel Davis,DEN,0,0,1,0,824,27,930,291,True,0,0,0,0,65,0,0,4,0,0,0,0,0,0,0,8,15,15,0,3,0,Gabriel,Davis,606.0,604.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,54.93333333333333,0.5333333333333333,DEN,1.0
1573,HB,Anthony,Williams Jr.,Anthony Williams Jr.,DEN,422,0,0,177,102,19,298,82,True,0,101,0,0,10,0,3,4,48,0,8,0,0,0,0,0,11,3,0,3,4,Anthony,Williams Jr.,3039.0,3037.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,47.63636363636363,0.36363636363636365,DEN,1.0
1574,TE,Jake,Ferguson,Jake Ferguson,DEN,0,0,1,0,153,35,553,82,True,0,0,0,0,16,0,0,4,0,0,1,0,0,0,0,1,15,3,0,3,0,Jake,Ferguson,3437.0,3435.0,3.0,Signed,67.0,0.0,0.0,DEN,tier_6,10.2,0.06666666666666667,DEN,1.0
1576,HB,Lamondre,Thompson,Lamondre Thompson,PHI,94,0,4,72,19,13,185,18,True,0,24,0,0,3,0,0,4,10,0,1,0,0,0,0,0,15,10,0,12,2,Lamondre,Thompson,2075.0,2073.0,12.0,Signed,65.0,0.0,0.0,PHI,tier_6,7.533333333333333,0.13333333333333333,PHI,0.0
1577,TE,Noah,Fant,Noah Fant,DEN,0,0,0,0,774,25,1113,334,True,0,0,0,0,69,0,0,4,0,0,4,0,0,0,0,3,15,15,0,3,0,Noah,Fant,789.0,787.0,3.0,Signed,89.0,0.0,0.0,DEN,tier_2,51.6,0.2,DEN,0.0
1578,WR,Courtland,Sutton,Courtland Sutton,DEN,7,0,0,0,989,42,1035,362,True,0,2,0,0,78,0,0,4,4,0,5,0,0,0,0,9,15,15,1,3,0,Courtland,Sutton,2539.0,2537.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,66.4,0.6,DEN,5.0
1579,QB,Caleb,Holstein,Caleb Holstein,LV,0,12,0,0,0,0,68,0,True,1,0,3,0,0,0,0,4,0,12,0,0,0,0,0,0,14,2,0,22,0,Caleb,Holstein,1436.0,1434.0,22.0,Signed,63.0,0.0,0.0,LV,tier_6,0.0,0.0,,
1580,WR,Tyler,Morris,Tyler Morris,LV,18,0,3,0,959,29,1031,355,True,0,5,0,0,75,0,0,4,4,0,2,0,0,0,0,3,15,15,0,22,0,Tyler,Morris,392.0,390.0,22.0,Signed,76.0,0.0,0.0,LV,tier_4,65.13333333333334,0.2,LV,0.0
1581,QB,Zach,Wilson,Zach Wilson,PHI,247,3124,0,23,0,0,760,0,True,233,41,436,25,0,0,0,4,19,92,1,0,0,39,19,0,12,12,3,12,0,Zach,Wilson,2899.0,2897.0,12.0,Signed,86.0,0.0,0.0,PHI,tier_2,20.583333333333332,0.0,,
1583,TE,Travis,Kelce,Travis Kelce,LV,0,0,0,0,631,33,1018,307,True,0,0,0,0,62,0,0,4,0,0,1,0,0,0,0,3,14,14,0,22,0,Travis,Kelce,1476.0,1474.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,45.07142857142857,0.21428571428571427,LV,1.0
1594,QB,Kyler,Murray,Kyler Murray,ARI,340,3562,0,65,0,0,924,0,True,299,78,486,20,0,0,2,4,47,29,4,0,0,29,18,0,15,15,3,6,4,Kyler,Murray,1903.0,1901.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,22.666666666666668,0.26666666666666666,,
1598,WR,Darius,Slayton,Darius Slayton,HOU,15,0,0,0,947,29,931,345,True,0,6,0,0,80,0,0,4,4,0,0,0,0,0,0,8,15,15,0,31,0,Darius,Slayton,2406.0,2404.0,31.0,Signed,90.0,0.0,0.0,HOU,tier_1,64.13333333333334,0.5333333333333333,HOU,-1.0
1599,HB,Breece,Hall,Breece Hall,HOU,958,0,0,278,255,19,778,239,True,0,260,0,0,36,0,6,4,64,0,14,0,0,0,0,2,15,15,0,31,7,Breece,Hall,3338.0,3336.0,31.0,Signed,77.0,0.0,0.0,HOU,tier_4,80.86666666666666,0.6,HOU,5.0
1600,TE,Ross,Dwelley,Ross Dwelley,HOU,0,0,0,0,6,6,251,3,True,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,15,1,0,31,0,Ross,Dwelley,714.0,712.0,31.0,Signed,60.0,0.0,0.0,HOU,tier_6,0.4,0.0,HOU,0.0
1601,TE,Maliq,Carr,Maliq Carr,JAX,0,0,0,0,15,10,109,12,True,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,15,2,0,16,0,Maliq,Carr,1776.0,1774.0,16.0,Signed,64.0,0.0,0.0,JAX,tier_6,1.0,0.0,JAX,0.0
1602,QB,Quinn,Ewers,Quinn Ewers,JAX,85,1113,0,34,0,0,364,0,True,103,22,166,5,0,0,1,4,27,23,2,0,0,13,9,0,15,6,0,16,0,Quinn,Ewers,368.0,366.0,16.0,Signed,70.0,0.0,0.0,JAX,tier_5,5.666666666666667,0.0,,
1604,WR,Ainias,Smith,Ainias Smith,CHI,13,0,9,0,377,27,480,165,True,0,4,0,0,30,0,0,4,4,0,5,0,0,0,0,5,10,10,0,0,0,Ainias,Smith,3408.0,3406.0,0.0,Signed,70.0,0.0,0.0,CHI,tier_5,39.0,0.5,CHI,4.0
1606,WR,Kevin,Coleman,Kevin Coleman,JAX,8,0,3,0,625,27,606,287,True,0,4,0,0,56,0,0,4,4,0,0,0,0,0,0,2,15,15,0,16,0,Kevin,Coleman,726.0,724.0,16.0,Signed,78.0,0.0,0.0,JAX,tier_4,42.2,0.13333333333333333,JAX,-4.0
1607,FB,Case,Hatch,Case Hatch,JAX,4,0,0,0,-3,1,363,2,True,0,1,0,0,3,0,0,4,4,0,0,0,0,0,0,0,15,2,0,16,0,Case,Hatch,2937.0,2935.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,0.06666666666666667,0.0,,
1608,TE,Josh,Whyle,Josh Whyle,JAX,0,0,1,0,477,26,900,203,True,0,0,0,0,46,0,0,4,0,0,1,0,0,0,0,6,15,15,0,16,0,Josh,Whyle,3258.0,3256.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,31.8,0.4,JAX,4.0
1609,HB,Bijan,Robinson,Bijan Robinson,JAX,1456,0,0,671,286,36,754,256,True,0,289,0,0,34,0,14,4,71,0,20,0,0,0,0,3,15,15,0,16,10,Bijan,Robinson,3292.0,3290.0,16.0,Signed,86.0,0.0,0.0,JAX,tier_2,116.13333333333334,0.8666666666666667,JAX,8.0
1614,HB,Javonte,Williams,Javonte Williams,DEN,1044,0,0,522,240,28,537,205,True,0,209,0,0,23,0,11,4,68,0,18,0,0,0,0,2,12,12,0,3,10,Javonte,Williams,2845.0,2843.0,3.0,Signed,96.0,0.0,0.0,DEN,tier_0,107.0,1.0,DEN,0.0
1623,WR,John,Metchie III,John Metchie III,JAX,11,0,2,0,830,29,918,293,True,0,3,0,0,60,0,0,4,4,0,0,0,0,0,0,7,15,15,0,16,0,John,Metchie III,3337.0,3335.0,16.0,Signed,86.0,0.0,0.0,JAX,tier_2,56.06666666666667,0.4666666666666667,JAX,1.0
1624,TE,Maxx,Williams,Maxx Williams,JAX,0,0,0,0,116,18,462,69,True,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,4,15,2,0,16,0,Maxx,Williams,2852.0,2850.0,16.0,Signed,67.0,0.0,0.0,JAX,tier_6,7.733333333333333,0.26666666666666666,JAX,1.0
1625,HB,James,Robinson,James Robinson,JAX,174,0,1,10,21,6,232,20,True,0,57,0,0,5,0,0,4,13,0,2,0,0,0,0,1,15,2,0,16,3,James,Robinson,2248.0,2246.0,16.0,Signed,78.0,0.0,0.0,JAX,tier_4,13.0,0.26666666666666666,JAX,-2.0
1626,HB,Michael,Carter,Michael Carter,LAR,928,0,0,509,54,10,383,59,True,0,158,0,0,14,0,11,4,80,0,15,0,0,0,0,0,13,13,0,23,4,Michael,Carter,424.0,422.0,23.0,Signed,91.0,0.0,0.0,LAR,tier_1,75.53846153846153,0.3076923076923077,LAR,-6.0
1627,QB,Matthew,Stafford,Matthew Stafford,LAR,136,3578,0,0,0,0,943,0,True,310,42,553,18,0,0,0,4,4,29,0,0,0,43,19,0,15,15,7,23,1,Matthew,Stafford,2487.0,2485.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,9.066666666666666,0.06666666666666667,,
1628,TE,Easton,Dean,Easton Dean,LAR,0,0,0,0,37,9,383,18,True,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,15,3,0,23,0,Easton,Dean,1936.0,1934.0,23.0,Signed,58.0,0.0,0.0,LAR,tier_6,2.466666666666667,0.13333333333333333,LAR,0.0
1629,QB,Jordan,Love,Jordan Love,HOU,9,437,0,0,0,0,161,0,True,46,3,69,2,0,0,0,4,3,21,0,0,0,5,2,0,14,1,0,31,0,Jordan,Love,1642.0,1640.0,31.0,Signed,68.0,0.0,0.0,HOU,tier_6,0.6428571428571429,0.0,,
1630,QB,Jimmy,Garoppolo,Jimmy Garoppolo,LAR,0,0,0,0,0,0,50,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,2,0,23,0,Jimmy,Garoppolo,907.0,905.0,23.0,Signed,69.0,0.0,0.0,LAR,tier_6,0.0,0.0,,
1631,QB,Kaleb,Eleby,Kaleb Eleby,WAS,68,457,0,0,0,0,237,0,True,42,19,76,1,0,0,0,4,4,24,0,0,0,7,5,0,14,5,1,25,0,Kaleb,Eleby,3240.0,3238.0,25.0,Signed,58.0,0.0,0.0,WAS,tier_6,4.857142857142857,0.0,,
1632,TE,Nic,McTear,Nic McTear,LAR,0,0,0,0,8,8,166,4,True,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,15,2,0,23,0,Nic,McTear,3108.0,3106.0,23.0,Signed,58.0,0.0,0.0,LAR,tier_6,0.5333333333333333,0.0,LAR,0.0
1634,WR,Chase,Claypool,Chase Claypool,LAR,0,0,0,0,625,26,693,250,True,0,0,0,0,48,0,0,4,0,0,0,0,0,0,0,3,11,11,0,23,0,Chase,Claypool,468.0,466.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,56.81818181818182,0.2727272727272727,LAR,0.0
1635,WR,Jacob,Copeland,Jacob Copeland,LAR,0,0,1,0,373,26,451,136,True,0,0,0,0,30,0,0,4,0,0,0,0,0,0,0,3,14,8,0,23,0,Jacob,Copeland,3129.0,3127.0,23.0,Signed,70.0,0.0,0.0,LAR,tier_5,26.642857142857142,0.21428571428571427,LAR,0.0
1642,TE,Hayden,Rucci,Hayden Rucci,WAS,0,0,2,0,86,20,513,47,True,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,15,4,0,25,0,Hayden,Rucci,2524.0,2522.0,25.0,Signed,65.0,0.0,0.0,WAS,tier_6,5.733333333333333,0.0,WAS,0.0
1650,WR,Keon,Coleman,Keon Coleman,BUF,13,0,0,0,561,32,469,212,True,0,4,0,0,44,0,0,4,4,0,0,0,0,0,0,1,10,10,0,2,0,Keon,Coleman,2410.0,2408.0,2.0,Signed,75.0,0.0,0.0,BUF,tier_4,57.4,0.1,BUF,-2.0
1651,QB,Trevor,Lawrence,Trevor Lawrence,JAX,190,2226,0,42,0,0,612,0,True,185,48,282,9,0,0,1,4,35,36,2,0,0,13,20,0,10,10,1,16,1,Trevor,Lawrence,1560.0,1558.0,16.0,Signed,85.0,0.0,0.0,JAX,tier_2,19.0,0.1,,
1652,HB,Jirehl,Brock,Jirehl Brock,BUF,6,0,0,0,0,0,279,0,True,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,15,2,0,2,0,Jirehl,Brock,1834.0,1832.0,2.0,Signed,65.0,0.0,0.0,BUF,tier_6,0.4,0.0,BUF,0.0
1654,WR,Curtis,Samuel,Curtis Samuel,BUF,-4,0,2,0,667,38,873,257,True,0,3,0,0,51,0,0,4,0,0,0,0,0,0,0,5,15,15,0,2,0,Curtis,Samuel,2302.0,2300.0,2.0,Signed,74.0,0.0,0.0,BUF,tier_5,44.2,0.3333333333333333,BUF,4.0
1655,TE,Michael,Mayer,Michael Mayer,BUF,0,0,0,0,40,12,364,21,True,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,15,2,0,2,0,Michael,Mayer,3297.0,3295.0,2.0,Signed,69.0,0.0,0.0,BUF,tier_6,2.6666666666666665,0.0,BUF,0.0
1656,HB,Antonio,Gibson,Antonio Gibson,WAS,1116,0,1,516,242,25,811,177,True,0,235,0,0,30,0,11,4,79,0,18,0,0,0,0,0,15,15,4,25,7,Antonio,Gibson,928.0,926.0,25.0,Signed,82.0,0.0,0.0,WAS,tier_3,90.53333333333333,0.4666666666666667,WAS,1.0
1657,FB,Jeremiah,Hall,Jeremiah Hall,CIN,25,0,0,0,58,14,364,43,True,0,7,0,0,7,0,0,4,4,0,0,0,0,0,0,0,15,2,0,1,0,Jeremiah,Hall,3546.0,3544.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,5.533333333333333,0.0,,
1658,TE,Dawson,Knox,Dawson Knox,BUF,0,0,0,0,911,29,964,391,True,0,0,0,0,74,0,0,4,0,0,7,0,0,0,0,3,15,15,0,2,0,Dawson,Knox,1516.0,1514.0,2.0,Signed,93.0,0.0,0.0,BUF,tier_1,60.733333333333334,0.2,BUF,0.0
1659,HB,Devin,Singletary,Devin Singletary,BUF,1118,0,2,458,258,23,830,248,True,0,247,0,0,32,0,11,4,81,0,18,0,0,0,0,0,15,15,4,2,7,Devin,Singletary,2389.0,2387.0,2.0,Signed,87.0,0.0,0.0,BUF,tier_2,91.73333333333333,0.4666666666666667,BUF,-1.0
1660,QB,Josh,Allen,Josh Allen,BUF,176,2407,0,9,0,0,653,0,True,204,52,341,7,0,0,0,4,9,38,2,0,0,29,9,0,11,11,3,2,1,Josh,Allen,46.0,44.0,2.0,Signed,93.0,0.0,0.0,BUF,tier_1,16.0,0.09090909090909091,,
1662,QB,Teddy,Bridgewater,Teddy Bridgewater,DET,0,0,0,0,0,0,76,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,2,0,18,0,Teddy,Bridgewater,284.0,282.0,18.0,Signed,64.0,0.0,0.0,DET,tier_6,0.0,0.0,,
1663,HB,Zamir,White,Zamir White,CIN,1135,0,2,533,382,26,698,316,True,0,229,0,0,37,0,12,4,72,0,18,0,0,0,0,3,13,13,0,1,6,Zamir,White,3397.0,3395.0,1.0,Signed,96.0,0.0,0.0,CIN,tier_0,116.6923076923077,0.6923076923076923,CIN,0.0
1664,TE,Jack,Stoll,Jack Stoll,CIN,0,0,0,0,28,9,491,12,True,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,1,15,2,0,1,0,Jack,Stoll,2982.0,2980.0,1.0,Signed,65.0,0.0,0.0,CIN,tier_6,1.8666666666666667,0.06666666666666667,CIN,0.0
1665,HB,Frank,Gore Jr,Frank Gore Jr,GB,114,0,0,43,0,0,82,0,True,0,28,0,0,0,0,1,4,47,0,1,0,0,0,0,0,11,3,0,19,0,Frank,Gore Jr,2882.0,2880.0,19.0,Signed,69.0,0.0,0.0,GB,tier_6,10.363636363636363,0.0,GB,0.0
1666,QB,Preston,Stone,Preston Stone,GB,124,3710,0,11,0,0,939,0,True,325,40,520,17,0,0,0,4,4,28,2,0,0,35,30,0,15,15,8,19,0,Preston,Stone,1415.0,1413.0,19.0,Signed,76.0,0.0,0.0,GB,tier_4,8.266666666666667,0.0,,
1667,HB,Alexander,Mattison,Alexander Mattison,GB,781,0,0,274,238,21,645,152,True,0,197,0,0,30,0,6,4,65,0,13,0,0,0,0,2,13,13,1,19,3,Alexander,Mattison,1712.0,1710.0,19.0,Signed,75.0,0.0,0.0,GB,tier_4,78.38461538461539,0.38461538461538464,GB,2.0
1668,TE,Braden,Galloway,Braden Galloway,GB,0,0,1,0,677,25,1074,318,True,0,0,0,0,66,0,0,4,0,0,4,0,0,0,0,7,15,15,0,19,0,Braden,Galloway,3443.0,3441.0,19.0,Signed,84.0,0.0,0.0,GB,tier_3,45.13333333333333,0.4666666666666667,GB,2.0
1669,WR,Amari,Rodgers,Amari Rodgers,GB,4,0,0,0,912,28,814,329,True,0,3,0,0,69,0,0,4,3,0,1,0,0,0,0,8,14,14,2,19,0,Amari,Rodgers,2258.0,2256.0,19.0,Signed,84.0,0.0,0.0,GB,tier_3,65.42857142857143,0.5714285714285714,GB,3.0
1670,QB,Malik,Willis,Malik Willis,IND,269,3632,0,60,0,0,1003,0,True,334,68,521,21,0,0,2,4,36,31,3,0,0,35,20,0,15,15,3,9,5,Malik,Willis,3358.0,3356.0,9.0,Signed,71.0,0.0,0.0,IND,tier_5,17.933333333333334,0.3333333333333333,,
1672,TE,Keon,Zipperer,Keon Zipperer,IND,0,0,0,0,9,9,190,6,True,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,14,1,0,9,0,Keon,Zipperer,3061.0,3059.0,9.0,Signed,57.0,0.0,0.0,IND,tier_6,0.6428571428571429,0.0,IND,0.0
1673,WR,Laviska,Shenault Jr,Laviska Shenault Jr,JAX,10,0,2,0,821,27,725,251,True,0,3,0,0,53,0,0,4,4,0,0,0,0,0,0,5,13,13,0,16,0,Laviska,Shenault Jr,2363.0,2361.0,16.0,Signed,82.0,0.0,0.0,JAX,tier_3,63.92307692307692,0.38461538461538464,JAX,0.0
1674,TE,Thomas,Fidone,Thomas Fidone,IND,0,0,5,0,648,24,1144,304,True,0,0,0,0,63,0,0,4,0,0,5,0,0,0,0,6,15,15,0,9,0,Thomas,Fidone,1962.0,1960.0,9.0,Signed,80.0,0.0,0.0,IND,tier_3,43.2,0.4,IND,2.0
1675,WR,DeVonta,Smith,DeVonta Smith,IND,6,0,0,0,1020,27,990,389,True,0,2,0,0,83,0,0,4,3,0,0,0,0,0,0,5,15,15,0,9,0,DeVonta,Smith,2422.0,2420.0,9.0,Signed,93.0,0.0,0.0,IND,tier_1,68.4,0.3333333333333333,IND,0.0
1676,FB,TW,Ayers,TW Ayers,IND,18,0,0,0,10,8,262,9,True,0,14,0,0,2,0,0,4,4,0,0,0,0,0,0,0,14,1,0,9,1,TW,Ayers,1749.0,1747.0,9.0,Signed,60.0,0.0,0.0,IND,tier_6,2.0,0.07142857142857142,,
1677,HB,Justice,Hill,Justice Hill,WAS,339,0,0,192,55,18,220,52,True,0,85,0,0,6,0,2,4,70,0,11,0,0,0,0,0,12,4,1,25,3,Justice,Hill,1170.0,1168.0,25.0,Signed,77.0,0.0,0.0,WAS,tier_4,32.833333333333336,0.25,WAS,-1.0
1678,WR,CeeDee,Lamb,CeeDee Lamb,DAL,7,0,0,0,818,25,916,292,True,0,2,0,0,60,0,0,4,4,0,0,0,0,0,0,7,15,15,0,10,0,CeeDee,Lamb,1536.0,1534.0,10.0,Signed,93.0,0.0,0.0,DAL,tier_1,55.0,0.4666666666666667,DAL,-2.0
1679,HB,Max,Borghi,Max Borghi,IND,277,0,0,64,101,14,275,82,True,0,72,0,0,15,0,2,4,29,0,3,0,0,0,0,1,13,2,0,9,1,Max,Borghi,3434.0,3432.0,9.0,Signed,73.0,0.0,0.0,IND,tier_5,29.076923076923077,0.15384615384615385,IND,1.0
1681,TE,Brenton,Strange,Brenton Strange,LV,0,0,0,0,36,11,198,15,True,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,15,3,0,22,0,Brenton,Strange,2617.0,2615.0,22.0,Signed,65.0,0.0,0.0,LV,tier_6,2.4,0.0,LV,0.0
1682,QB,Sam,Huard,Sam Huard,LV,209,4312,0,52,0,0,1078,0,True,387,50,627,19,0,0,1,4,48,33,3,0,0,52,28,0,15,15,6,22,1,Sam,Huard,402.0,400.0,22.0,Signed,72.0,0.0,0.0,LV,tier_5,13.933333333333334,0.06666666666666667,,
1685,TE,Darren,Waller,Darren Waller,LV,0,0,2,0,180,17,549,63,True,0,0,0,0,17,0,0,4,0,0,2,0,0,0,0,2,14,4,0,22,0,Darren,Waller,2738.0,2736.0,22.0,Signed,67.0,0.0,0.0,LV,tier_6,12.857142857142858,0.14285714285714285,LV,1.0
1686,TE,Tommy,Hudson,Tommy Hudson,NE,1,0,0,0,58,11,470,31,True,0,2,0,0,13,0,0,4,4,0,0,0,0,0,0,1,15,3,0,21,0,Tommy,Hudson,3028.0,3026.0,21.0,Signed,66.0,0.0,0.0,NE,tier_6,3.933333333333333,0.06666666666666667,NE,0.0
1687,HB,Damir,Collins,Damir Collins,NE,352,0,0,89,67,15,458,52,True,0,97,0,0,10,0,3,4,42,0,6,0,0,0,0,0,13,5,0,21,3,Damir,Collins,1372.0,1370.0,21.0,Signed,75.0,0.0,0.0,NE,tier_4,32.23076923076923,0.23076923076923078,NE,-1.0
