FullName,Position,TeamName,RatingTier,StatCheck,value
Evan Tattersall,MLB,CIN,tier_6,TacklesPerGame,1.0
Dorian O'Daniel,LOLB,WAS,tier_6,TacklesPerGame,2.5714285714285716
Darrick Forrest,SS,WAS,tier_6,TacklesPerGame,2.2857142857142856
Khaleke Hudson,MLB,WAS,tier_5,TacklesPerGame,2.8666666666666667
Kamren Curl,FS,WAS,tier_3,TacklesPerGame,4.866666666666666
Chase Young,RE,WAS,tier_0,TacklesPerGame,4.066666666666666
Kendall Fuller,CB,WAS,tier_2,TacklesPerGame,4.8
Da'Ron Payne,DT,WAS,tier_2,TacklesPerGame,2.8333333333333335
Jonathan Allen,DT,WAS,tier_1,TacklesPerGame,4.142857142857143
Folorunso Fatukasi,DT,NYJ,tier_3,TacklesPerGame,0.7333333333333333
Shaun Dion Hamilton,MLB,MIA,tier_5,TacklesPerGame,5.7272727272727275
Juanyeh Thomas,SS,MIA,tier_6,TacklesPerGame,1.0
Taijh Alston,LOLB,MIA,tier_6,TacklesPerGame,0.26666666666666666
Ellis Brooks,MLB,MIA,tier_6,TacklesPerGame,1.0
Terrel Bernard,ROLB,MIA,tier_6,TacklesPerGame,0.6
Asmar Bilal,LOLB,MIA,tier_6,TacklesPerGame,2.1333333333333333
Bryce Hall,CB,NYJ,tier_3,TacklesPerGame,4.466666666666667
Hamsah Nasirildeen,ROLB,NYJ,tier_6,TacklesPerGame,2.642857142857143
Jaelan Phillips,ROLB,MIA,tier_3,TacklesPerGame,3.7333333333333334
Jevon Holland,FS,MIA,tier_3,TacklesPerGame,3.933333333333333
Kemoko Turay,LE,ATL,tier_5,TacklesPerGame,1.8666666666666667
Adam Anderson,ROLB,ATL,tier_6,TacklesPerGame,2.5833333333333335
Antoine Brooks Jr,SS,ATL,tier_5,TacklesPerGame,3.1
Devin Lloyd,MLB,ATL,tier_5,TacklesPerGame,7.071428571428571
Tim Ward,LE,TEN,tier_6,TacklesPerGame,2.3333333333333335
Dax Hollifield,LOLB,TEN,tier_6,TacklesPerGame,0.9333333333333333
Christian Harris,MLB,TEN,tier_4,TacklesPerGame,6.714285714285714
Keandre Jones,ROLB,TEN,tier_6,TacklesPerGame,2.466666666666667
Shaquil Barrett,LOLB,TB,tier_3,TacklesPerGame,4.066666666666666
P.J. Hall,DT,TEN,tier_5,TacklesPerGame,4.866666666666666
Elijah Molden,CB,TEN,tier_5,TacklesPerGame,4.266666666666667
Brady Breeze,FS,TEN,tier_6,TacklesPerGame,1.6
Caleb Farley,CB,TEN,tier_3,TacklesPerGame,4.866666666666666
Harrison Hand,CB,MIN,tier_6,TacklesPerGame,1.6666666666666667
Kristian Fulton,CB,TEN,tier_4,TacklesPerGame,5.4
Cameron Dantzler,CB,MIN,tier_3,TacklesPerGame,3.3333333333333335
Larrell Murchison,LE,TEN,tier_6,TacklesPerGame,2.0
Kevin Byard,FS,TEN,tier_3,TacklesPerGame,5.142857142857143
Harold Landry III,ROLB,TEN,tier_2,TacklesPerGame,6.066666666666666
Nick Cross,SS,KC,tier_6,TacklesPerGame,3.8
Tyler Owens,SS,KC,tier_6,TacklesPerGame,3.0
B.J. Hill,DT,LAC,tier_4,TacklesPerGame,4.333333333333333
Nik Needham,CB,NYJ,tier_4,TacklesPerGame,5.857142857142857
Chris Rumph II,ROLB,LAC,tier_5,TacklesPerGame,0.13333333333333333
Nick Niemann,MLB,LAC,tier_6,TacklesPerGame,2.066666666666667
Asante Samuel Jr,CB,LAC,tier_1,TacklesPerGame,3.1666666666666665
Alohi Gilman,SS,LAC,tier_5,TacklesPerGame,4.133333333333334
Kenneth Murray Jr,MLB,LAC,tier_2,TacklesPerGame,7.4
Jerry Tillery,RE,LAC,tier_3,TacklesPerGame,5.133333333333334
Nasir Adderley,FS,LAC,tier_3,TacklesPerGame,3.6666666666666665
Joey Bosa,LOLB,LAC,tier_1,TacklesPerGame,6.2
Uchenna Nwosu,ROLB,LAC,tier_2,TacklesPerGame,6.466666666666667
Derwin James Jr,SS,LAC,tier_0,TacklesPerGame,4.25
Elisha Guidry,FS,WAS,tier_6,TacklesPerGame,0.2
DJ Dale,DT,WAS,tier_5,TacklesPerGame,1.25
Trenton Simpson,ROLB,WAS,tier_5,TacklesPerGame,5.461538461538462
Ben Burr-Kirven,ROLB,WAS,tier_5,TacklesPerGame,1.0666666666666667
Javaris Davis,CB,WAS,tier_6,TacklesPerGame,1.3846153846153846
Michael Jacquet III,CB,WAS,tier_6,TacklesPerGame,0.9285714285714286
Jermaine Johnson,RE,WAS,tier_5,TacklesPerGame,3.7857142857142856
Kaiir Elam,CB,WAS,tier_3,TacklesPerGame,5.733333333333333
Demani Richardson,SS,NYG,tier_5,TacklesPerGame,6.083333333333333
D.J. Jones,DT,NYG,tier_5,TacklesPerGame,3.3333333333333335
Tae Crowder,MLB,NYG,tier_6,TacklesPerGame,1.0
Aaron Robinson,CB,NYG,tier_5,TacklesPerGame,3.642857142857143
Azeez Ojulari,ROLB,NYG,tier_3,TacklesPerGame,5.133333333333334
Xavier McKinney,FS,NYG,tier_3,TacklesPerGame,4.733333333333333
Darnay Holmes,CB,KC,tier_3,TacklesPerGame,5.714285714285714
Dexter Lawrence II,LE,NYG,tier_2,TacklesPerGame,4.142857142857143
James Bradberry IV,CB,NYG,tier_3,TacklesPerGame,4.916666666666667
Lorenzo Carter,LOLB,NYG,tier_5,TacklesPerGame,2.857142857142857
Jabrill Peppers,SS,NYG,tier_4,TacklesPerGame,7.0
Payton Wilson,LOLB,CLE,tier_6,TacklesPerGame,0.8
Taven Bryan,DT,CLE,tier_5,TacklesPerGame,3.2857142857142856
William Bradley-King,LE,CLE,tier_6,TacklesPerGame,2.2
Kalon Barnes,CB,CLE,tier_5,TacklesPerGame,1.2
Kolby Harvell-Peel,SS,CLE,tier_6,TacklesPerGame,0.6666666666666666
Josh Jobe,CB,CLE,tier_5,TacklesPerGame,4.333333333333333
Avery Roberts,MLB,HOU,tier_6,TacklesPerGame,0.4666666666666667
Aiden Hutchinson,LE,CLE,tier_4,TacklesPerGame,3.3333333333333335
Jermaine Carter Jr,MLB,CLE,tier_5,TacklesPerGame,8.066666666666666
Jon Rhattigan,LOLB,CLE,tier_6,TacklesPerGame,2.066666666666667
Tommy Togiai,DT,CLE,tier_4,TacklesPerGame,0.8666666666666667
Landon Collins,SS,WAS,tier_5,TacklesPerGame,5.9
Jamin Davis,MLB,WAS,tier_3,TacklesPerGame,7.083333333333333
Johnny Dixon,CB,IND,tier_6,TacklesPerGame,1.4615384615384615
Deatrich Wise Jr,RE,MIA,tier_4,TacklesPerGame,2.75
David Long Jr,MLB,GB,tier_5,TacklesPerGame,7.769230769230769
Derrick Brown,DT,MIA,tier_1,TacklesPerGame,4.833333333333333
Richard LeCounte III,FS,CLE,tier_6,TacklesPerGame,1.9230769230769231
Grady Jarrett,RE,ATL,tier_3,TacklesPerGame,3.8666666666666667
Trey Flowers,ROLB,MIN,tier_4,TacklesPerGame,3.6
Keanu Neal,MLB,IND,tier_4,TacklesPerGame,6.714285714285714
Matt Jones,MLB,SF,tier_6,TacklesPerGame,0.26666666666666666
Keondre Coburn,DT,SF,tier_6,TacklesPerGame,1.8
Levi Wallace,CB,CAR,tier_4,TacklesPerGame,2.8125
Charvarius Ward,CB,MIN,tier_4,TacklesPerGame,3.1333333333333333
Genard Avery,LOLB,SF,tier_6,TacklesPerGame,1.9333333333333333
Ochuan Mathis,LOLB,SEA,tier_6,TacklesPerGame,0.46153846153846156
Lukas Denis,FS,SF,tier_6,TacklesPerGame,1.0666666666666667
Taylor Rapp,FS,SF,tier_4,TacklesPerGame,5.428571428571429
D'Andre Walker,LOLB,MIN,tier_6,TacklesPerGame,3.066666666666667
Sevyn Banks,CB,SF,tier_4,TacklesPerGame,3.2666666666666666
Otaro Alaka,MLB,SF,tier_6,TacklesPerGame,1.0666666666666667
Benardrick McKinney,LOLB,SF,tier_6,TacklesPerGame,3.0714285714285716
Talanoa Hufanga,SS,SF,tier_6,TacklesPerGame,5.466666666666667
Deommodore Lenoir,CB,SF,tier_6,TacklesPerGame,0.8
Javon Kinlaw,DT,SF,tier_3,TacklesPerGame,4.4
Nick Bosa,RE,SF,tier_0,TacklesPerGame,5.066666666666666
Dre Greenlaw,ROLB,SF,tier_3,TacklesPerGame,6.8
Myjai Sanders,RE,MIN,tier_5,TacklesPerGame,1.3076923076923077
Fred Warner,MLB,SF,tier_0,TacklesPerGame,7.933333333333334
Maurice Hurst,DT,SF,tier_4,TacklesPerGame,4.733333333333333
Amari Burney,LOLB,KC,tier_5,TacklesPerGame,7.583333333333333
DeMarcco Hellams,SS,IND,tier_6,TacklesPerGame,5.9
Tavon Wilson,SS,IND,tier_6,TacklesPerGame,2.6
Jordan Glasgow,ROLB,IND,tier_6,TacklesPerGame,0.6
Cameron McCuthcehon,CB,IND,tier_6,TacklesPerGame,4.466666666666667
Merlin Robertson,LOLB,IND,tier_5,TacklesPerGame,2.0
Ventrell Miller,MLB,IND,tier_4,TacklesPerGame,3.6666666666666665
Isaiah Rodgers,CB,IND,tier_5,TacklesPerGame,4.866666666666666
Kwity Paye,LE,IND,tier_3,TacklesPerGame,3.7142857142857144
Dayo Odeyingbo,RE,IND,tier_5,TacklesPerGame,3.1333333333333333
Julian Blackmon,FS,IND,tier_3,TacklesPerGame,4.4
Darius Leonard,LOLB,IND,tier_1,TacklesPerGame,7.2
Kenny Moore II,CB,IND,tier_3,TacklesPerGame,4.933333333333334
Grover Stewart,DT,IND,tier_3,TacklesPerGame,4.666666666666667
Atanza Vongor,SS,TEN,tier_6,TacklesPerGame,1.0
Zamari Walton,CB,TEN,tier_5,TacklesPerGame,2.1333333333333333
Troy Dye,MLB,MIN,tier_5,TacklesPerGame,4.142857142857143
Tyler Davis,DT,TEN,tier_6,TacklesPerGame,2.933333333333333
Josh Metellus,SS,TEN,tier_5,TacklesPerGame,6.230769230769231
Tony Fields II,LOLB,CLE,tier_6,TacklesPerGame,0.5333333333333333
Jeremiah Owusu-Koramoah,ROLB,CLE,tier_2,TacklesPerGame,6.866666666666666
Greg Newsome II,CB,CLE,tier_2,TacklesPerGame,6.0
Jacob Phillips,MLB,CLE,tier_6,TacklesPerGame,0.42857142857142855
Ronnie Harrison Jr,SS,CLE,tier_2,TacklesPerGame,5.8
Denzel Ward,CB,CLE,tier_0,TacklesPerGame,4.0
John Johnson III,FS,CLE,tier_2,TacklesPerGame,4.8
Jadeveon Clowney,LE,CLE,tier_3,TacklesPerGame,4.384615384615385
Brian Asamoah,MLB,HOU,tier_5,TacklesPerGame,4.0
Desmond Evans,LOLB,HOU,tier_5,TacklesPerGame,4.785714285714286
Casey Hayward Jr,CB,HOU,tier_4,TacklesPerGame,4.866666666666666
Kendall Sheffield,CB,HOU,tier_4,TacklesPerGame,3.8
Greg Gaines,DT,HOU,tier_4,TacklesPerGame,4.0
Geno Stone,SS,PHI,tier_5,TacklesPerGame,5.733333333333333
Martin Emerson,CB,HOU,tier_5,TacklesPerGame,1.8
Elijah Ponder,ROLB,HOU,tier_6,TacklesPerGame,0.7333333333333333
Bryce Huff,RE,HOU,tier_4,TacklesPerGame,2.2
Garret Wallow,LOLB,HOU,tier_6,TacklesPerGame,1.0666666666666667
Ross Blacklock,DT,HOU,tier_6,TacklesPerGame,2.1538461538461537
Brenton Cox,ROLB,DEN,tier_5,TacklesPerGame,1.3
K.J. Britt,MLB,TB,tier_6,TacklesPerGame,3.727272727272727
Darius Harris,LOLB,ATL,tier_6,TacklesPerGame,1.6
Marlon Davidson,RE,ATL,tier_5,TacklesPerGame,1.7333333333333334
Rashad Weaver,LOLB,TEN,tier_6,TacklesPerGame,0.9090909090909091
Cody Barton,ROLB,MIN,tier_4,TacklesPerGame,5.666666666666667
Richie Grant,FS,ATL,tier_4,TacklesPerGame,4.333333333333333
Leonard Williams,RE,NYG,tier_3,TacklesPerGame,5.6
Derek Wolfe,LE,DAL,tier_6,TacklesPerGame,1.8
A.J. Terrell Jr,CB,ATL,tier_2,TacklesPerGame,4.733333333333333
Raekwon Davis,DT,MIA,tier_4,TacklesPerGame,1.3333333333333333
Brandon Jones,SS,MIA,tier_5,TacklesPerGame,5.4
Christian Wilkins,RE,MIA,tier_3,TacklesPerGame,4.2
Xavien Howard,CB,MIA,tier_2,TacklesPerGame,4.266666666666667
Emmanuel Ogbah,LE,MIA,tier_3,TacklesPerGame,5.2
Zach Sieler,LE,MIA,tier_5,TacklesPerGame,0.6428571428571429
Jerome Baker,MLB,MIA,tier_3,TacklesPerGame,7.357142857142857
Byron Jones,CB,MIA,tier_3,TacklesPerGame,4.666666666666667
Greg Brooks Jr.,CB,DAL,tier_4,TacklesPerGame,2.0
J.D. Bertland,MLB,DAL,tier_5,TacklesPerGame,2.933333333333333
Davin Bellamy,ROLB,NYJ,tier_6,TacklesPerGame,0.26666666666666666
Carter Coughlin,MLB,DAL,tier_6,TacklesPerGame,1.0
Drake Jackson,LOLB,DAL,tier_4,TacklesPerGame,1.0
James Wiggins,FS,DAL,tier_5,TacklesPerGame,6.066666666666666
Chauncey Golston,RE,DAL,tier_5,TacklesPerGame,1.4666666666666666
Jackson Sirmon,MLB,NYJ,tier_5,TacklesPerGame,2.857142857142857
Daxton Hill,SS,NYJ,tier_6,TacklesPerGame,3.1818181818181817
B.J. Ojulari,LOLB,NYJ,tier_6,TacklesPerGame,2.4285714285714284
Osa Odighizuwa,DT,DAL,tier_4,TacklesPerGame,3.2
Jabril Cox,MLB,DAL,tier_6,TacklesPerGame,3.6
Micah Parsons,ROLB,DAL,tier_2,TacklesPerGame,6.0
Israel Mukuamu,SS,DAL,tier_6,TacklesPerGame,4.866666666666666
Trayvon Mullen Jr,CB,LV,tier_2,TacklesPerGame,5.133333333333334
Maxx Crosby,LE,LV,tier_1,TacklesPerGame,5.333333333333333
Johnathan Abram,SS,LV,tier_4,TacklesPerGame,5.3
Yannick Ngakoue,RE,LV,tier_3,TacklesPerGame,3.1333333333333333
Solomon Thomas,DT,LV,tier_4,TacklesPerGame,1.4
Amani Hooker,SS,CAR,tier_4,TacklesPerGame,5.933333333333334
Jake Porter,LOLB,CAR,tier_6,TacklesPerGame,0.9285714285714286
Xavier Henderson,SS,CAR,tier_6,TacklesPerGame,0.7333333333333333
Sheldon Rankins,DT,CAR,tier_4,TacklesPerGame,2.8666666666666667
Kadofi Wright,MLB,CAR,tier_5,TacklesPerGame,6.533333333333333
Terez Hall,MLB,CAR,tier_5,TacklesPerGame,0.9285714285714286
Niko Lalos,ROLB,CAR,tier_6,TacklesPerGame,1.0666666666666667
Daviyon Nixon,DT,CAR,tier_5,TacklesPerGame,1.3846153846153846
Jaycee Horn,CB,CAR,tier_3,TacklesPerGame,4.466666666666667
Troy Pride Jr,CB,CAR,tier_5,TacklesPerGame,1.5
Jeremy Chinn,FS,CAR,tier_2,TacklesPerGame,4.615384615384615
C.J. Henderson,CB,CAR,tier_3,TacklesPerGame,4.733333333333333
Yetur Gross-Matos,RE,CAR,tier_3,TacklesPerGame,5.357142857142857
Anfernee Jennings,LOLB,NYJ,tier_5,TacklesPerGame,2.6923076923076925
Quinnen Williams,DT,NYJ,tier_0,TacklesPerGame,4.133333333333334
Haason Reddick,LOLB,CAR,tier_2,TacklesPerGame,4.785714285714286
Charles Omenihu,LE,HOU,tier_4,TacklesPerGame,4.666666666666667
Maliek Collins,DT,HOU,tier_5,TacklesPerGame,2.272727272727273
Justin Reid,FS,HOU,tier_2,TacklesPerGame,5.333333333333333
Zach Cunningham,ROLB,HOU,tier_4,TacklesPerGame,8.466666666666667
Lewis Cine,SS,NO,tier_6,TacklesPerGame,1.2
Josiah Scott,CB,PHI,tier_5,TacklesPerGame,2.1538461538461537
Cam'Ron Kelly,FS,NO,tier_5,TacklesPerGame,4.866666666666666
Will Anderson,LOLB,NO,tier_4,TacklesPerGame,4.071428571428571
Francis Bernard,ROLB,NO,tier_6,TacklesPerGame,0.7333333333333333
Jalen Green,CB,NO,tier_5,TacklesPerGame,2.466666666666667
Owen Pappoe,LOLB,NO,tier_5,TacklesPerGame,2.6666666666666665
Pete Werner,MLB,NO,tier_3,TacklesPerGame,8.214285714285714
Payton Turner,LE,NO,tier_5,TacklesPerGame,1.0
Paulson Adebo,CB,NO,tier_4,TacklesPerGame,4.933333333333334
Elijah Riley,FS,SEA,tier_6,TacklesPerGame,1.2666666666666666
Malcolm Roach,DT,NO,tier_5,TacklesPerGame,4.133333333333334
Zack Baun,ROLB,NO,tier_5,TacklesPerGame,2.466666666666667
C.J. Gardner-Johnson,SS,NO,tier_2,TacklesPerGame,5.8
David Onyemata,DT,NO,tier_5,TacklesPerGame,3.533333333333333
Marcus Davenport,RE,NO,tier_2,TacklesPerGame,5.333333333333333
Marcus Williams,FS,NO,tier_2,TacklesPerGame,3.7333333333333334
Tyler Lacy,DT,TB,tier_5,TacklesPerGame,1.2
Kenny Robinson Jr,FS,TB,tier_6,TacklesPerGame,3.066666666666667
Caden Sterns,FS,PHI,tier_6,TacklesPerGame,1.6153846153846154
Cale Garrett,MLB,TB,tier_6,TacklesPerGame,1.7272727272727273
Grant Stuard,MLB,TB,tier_6,TacklesPerGame,5.666666666666667
Kabion Ento,CB,TB,tier_6,TacklesPerGame,2.2666666666666666
Zion Tupuola-Fetui,RE,TB,tier_5,TacklesPerGame,3.8666666666666667
George Karlaftis,LE,TB,tier_3,TacklesPerGame,4.214285714285714
Joe Tryon-Shoyinka,ROLB,TB,tier_4,TacklesPerGame,4.923076923076923
Antoine Winfield Jr,FS,TB,tier_1,TacklesPerGame,5.769230769230769
Jamel Dean,CB,TB,tier_3,TacklesPerGame,4.533333333333333
Devin White,MLB,TB,tier_1,TacklesPerGame,7.916666666666667
Jordan Whitehead,SS,TB,tier_3,TacklesPerGame,5.533333333333333
Vita Vea,DT,TB,tier_1,TacklesPerGame,4.181818181818182
Taron Vincent,DT,DET,tier_5,TacklesPerGame,3.0714285714285716
Wesley Steiner,MLB,DET,tier_4,TacklesPerGame,6.7272727272727275
Malachi Moore,CB,DET,tier_4,TacklesPerGame,0.8
Nick Nelson,CB,DET,tier_5,TacklesPerGame,4.333333333333333
Harvey Langi,ROLB,DET,tier_6,TacklesPerGame,0.26666666666666666
Blake Martinez,MLB,NYG,tier_4,TacklesPerGame,9.272727272727273
Yusuf Corker,FS,ATL,tier_6,TacklesPerGame,0.8666666666666667
Jahfari Harvey,ROLB,BAL,tier_5,TacklesPerGame,4.0
Braiden McGregor,LE,BAL,tier_5,TacklesPerGame,3.066666666666667
Jason Strowbridge,LE,BAL,tier_6,TacklesPerGame,1.2142857142857142
Chris Wilcox,CB,BAL,tier_6,TacklesPerGame,2.3333333333333335
Kyriq McDonald,SS,BAL,tier_6,TacklesPerGame,4.923076923076923
Javon Hargrave,DT,BAL,tier_3,TacklesPerGame,3.7333333333333334
Derick Roberson,LOLB,BAL,tier_6,TacklesPerGame,0.06666666666666667
Brandon Stephens,FS,BAL,tier_6,TacklesPerGame,2.2666666666666666
Odafe Oweh,ROLB,BAL,tier_3,TacklesPerGame,4.666666666666667
Michael Carter II,CB,NYJ,tier_5,TacklesPerGame,2.3333333333333335
Malik Harrison,MLB,BAL,tier_5,TacklesPerGame,7.2
Bryan Bresee,DT,PHI,tier_4,TacklesPerGame,0.8666666666666667
Patrick Queen,MLB,BAL,tier_4,TacklesPerGame,6.8
Justin Madubuike,RE,BAL,tier_3,TacklesPerGame,4.066666666666666
DeShon Elliott,FS,BAL,tier_3,TacklesPerGame,5.0
Marlon Humphrey,CB,BAL,tier_0,TacklesPerGame,4.4
Lannden Zanders,SS,TB,tier_6,TacklesPerGame,0.6666666666666666
Solomon Byrd,ROLB,TB,tier_6,TacklesPerGame,1.4
Trace Ford,LOLB,TB,tier_6,TacklesPerGame,1.2
Poona Ford,DT,SEA,tier_3,TacklesPerGame,4.636363636363637
Eric Wilson,MLB,PHI,tier_4,TacklesPerGame,6.666666666666667
Darnell Savage,FS,GB,tier_3,TacklesPerGame,6.0
Josh Sweat,RE,PHI,tier_3,TacklesPerGame,2.533333333333333
Lonnie Johnson Jr,SS,HOU,tier_5,TacklesPerGame,4.466666666666667
Ahmad Gardner,CB,BAL,tier_3,TacklesPerGame,4.785714285714286
Tyreke Johnson,CB,MIA,tier_5,TacklesPerGame,1.9166666666666667
Noah Daniels,CB,LAC,tier_5,TacklesPerGame,4.733333333333333
Brian Burns,LE,CAR,tier_0,TacklesPerGame,5.8
Shane Lee,MLB,SEA,tier_5,TacklesPerGame,4.133333333333334
Jordan Davis,DT,NYJ,tier_4,TacklesPerGame,2.533333333333333
Josey Jewell,MLB,NE,tier_4,TacklesPerGame,2.6
Andrew Wingard,FS,BUF,tier_5,TacklesPerGame,2.933333333333333
Devin Bush,MLB,PIT,tier_2,TacklesPerGame,6.909090909090909
Chazz Surratt,ROLB,MIN,tier_6,TacklesPerGame,0.13333333333333333
Dell Pettus,SS,CIN,tier_5,TacklesPerGame,1.0666666666666667
Grant Delpit,SS,CHI,tier_4,TacklesPerGame,4.333333333333333
La'Kendrick Van Zandt,SS,CHI,tier_6,TacklesPerGame,0.6666666666666666
Avonte Maddox,CB,PHI,tier_4,TacklesPerGame,4.533333333333333
Carl Lawson,RE,NYJ,tier_3,TacklesPerGame,3.1333333333333333
Daniel Thomas,FS,JAX,tier_5,TacklesPerGame,1.2
Kevin King,CB,SF,tier_6,TacklesPerGame,2.4166666666666665
Garrett Williams,CB,NYJ,tier_5,TacklesPerGame,4.6923076923076925
Adoree' Jackson,CB,NYG,tier_3,TacklesPerGame,0.0
Joey Porter Jr.,CB,PIT,tier_5,TacklesPerGame,0.0
Tariq Castro-Fields,CB,CIN,tier_5,TacklesPerGame,0.0
Jaylon King,FS,PIT,tier_5,TacklesPerGame,0.0
Rashad Fenton,CB,JAX,tier_4,TacklesPerGame,0.0
Tre Herndon,CB,NE,tier_4,TacklesPerGame,0.0
Ugo Amadi,CB,ARI,tier_5,TacklesPerGame,0.0
Noah Igbinoghene,CB,MIA,tier_4,TacklesPerGame,0.0
Desmond King II,CB,HOU,tier_3,TacklesPerGame,0.0
Rashad Torrence II,FS,LAR,tier_6,TacklesPerGame,0.0
Tiawan Mullen,CB,BUF,tier_5,TacklesPerGame,0.0
Tyrique Stevenson,CB,ATL,tier_5,TacklesPerGame,0.0
Darius Phillips,CB,SF,tier_4,TacklesPerGame,0.0
Dameon Williams,CB,MIA,tier_5,TacklesPerGame,0.0
Tre Swilling,CB,TB,tier_6,TacklesPerGame,0.0
Donovan Johnson,CB,TEN,tier_6,TacklesPerGame,0.0
Verone McKinley III,FS,DAL,tier_6,TacklesPerGame,0.0
Isaac Taylor-Stuart,CB,KC,tier_4,TacklesPerGame,0.0
Mykael Wright,CB,DEN,tier_4,TacklesPerGame,0.0
Cameron Kinley,CB,CHI,tier_6,TacklesPerGame,0.0
Joshuah Bledsoe,FS,NE,tier_6,TacklesPerGame,0.0
Joseph Charleston,FS,SEA,tier_6,CBPassDeflPerGame,0.5
Julian Love,SS,DET,tier_3,CBPassDeflPerGame,0.6
Kristian Welch,MLB,DET,tier_6,CBPassDeflPerGame,0.06666666666666667
Kyle Hamilton,FS,DET,tier_2,CBPassDeflPerGame,0.2
Kyle Dugger,SS,NE,tier_3,CBPassDeflPerGame,0.9
Fletcher Cox,DT,PHI,tier_2,CBPassDeflPerGame,0.0
Bubba Bolden,SS,DET,tier_5,CBPassDeflPerGame,0.4
Romeo Okwara,LOLB,DET,tier_4,CBPassDeflPerGame,0.0
Stephon Gilmore,CB,SF,tier_2,CBPassDeflPerGame,0.7857142857142857
Khalil Davis,DT,IND,tier_6,CBPassDeflPerGame,0.15384615384615385
Blake Cashman,ROLB,LV,tier_5,CBPassDeflPerGame,0.06666666666666667
Shaun Wade,CB,NE,tier_5,CBPassDeflPerGame,0.3333333333333333
DeAndre Baker,CB,SEA,tier_4,CBPassDeflPerGame,0.5454545454545454
Eric Banks,LE,DET,tier_6,CBPassDeflPerGame,0.0
Da'Shawn Hand,RE,DET,tier_4,CBPassDeflPerGame,0.0
Nick Jackson,MLB,JAX,tier_5,CBPassDeflPerGame,0.0
Jaden Crumedy,DT,SEA,tier_6,CBPassDeflPerGame,0.07142857142857142
Blessuan Austin,CB,SEA,tier_4,CBPassDeflPerGame,0.6
Kyzir White,MLB,SEA,tier_5,CBPassDeflPerGame,0.4
Khari Willis,SS,JAX,tier_4,CBPassDeflPerGame,0.6
Kayvon Thibodeaux,LE,DET,tier_3,CBPassDeflPerGame,0.0
Mike Jones Jr,ROLB,DET,tier_3,CBPassDeflPerGame,0.2
Malik Hooker,FS,DET,tier_4,CBPassDeflPerGame,0.5333333333333333
Derrick Barnes,MLB,DET,tier_6,CBPassDeflPerGame,0.0
Dawuane Smoot,LE,SEA,tier_5,CBPassDeflPerGame,0.0
Jeff Okudah,CB,DET,tier_3,CBPassDeflPerGame,0.5333333333333333
Ben Banogu,LE,JAX,tier_5,CBPassDeflPerGame,0.0
Praise Amaewhule,ROLB,BUF,tier_6,CBPassDeflPerGame,0.0
Jalyn Armour-Davis,CB,SEA,tier_5,CBPassDeflPerGame,0.2
Ashtyn Davis,FS,JAX,tier_5,CBPassDeflPerGame,0.4666666666666667
Trevon Diggs,CB,DAL,tier_3,CBPassDeflPerGame,0.6666666666666666
Kelvin Joseph,CB,DAL,tier_5,CBPassDeflPerGame,0.7333333333333333
Gareon Conley,CB,ATL,tier_4,CBPassDeflPerGame,0.6
Amik Robertson,CB,NYG,tier_5,CBPassDeflPerGame,0.2
Za'Darius Smith,LOLB,LV,tier_3,CBPassDeflPerGame,0.0
Chase Winovich,RE,NE,tier_3,CBPassDeflPerGame,0.0
Jahlani Tavai,MLB,NE,tier_5,CBPassDeflPerGame,0.06666666666666667
Isheem Young,FS,LV,tier_6,CBPassDeflPerGame,0.0
Ralen Goforth,MLB,DEN,tier_6,CBPassDeflPerGame,0.3333333333333333
De'Jahn Warren,CB,DEN,tier_6,CBPassDeflPerGame,0.15384615384615385
Christian Barmore,DT,NE,tier_3,CBPassDeflPerGame,0.06666666666666667
Ronnie Perkins,LOLB,NE,tier_6,CBPassDeflPerGame,0.06666666666666667
Krys Barnes,MLB,NYJ,tier_3,CBPassDeflPerGame,0.3
Derek Stingley Jr.,CB,NE,tier_3,CBPassDeflPerGame,0.8
Arden Key,LE,NE,tier_5,CBPassDeflPerGame,0.0
Bobby Wagner,MLB,NE,tier_3,CBPassDeflPerGame,0.8666666666666667
Marquise Blair,FS,NE,tier_5,CBPassDeflPerGame,0.4
Myles Murphy,LE,NE,tier_4,CBPassDeflPerGame,0.0
Asa Turner,SS,NE,tier_6,CBPassDeflPerGame,0.13333333333333333
Adisa Isaac,ROLB,NE,tier_6,CBPassDeflPerGame,0.0
DeMarcus Lawrence,LE,DAL,tier_4,CBPassDeflPerGame,0.0
Jourdan Lewis,CB,DAL,tier_4,CBPassDeflPerGame,0.8666666666666667
Matthew Judon,LOLB,NE,tier_5,CBPassDeflPerGame,0.0
Damon Arnette Jr,CB,LV,tier_4,CBPassDeflPerGame,1.0
Nate Hobbs,CB,LV,tier_4,CBPassDeflPerGame,0.2
Divine Deablo,ROLB,LV,tier_5,CBPassDeflPerGame,0.0
Tyree Gillespie,SS,LV,tier_5,CBPassDeflPerGame,0.07142857142857142
Carlton Davis III,CB,LV,tier_2,CBPassDeflPerGame,0.4666666666666667
Joe Bachie Jr,MLB,LV,tier_5,CBPassDeflPerGame,0.06666666666666667
Bobby Okereke,MLB,LV,tier_3,CBPassDeflPerGame,0.4
Anthony Nelson,LOLB,LV,tier_5,CBPassDeflPerGame,0.0
Matthew Ioannidis,DT,LV,tier_3,CBPassDeflPerGame,0.0
