Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
3374,WR,Rome,Odunze,Rome Odunze,ATL,0,0,1,0,854,46,961,279,True,0,0,0,0,64,0,0,3,0,0,0,0,0,0,0,7,16,16,0,13,0,Rome,Odunze,3208.0,3210.0,2.0,24.0,13.0,Signed,Star,82.0,0.0,0.0,ATL,tier_3,888.6576482830385,1921.4999999999998,0.4375,7.284079084287201,ATL,0.0
3378,HB,Frank,Gore Jr,Frank Gore Jr,ATL,550,0,3,157,131,20,458,121,True,0,144,0,0,14,0,4,3,42,0,9,0,0,0,0,2,16,3,0,13,9,Frank,Gore Jr,422.0,424.0,1.0,24.0,13.0,Signed,Normal,78.0,0.0,0.0,ATL,tier_4,1486.8995633187774,1163.6962025316457,0.6875,24.017467248908297,ATL,3.0
3384,WR,A.J.,Brown,A.J. Brown,BUF,0,0,0,0,1070,48,950,445,True,0,0,0,0,84,0,0,3,0,0,3,0,0,0,0,8,14,14,0,2,0,A.J.,Brown,331.0,333.0,7.0,29.0,2.0,Signed,Superstar,87.0,0.0,0.0,BUF,tier_2,1126.3157894736842,1834.2857142857144,0.5714285714285714,8.421052631578947,BUF,2.0
3386,WR,Calvin,Ridley,Calvin Ridley,CLE,-2,0,3,0,608,56,735,255,True,0,1,0,0,47,0,0,3,0,0,2,0,0,0,0,2,12,12,0,4,0,Calvin,Ridley,2365.0,2367.0,8.0,31.0,4.0,Signed,Star,79.0,0.0,0.0,CLE,tier_4,824.4897959183673,1811.5,0.16666666666666666,2.7210884353741496,CLE,-2.0
3388,WR,Ladd,McConkey,Ladd McConkey,NYG,5,0,1,0,735,29,864,333,True,0,1,0,0,59,0,0,3,5,0,0,0,0,0,0,5,14,14,0,15,0,Ladd,McConkey,1305.0,1307.0,1.0,24.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,856.4814814814815,1789.0000000000002,0.35714285714285715,5.787037037037036,NYG,0.0
3389,HB,Jaylen,Wright,Jaylen Wright,NYG,82,0,5,0,196,19,417,152,True,0,36,0,0,28,0,0,3,7,0,1,0,0,0,0,3,14,10,0,15,1,Jaylen,Wright,2646.0,2648.0,1.0,23.0,15.0,Signed,Star,70.0,0.0,0.0,NYG,tier_5,666.6666666666666,825.3749999999999,0.2857142857142857,9.592326139088728,NYG,-4.0
3390,WR,Devontez,Walker,Devontez Walker,NYG,0,0,1,0,731,64,656,282,True,0,0,0,0,53,0,0,3,0,0,0,0,0,0,0,4,14,12,0,15,0,Devontez,Walker,377.0,379.0,1.0,25.0,15.0,Signed,Normal,73.0,0.0,0.0,NYG,tier_5,1114.3292682926829,1986.1132075471696,0.2857142857142857,6.097560975609756,NYG,4.0
3391,TE,Jalin,Conyers,Jalin Conyers,NYG,0,0,4,0,890,54,1195,333,True,0,0,0,0,77,0,0,3,0,0,2,0,0,0,0,7,16,16,0,15,0,Jalin,Conyers,521.0,523.0,1.0,23.0,15.0,Signed,Normal,81.0,0.0,0.0,NYG,tier_3,744.7698744769874,1664.4155844155844,0.4375,5.857740585774059,NYG,4.0
3393,HB,Dameon,Pierce,Dameon Pierce,NYG,847,0,0,248,225,15,574,169,True,0,211,0,0,30,0,7,3,52,0,12,0,0,0,0,0,16,13,3,15,5,Dameon,Pierce,2237.0,2239.0,4.0,26.0,15.0,Signed,Normal,75.0,0.0,0.0,NYG,tier_4,1867.595818815331,1188.7966804979253,0.3125,8.710801393728223,NYG,-5.0
3394,QB,Conner,Weigman,Conner Weigman,ARI,99,1495,0,6,0,0,443,0,True,125,39,205,9,0,0,0,3,10,48,1,0,0,14,8,0,16,6,1,6,2,Conner,Weigman,3014.0,3016.0,0.0,22.0,6.0,Signed,Normal,71.0,0.0,0.0,ARI,tier_5,223.4762979683973,761.5384615384615,0.125,4.514672686230248,,
3395,WR,Jahan,Dotson,Jahan Dotson,WAS,4,0,2,0,1137,42,1126,474,True,0,1,0,0,92,0,0,3,4,0,8,0,0,0,0,8,16,16,0,25,0,Jahan,Dotson,731.0,733.0,4.0,26.0,25.0,Signed,Normal,84.0,0.0,0.0,WAS,tier_3,1013.3214920071048,1773.4193548387095,0.5,7.104795737122558,WAS,2.0
3397,HB,Jonathan,Brooks,Jonathan Brooks,WAS,1076,0,2,392,280,26,631,235,True,0,232,0,0,32,0,9,3,82,0,16,0,0,0,0,2,13,13,0,25,10,Jonathan,Brooks,3335.0,3337.0,2.0,23.0,25.0,Signed,XFactor,87.0,0.0,0.0,WAS,tier_2,2148.9698890649765,1375.4545454545455,0.9230769230769231,19.01743264659271,WAS,6.0
3399,WR,Jalen,Coker,Jalen Coker,WAS,9,0,1,0,791,27,1010,331,True,0,3,0,0,64,0,0,3,6,0,2,0,0,0,0,2,16,16,0,25,0,Jalen,Coker,3417.0,3419.0,2.0,24.0,25.0,Signed,Star,77.0,0.0,0.0,WAS,tier_4,792.0792079207921,1740.358208955224,0.125,1.9801980198019802,WAS,-4.0
3402,QB,Matthew,Stafford,Matthew Stafford,WAS,136,4041,0,48,0,0,1150,0,True,364,57,611,14,0,0,1,3,46,77,3,0,0,40,21,0,16,16,6,25,0,Matthew,Stafford,2653.0,2655.0,17.0,38.0,25.0,Signed,Star,76.0,0.0,0.0,WAS,tier_4,118.26086956521739,715.7894736842105,0.0,0.0,,
3405,HB,Carson,Steele,Carson Steele,WAS,149,0,3,16,171,15,341,138,True,0,41,0,0,21,0,0,3,19,0,1,0,0,0,0,1,16,4,0,25,1,Carson,Steele,954.0,956.0,1.0,24.0,25.0,Signed,Normal,70.0,0.0,0.0,WAS,tier_5,938.4164222873901,1118.1290322580644,0.125,5.865102639296188,WAS,-2.0
3408,TE,Greg,Dulcich,Greg Dulcich,WAS,0,0,1,0,558,33,1107,267,True,0,0,0,0,59,0,0,3,0,0,2,0,0,0,0,4,14,14,0,25,0,Greg,Dulcich,753.0,755.0,4.0,26.0,25.0,Signed,Star,75.0,0.0,0.0,WAS,tier_4,504.06504065040644,1361.8983050847455,0.2857142857142857,3.6133694670280034,WAS,-1.0
3410,WR,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,SEA,26,0,0,0,1379,67,1044,564,True,0,7,0,0,107,0,0,3,7,0,1,0,0,0,0,8,16,16,0,27,0,Jaxon,Smith-Njigba,2622.0,2624.0,3.0,24.0,27.0,Signed,Star,85.0,0.0,0.0,SEA,tier_2,1345.7854406130268,1810.3157894736842,0.5,7.662835249042145,SEA,2.0
3411,HB,Zach,Charbonnet,Zach Charbonnet,SEA,506,0,0,184,119,16,517,101,True,0,101,0,0,18,0,4,3,55,0,5,0,0,0,0,0,16,1,0,27,9,Zach,Charbonnet,484.0,486.0,3.0,25.0,27.0,Signed,Normal,83.0,0.0,0.0,SEA,tier_3,1208.89748549323,1419.6302521008404,0.5625,17.408123791102515,SEA,4.0
3419,QB,Baker,Mayfield,Baker Mayfield,SEA,277,3030,0,171,0,0,858,0,True,266,38,450,11,0,0,4,3,66,67,7,0,0,28,17,0,13,13,4,27,2,Baker,Mayfield,1832.0,1834.0,8.0,31.0,27.0,Signed,Star,78.0,0.0,0.0,SEA,tier_4,322.84382284382286,2186.842105263158,0.15384615384615385,2.331002331002331,,
3420,TE,George,Kittle,George Kittle,SEA,0,0,0,0,526,25,895,259,True,0,0,0,0,51,0,0,3,0,0,1,0,0,0,0,3,14,14,0,27,0,George,Kittle,1626.0,1628.0,9.0,32.0,27.0,Signed,Superstar,82.0,0.0,0.0,SEA,tier_3,587.709497206704,1485.1764705882351,0.21428571428571427,3.35195530726257,SEA,-2.0
3421,WR,Donovan,Peoples-Jones,Donovan Peoples-Jones,SEA,0,0,2,0,528,21,901,209,True,0,0,0,0,47,0,0,3,0,0,0,0,0,0,0,6,14,14,0,27,0,Donovan,Peoples-Jones,2205.0,2207.0,6.0,27.0,27.0,Signed,Star,77.0,0.0,0.0,SEA,tier_4,586.015538290788,1617.7021276595744,0.42857142857142855,6.659267480577136,SEA,-4.0
3424,HB,Dae Dae,Hunter,Dae Dae Hunter,BAL,976,0,0,219,134,20,537,100,True,0,229,0,0,17,0,7,3,80,0,15,0,0,0,0,1,16,16,0,24,10,Dae Dae,Hunter,2590.0,2592.0,1.0,24.0,24.0,Signed,Normal,78.0,0.0,0.0,BAL,tier_4,2067.0391061452515,1268.6829268292681,0.6875,20.484171322160147,BAL,5.0
3426,QB,Lamar,Jackson,Lamar Jackson,BAL,605,3417,0,322,0,0,1046,0,True,294,102,505,9,0,0,7,3,79,52,12,0,0,21,26,0,16,16,4,24,4,Lamar,Jackson,1405.0,1407.0,8.0,29.0,24.0,Signed,XFactor,87.0,0.0,0.0,BAL,tier_2,578.3938814531548,1779.4117647058824,0.25,3.8240917782026767,,
3427,WR,Zay,Flowers,Zay Flowers,BAL,12,0,1,1,952,33,786,477,True,0,4,0,0,75,0,0,3,6,0,5,0,0,0,0,6,13,13,0,24,0,Zay,Flowers,893.0,895.0,3.0,25.0,24.0,Signed,Star,85.0,0.0,0.0,BAL,tier_2,1226.4631043256998,1780.8607594936707,0.46153846153846156,7.633587786259541,BAL,2.0
3428,HB,Keaton,Mitchell,Keaton Mitchell,BAL,498,0,2,107,195,15,580,154,True,0,141,0,0,23,0,3,3,40,0,8,0,0,0,0,0,16,16,0,24,4,Keaton,Mitchell,1951.0,1953.0,3.0,24.0,24.0,Signed,Normal,72.0,0.0,0.0,BAL,tier_5,1194.8275862068965,1082.1951219512196,0.25,6.896551724137931,BAL,-2.0
3433,TE,Jack,Velling,Jack Velling,BAL,0,0,1,0,287,17,1055,150,True,0,0,0,0,32,0,0,3,0,0,2,0,0,0,0,3,15,15,0,24,0,Jack,Velling,111.0,113.0,0.0,23.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,272.0379146919431,1291.5,0.2,2.843601895734597,BAL,-4.0
3435,WR,Mike,Williams,Mike Williams,BAL,0,0,4,0,699,24,865,259,True,0,0,0,0,56,0,0,3,0,0,1,0,0,0,0,5,14,14,0,24,0,Mike,Williams,3060.0,3062.0,9.0,31.0,24.0,Signed,Star,75.0,0.0,0.0,BAL,tier_4,808.0924855491329,1797.4285714285713,0.35714285714285715,5.780346820809248,BAL,-1.0
3436,WR,Darnell,Mooney,Darnell Mooney,SF,0,0,0,0,614,61,767,224,True,0,0,0,0,47,0,0,3,0,0,0,0,0,0,0,3,13,13,0,14,0,Darnell,Mooney,1970.0,1972.0,6.0,28.0,14.0,Signed,Star,76.0,0.0,0.0,SF,tier_4,800.5215123859192,1881.191489361702,0.23076923076923078,3.911342894393742,SF,-2.0
3437,HB,Jaleel,McLaughlin,Jaleel McLaughlin,SF,475,0,3,132,256,19,443,195,True,0,116,0,0,33,0,3,3,39,0,8,0,0,0,0,4,15,13,0,14,1,Jaleel,McLaughlin,474.0,476.0,3.0,25.0,14.0,Signed,Star,76.0,0.0,0.0,SF,tier_4,1650.112866817156,1203.785234899329,0.3333333333333333,11.286681715575622,SF,1.0
3439,TE,Travis,Kelce,Travis Kelce,KC,0,0,1,0,775,61,1188,352,True,0,0,0,0,70,0,0,3,0,0,2,0,0,0,0,7,16,16,0,8,0,Travis,Kelce,1593.0,1595.0,13.0,36.0,8.0,Signed,Superstar,88.0,0.0,0.0,KC,tier_2,652.3569023569023,1594.2857142857142,0.4375,5.892255892255893,KC,3.0
3440,QB,Patrick,Mahomes,Patrick Mahomes,KC,283,4493,0,107,0,0,1099,0,True,370,61,575,9,0,0,2,3,70,61,4,0,0,14,31,0,16,16,5,8,1,Patrick,Mahomes,1788.0,1790.0,9.0,30.0,8.0,Signed,XFactor,99.0,0.0,0.0,KC,tier_0,257.5068243858053,1391.8032786885246,0.0625,0.9099181073703367,,
3441,HB,Isiah,Pacheco,Isiah Pacheco,KC,1281,0,2,494,285,22,705,231,True,0,270,0,0,29,0,11,3,75,0,18,0,0,0,0,1,16,16,4,8,9,Isiah,Pacheco,2160.0,2162.0,4.0,26.0,8.0,Signed,XFactor,85.0,0.0,0.0,KC,tier_2,2221.276595744681,1422.541806020067,0.625,14.184397163120567,KC,0.0
3442,WR,Rashee,Rice,Rashee Rice,KC,7,0,0,0,1527,56,1065,566,True,0,2,0,0,103,0,0,3,7,0,4,0,0,0,0,13,16,16,0,8,0,Rashee,Rice,2359.0,2361.0,3.0,26.0,8.0,Signed,Superstar,90.0,0.0,0.0,KC,tier_1,1440.3755868544602,2114.1714285714284,0.8125,12.206572769953052,KC,5.0
3443,WR,Marquise,Brown,Marquise Brown,KC,0,0,0,0,835,60,759,289,True,0,0,0,0,62,0,0,3,0,0,0,0,0,0,0,7,14,14,0,8,0,Marquise,Brown,352.0,354.0,7.0,29.0,8.0,Signed,Star,84.0,0.0,0.0,KC,tier_3,1100.1317523056653,1939.3548387096776,0.5,9.22266139657444,KC,4.0
3449,WR,Cedric,Tillman,Cedric Tillman,CLE,0,0,1,0,333,26,629,138,True,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,16,6,0,4,0,Cedric,Tillman,2808.0,2810.0,3.0,26.0,4.0,Signed,Normal,70.0,0.0,0.0,CLE,tier_5,529.4117647058823,2283.4285714285716,0.0,0.0,CLE,-6.0
3451,HB,Jaylan,Knighton,Jaylan Knighton,CLE,217,0,1,46,71,14,317,57,True,0,68,0,0,11,0,1,3,32,0,3,0,0,0,0,1,16,4,1,4,5,Jaylan,Knighton,3559.0,3561.0,2.0,25.0,4.0,Signed,Normal,71.0,0.0,0.0,CLE,tier_5,908.5173501577287,953.4683544303797,0.375,18.92744479495268,CLE,-4.0
3452,HB,Ollie,Gordon II,Ollie Gordon II,CLE,1076,0,3,377,288,17,677,246,True,0,227,0,0,36,0,8,3,55,0,10,0,0,0,0,0,16,14,1,4,1,Ollie,Gordon II,465.0,467.0,1.0,22.0,4.0,Signed,Normal,75.0,0.0,0.0,CLE,tier_4,2014.771048744461,1385.06463878327,0.0625,1.4771048744460857,CLE,0.0
3453,TE,Isaiah,Likely,Isaiah Likely,TB,0,0,3,0,597,69,957,227,True,0,0,0,0,54,0,0,3,0,0,1,0,0,0,0,3,13,13,0,5,0,Isaiah,Likely,1726.0,1728.0,4.0,26.0,5.0,Signed,Star,76.0,0.0,0.0,TB,tier_4,623.8244514106583,1592.0,0.23076923076923078,3.134796238244514,TB,-1.0
3458,TE,Mark,Andrews,Mark Andrews,TEN,0,0,0,0,1165,66,866,409,True,0,0,0,0,83,0,0,3,0,0,4,0,0,0,0,8,12,12,0,29,0,Mark,Andrews,79.0,81.0,8.0,30.0,29.0,Signed,XFactor,92.0,0.0,0.0,TEN,tier_1,1345.2655889145497,2021.2048192771083,0.6666666666666666,9.237875288683602,TEN,4.0
3461,HB,Aaron,Jones,Aaron Jones,GB,688,0,0,154,318,21,423,238,True,0,173,0,0,40,0,4,3,61,0,10,0,0,0,0,3,10,10,0,19,4,Aaron,Jones,1510.0,1512.0,9.0,31.0,19.0,Signed,Star,76.0,0.0,0.0,GB,tier_4,2378.2505910165487,1184.0,0.7,16.548463356973993,GB,3.0
3464,WR,CeeDee,Lamb,CeeDee Lamb,LAC,5,0,0,0,1231,28,1004,531,True,0,4,0,0,94,0,0,3,5,0,7,0,0,0,0,11,16,16,0,7,0,CeeDee,Lamb,1658.0,1660.0,6.0,27.0,7.0,Signed,XFactor,94.0,0.0,0.0,LAC,tier_1,1231.0756972111553,1824.122448979592,0.6875,10.956175298804782,LAC,4.0
3468,QB,Jordan,Love,Jordan Love,GB,70,4611,0,0,0,0,1092,0,True,393,28,604,9,0,0,0,3,5,66,0,0,0,28,28,0,16,16,1,19,1,Jordan,Love,1751.0,1753.0,6.0,27.0,19.0,Signed,Normal,83.0,0.0,0.0,GB,tier_3,64.1025641025641,750.0,0.0625,0.9157509157509157,,
3469,WR,Dontayvion,Wicks,Dontayvion Wicks,GB,0,0,0,0,1219,47,1034,504,True,0,0,0,0,98,0,0,3,0,0,0,0,0,0,0,4,16,16,0,19,0,Dontayvion,Wicks,3017.0,3019.0,3.0,25.0,19.0,Signed,Normal,80.0,0.0,0.0,GB,tier_3,1178.916827852998,1791.1836734693877,0.25,3.8684719535783367,GB,2.0
3470,WR,Jayden,Reed,Jayden Reed,GB,0,0,0,0,1599,60,1073,689,True,0,0,0,0,114,0,0,3,0,0,7,0,0,0,0,13,16,16,0,19,0,Jayden,Reed,2336.0,2338.0,3.0,26.0,19.0,Signed,Normal,84.0,0.0,0.0,GB,tier_3,1490.2143522833178,2019.7894736842104,0.8125,12.115563839701771,GB,10.0
3472,TE,Tucker,Kraft,Tucker Kraft,GB,0,0,2,0,474,40,1181,233,True,0,0,0,0,46,0,0,3,0,0,0,0,0,0,0,5,16,16,0,19,0,Tucker,Kraft,1641.0,1643.0,3.0,25.0,19.0,Signed,Normal,74.0,0.0,0.0,GB,tier_5,401.35478408128705,1483.8260869565215,0.3125,4.233700254022015,GB,0.0
3475,TE,David,Njoku,David Njoku,NE,3,0,4,0,668,37,1191,304,True,0,1,0,0,63,0,0,3,3,0,2,0,0,0,0,2,16,16,0,21,1,David,Njoku,2076.0,2078.0,9.0,30.0,21.0,Signed,Star,76.0,0.0,0.0,NE,tier_4,563.3921074727119,1517.0625,0.1875,2.5188916876574305,NE,-1.0
3478,QB,Drake,Maye,Drake Maye,NE,409,3743,0,222,0,0,1079,0,True,319,73,553,16,0,0,7,3,59,51,11,0,0,43,22,0,16,16,6,21,6,Drake,Maye,3197.0,3199.0,2.0,24.0,21.0,Signed,Normal,74.0,0.0,0.0,NE,tier_5,379.0546802594995,1680.821917808219,0.375,5.560704355885079,,
3479,HB,MarShawn,Lloyd,MarShawn Lloyd,NE,573,0,3,136,217,22,461,177,True,0,144,0,0,24,0,3,3,44,0,12,0,0,0,0,1,10,10,0,21,4,MarShawn,Lloyd,3267.0,3269.0,2.0,25.0,21.0,Signed,Star,82.0,0.0,0.0,NE,tier_3,1713.6659436008676,1209.2142857142858,0.5,10.845986984815617,NE,1.0
3482,WR,Joshua,Palmer,Joshua Palmer,NE,0,0,2,0,824,51,886,298,True,0,0,0,0,61,0,0,3,0,0,1,0,0,0,0,3,14,14,0,21,0,Joshua,Palmer,2162.0,2164.0,5.0,26.0,21.0,Signed,Star,80.0,0.0,0.0,NE,tier_3,930.0225733634312,1945.1803278688524,0.21428571428571427,3.386004514672686,NE,0.0
3484,WR,Chris,Olave,Chris Olave,NE,0,0,0,0,1010,51,950,321,True,0,0,0,0,69,0,0,3,0,0,0,0,0,0,0,6,14,14,0,21,0,Chris,Olave,2122.0,2124.0,4.0,26.0,21.0,Signed,Star,91.0,0.0,0.0,NE,tier_1,1063.157894736842,2107.8260869565215,0.42857142857142855,6.315789473684211,NE,-1.0
3486,WR,Beaux,Collins,Beaux Collins,DAL,0,0,0,0,798,26,869,284,True,0,0,0,0,56,0,0,3,0,0,0,0,0,0,0,2,16,16,0,10,0,Beaux,Collins,608.0,610.0,1.0,23.0,10.0,Signed,Normal,78.0,0.0,0.0,DAL,tier_4,918.2968929804373,2051.9999999999995,0.125,2.3014959723820483,DAL,0.0
3487,QB,Dak,Prescott,Dak Prescott,DAL,273,3604,0,84,0,0,1083,0,True,303,82,511,13,0,0,2,3,37,76,5,0,0,29,22,0,16,16,5,10,6,Dak,Prescott,2272.0,2274.0,10.0,33.0,10.0,Signed,Superstar,85.0,0.0,0.0,DAL,tier_2,252.07756232686978,998.780487804878,0.375,5.54016620498615,,
3490,WR,Zakahri,Franklin,Zakahri Franklin,DAL,0,0,1,0,353,76,450,121,True,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,1,16,6,0,10,0,Zakahri,Franklin,3401.0,3403.0,2.0,26.0,10.0,Signed,Normal,71.0,0.0,0.0,DAL,tier_5,784.4444444444445,2118.0,0.0625,2.2222222222222223,DAL,-1.0
3493,HB,Jonathan,Taylor,Jonathan Taylor,DAL,1664,0,4,707,330,29,708,256,True,0,293,0,0,35,0,17,3,67,0,22,0,0,0,0,1,16,16,0,10,8,Jonathan,Taylor,2743.0,2745.0,6.0,27.0,10.0,Signed,XFactor,86.0,0.0,0.0,DAL,tier_2,2816.3841807909607,1666.829268292683,0.5625,12.711864406779663,DAL,4.0
3495,HB,Rayshon,Luke,Rayshon Luke,DAL,473,0,1,162,261,35,444,133,True,0,113,0,0,23,0,4,3,39,0,10,0,0,0,0,1,16,7,0,10,3,Rayshon,Luke,292.0,294.0,0.0,22.0,10.0,Signed,Normal,76.0,0.0,0.0,DAL,tier_4,1653.1531531531532,1319.7352941176468,0.25,9.00900900900901,DAL,0.0
3497,QB,Russell,Wilson,Russell Wilson,LV,109,3162,0,3,0,0,901,0,True,275,39,469,13,0,0,0,3,6,66,0,0,0,32,14,0,15,13,5,22,0,Russell,Wilson,3097.0,3099.0,14.0,37.0,22.0,Signed,Star,77.0,0.0,0.0,LV,tier_4,120.97669256381798,838.4615384615385,0.0,0.0,,
3498,WR,George,Pickens,George Pickens,LV,16,0,1,0,1425,66,1023,477,True,0,10,0,0,104,0,0,3,4,0,1,0,0,0,0,9,16,16,0,22,1,George,Pickens,2233.0,2235.0,4.0,25.0,22.0,Signed,XFactor,91.0,0.0,0.0,LV,tier_1,1408.6021505376345,1842.1052631578948,0.625,9.775171065493646,LV,3.0
3499,HB,Michael,Carter,Michael Carter,CAR,240,0,1,54,69,14,305,67,True,0,64,0,0,10,0,1,3,31,0,5,0,0,0,0,0,16,3,0,20,2,Michael,Carter,464.0,466.0,5.0,27.0,20.0,Signed,Normal,71.0,0.0,0.0,CAR,tier_5,1013.1147540983607,1107.2432432432433,0.125,6.557377049180328,CAR,-2.0
3502,QB,Josh,Allen,Josh Allen,BUF,748,4237,0,404,0,0,1084,0,True,371,110,571,13,0,0,10,3,66,70,16,0,0,29,25,0,16,16,9,2,9,Josh,Allen,49.0,51.0,8.0,30.0,2.0,Signed,XFactor,94.0,0.0,0.0,BUF,tier_1,690.0369003690037,2040.0,0.5625,8.302583025830259,,
3503,WR,DeAndre,Hopkins,DeAndre Hopkins,BUF,0,0,0,0,731,57,1037,225,True,0,0,0,0,53,0,0,3,0,0,0,0,0,0,0,7,16,16,0,2,0,DeAndre,Hopkins,1298.0,1300.0,13.0,34.0,2.0,Signed,Star,77.0,0.0,0.0,BUF,tier_4,704.9180327868853,1986.1132075471696,0.4375,6.750241080038573,BUF,-2.0
3505,TE,Dalton,Kincaid,Dalton Kincaid,BUF,0,0,0,0,926,26,1084,485,True,0,0,0,0,94,0,0,3,0,0,2,0,0,0,0,2,16,16,0,2,0,Dalton,Kincaid,1613.0,1615.0,3.0,26.0,2.0,Signed,XFactor,96.0,0.0,0.0,BUF,tier_0,854.2435424354243,1418.5531914893618,0.125,1.8450184501845017,BUF,-4.0
3506,HB,Kareem,Hunt,Kareem Hunt,BUF,697,0,3,126,249,22,760,211,True,0,184,0,0,30,0,4,3,28,0,12,0,0,0,0,1,16,9,4,2,9,Kareem,Hunt,1344.0,1346.0,9.0,31.0,2.0,Signed,Star,74.0,0.0,0.0,BUF,tier_5,1244.7368421052631,1144.6542056074766,0.625,13.157894736842104,BUF,1.0
3513,TE,Tyler,Conklin,Tyler Conklin,NYJ,0,0,2,0,507,21,1070,284,True,0,0,0,0,53,0,0,3,0,0,4,0,0,0,0,2,16,16,0,17,0,Tyler,Conklin,556.0,558.0,8.0,31.0,17.0,Signed,Star,71.0,0.0,0.0,NYJ,tier_5,473.8317757009346,1377.509433962264,0.125,1.8691588785046729,NYJ,-2.0
3514,QB,Sam,Darnold,Sam Darnold,HOU,197,2768,0,89,0,0,784,0,True,252,38,402,7,0,0,1,3,73,52,3,0,0,24,16,0,12,12,6,31,2,Sam,Darnold,636.0,638.0,8.0,29.0,31.0,Signed,Normal,69.0,0.0,0.0,HOU,tier_6,251.27551020408163,1555.2631578947369,0.16666666666666666,2.5510204081632653,,
3528,WR,Ayden,Williams,Ayden Williams,PIT,0,0,5,0,518,53,684,131,True,0,0,0,0,40,0,0,3,0,0,3,0,0,0,0,1,13,13,1,28,0,Ayden,Williams,84.0,86.0,0.0,21.0,28.0,Signed,Normal,75.0,0.0,0.0,PIT,tier_4,757.3099415204679,1864.7999999999997,0.07692307692307693,1.461988304093567,PIT,-4.0
3535,HB,Kendre,Miller,Kendre Miller,NO,546,0,1,134,90,12,466,83,True,0,163,0,0,15,0,3,3,45,0,7,0,0,0,0,0,16,10,2,26,8,Kendre,Miller,1933.0,1935.0,3.0,24.0,26.0,Signed,Normal,73.0,0.0,0.0,NO,tier_5,1364.8068669527897,993.0337078651686,0.5,17.167381974248926,NO,-3.0
3537,WR,Nyck,Harbor,Nyck Harbor,TB,-2,0,1,0,764,52,924,233,True,0,1,0,0,60,0,0,3,0,0,0,0,0,0,0,5,14,14,1,5,0,Nyck,Harbor,1899.0,1901.0,0.0,21.0,5.0,Signed,Star,82.0,0.0,0.0,TB,tier_3,824.6753246753246,1793.7049180327867,0.35714285714285715,5.411255411255411,TB,-1.0
3582,HB,Jaden,Shirden,Jaden Shirden,NO,361,0,3,93,129,17,527,90,True,0,91,0,0,24,0,2,3,44,0,6,0,0,0,0,1,16,8,1,26,1,Jaden,Shirden,2608.0,2610.0,1.0,24.0,26.0,Signed,Normal,74.0,0.0,0.0,NO,tier_5,929.7912713472485,1103.2695652173913,0.125,3.795066413662239,NO,-3.0
3620,WR,Tank,Dell,Tank Dell,HOU,0,0,0,0,796,52,829,321,True,0,0,0,0,59,0,0,3,0,0,1,0,0,0,0,1,13,13,0,31,0,Tank,Dell,690.0,692.0,3.0,26.0,31.0,Signed,Normal,82.0,0.0,0.0,HOU,tier_3,960.1930036188179,1942.7796610169491,0.07692307692307693,1.2062726176115801,HOU,-2.0
3709,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,9,0,0,0,1313,84,963,639,True,0,4,0,0,97,0,0,3,6,0,13,0,0,0,0,11,15,15,0,1,0,Ja'Marr,Chase,489.0,491.0,5.0,26.0,1.0,Signed,XFactor,96.0,0.0,0.0,CIN,tier_0,1372.7933541017653,1898.7326732673268,0.7333333333333333,11.422637590861891,CIN,2.0
3797,HB,Isaiah,Spiller,Isaiah Spiller,HOU,862,0,3,215,140,17,623,135,True,0,194,0,0,28,0,5,3,50,0,12,0,0,0,0,1,16,13,2,31,5,Isaiah,Spiller,2645.0,2647.0,4.0,25.0,31.0,Signed,Star,75.0,0.0,0.0,HOU,tier_4,1608.346709470305,1255.6756756756758,0.375,9.630818619582664,HOU,-1.0
3876,HB,Braelon,Allen,Braelon Allen,IND,739,0,2,142,169,14,469,148,True,0,221,0,0,24,0,3,3,47,0,13,0,0,0,0,1,14,14,0,9,4,Braelon,Allen,3243.0,3245.0,2.0,22.0,9.0,Signed,Star,82.0,0.0,0.0,IND,tier_3,1936.0341151385926,1004.2285714285714,0.35714285714285715,10.660980810234541,IND,-6.0
